,roll_yield,near_by,deferred,date
TF,-0.07830359170829874,TF1509,TF1512,2015-06-08
A,-0.07669485774837156,a1509,a1601,2015-06-08
CF,-0.07606840833417214,CF509,CF601,2015-06-08
SN,-0.07405177556386026,SN1507,SN1508,2015-06-08
OI,-0.07028864664662925,OI509,OI601,2015-06-08
M,-0.06629461471419638,m1509,m1601,2015-06-08
AL,-0.060081003611783444,AL1508,AL1509,2015-06-08
HC,-0.05211800116133558,HC1510,HC1601,2015-06-08
AG,-0.047594313935038865,AG1506,AG1512,2015-06-08
MA,-0.043690092563689525,MA509,MA601,2015-06-08
AU,-0.04122980987552401,AU1506,AU1512,2015-06-08
IH,-0.023692073212488285,IH1506,IH1509,2015-06-08
T,-0.021707421256476803,T1509,T1512,2015-06-08
ZN,-0.01473749033870339,ZN1508,ZN1509,2015-06-08
NI,0.0,NI1507,NI1509,2015-06-08
CU,0.0027806743259633296,CU1508,CU1509,2015-06-08
IF,0.01005874382975448,IF1506,IF1509,2015-06-08
V,0.03257950570802602,v1509,v1601,2015-06-08
JD,0.03393946415923979,jd1509,jd1601,2015-06-08
BB,0.037763378109505134,bb1509,bb1511,2015-06-08
FG,0.06067263738787866,FG509,FG601,2015-06-08
RM,0.06373972262129979,RM509,RM601,2015-06-08
PB,0.06390277558503336,PB1507,PB1508,2015-06-08
I,0.06993323660534133,i1509,i1601,2015-06-08
IC,0.08267905736095789,IC1506,IC1507,2015-06-08
L,0.10447192761510461,l1509,l1601,2015-06-08
PP,0.11352312503036993,pp1509,pp1601,2015-06-08
RS,0.18484062985654606,RS507,RS509,2015-06-08
CS,0.2614134696556185,cs1509,cs1601,2015-06-08
C,0.30058196631158673,c1509,c1601,2015-06-08
FB,-1.2396024218749528,fb1507,fb1509,2015-06-09
FU,-0.5203664451179549,FU1508,FU1509,2015-06-09
WR,-0.3730398945823248,WR1510,WR1511,2015-06-09
BU,-0.27877358763857885,BU1506,BU1509,2015-06-09
RU,-0.25954514505449283,RU1509,RU1601,2015-06-09
B,-0.2187912387882529,b1509,b1601,2015-06-09
WH,-0.21169691278765215,WH509,WH601,2015-06-09
TC,-0.1693151550230665,TC509,TC601,2015-06-09
SR,-0.1467812685333102,SR509,SR601,2015-06-09
J,-0.13664295927441272,j1509,j1601,2015-06-09
P,-0.130607488783696,p1509,p1601,2015-06-09
JM,-0.1141969110879219,jm1509,jm1601,2015-06-09
TA,-0.10244617149703775,TA509,TA601,2015-06-09
RI,-0.09282118916541501,RI509,RI601,2015-06-09
Y,-0.09190186885126585,y1509,y1601,2015-06-09
A,-0.08292247803150359,a1509,a1601,2015-06-09
RB,-0.08132427513433416,RB1510,RB1601,2015-06-09
CF,-0.0783393614214266,CF509,CF601,2015-06-09
TF,-0.07367067606454845,TF1509,TF1512,2015-06-09
SN,-0.06447714619540532,SN1507,SN1508,2015-06-09
M,-0.06374587913269199,m1509,m1601,2015-06-09
AL,-0.060081003611783444,AL1508,AL1509,2015-06-09
HC,-0.05515091422399507,HC1510,HC1601,2015-06-09
MA,-0.05082816219093576,MA509,MA601,2015-06-09
OI,-0.050806460839839,OI509,OI601,2015-06-09
AG,-0.04365871447262317,AG1506,AG1512,2015-06-09
AU,-0.03893478861222853,AU1506,AU1512,2015-06-09
IH,-0.035079538545521545,IH1506,IH1507,2015-06-09
T,-0.025058813357310833,T1509,T1512,2015-06-09
ZN,-0.014687884330664178,ZN1508,ZN1509,2015-06-09
IF,-0.0013710890770848542,IF1506,IF1509,2015-06-09
NI,0.006536919380814202,NI1507,NI1509,2015-06-09
CU,0.016658956863342917,CU1508,CU1509,2015-06-09
BB,0.026169171603182224,bb1509,bb1511,2015-06-09
RS,0.03479077357690443,RS507,RS509,2015-06-09
V,0.040596018655728816,v1509,v1601,2015-06-09
JD,0.04223909414134864,jd1509,jd1601,2015-06-09
FG,0.06720281006749998,FG509,FG601,2015-06-09
RM,0.0693672522625628,RM509,RM601,2015-06-09
I,0.07710704827010395,i1509,i1601,2015-06-09
PB,0.08184950262106197,PB1507,PB1508,2015-06-09
L,0.10773736652132514,l1509,l1601,2015-06-09
IC,0.10972972803642957,IC1506,IC1507,2015-06-09
PP,0.11208095495336254,pp1509,pp1601,2015-06-09
CS,0.2634033127766676,cs1509,cs1601,2015-06-09
C,0.32687166533878365,c1509,c1601,2015-06-09
FB,-1.2485585999947348,fb1507,fb1509,2015-06-10
FU,-0.5928961310146728,FU1508,FU1509,2015-06-10
WR,-0.3730398945823248,WR1510,WR1511,2015-06-10
BU,-0.30856727702921166,BU1506,BU1509,2015-06-10
RU,-0.2721918655796559,RU1509,RU1601,2015-06-10
B,-0.23396066264792537,b1509,b1601,2015-06-10
WH,-0.22412478420604032,WH509,WH601,2015-06-10
TC,-0.1600936532844216,TC509,TC601,2015-06-10
SR,-0.14459996784276466,SR509,SR601,2015-06-10
RI,-0.13819773567489654,RI509,RI601,2015-06-10
J,-0.13725798112096207,j1509,j1601,2015-06-10
P,-0.12956691698670583,p1509,p1601,2015-06-10
JM,-0.1100264356752197,jm1509,jm1601,2015-06-10
TA,-0.0995942082287875,TA509,TA601,2015-06-10
RB,-0.09810216867920296,RB1510,RB1601,2015-06-10
Y,-0.09462560235750406,y1509,y1601,2015-06-10
TF,-0.08167957715942727,TF1509,TF1512,2015-06-10
A,-0.0812455624285075,a1509,a1601,2015-06-10
CF,-0.07603962961084035,CF509,CF601,2015-06-10
M,-0.06509360368573369,m1509,m1601,2015-06-10
AL,-0.060173703716249013,AL1508,AL1509,2015-06-10
MA,-0.056255388640197954,MA509,MA601,2015-06-10
AG,-0.05330624590170677,AG1506,AG1512,2015-06-10
IH,-0.05124259017265469,IH1506,IH1507,2015-06-10
OI,-0.050806460839839,OI509,OI601,2015-06-10
SN,-0.044615502520265964,SN1507,SN1508,2015-06-10
AU,-0.04174284549732507,AU1506,AU1512,2015-06-10
HC,-0.03883525650784361,HC1510,HC1601,2015-06-10
ZN,-0.02919709469569981,ZN1508,ZN1509,2015-06-10
T,-0.023305317481851686,T1509,T1512,2015-06-10
IF,-0.000913693992627877,IF1506,IF1509,2015-06-10
NI,0.0035516970255739027,NI1507,NI1509,2015-06-10
CU,0.02215555672062812,CU1508,CU1509,2015-06-10
PB,0.03180013218167875,PB1508,PB1509,2015-06-10
V,0.032345326809865085,v1509,v1601,2015-06-10
BB,0.034866926206767956,bb1509,bb1511,2015-06-10
JD,0.04105213500136131,jd1509,jd1601,2015-06-10
FG,0.06376435580496964,FG509,FG601,2015-06-10
RM,0.07389893089209212,RM509,RM601,2015-06-10
L,0.10777704207876726,l1509,l1601,2015-06-10
PP,0.11539884248338816,pp1509,pp1601,2015-06-10
I,0.11539884248338816,i1509,i1601,2015-06-10
RS,0.11715853410213142,RS507,RS509,2015-06-10
IC,0.14790718817204676,IC1506,IC1507,2015-06-10
CS,0.2653119015496884,cs1509,cs1601,2015-06-10
C,0.32774350578473044,c1509,c1601,2015-06-10
FB,-1.2356924838020216,fb1507,fb1509,2015-06-11
FU,-0.5494309461564904,FU1508,FU1509,2015-06-11
WR,-0.3730398945823248,WR1510,WR1511,2015-06-11
RU,-0.27205975495616447,RU1509,RU1601,2015-06-11
WH,-0.2658565078310998,WH509,WH601,2015-06-11
B,-0.221455944615975,b1509,b1601,2015-06-11
BU,-0.20096757761047457,BU1506,BU1509,2015-06-11
TC,-0.1688425076957687,TC509,TC601,2015-06-11
SR,-0.15036113868021173,SR509,SR601,2015-06-11
J,-0.14715103108431343,j1509,j1601,2015-06-11
P,-0.11757081664892058,p1509,p1601,2015-06-11
JM,-0.10863806848442242,jm1509,jm1601,2015-06-11
TA,-0.10343892619972789,TA509,TA601,2015-06-11
CF,-0.09652307108356833,CF509,CF601,2015-06-11
Y,-0.09628685818054551,y1509,y1601,2015-06-11
SN,-0.0828875683696691,SN1507,SN1508,2015-06-11
TF,-0.08238371736042545,TF1509,TF1512,2015-06-11
MA,-0.08129921172028019,MA509,MA601,2015-06-11
A,-0.0792997712044663,a1509,a1601,2015-06-11
RB,-0.07904398475764289,RB1510,RB1601,2015-06-11
M,-0.07078262981785376,m1509,m1601,2015-06-11
IH,-0.06835596718826287,IH1506,IH1507,2015-06-11
HC,-0.0660373363978051,HC1510,HC1601,2015-06-11
AL,-0.051312031535908034,AL1508,AL1509,2015-06-11
OI,-0.04970292613281659,OI509,OI601,2015-06-11
AG,-0.044332590914520756,AG1506,AG1512,2015-06-11
AU,-0.03614303024787384,AU1506,AU1512,2015-06-11
T,-0.023551745045922782,T1509,T1512,2015-06-11
ZN,-0.018407734856708702,ZN1508,ZN1509,2015-06-11
NI,-0.0029563932601098363,NI1507,NI1509,2015-06-11
IF,0.007252400566492156,IF1506,IF1509,2015-06-11
CU,0.022227373801240985,CU1508,CU1509,2015-06-11
PB,0.022809358701699443,PB1508,PB1509,2015-06-11
RS,0.02304924803349141,RS507,RS509,2015-06-11
V,0.03505657868893551,v1509,v1601,2015-06-11
BB,0.037763378109505134,bb1509,bb1511,2015-06-11
JD,0.04244166217767738,jd1509,jd1601,2015-06-11
RM,0.06507847383377935,RM509,RM601,2015-06-11
FG,0.08245762210828309,FG509,FG601,2015-06-11
L,0.11185333380543289,l1509,l1601,2015-06-11
PP,0.12347421748052231,pp1509,pp1601,2015-06-11
I,0.12452713101388047,i1509,i1601,2015-06-11
IC,0.13397422191052202,IC1506,IC1507,2015-06-11
CS,0.2519569682192785,cs1509,cs1601,2015-06-11
C,0.29540722413863707,c1509,c1601,2015-06-11
FB,-1.1733597107975502,fb1507,fb1509,2015-06-12
WR,-0.6806421904134711,WR1509,WR1510,2015-06-12
FU,-0.5494309461564904,FU1508,FU1509,2015-06-12
ZC,-0.41335889356006716,ZC605,ZC606,2015-06-12
BU,-0.27157241313489733,BU1506,BU1509,2015-06-12
WH,-0.25939338905529397,WH509,WH601,2015-06-12
RU,-0.25661964947442656,RU1509,RU1601,2015-06-12
B,-0.22835509166468113,b1509,b1601,2015-06-12
TC,-0.1760655383687053,TC509,TC601,2015-06-12
SR,-0.15633520999456726,SR509,SR601,2015-06-12
J,-0.14930068293962823,j1509,j1601,2015-06-12
RI,-0.11934379206839762,RI509,RI601,2015-06-12
CF,-0.1143545566051416,CF509,CF601,2015-06-12
P,-0.097434306366637,p1509,p1601,2015-06-12
HC,-0.09710413082062083,HC1510,HC1601,2015-06-12
JM,-0.09647133490359433,jm1509,jm1601,2015-06-12
TA,-0.09550495951458693,TA509,TA601,2015-06-12
RB,-0.0911671370213444,RB1510,RB1601,2015-06-12
Y,-0.08251172845818028,y1509,y1601,2015-06-12
TF,-0.08125247155485862,TF1509,TF1512,2015-06-12
M,-0.0796559574972999,m1509,m1601,2015-06-12
IH,-0.07657881437648302,IH1506,IH1507,2015-06-12
A,-0.06911598890890101,a1509,a1601,2015-06-12
MA,-0.06679085828334741,MA509,MA601,2015-06-12
AL,-0.05631609866711701,AL1508,AL1509,2015-06-12
AG,-0.048879954928648564,AG1506,AG1512,2015-06-12
OI,-0.04118598087195516,OI509,OI601,2015-06-12
AU,-0.03751031876166072,AU1506,AU1512,2015-06-12
T,-0.02276326092701918,T1509,T1512,2015-06-12
SN,-0.021596968140587536,SN1507,SN1509,2015-06-12
ZN,-0.014869890378576636,ZN1508,ZN1509,2015-06-12
IF,0.006570598057755254,IF1506,IF1509,2015-06-12
RS,0.01043867543032392,RS507,RS509,2015-06-12
BB,0.01192843335231715,bb1509,bb1511,2015-06-12
JD,0.016810861384611568,jd1509,jd1601,2015-06-12
CU,0.02544470266569778,CU1508,CU1509,2015-06-12
NI,0.02625023264288511,NI1507,NI1509,2015-06-12
PB,0.028081136059381825,PB1508,PB1509,2015-06-12
IC,0.029227535278691673,IC1506,IC1507,2015-06-12
V,0.029878019708275402,v1509,v1601,2015-06-12
RM,0.050471254733744086,RM509,RM601,2015-06-12
FG,0.08324973885870712,FG509,FG601,2015-06-12
L,0.10997247253204498,l1509,l1601,2015-06-12
PP,0.11988751868111383,pp1509,pp1601,2015-06-12
I,0.1655592467018727,i1509,i1601,2015-06-12
CS,0.24361203933364806,cs1509,cs1601,2015-06-12
C,0.29392259437534596,c1509,c1601,2015-06-12
FB,-1.1207013089844362,fb1507,fb1509,2015-06-15
FU,-0.5603120108282805,FU1508,FU1509,2015-06-15
WR,-0.43707410964937454,WR1509,WR1510,2015-06-15
BU,-0.2943728985040512,BU1506,BU1509,2015-06-15
RU,-0.2475096287558714,RU1509,RU1601,2015-06-15
WH,-0.2412012763141133,WH509,WH601,2015-06-15
B,-0.21106302625581747,b1509,b1601,2015-06-15
SR,-0.16633310885776204,SR509,SR601,2015-06-15
TC,-0.15952946594241924,TC509,TC601,2015-06-15
J,-0.13233836317309197,j1509,j1601,2015-06-15
CF,-0.11602374019584383,CF509,CF601,2015-06-15
TA,-0.10035941675225786,TA509,TA601,2015-06-15
P,-0.09019666715048522,p1509,p1601,2015-06-15
RB,-0.08844930074398004,RB1510,RB1601,2015-06-15
HC,-0.0863462336717922,HC1510,HC1601,2015-06-15
TF,-0.08425722321285159,TF1509,TF1512,2015-06-15
M,-0.08318797011060297,m1509,m1601,2015-06-15
Y,-0.0813962973093959,y1509,y1601,2015-06-15
JM,-0.07943218938109006,jm1509,jm1601,2015-06-15
A,-0.06014521256615199,a1509,a1601,2015-06-15
MA,-0.05902619642864991,MA509,MA601,2015-06-15
AL,-0.05667070745008246,AL1508,AL1509,2015-06-15
AG,-0.04841472348969396,AG1506,AG1512,2015-06-15
IH,-0.04550464168435925,IH1506,IH1507,2015-06-15
AU,-0.044282251754427036,AU1506,AU1512,2015-06-15
OI,-0.04411844216908635,OI509,OI601,2015-06-15
JD,-0.028023802596348887,jd1509,jd1601,2015-06-15
T,-0.025184602124048387,T1509,T1512,2015-06-15
ZN,-0.01490683421509342,ZN1508,ZN1509,2015-06-15
SN,-0.01006578312102972,SN1507,SN1509,2015-06-15
NI,-0.0018449239114252279,NI1507,NI1509,2015-06-15
IC,0.0064139112131281276,IC1506,IC1507,2015-06-15
