,roll_yield,near_by,deferred,date
AG,-0.06110489181130411,AG1701,AG1706,2017-01-05
RU,-0.059977350250857944,RU1705,RU1709,2017-01-05
NI,-0.053255836375351015,NI1701,NI1705,2017-01-05
CF,-0.051515926485544955,CF705,CF709,2017-01-05
TA,-0.04237988692540291,TA705,TA709,2017-01-05
CU,-0.04203156661442534,CU1702,CU1703,2017-01-05
Y,-0.028666788273213104,y1705,y1709,2017-01-05
ZN,-0.02531349819484908,ZN1702,ZN1703,2017-01-05
AL,-0.023842646429009705,AL1702,AL1703,2017-01-05
M,-0.019320281444189038,m1705,m1709,2017-01-05
AU,-0.018467351893891048,AU1706,AU1712,2017-01-05
RM,0.005219662038802987,RM705,RM709,2017-01-05
V,0.024590301612535545,v1705,v1709,2017-01-05
PP,0.03315730401734164,pp1705,pp1709,2017-01-05
RB,0.0378349165125587,RB1705,RB1710,2017-01-05
TF,0.0417921782783158,TF1703,TF1706,2017-01-05
FG,0.04492596436552834,FG705,FG709,2017-01-05
A,0.04684268340465248,a1705,a1709,2017-01-05
PB,0.046993067049085,PB1702,PB1703,2017-01-05
IH,0.04740225202256297,IH1701,IH1703,2017-01-05
ZC,0.05345617578083935,ZC705,ZC709,2017-01-05
SR,0.0577149499060655,SR701,SR705,2017-01-05
T,0.05892340688640531,T1703,T1706,2017-01-05
L,0.06092372870683409,l1705,l1709,2017-01-05
IF,0.07713207681643501,IF1701,IF1703,2017-01-05
P,0.08733663420290787,p1705,p1709,2017-01-05
FU,0.11047896212911708,FU1704,FU1711,2017-01-05
MA,0.11491255433449186,MA705,MA709,2017-01-05
IC,0.11507671833257,IC1701,IC1703,2017-01-05
BB,0.12641663850112225,bb1701,bb1709,2017-01-05
HC,0.23366126886423125,HC1701,HC1705,2017-01-05
WR,0.24732519955936277,WR1701,WR1702,2017-01-05
I,0.28266256523360955,i1705,i1709,2017-01-05
WH,0.35887443293455423,WH705,WH709,2017-01-05
JM,0.3788056963628502,jm1705,jm1709,2017-01-05
J,0.3828665634736443,j1705,j1709,2017-01-05
FB,2.0478741332362738,fb1701,fb1702,2017-01-05
JD,-0.5544069962031519,jd1705,jd1709,2017-01-06
B,-0.17148176132272086,b1703,b1705,2017-01-06
CS,-0.16148873605081804,cs1705,cs1709,2017-01-06
BU,-0.1552739808127698,BU1706,BU1709,2017-01-06
C,-0.11079976513704712,c1705,c1709,2017-01-06
OI,-0.08018482678716982,OI705,OI709,2017-01-06
RU,-0.06235502293247947,RU1705,RU1709,2017-01-06
NI,-0.0593017642040158,NI1701,NI1705,2017-01-06
AG,-0.05420257672913806,AG1701,AG1706,2017-01-06
CF,-0.053843833984691725,CF705,CF709,2017-01-06
TA,-0.045615564534685765,TA705,TA709,2017-01-06
CU,-0.04506798625546125,CU1702,CU1703,2017-01-06
SN,-0.03493115805896186,SN1701,SN1705,2017-01-06
Y,-0.031597717499679455,y1705,y1709,2017-01-06
AU,-0.01998536245033434,AU1706,AU1712,2017-01-06
M,-0.016080081378252318,m1705,m1709,2017-01-06
ZN,-0.01414927648896594,ZN1702,ZN1703,2017-01-06
AL,-0.004797121790849176,AL1702,AL1703,2017-01-06
RM,0.00916031246067103,RM705,RM709,2017-01-06
V,0.017163920950827496,v1705,v1709,2017-01-06
PP,0.03468660132801649,pp1705,pp1709,2017-01-06
TF,0.04104051569452989,TF1703,TF1706,2017-01-06
IH,0.04443883861553882,IH1701,IH1703,2017-01-06
FG,0.04511363209362168,FG705,FG709,2017-01-06
RB,0.045763217005928544,RB1705,RB1710,2017-01-06
T,0.04758758863498429,T1703,T1706,2017-01-06
L,0.05082175535013847,l1705,l1709,2017-01-06
A,0.053199171561365735,a1705,a1709,2017-01-06
ZC,0.053626055480889584,ZC705,ZC709,2017-01-06
PB,0.06364285678416531,PB1702,PB1703,2017-01-06
SF,0.07192327184293106,SF701,SF705,2017-01-06
SR,0.07805105592233481,SR701,SR705,2017-01-06
BB,0.08443787443858043,bb1701,bb1709,2017-01-06
P,0.08629357485265912,p1705,p1709,2017-01-06
IF,0.08840739655867123,IF1701,IF1703,2017-01-06
MA,0.11911373775834405,MA705,MA709,2017-01-06
IC,0.12239468234918024,IC1701,IC1703,2017-01-06
FU,0.13799617757570218,FU1704,FU1711,2017-01-06
WR,0.24732519955936277,WR1701,WR1702,2017-01-06
I,0.2739766710276662,i1705,i1709,2017-01-06
HC,0.3023010909559085,HC1701,HC1705,2017-01-06
WH,0.36026198683212024,WH705,WH709,2017-01-06
J,0.41068198861183663,j1705,j1709,2017-01-06
JM,0.4163169995699773,jm1705,jm1709,2017-01-06
FB,2.0478741332362738,fb1701,fb1702,2017-01-06
FB,-0.5748952147219506,fb1702,fb1709,2017-01-09
JD,-0.5669573397092482,jd1705,jd1709,2017-01-09
CS,-0.16469557761753342,cs1705,cs1709,2017-01-09
BU,-0.15052427287058726,BU1706,BU1709,2017-01-09
C,-0.11896261249539392,c1705,c1709,2017-01-09
OI,-0.08321026491479885,OI705,OI709,2017-01-09
AG,-0.0693295954849324,AG1701,AG1706,2017-01-09
NI,-0.06034585413914966,NI1701,NI1705,2017-01-09
CF,-0.05511839168359327,CF705,CF709,2017-01-09
AL,-0.05257925161639142,AL1702,AL1703,2017-01-09
RU,-0.048628515706430064,RU1705,RU1709,2017-01-09
TA,-0.04541345719589518,TA705,TA709,2017-01-09
CU,-0.03679372133536467,CU1702,CU1703,2017-01-09
Y,-0.032357112975813195,y1705,y1709,2017-01-09
SN,-0.028123054944485696,SN1701,SN1705,2017-01-09
ZN,-0.027586219045328552,ZN1702,ZN1703,2017-01-09
AU,-0.019551940274226208,AU1706,AU1712,2017-01-09
M,-0.01509708434086205,m1705,m1709,2017-01-09
RM,0.009184350055469468,RM705,RM709,2017-01-09
V,0.033097262410730174,v1705,v1709,2017-01-09
TF,0.03388825110653833,TF1703,TF1706,2017-01-09
PP,0.040175272894998365,pp1705,pp1709,2017-01-09
IH,0.043231230042082444,IH1701,IH1703,2017-01-09
A,0.045944903746639565,a1705,a1709,2017-01-09
PB,0.04652456672414271,PB1702,PB1703,2017-01-09
T,0.04822314975009659,T1703,T1706,2017-01-09
RB,0.050930293158925014,RB1705,RB1710,2017-01-09
FG,0.0592124485149643,FG705,FG709,2017-01-09
B,0.05985484108294628,b1703,b1709,2017-01-09
ZC,0.0609157984822367,ZC705,ZC709,2017-01-09
L,0.06971653779492355,l1705,l1709,2017-01-09
SR,0.0719791718373885,SR701,SR705,2017-01-09
IF,0.08254613389837187,IF1701,IF1703,2017-01-09
P,0.08535143979692807,p1705,p1709,2017-01-09
MA,0.12172969689612942,MA705,MA709,2017-01-09
IC,0.1230646555890677,IC1701,IC1703,2017-01-09
FU,0.15892599409588598,FU1704,FU1711,2017-01-09
HC,0.16910647049882022,HC1701,HC1705,2017-01-09
WR,0.24732519955936277,WR1701,WR1702,2017-01-09
I,0.2717906860566797,i1705,i1709,2017-01-09
SF,0.3217575244820464,SF701,SF705,2017-01-09
WH,0.3618583309938671,WH705,WH709,2017-01-09
J,0.40248275206247264,j1705,j1709,2017-01-09
JM,0.4052445096936642,jm1705,jm1709,2017-01-09
BB,0.6118622968829768,bb1701,bb1702,2017-01-09
JD,-0.5807898976300561,jd1705,jd1709,2017-01-10
FB,-0.40382755082188615,fb1702,fb1709,2017-01-10
CS,-0.17024672092495813,cs1705,cs1709,2017-01-10
BU,-0.15018326399562454,BU1706,BU1709,2017-01-10
C,-0.12892608894017443,c1705,c1709,2017-01-10
OI,-0.08096193112323169,OI705,OI709,2017-01-10
AG,-0.05888420983550472,AG1701,AG1706,2017-01-10
NI,-0.0566546409014429,NI1701,NI1705,2017-01-10
AL,-0.05139194150401018,AL1702,AL1703,2017-01-10
CF,-0.05008141986019479,CF705,CF709,2017-01-10
TA,-0.0457683295504542,TA705,TA709,2017-01-10
SN,-0.04097624679312005,SN1701,SN1705,2017-01-10
RU,-0.03636408159703446,RU1705,RU1709,2017-01-10
CU,-0.03387992260294442,CU1702,CU1703,2017-01-10
Y,-0.03383005344588644,y1705,y1709,2017-01-10
AU,-0.019061727869499997,AU1706,AU1712,2017-01-10
M,-0.010779745698376458,m1705,m1709,2017-01-10
ZN,0.0026604589400630093,ZN1703,ZN1704,2017-01-10
PB,0.0031995734091701364,PB1702,PB1703,2017-01-10
RM,0.011808456094423585,RM705,RM709,2017-01-10
V,0.02120150166927733,v1705,v1709,2017-01-10
TF,0.034705625305157986,TF1703,TF1706,2017-01-10
PP,0.03689651192992322,pp1705,pp1709,2017-01-10
A,0.044950091772714834,a1705,a1709,2017-01-10
RB,0.04513280412264416,RB1705,RB1710,2017-01-10
IH,0.04594123202086384,IH1701,IH1703,2017-01-10
T,0.047208525908665325,T1703,T1706,2017-01-10
ZC,0.05279401737352962,ZC705,ZC709,2017-01-10
FG,0.05452540451901998,FG705,FG709,2017-01-10
B,0.054797948376228776,b1703,b1709,2017-01-10
SR,0.059312878354687626,SR701,SR705,2017-01-10
L,0.06458475979094833,l1705,l1709,2017-01-10
SF,0.07451595387265986,SF701,SF705,2017-01-10
IF,0.08712308521001982,IF1701,IF1703,2017-01-10
P,0.08753284441732992,p1705,p1709,2017-01-10
MA,0.10693309856725938,MA705,MA709,2017-01-10
HC,0.1302044502527556,HC1701,HC1705,2017-01-10
IC,0.13117157213068176,IC1701,IC1703,2017-01-10
WR,0.24732519955936277,WR1701,WR1702,2017-01-10
I,0.26930999828612845,i1705,i1709,2017-01-10
WH,0.37071077251213397,WH705,WH709,2017-01-10
J,0.4191969132089597,j1705,j1709,2017-01-10
JM,0.449663877021518,jm1705,jm1709,2017-01-10
BB,0.726470915371836,bb1701,bb1702,2017-01-10
FU,1.2422818305595118,FU1704,FU1705,2017-01-10
JD,-0.5413624278574775,jd1705,jd1709,2017-01-11
FB,-0.39764025125126873,fb1702,fb1709,2017-01-11
CS,-0.1683610054075996,cs1705,cs1709,2017-01-11
BU,-0.13819823630268646,BU1706,BU1709,2017-01-11
C,-0.12859111329534695,c1705,c1709,2017-01-11
OI,-0.0804916213053878,OI705,OI709,2017-01-11
AG,-0.06015645263323508,AG1701,AG1706,2017-01-11
NI,-0.059387369138155385,NI1701,NI1705,2017-01-11
CF,-0.05506514278177296,CF705,CF709,2017-01-11
TA,-0.05160237014536239,TA705,TA709,2017-01-11
CU,-0.05099880179194982,CU1702,CU1703,2017-01-11
AL,-0.050720536605541565,AL1702,AL1703,2017-01-11
RU,-0.04718514317725475,RU1705,RU1709,2017-01-11
Y,-0.030919254508619494,y1705,y1709,2017-01-11
PB,-0.025531924525401938,PB1702,PB1703,2017-01-11
AU,-0.01976590026590381,AU1706,AU1712,2017-01-11
SN,-0.01039794390168177,SN1701,SN1705,2017-01-11
M,-0.0031852772413731214,m1705,m1709,2017-01-11
ZN,0.01067853240656873,ZN1703,ZN1704,2017-01-11
SR,0.01307191610686688,SR701,SR705,2017-01-11
RM,0.021959193846405777,RM705,RM709,2017-01-11
V,0.023492680741643835,v1705,v1709,2017-01-11
TF,0.03414593282445143,TF1703,TF1706,2017-01-11
PP,0.03654296764809273,pp1705,pp1709,2017-01-11
IH,0.04611779190162127,IH1701,IH1703,2017-01-11
A,0.04635534044059737,a1705,a1709,2017-01-11
T,0.04965409783880741,T1703,T1706,2017-01-11
B,0.054797948376228776,b1703,b1709,2017-01-11
RB,0.05570111721354797,RB1705,RB1710,2017-01-11
FG,0.06220318534959551,FG705,FG709,2017-01-11
L,0.06332281423866978,l1705,l1709,2017-01-11
ZC,0.06444436528235407,ZC705,ZC709,2017-01-11
IF,0.07961099498679944,IF1701,IF1703,2017-01-11
P,0.09156554930778069,p1705,p1709,2017-01-11
HC,0.09534043999241934,HC1705,HC1710,2017-01-11
MA,0.10670818431571268,MA705,MA709,2017-01-11
IC,0.13235618330943402,IC1701,IC1703,2017-01-11
WR,0.24732519955936277,WR1701,WR1702,2017-01-11
I,0.2524245034298992,i1705,i1709,2017-01-11
WH,0.3752906941396772,WH705,WH709,2017-01-11
J,0.44436033023786536,j1705,j1709,2017-01-11
JM,0.46044870050916575,jm1705,jm1709,2017-01-11
BB,0.6006368690383359,bb1701,bb1703,2017-01-11
FU,1.4345418077973924,FU1704,FU1705,2017-01-11
JD,-0.5455171432126463,jd1705,jd1709,2017-01-12
FB,-0.2880381887700637,fb1702,fb1709,2017-01-12
CS,-0.16657204706654083,cs1705,cs1709,2017-01-12
BU,-0.1367903393342267,BU1706,BU1709,2017-01-12
C,-0.11896261249539392,c1705,c1709,2017-01-12
OI,-0.08069251187429549,OI705,OI709,2017-01-12
AL,-0.06342030616864555,AL1702,AL1703,2017-01-12
AG,-0.06328491662682634,AG1701,AG1706,2017-01-12
NI,-0.060037318545042836,NI1701,NI1705,2017-01-12
CF,-0.055350332016927746,CF705,CF709,2017-01-12
TA,-0.04807094840447131,TA705,TA709,2017-01-12
RU,-0.041106588816817474,RU1705,RU1709,2017-01-12
CU,-0.04093820601602497,CU1702,CU1703,2017-01-12
Y,-0.03442378561688498,y1705,y1709,2017-01-12
SN,-0.032057833866763405,SN1701,SN1705,2017-01-12
AU,-0.021191283385395564,AU1706,AU1712,2017-01-12
SR,-0.01614666782410803,SR705,SR709,2017-01-12
M,-0.011729177905232611,m1705,m1709,2017-01-12
ZN,0.0053511706572374465,ZN1703,ZN1704,2017-01-12
V,0.011686808702491388,v1705,v1709,2017-01-12
RM,0.018126943367887758,RM705,RM709,2017-01-12
TF,0.03352031328276106,TF1703,TF1706,2017-01-12
A,0.03522545363004952,a1705,a1709,2017-01-12
PP,0.03659845136568566,pp1705,pp1709,2017-01-12
JR,0.03805037008381853,JR705,JR711,2017-01-12
PB,0.045100724230141415,PB1702,PB1703,2017-01-12
IH,0.04680334000295468,IH1701,IH1703,2017-01-12
T,0.049818478131182696,T1703,T1706,2017-01-12
FG,0.05046174239941717,FG705,FG709,2017-01-12
ZC,0.0507704424735372,ZC705,ZC709,2017-01-12
B,0.054797948376228776,b1703,b1709,2017-01-12
L,0.055471534192897756,l1705,l1709,2017-01-12
RB,0.06139605290815907,RB1705,RB1710,2017-01-12
IF,0.08201250460254911,IF1701,IF1703,2017-01-12
P,0.09034194074334878,p1705,p1709,2017-01-12
MA,0.09902623499109792,MA705,MA709,2017-01-12
HC,0.1037704297311509,HC1705,HC1710,2017-01-12
IC,0.13067667158423923,IC1701,IC1703,2017-01-12
WR,0.24732519955936277,WR1701,WR1702,2017-01-12
I,0.2549796385001778,i1705,i1709,2017-01-12
WH,0.37257114069415137,WH705,WH709,2017-01-12
J,0.39097310455872814,j1705,j1709,2017-01-12
JM,0.42652346634162774,jm1705,jm1709,2017-01-12
BB,0.5677144843563782,bb1701,bb1703,2017-01-12
FU,1.230937792477093,FU1704,FU1705,2017-01-12
JD,-0.5741618152714186,jd1705,jd1709,2017-01-13
FB,-0.33959954060539743,fb1702,fb1709,2017-01-13
CS,-0.16502935179631742,cs1705,cs1709,2017-01-13
BU,-0.1290897256193996,BU1706,BU1709,2017-01-13
C,-0.12428961952404743,c1705,c1709,2017-01-13
OI,-0.08233364977080249,OI705,OI709,2017-01-13
AG,-0.062049498168949155,AG1701,AG1706,2017-01-13
NI,-0.060600962039479525,NI1701,NI1705,2017-01-13
CF,-0.05626090201623861,CF705,CF709,2017-01-13
TA,-0.050164745734272494,TA705,TA709,2017-01-13
CU,-0.04057484846243083,CU1702,CU1703,2017-01-13
RU,-0.039580344465840384,RU1705,RU1709,2017-01-13
Y,-0.03440404677492387,y1705,y1709,2017-01-13
PB,-0.029067434479136033,PB1702,PB1703,2017-01-13
SN,-0.024226242016636253,SN1701,SN1705,2017-01-13
AL,-0.022375542563564603,AL1703,AL1704,2017-01-13
AU,-0.02053933327491209,AU1706,AU1712,2017-01-13
SR,-0.016674022739302206,SR705,SR709,2017-01-13
M,-0.014593496463407948,m1705,m1709,2017-01-13
V,0.009287933115384363,v1705,v1709,2017-01-13
ZN,0.01607860892624739,ZN1703,ZN1704,2017-01-13
RM,0.021451195497227963,RM705,RM709,2017-01-13
A,0.03346300456296632,a1705,a1709,2017-01-13
TF,0.03408739081905485,TF1703,TF1706,2017-01-13
PP,0.04115477498420088,pp1705,pp1709,2017-01-13
IH,0.04389116498343264,IH1701,IH1703,2017-01-13
ZC,0.04842534044477925,ZC705,ZC709,2017-01-13
T,0.0522397410769624,T1703,T1706,2017-01-13
FG,0.05461171779744814,FG705,FG709,2017-01-13
RB,0.06242026434402122,RB1705,RB1710,2017-01-13
L,0.06300231540316568,l1705,l1709,2017-01-13
IF,0.08215055159659448,IF1701,IF1703,2017-01-13
MA,0.08827411401803203,MA705,MA709,2017-01-13
P,0.09234488999751904,p1705,p1709,2017-01-13
HC,0.10103138108108262,HC1705,HC1710,2017-01-13
B,0.10409183000767785,b1703,b1705,2017-01-13
IC,0.11708740986039026,IC1701,IC1703,2017-01-13
WR,0.24732519955936277,WR1701,WR1702,2017-01-13
I,0.2498225176507285,i1705,i1709,2017-01-13
WH,0.37204541576742084,WH705,WH709,2017-01-13
J,0.3776084471383585,j1705,j1709,2017-01-13
JM,0.3966959823588363,jm1705,jm1709,2017-01-13
BB,0.7338536578004478,bb1701,bb1703,2017-01-13
FU,1.3089044752448,FU1704,FU1705,2017-01-13
JD,-0.5686317139845062,jd1705,jd1709,2017-01-16
FB,-0.2526283573035053,fb1702,fb1709,2017-01-16
CS,-0.16228856114163728,cs1705,cs1709,2017-01-16
BU,-0.13181708556828606,BU1706,BU1709,2017-01-16
C,-0.11547288182296114,c1705,c1709,2017-01-16
OI,-0.09158519899805881,OI705,OI709,2017-01-16
CF,-0.058025083742844735,CF705,CF709,2017-01-16
TA,-0.05664656316399004,TA705,TA709,2017-01-16
AG,-0.055646177925145174,AG1701,AG1706,2017-01-16
NI,-0.051785750521909125,NI1701,NI1705,2017-01-16
CU,-0.04261991318140551,CU1702,CU1703,2017-01-16
AL,-0.04026098837248048,AL1703,AL1704,2017-01-16
Y,-0.040017621888350105,y1705,y1709,2017-01-16
RU,-0.0360364693440103,RU1705,RU1709,2017-01-16
PB,-0.03497154415797474,PB1702,PB1703,2017-01-16
AU,-0.022224474978766895,AU1706,AU1712,2017-01-16
SR,-0.01619141848795544,SR705,SR709,2017-01-16
V,-0.011428585250002947,v1705,v1709,2017-01-16
M,-0.011322710301377291,m1705,m1709,2017-01-16
BB,-0.009204240711528018,bb1703,bb1710,2017-01-16
SN,-0.005594779828537328,SN1701,SN1705,2017-01-16
ZN,0.002635335466834242,ZN1703,ZN1704,2017-01-16
JR,0.008513238758652297,JR705,JR711,2017-01-16
RM,0.027329381546691858,RM705,RM709,2017-01-16
FG,0.029828161596151724,FG705,FG709,2017-01-16
TF,0.03383240813189446,TF1703,TF1706,2017-01-16
IH,0.04350847794230394,IH1701,IH1703,2017-01-16
A,0.04427597623586445,a1705,a1709,2017-01-16
PP,0.04501480875022119,pp1705,pp1709,2017-01-16
ZC,0.051551511300802974,ZC705,ZC709,2017-01-16
T,0.05823730158933044,T1703,T1706,2017-01-16
L,0.061979577806621056,l1705,l1709,2017-01-16
RB,0.06559951856234726,RB1705,RB1710,2017-01-16
MA,0.07836661619989792,MA705,MA709,2017-01-16
IF,0.08198248811223839,IF1701,IF1703,2017-01-16
P,0.09157337463193822,p1705,p1709,2017-01-16
HC,0.09405231426709915,HC1705,HC1710,2017-01-16
B,0.09446652715279195,b1703,b1705,2017-01-16
SM,0.11054118571631436,SM705,SM709,2017-01-16
IC,0.16739999893248583,IC1701,IC1703,2017-01-16
I,0.22656769884985228,i1705,i1709,2017-01-16
WR,0.24732519955936277,WR1701,WR1702,2017-01-16
J,0.33604560001298295,j1705,j1709,2017-01-16
JM,0.3399407903251248,jm1705,jm1709,2017-01-16
WH,0.36513742896414025,WH705,WH709,2017-01-16
FU,1.2600495287340203,FU1704,FU1705,2017-01-16
JD,-0.5975709308751509,jd1705,jd1709,2017-01-17
FB,-0.20556445551262637,fb1702,fb1709,2017-01-17
CS,-0.16899076932815932,cs1705,cs1709,2017-01-17
BU,-0.14985226487296235,BU1706,BU1709,2017-01-17
WR,-0.1346002032600986,WR1702,WR1703,2017-01-17
C,-0.1252992908703734,c1705,c1709,2017-01-17
OI,-0.08508335286509361,OI705,OI709,2017-01-17
RI,-0.06149715833884825,RI703,RI709,2017-01-17
CF,-0.05878698883515059,CF705,CF709,2017-01-17
TA,-0.054686166079413547,TA705,TA709,2017-01-17
AG,-0.05063561596857957,AG1706,AG1712,2017-01-17
NI,-0.04784456216383132,NI1705,NI1709,2017-01-17
AL,-0.04047221374366987,AL1703,AL1704,2017-01-17
RU,-0.03369244585197999,RU1705,RU1709,2017-01-17
Y,-0.02974950005584351,y1705,y1709,2017-01-17
CU,-0.025624609352691785,CU1703,CU1704,2017-01-17
AU,-0.021371207604599308,AU1706,AU1712,2017-01-17
PB,-0.01967751192498477,PB1702,PB1703,2017-01-17
SN,-0.01833124041587431,SN1705,SN1709,2017-01-17
SR,-0.0179628137972573,SR705,SR709,2017-01-17
V,-0.0093167776744592,v1705,v1709,2017-01-17
M,-0.00922604520074314,m1705,m1709,2017-01-17
ZN,-0.0,ZN1703,ZN1704,2017-01-17
RM,0.024742408290051345,RM705,RM709,2017-01-17
TF,0.03405828695348851,TF1703,TF1706,2017-01-17
FG,0.03495185165992575,FG705,FG709,2017-01-17
PP,0.0361248650917797,pp1705,pp1709,2017-01-17
IH,0.03824457348025857,IH1701,IH1702,2017-01-17
ZC,0.04028496552682759,ZC705,ZC709,2017-01-17
A,0.04070037434631305,a1705,a1709,2017-01-17
RB,0.04499901301651442,RB1705,RB1710,2017-01-17
L,0.05077273999225548,l1705,l1709,2017-01-17
T,0.05692487971179718,T1703,T1706,2017-01-17
IF,0.07356246552847985,IF1701,IF1703,2017-01-17
B,0.07435039377098099,b1703,b1705,2017-01-17
HC,0.08001861780758127,HC1705,HC1710,2017-01-17
BB,0.08248488885894006,bb1703,bb1710,2017-01-17
MA,0.08381633990787671,MA705,MA709,2017-01-17
P,0.09160280982480985,p1705,p1709,2017-01-17
SM,0.09843037042697274,SM705,SM709,2017-01-17
IC,0.1409064882979754,IC1701,IC1702,2017-01-17
I,0.2270297997790453,i1705,i1709,2017-01-17
J,0.29668988248081485,j1705,j1709,2017-01-17
JM,0.3266061949868219,jm1705,jm1709,2017-01-17
WH,0.3691448359216173,WH705,WH709,2017-01-17
