,roll_yield,near_by,deferred,date
FB,-0.4888705308969966,fb2006,fb2009,2020-06-02
RU,-0.3591687014226301,RU2009,RU2101,2020-06-02
FU,-0.3155419301000031,FU2009,FU2101,2020-06-02
MA,-0.2655708278504259,MA009,MA101,2020-06-02
PM,-0.26120346168362946,PM007,PM009,2020-06-02
BB,-0.2481921897715364,bb2008,bb2009,2020-06-02
CJ,-0.19477661366461524,CJ009,CJ012,2020-06-02
B,-0.18765978843064224,b2007,b2008,2020-06-02
NR,-0.18626415933433554,NR2008,NR2009,2020-06-02
SA,-0.15500135944629312,SA009,SA101,2020-06-02
CF,-0.13246633296860896,CF009,CF101,2020-06-02
RR,-0.1293153623811376,rr2008,rr2009,2020-06-02
WH,-0.12657110755625037,WH009,WH101,2020-06-02
AP,-0.12594542694901506,AP010,AP101,2020-06-02
EG,-0.11563931621677173,eg2009,eg2101,2020-06-02
CY,-0.11253219964979722,CY009,CY101,2020-06-02
TA,-0.0989451385594446,TA009,TA101,2020-06-02
EB,-0.09212701196398498,eb2009,eb2101,2020-06-02
SP,-0.08432408802223382,SP2009,SP2101,2020-06-02
C,-0.061769000365032044,c2009,c2101,2020-06-02
M,-0.05651491101991042,m2009,m2101,2020-06-02
BU,-0.055046740290725954,BU2009,BU2012,2020-06-02
JR,-0.05142888630084578,JR007,JR009,2020-06-02
PG,-0.04649881267864988,pg2011,pg2012,2020-06-02
CS,-0.04091817927995629,cs2009,cs2101,2020-06-02
Y,-0.030704344253261538,y2009,y2101,2020-06-02
AG,-0.026839677947269824,AG2010,AG2012,2020-06-02
NI,-0.015105303374359507,NI2008,NI2009,2020-06-02
P,-0.011219626623726891,p2009,p2101,2020-06-02
AU,-0.009681325214648281,AU2010,AU2012,2020-06-02
TS,0.008901420482312114,TS2009,TS2012,2020-06-02
T,0.018587486916116017,T2009,T2012,2020-06-02
L,0.020247545924785348,l2009,l2101,2020-06-02
CU,0.021563348120419566,CU2007,CU2008,2020-06-02
TF,0.03520805127236072,TF2006,TF2009,2020-06-02
UR,0.041217527649912135,UR009,UR101,2020-06-02
ZC,0.04526615208334199,ZC007,ZC009,2020-06-02
ZN,0.05064825125076253,ZN2007,ZN2008,2020-06-02
WR,0.06097521508733195,WR2010,WR2101,2020-06-02
OI,0.07313741229213208,OI009,OI101,2020-06-02
SR,0.08992666721366036,SR009,SR101,2020-06-02
RM,0.0940024685113065,RM009,RM101,2020-06-02
V,0.09409697783465912,v2009,v2101,2020-06-02
IF,0.10742202486891853,IF2006,IF2009,2020-06-02
SN,0.10924103121575951,SN2007,SN2008,2020-06-02
JM,0.11165286891773793,jm2009,jm2101,2020-06-02
SS,0.11899411006481227,SS2007,SS2008,2020-06-02
J,0.12227148779098015,j2009,j2101,2020-06-02
PB,0.12482775528348894,PB2007,PB2008,2020-06-02
SF,0.1312833607055197,SF008,SF009,2020-06-02
IH,0.13253025143212835,IH2006,IH2009,2020-06-02
IC,0.13762960699504995,IC2006,IC2009,2020-06-02
SM,0.14197148738507787,SM009,SM010,2020-06-02
AL,0.15298642595948742,AL2007,AL2008,2020-06-02
PP,0.159075381696928,pp2009,pp2101,2020-06-02
HC,0.1644536490786332,HC2010,HC2101,2020-06-02
FG,0.1647246181379748,FG008,FG009,2020-06-02
RB,0.19857433085152276,RB2010,RB2101,2020-06-02
I,0.2976442633052392,i2009,i2101,2020-06-02
A,0.3678645285161699,a2009,a2101,2020-06-02
RS,0.6622891141458896,RS008,RS009,2020-06-02
JD,-1.555765866176566,jd2007,jd2009,2020-06-03
FB,-0.5050619053508905,fb2006,fb2009,2020-06-03
SC,-0.48946089248899594,SC2007,SC2009,2020-06-03
RU,-0.3511111359589862,RU2009,RU2101,2020-06-03
FU,-0.27485149116554447,FU2009,FU2101,2020-06-03
MA,-0.27015787873486197,MA009,MA101,2020-06-03
B,-0.20221856356776577,b2007,b2008,2020-06-03
CJ,-0.18635387573062853,CJ009,CJ012,2020-06-03
RR,-0.1578277902180643,rr2008,rr2009,2020-06-03
SA,-0.1439645255816808,SA009,SA101,2020-06-03
NR,-0.14346883104178662,NR2008,NR2009,2020-06-03
CF,-0.13197148555322014,CF009,CF101,2020-06-03
AP,-0.1269804452068762,AP010,AP101,2020-06-03
EG,-0.11182376671422609,eg2009,eg2101,2020-06-03
CY,-0.1097083537869812,CY009,CY101,2020-06-03
TA,-0.09629871773964666,TA009,TA101,2020-06-03
EB,-0.09379640848900841,eb2009,eb2101,2020-06-03
SP,-0.0761563940825095,SP2009,SP2101,2020-06-03
JR,-0.07060163472949006,JR007,JR009,2020-06-03
C,-0.06182821279835969,c2009,c2101,2020-06-03
M,-0.054132018822234396,m2009,m2101,2020-06-03
CS,-0.04708894694195602,cs2009,cs2101,2020-06-03
BU,-0.04564522714963859,BU2009,BU2012,2020-06-03
PG,-0.04335144356350998,pg2011,pg2012,2020-06-03
Y,-0.030457114392053723,y2009,y2101,2020-06-03
AG,-0.023290359190838064,AG2010,AG2012,2020-06-03
NI,-0.01506737050228186,NI2008,NI2009,2020-06-03
AU,-0.01038961298566761,AU2010,AU2012,2020-06-03
TS,0.008894822433375487,TS2009,TS2012,2020-06-03
CU,0.016071430973687233,CU2007,CU2008,2020-06-03
T,0.019774827421413198,T2009,T2012,2020-06-03
L,0.0223881636047688,l2009,l2101,2020-06-03
P,0.024640795612166567,p2009,p2101,2020-06-03
TF,0.02639757337952464,TF2006,TF2009,2020-06-03
WR,0.05363774236208884,WR2010,WR2101,2020-06-03
ZN,0.05437254431520165,ZN2007,ZN2008,2020-06-03
UR,0.06405937341170684,UR009,UR101,2020-06-03
ZC,0.07070980905526647,ZC007,ZC009,2020-06-03
OI,0.07769230242497041,OI009,OI101,2020-06-03
RM,0.09099484396575747,RM009,RM101,2020-06-03
V,0.09186858064194915,v2009,v2101,2020-06-03
SM,0.09280236614910678,SM009,SM010,2020-06-03
PB,0.09578395466962009,PB2007,PB2008,2020-06-03
SN,0.09622445494612758,SN2007,SN2008,2020-06-03
SF,0.10212827601490332,SF008,SF009,2020-06-03
IF,0.11044527965225592,IF2006,IF2009,2020-06-03
SR,0.11392629616620492,SR009,SR101,2020-06-03
JM,0.11991170499011275,jm2009,jm2101,2020-06-03
J,0.12593664401598356,j2009,j2101,2020-06-03
PP,0.12614961409377728,pp2009,pp2101,2020-06-03
IH,0.12771570882303712,IH2006,IH2009,2020-06-03
FG,0.13278143774967127,FG008,FG009,2020-06-03
SS,0.13280043948806647,SS2007,SS2008,2020-06-03
AL,0.13305431667790452,AL2007,AL2008,2020-06-03
IC,0.14181692143121752,IC2006,IC2009,2020-06-03
HC,0.15856263789769612,HC2010,HC2101,2020-06-03
RB,0.1974177600757912,RB2010,RB2101,2020-06-03
I,0.30066866903470396,i2009,i2101,2020-06-03
A,0.30245502924842294,a2009,a2101,2020-06-03
BB,0.3371284042622909,bb2008,bb2009,2020-06-03
JD,-1.5949874370220356,jd2007,jd2009,2020-06-04
SC,-0.5554984948263242,SC2007,SC2009,2020-06-04
FB,-0.46965038672787074,fb2006,fb2009,2020-06-04
RU,-0.36724625005384437,RU2009,RU2101,2020-06-04
FU,-0.2996634638036741,FU2009,FU2101,2020-06-04
B,-0.29466204657901773,b2007,b2008,2020-06-04
MA,-0.27478773672012824,MA009,MA101,2020-06-04
CJ,-0.17832980082316593,CJ009,CJ012,2020-06-04
SA,-0.16327851510922672,SA009,SA101,2020-06-04
NR,-0.13840983894343822,NR2008,NR2009,2020-06-04
CF,-0.13202628591876428,CF009,CF101,2020-06-04
RR,-0.12999687956204256,rr2008,rr2009,2020-06-04
EB,-0.1268613166279288,eb2009,eb2101,2020-06-04
WH,-0.1257282092316287,WH009,WH101,2020-06-04
EG,-0.11637538787507959,eg2009,eg2101,2020-06-04
CY,-0.11084256723808941,CY009,CY101,2020-06-04
TA,-0.10442821399758345,TA009,TA101,2020-06-04
AP,-0.08552318009980102,AP010,AP101,2020-06-04
SP,-0.07581871055559947,SP2009,SP2101,2020-06-04
C,-0.06618973525304298,c2009,c2101,2020-06-04
BU,-0.06489134202754904,BU2009,BU2012,2020-06-04
PG,-0.061276728894888666,pg2011,pg2012,2020-06-04
M,-0.055605718509899024,m2009,m2101,2020-06-04
CS,-0.04829825680254335,cs2009,cs2101,2020-06-04
Y,-0.03382699687206692,y2009,y2101,2020-06-04
NI,-0.022290664863834582,NI2008,NI2009,2020-06-04
AG,-0.016771499389826406,AG2010,AG2012,2020-06-04
AU,-0.008010682097815948,AU2010,AU2012,2020-06-04
TS,0.008715895094154118,TS2009,TS2012,2020-06-04
CU,0.010738255750124529,CU2007,CU2008,2020-06-04
L,0.01143729940396776,l2009,l2101,2020-06-04
T,0.020229882132440972,T2009,T2012,2020-06-04
WR,0.026402736125408097,WR2010,WR2101,2020-06-04
ZN,0.03271242371086071,ZN2007,ZN2008,2020-06-04
TF,0.034304686993875115,TF2006,TF2009,2020-06-04
P,0.03931260186595402,p2009,p2101,2020-06-04
PB,0.046291482971704746,PB2007,PB2008,2020-06-04
SS,0.04682019205276519,SS2008,SS2009,2020-06-04
UR,0.05451155818410628,UR009,UR101,2020-06-04
SF,0.06937614970481078,SF008,SF009,2020-06-04
V,0.07059149223058248,v2009,v2101,2020-06-04
ZC,0.08288696665912977,ZC007,ZC009,2020-06-04
OI,0.09658953956719576,OI009,OI101,2020-06-04
RM,0.10118355028368065,RM009,RM101,2020-06-04
SM,0.10259604479685458,SM009,SM010,2020-06-04
SR,0.10824513923495874,SR009,SR101,2020-06-04
IF,0.11083315511030131,IF2006,IF2009,2020-06-04
PP,0.11962409930959578,pp2009,pp2101,2020-06-04
IH,0.12727442554198207,IH2006,IH2009,2020-06-04
JM,0.12745740018561,jm2009,jm2101,2020-06-04
SN,0.12948962857470273,SN2007,SN2008,2020-06-04
AL,0.13290187401419504,AL2007,AL2008,2020-06-04
HC,0.13889068525373546,HC2010,HC2101,2020-06-04
J,0.14076076735296678,j2009,j2101,2020-06-04
FG,0.14201349176403358,FG008,FG009,2020-06-04
IC,0.14573372592210587,IC2006,IC2009,2020-06-04
BB,0.1582875382313917,bb2008,bb2009,2020-06-04
RB,0.20015545441310773,RB2010,RB2101,2020-06-04
I,0.2926544869420161,i2009,i2101,2020-06-04
A,0.29975467177028237,a2009,a2101,2020-06-04
JD,-1.5489631427795523,jd2007,jd2009,2020-06-05
SC,-0.5374924349563847,SC2007,SC2009,2020-06-05
FB,-0.48296647078451427,fb2006,fb2009,2020-06-05
RU,-0.3343443053161226,RU2009,RU2101,2020-06-05
FU,-0.3070766914478344,FU2009,FU2101,2020-06-05
MA,-0.29724049161083005,MA009,MA101,2020-06-05
B,-0.2006933152943357,b2007,b2008,2020-06-05
RR,-0.19643817783132922,rr2008,rr2009,2020-06-05
NR,-0.17925644530639792,NR2008,NR2009,2020-06-05
PM,-0.17628386635931975,PM007,PM009,2020-06-05
CJ,-0.17423845800851734,CJ009,CJ012,2020-06-05
SA,-0.17249547618364916,SA009,SA101,2020-06-05
CF,-0.1262183292657233,CF009,CF101,2020-06-05
EB,-0.12548692629565977,eb2009,eb2101,2020-06-05
EG,-0.11957534579095169,eg2009,eg2101,2020-06-05
CY,-0.11296515313782865,CY009,CY101,2020-06-05
TA,-0.10516212137530628,TA009,TA101,2020-06-05
BU,-0.1014268709325293,BU2009,BU2012,2020-06-05
SP,-0.07299630197859217,SP2009,SP2101,2020-06-05
M,-0.07196590526573168,m2009,m2101,2020-06-05
C,-0.06442624117671654,c2009,c2101,2020-06-05
PG,-0.05665890264837915,pg2011,pg2012,2020-06-05
CS,-0.05312059726710226,cs2009,cs2101,2020-06-05
AP,-0.05023975705981823,AP010,AP101,2020-06-05
Y,-0.039860726273963816,y2009,y2101,2020-06-05
NI,-0.027716305267275757,NI2008,NI2009,2020-06-05
AG,-0.018061840662880007,AG2010,AG2012,2020-06-05
AU,-0.010157755408020285,AU2010,AU2012,2020-06-05
TS,0.0093163896522153,TS2009,TS2012,2020-06-05
P,0.009787936904449148,p2009,p2101,2020-06-05
PB,0.01251521059034774,PB2007,PB2008,2020-06-05
CU,0.013275806199731316,CU2007,CU2008,2020-06-05
L,0.013605465496173787,l2009,l2101,2020-06-05
T,0.020484029101312445,T2009,T2012,2020-06-05
TF,0.0283075685056662,TF2006,TF2009,2020-06-05
ZN,0.03974111715949416,ZN2007,ZN2008,2020-06-05
ZC,0.04923563622193912,ZC007,ZC009,2020-06-05
WR,0.05062077176023312,WR2010,WR2101,2020-06-05
UR,0.05241155627171962,UR009,UR101,2020-06-05
SS,0.07436119845013792,SS2008,SS2009,2020-06-05
V,0.08232962188981022,v2009,v2101,2020-06-05
OI,0.09584386147260446,OI009,OI101,2020-06-05
RM,0.0967825866546643,RM009,RM101,2020-06-05
JM,0.10710758824219255,jm2009,jm2101,2020-06-05
SR,0.10923391114129928,SR009,SR101,2020-06-05
PP,0.11095510510961154,pp2009,pp2101,2020-06-05
IF,0.11399920191084056,IF2006,IF2009,2020-06-05
SF,0.12261687066238128,SF008,SF009,2020-06-05
SM,0.12337574659105477,SM009,SM010,2020-06-05
J,0.12541010941308167,j2009,j2101,2020-06-05
SN,0.12760421524184457,SN2007,SN2008,2020-06-05
IH,0.13267746542809672,IH2006,IH2009,2020-06-05
HC,0.14365864847650672,HC2010,HC2101,2020-06-05
AL,0.14656670752725556,AL2007,AL2008,2020-06-05
FG,0.14937952231881435,FG008,FG009,2020-06-05
IC,0.15469467664711065,IC2006,IC2009,2020-06-05
BB,0.1582875382313917,bb2008,bb2009,2020-06-05
RB,0.1909453424963301,RB2010,RB2101,2020-06-05
A,0.22481889568076763,a2009,a2101,2020-06-05
I,0.29116298187445744,i2009,i2101,2020-06-05
JD,-1.7823752468233025,jd2007,jd2009,2020-06-08
SC,-0.5075088461991081,SC2007,SC2009,2020-06-08
FB,-0.46371786802824233,fb2006,fb2009,2020-06-08
RU,-0.3344215993893563,RU2009,RU2101,2020-06-08
FU,-0.3189550294592716,FU2009,FU2101,2020-06-08
MA,-0.26358406737400275,MA009,MA101,2020-06-08
RR,-0.22397850569712466,rr2008,rr2009,2020-06-08
SA,-0.18078954986150766,SA009,SA101,2020-06-08
CJ,-0.17580954712072563,CJ009,CJ012,2020-06-08
NR,-0.15380539336548374,NR2008,NR2009,2020-06-08
B,-0.14276440694215264,b2007,b2008,2020-06-08
CY,-0.1421496629391225,CY009,CY101,2020-06-08
CF,-0.13101449335681434,CF009,CF101,2020-06-08
EB,-0.12880075404580416,eb2009,eb2101,2020-06-08
EG,-0.11775390736861305,eg2009,eg2101,2020-06-08
TA,-0.10165163228912497,TA009,TA101,2020-06-08
BU,-0.09139773108937521,BU2009,BU2012,2020-06-08
SP,-0.08230604720288007,SP2009,SP2101,2020-06-08
M,-0.08008905551386902,m2009,m2101,2020-06-08
C,-0.0690346856796208,c2009,c2101,2020-06-08
PG,-0.0640720926408419,pg2011,pg2012,2020-06-08
CS,-0.05230518546630404,cs2009,cs2101,2020-06-08
JR,-0.04513723597792449,JR007,JR009,2020-06-08
Y,-0.035664755701644596,y2009,y2101,2020-06-08
NI,-0.027721640974257233,NI2008,NI2009,2020-06-08
AG,-0.02510463913544391,AG2010,AG2012,2020-06-08
AP,-0.014949795491422366,AP010,AP101,2020-06-08
AU,-0.008704664739199513,AU2010,AU2012,2020-06-08
L,0.0045420144936452155,l2009,l2101,2020-06-08
TS,0.009099005011483138,TS2009,TS2012,2020-06-08
CU,0.018354641402105576,CU2007,CU2008,2020-06-08
TF,0.020715723630470497,TF2009,TF2012,2020-06-08
P,0.020846190562212354,p2009,p2101,2020-06-08
T,0.022022077647316313,T2009,T2012,2020-06-08
ZC,0.02640268286893003,ZC007,ZC009,2020-06-08
PB,0.041914118756379584,PB2007,PB2008,2020-06-08
SS,0.04627849931704376,SS2008,SS2009,2020-06-08
WR,0.05062077176023312,WR2010,WR2101,2020-06-08
ZN,0.05100189826768331,ZN2007,ZN2008,2020-06-08
UR,0.05423001120053741,UR009,UR101,2020-06-08
RM,0.07433101301072617,RM009,RM101,2020-06-08
V,0.07461275075011477,v2009,v2101,2020-06-08
SN,0.09424132206684366,SN2007,SN2008,2020-06-08
SR,0.09978288693474244,SR009,SR101,2020-06-08
JM,0.10365714451997918,jm2009,jm2101,2020-06-08
OI,0.1039729113469206,OI009,OI101,2020-06-08
IF,0.11694063469395956,IF2006,IF2009,2020-06-08
SM,0.11994647798014704,SM009,SM010,2020-06-08
PP,0.12357012694199909,pp2009,pp2101,2020-06-08
J,0.12914476070554115,j2009,j2101,2020-06-08
IH,0.13067903934382613,IH2006,IH2009,2020-06-08
HC,0.14254381866897076,HC2010,HC2101,2020-06-08
IC,0.15568351050411816,IC2006,IC2009,2020-06-08
FG,0.15762411213127586,FG008,FG009,2020-06-08
BB,0.1582875382313917,bb2008,bb2009,2020-06-08
AL,0.17110984100005708,AL2007,AL2008,2020-06-08
RB,0.18565867723499416,RB2010,RB2101,2020-06-08
SF,0.1968601906767878,SF008,SF009,2020-06-08
A,0.30687706900994616,a2009,a2101,2020-06-08
I,0.3190630194982821,i2009,i2101,2020-06-08
JD,-1.819485302386645,jd2007,jd2009,2020-06-09
SC,-0.4916023661015486,SC2008,SC2009,2020-06-09
FB,-0.45480255973131056,fb2006,fb2009,2020-06-09
FU,-0.33194730020925606,FU2009,FU2101,2020-06-09
RU,-0.3269172179226855,RU2009,RU2101,2020-06-09
MA,-0.2846820999442713,MA009,MA101,2020-06-09
B,-0.2162220660321404,b2007,b2008,2020-06-09
CJ,-0.20033641758964538,CJ009,CJ012,2020-06-09
SA,-0.18433066683138863,SA009,SA101,2020-06-09
RR,-0.17195790665789962,rr2008,rr2009,2020-06-09
NR,-0.13957509886631167,NR2008,NR2009,2020-06-09
EB,-0.13935014171177137,eb2009,eb2101,2020-06-09
CF,-0.12984837690122722,CF009,CF101,2020-06-09
EG,-0.12437424683605605,eg2009,eg2101,2020-06-09
WH,-0.11175571739631161,WH009,WH101,2020-06-09
TA,-0.11007524080005504,TA009,TA101,2020-06-09
CY,-0.10379576280375558,CY009,CY101,2020-06-09
SP,-0.08623189291034124,SP2009,SP2101,2020-06-09
M,-0.07680587831677857,m2009,m2101,2020-06-09
BU,-0.06499175857691902,BU2009,BU2012,2020-06-09
PG,-0.06344803983926457,pg2011,pg2012,2020-06-09
C,-0.06005920317656059,c2009,c2101,2020-06-09
CS,-0.05432247188217128,cs2009,cs2101,2020-06-09
JR,-0.03226392431142881,JR007,JR009,2020-06-09
Y,-0.02999507835233002,y2009,y2101,2020-06-09
AG,-0.02799165328851901,AG2010,AG2012,2020-06-09
NI,-0.020612658947439272,NI2008,NI2009,2020-06-09
AU,-0.009015312180311659,AU2010,AU2012,2020-06-09
TS,0.00929566044199388,TS2009,TS2012,2020-06-09
CU,0.010382868915109592,CU2007,CU2008,2020-06-09
L,0.013544041063579749,l2009,l2101,2020-06-09
TF,0.01953099981558246,TF2009,TF2012,2020-06-09
T,0.01983922305497726,T2009,T2012,2020-06-09
AP,0.01987934514136478,AP010,AP101,2020-06-09
ZC,0.028608159828150626,ZC007,ZC009,2020-06-09
UR,0.0314138996018861,UR009,UR101,2020-06-09
PB,0.03351957486735253,PB2007,PB2008,2020-06-09
P,0.03479343138954952,p2009,p2101,2020-06-09
WR,0.05062077176023312,WR2010,WR2101,2020-06-09
SS,0.051093555028858886,SS2008,SS2009,2020-06-09
ZN,0.06926952243788191,ZN2007,ZN2008,2020-06-09
RM,0.07417257610909599,RM009,RM101,2020-06-09
V,0.07961866570383679,v2009,v2101,2020-06-09
SM,0.09321159186,SM009,SM010,2020-06-09
SR,0.10152349013674486,SR009,SR101,2020-06-09
JM,0.10370138509366558,jm2009,jm2101,2020-06-09
SN,0.11059986125908858,SN2007,SN2008,2020-06-09
OI,0.1137797606018073,OI009,OI101,2020-06-09
J,0.11493262215073162,j2009,j2101,2020-06-09
IF,0.12179163658574868,IF2006,IF2009,2020-06-09
PP,0.12948101816820332,pp2009,pp2101,2020-06-09
IH,0.1303885465574811,IH2006,IH2009,2020-06-09
HC,0.13891480681838067,HC2010,HC2101,2020-06-09
BB,0.1582875382313917,bb2008,bb2009,2020-06-09
FG,0.15949867550473792,FG008,FG009,2020-06-09
IC,0.16451136272808434,IC2006,IC2009,2020-06-09
RB,0.1843435745591846,RB2010,RB2101,2020-06-09
AL,0.19186130955781383,AL2007,AL2008,2020-06-09
SF,0.21246724593530417,SF008,SF009,2020-06-09
I,0.30548732314242555,i2009,i2101,2020-06-09
A,0.32922095064672424,a2009,a2101,2020-06-09
RS,0.7442643245961194,RS008,RS009,2020-06-09
JD,-2.0208991797752267,jd2007,jd2009,2020-06-10
SC,-0.481081206548039,SC2008,SC2009,2020-06-10
FB,-0.4443761900223475,fb2006,fb2009,2020-06-10
RU,-0.3348700151373563,RU2009,RU2101,2020-06-10
FU,-0.3054035404078072,FU2009,FU2101,2020-06-10
MA,-0.29078833252956865,MA009,MA101,2020-06-10
B,-0.22940711836160688,b2007,b2008,2020-06-10
SA,-0.19662557522541396,SA009,SA101,2020-06-10
RR,-0.18235301222814876,rr2008,rr2009,2020-06-10
CJ,-0.17720103558632008,CJ009,CJ012,2020-06-10
NR,-0.16811706742239363,NR2008,NR2009,2020-06-10
EB,-0.14074862261035753,eb2009,eb2101,2020-06-10
CY,-0.13151761537326312,CY009,CY101,2020-06-10
CF,-0.12705481829313925,CF009,CF101,2020-06-10
EG,-0.12694049737117657,eg2009,eg2101,2020-06-10
TA,-0.11220691623495338,TA009,TA101,2020-06-10
SP,-0.08634645185401617,SP2009,SP2101,2020-06-10
WH,-0.07768186075877032,WH009,WH101,2020-06-10
M,-0.07153214062557184,m2009,m2101,2020-06-10
BU,-0.06489134202754904,BU2009,BU2012,2020-06-10
C,-0.061241148685899555,c2009,c2101,2020-06-10
PG,-0.05734374931906976,pg2011,pg2012,2020-06-10
CS,-0.05294617211792094,cs2009,cs2101,2020-06-10
Y,-0.03763115543559096,y2009,y2101,2020-06-10
NI,-0.029040234878500534,NI2008,NI2009,2020-06-10
AG,-0.027758550552397492,AG2010,AG2012,2020-06-10
AP,-0.013533120690523134,AP010,AP101,2020-06-10
AU,-0.008612736022119967,AU2010,AU2012,2020-06-10
L,0.00451467353826083,l2009,l2101,2020-06-10
TS,0.008313130806552728,TS2009,TS2012,2020-06-10
CU,0.010254219807906154,CU2007,CU2008,2020-06-10
TF,0.01914209726304255,TF2009,TF2012,2020-06-10
T,0.02042659891094641,T2009,T2012,2020-06-10
P,0.03241976717208053,p2009,p2101,2020-06-10
PB,0.03333335476682863,PB2007,PB2008,2020-06-10
UR,0.03734080307725557,UR009,UR101,2020-06-10
ZC,0.05031934688936955,ZC007,ZC009,2020-06-10
SS,0.05123236968838041,SS2008,SS2009,2020-06-10
ZN,0.054936766177298715,ZN2007,ZN2008,2020-06-10
WR,0.07207402201071346,WR2010,WR2101,2020-06-10
RM,0.07319001989412957,RM009,RM101,2020-06-10
SN,0.08389525684890248,SN2007,SN2008,2020-06-10
V,0.09164699811499111,v2009,v2101,2020-06-10
SR,0.0922044237919683,SR009,SR101,2020-06-10
JM,0.0925126839066719,jm2009,jm2101,2020-06-10
SM,0.0972270822090534,SM009,SM010,2020-06-10
PP,0.12087188958477188,pp2009,pp2101,2020-06-10
J,0.12173321555253452,j2009,j2101,2020-06-10
OI,0.12596379926543855,OI009,OI101,2020-06-10
IF,0.12737414769701233,IF2006,IF2009,2020-06-10
IH,0.13300350165682012,IH2006,IH2009,2020-06-10
FG,0.142410048331212,FG008,FG009,2020-06-10
HC,0.14243797608334996,HC2010,HC2101,2020-06-10
BB,0.1582875382313917,bb2008,bb2009,2020-06-10
AL,0.1724104072895677,AL2007,AL2008,2020-06-10
IC,0.1756376118663833,IC2006,IC2009,2020-06-10
RB,0.17902374948918792,RB2010,RB2101,2020-06-10
SF,0.2539557051029766,SF008,SF009,2020-06-10
I,0.3184963873951125,i2009,i2101,2020-06-10
A,0.34840321811524877,a2009,a2101,2020-06-10
JD,-1.7571323383920094,jd2007,jd2009,2020-06-11
SC,-0.4968419523310055,SC2008,SC2009,2020-06-11
FB,-0.44139222867546135,fb2006,fb2009,2020-06-11
B,-0.3486453813683918,b2008,b2009,2020-06-11
