,roll_yield,near_by,deferred,date
B,-0.05789787222446962,b2108,b2109,2021-07-05
CF,-0.055280222935701236,CF109,CF201,2021-07-05
PB,-0.05298021850940032,PB2108,PB2109,2021-07-05
SC,-0.05078297887896188,SC2108,SC2109,2021-07-05
A,-0.03698008624601261,a2109,a2111,2021-07-05
SM,-0.03579218160549125,SM109,SM201,2021-07-05
PK,-0.03515733465842467,PK110,PK201,2021-07-05
AG,-0.031122929111767537,AG2109,AG2112,2021-07-05
LH,-0.031047112710170334,lh2109,lh2201,2021-07-05
CU,-0.029308253919489345,CU2108,CU2109,2021-07-05
CY,-0.02528018247845732,CY109,CY201,2021-07-05
BC,-0.014521991760394842,BC2107,BC2109,2021-07-05
AU,-0.007386592663157872,AU2110,AU2112,2021-07-05
AP,-0.006366386828574141,AP110,AP201,2021-07-05
C,-0.0023010546782513876,c2109,c2111,2021-07-05
EG,-0.0,eg2109,eg2110,2021-07-05
CS,0.006039255668408367,cs2109,cs2111,2021-07-05
AL,0.00623376637395391,AL2108,AL2109,2021-07-05
ZN,0.008110848568331965,ZN2108,ZN2109,2021-07-05
TS,0.009172029341551416,TS2109,TS2112,2021-07-05
PP,0.009726162750943481,pp2109,pp2110,2021-07-05
TF,0.013210580462579141,TF2109,TF2112,2021-07-05
T,0.016090044353924093,T2109,T2112,2021-07-05
M,0.017286369683287277,m2109,m2201,2021-07-05
FU,0.01760826771841753,FU2109,FU2201,2021-07-05
SF,0.019403052711670768,SF109,SF201,2021-07-05
L,0.029020570371379655,l2109,l2110,2021-07-05
IF,0.032088815714440035,IF2107,IF2109,2021-07-05
IH,0.03517404596107228,IH2107,IH2109,2021-07-05
PG,0.03614097702226167,pg2108,pg2109,2021-07-05
NI,0.04038929692749833,NI2108,NI2109,2021-07-05
TA,0.053725954824741705,TA109,TA201,2021-07-05
RB,0.053981925899538485,RB2110,RB2201,2021-07-05
Y,0.06030710350656436,y2109,y2201,2021-07-05
HC,0.0638487090928575,HC2110,HC2201,2021-07-05
OI,0.07900623637381371,OI109,OI201,2021-07-05
SP,0.08507931223957259,SP2109,SP2110,2021-07-05
IC,0.08869742482569759,IC2107,IC2109,2021-07-05
WR,0.10690096651448254,WR2110,WR2202,2021-07-05
V,0.12238066409355342,v2109,v2110,2021-07-05
UR,0.12692363668403875,UR109,UR201,2021-07-05
P,0.14534596962389543,p2109,p2201,2021-07-05
FG,0.1542728214999614,FG109,FG201,2021-07-05
SN,0.17825439876298682,SN2108,SN2109,2021-07-05
ZC,0.1823251629304114,ZC109,ZC201,2021-07-05
RM,0.18363866087521674,RM109,RM201,2021-07-05
JD,0.19182199458446852,jd2109,jd2201,2021-07-05
J,0.20367936570488732,j2109,j2111,2021-07-05
SS,0.21798964567870954,SS2108,SS2109,2021-07-05
JM,0.25820469307127164,jm2109,jm2111,2021-07-05
EB,0.2771246497737052,eb2108,eb2109,2021-07-05
I,0.36529628145785575,i2109,i2203,2021-07-05
SC_TAS,,SC_TAS2108,SC_TAS2109,2021-07-05
CJ,-0.4854483193893139,CJ109,CJ201,2021-07-06
FB,-0.3098638400673747,fb2107,fb2109,2021-07-06
SA,-0.2588772540336492,SA109,SA201,2021-07-06
RU,-0.22872323629379315,RU2109,RU2201,2021-07-06
BB,-0.20385395080343266,bb2107,bb2108,2021-07-06
NR,-0.144915834540465,NR2108,NR2109,2021-07-06
SR,-0.09167379965295287,SR109,SR201,2021-07-06
RR,-0.0849741548156219,rr2109,rr2110,2021-07-06
LU,-0.08103576096368302,LU2109,LU2110,2021-07-06
MA,-0.07725836192234342,MA109,MA110,2021-07-06
PF,-0.06822762926591631,PF109,PF111,2021-07-06
BU,-0.06201674614386102,BU2109,BU2112,2021-07-06
SC,-0.05555565478490371,SC2108,SC2109,2021-07-06
PB,-0.05294682399917991,PB2108,PB2109,2021-07-06
CF,-0.051038389623149105,CF109,CF201,2021-07-06
B,-0.04947327209127255,b2108,b2109,2021-07-06
A,-0.033596422724961016,a2109,a2111,2021-07-06
AG,-0.03320120108057555,AG2109,AG2112,2021-07-06
PK,-0.03249551300186883,PK110,PK201,2021-07-06
SM,-0.031363373711576936,SM109,SM201,2021-07-06
EG,-0.02320186337660165,eg2109,eg2110,2021-07-06
LH,-0.022825769305187427,lh2109,lh2201,2021-07-06
CU,-0.02052452039690228,CU2108,CU2109,2021-07-06
BC,-0.017310478428138616,BC2107,BC2109,2021-07-06
CY,-0.0122699557545752,CY109,CY201,2021-07-06
AU,-0.006679921167106305,AU2110,AU2112,2021-07-06
AP,-0.0019106759379301074,AP110,AP201,2021-07-06
PP,0.001392838490333493,pp2109,pp2110,2021-07-06
CS,0.002039775644327081,cs2109,cs2111,2021-07-06
FU,0.006583762700922077,FU2109,FU2201,2021-07-06
TS,0.008974202941682488,TS2109,TS2112,2021-07-06
TF,0.013617716166502567,TF2109,TF2112,2021-07-06
C,0.013926505285220285,c2109,c2111,2021-07-06
SF,0.015980667328459555,SF109,SF201,2021-07-06
T,0.016721920861000553,T2109,T2112,2021-07-06
M,0.017386553425428716,m2109,m2201,2021-07-06
RB,0.020413993840122227,RB2110,RB2201,2021-07-06
ZN,0.02154882733946847,ZN2108,ZN2109,2021-07-06
L,0.021772004762878362,l2109,l2110,2021-07-06
AL,0.021975153296183027,AL2108,AL2109,2021-07-06
PG,0.028340890953322692,pg2108,pg2109,2021-07-06
IF,0.031104761088384,IF2107,IF2109,2021-07-06
IH,0.035747045718348996,IH2107,IH2109,2021-07-06
NI,0.03918868463461871,NI2108,NI2109,2021-07-06
TA,0.04382921186579027,TA109,TA201,2021-07-06
HC,0.05172485868899512,HC2110,HC2201,2021-07-06
SP,0.062176304903971545,SP2109,SP2110,2021-07-06
Y,0.06824071927993464,y2109,y2201,2021-07-06
OI,0.07924266488547749,OI109,OI201,2021-07-06
IC,0.08801051170437768,IC2107,IC2109,2021-07-06
UR,0.12035998136827586,UR109,UR201,2021-07-06
V,0.13017541300509652,v2109,v2110,2021-07-06
SN,0.15481242194455314,SN2108,SN2109,2021-07-06
FG,0.15818618324508107,FG109,FG201,2021-07-06
ZC,0.16378628892131475,ZC109,ZC201,2021-07-06
P,0.1639665343302785,p2109,p2201,2021-07-06
WR,0.17224461038514016,WR2110,WR2202,2021-07-06
RM,0.1866461626643523,RM109,RM201,2021-07-06
JD,0.18923112242883863,jd2109,jd2201,2021-07-06
EB,0.1897744831745321,eb2108,eb2109,2021-07-06
SS,0.2115698012255442,SS2108,SS2109,2021-07-06
J,0.22329772571848416,j2109,j2111,2021-07-06
JM,0.30954232160438006,jm2109,jm2111,2021-07-06
I,0.35847878070080774,i2109,i2203,2021-07-06
SC_TAS,,SC_TAS2108,SC_TAS2109,2021-07-06
CJ,-0.4709513368923924,CJ109,CJ201,2021-07-07
FB,-0.3364517713153965,fb2107,fb2109,2021-07-07
SA,-0.27291533461718037,SA109,SA201,2021-07-07
RU,-0.21776798554972712,RU2109,RU2201,2021-07-07
BB,-0.20385395080343266,bb2107,bb2108,2021-07-07
NR,-0.178691063582876,NR2108,NR2109,2021-07-07
SC,-0.1138955686209915,SC2108,SC2109,2021-07-07
BC,-0.10908497993810111,BC2107,BC2109,2021-07-07
PF,-0.10654562170521582,PF109,PF111,2021-07-07
B,-0.10077036124642909,b2108,b2109,2021-07-07
SR,-0.09795498933043001,SR109,SR201,2021-07-07
BU,-0.09030774314216546,BU2109,BU2112,2021-07-07
RR,-0.06816263711944888,rr2109,rr2110,2021-07-07
LU,-0.06691139860097453,LU2109,LU2110,2021-07-07
MA,-0.056074868392709074,MA109,MA110,2021-07-07
CF,-0.05413680740752366,CF109,CF201,2021-07-07
LH,-0.05348019768375743,lh2109,lh2201,2021-07-07
PB,-0.04897197190676067,PB2108,PB2109,2021-07-07
A,-0.03973861855761588,a2109,a2111,2021-07-07
PK,-0.03353947275856277,PK110,PK201,2021-07-07
AG,-0.03057896217473865,AG2109,AG2112,2021-07-07
SM,-0.02718568710065306,SM109,SM201,2021-07-07
EG,-0.023856866704633384,eg2109,eg2110,2021-07-07
CU,-0.019084801246741872,CU2108,CU2109,2021-07-07
AU,-0.009549073633616607,AU2110,AU2112,2021-07-07
FU,-0.00464396377564486,FU2109,FU2201,2021-07-07
CY,-0.0030899168454121854,CY109,CY201,2021-07-07
AP,-0.0012751036129657943,AP110,AP201,2021-07-07
TA,-0.0011743981359608735,TA109,TA201,2021-07-07
L,-0.0,l2109,l2110,2021-07-07
AL,0.0031699907726284405,AL2108,AL2109,2021-07-07
C,0.006997085341095045,c2109,c2111,2021-07-07
TS,0.009167002816485989,TS2109,TS2112,2021-07-07
PP,0.011398718501350408,pp2109,pp2110,2021-07-07
TF,0.01419185457946839,TF2109,TF2112,2021-07-07
T,0.015840800556595567,T2109,T2112,2021-07-07
M,0.016849243954081498,m2109,m2201,2021-07-07
SF,0.020961415238033895,SF109,SF201,2021-07-07
ZN,0.021495751381640386,ZN2108,ZN2109,2021-07-07
CS,0.028416832549734004,cs2109,cs2111,2021-07-07
PG,0.028962202313105492,pg2108,pg2109,2021-07-07
IF,0.03005053822415013,IF2107,IF2109,2021-07-07
NI,0.03548198918644854,NI2108,NI2109,2021-07-07
IH,0.03561469126919724,IH2107,IH2109,2021-07-07
RB,0.03768384757082443,RB2110,RB2201,2021-07-07
HC,0.06149666899835186,HC2110,HC2201,2021-07-07
OI,0.063918396871459,OI109,OI201,2021-07-07
Y,0.08094080551775568,y2109,y2201,2021-07-07
SP,0.08146144100350783,SP2109,SP2110,2021-07-07
IC,0.08970117736234594,IC2107,IC2109,2021-07-07
UR,0.12421093053449148,UR109,UR201,2021-07-07
WR,0.13716374393023323,WR2110,WR2202,2021-07-07
V,0.14512126188819963,v2109,v2110,2021-07-07
JD,0.15026406865509603,jd2109,jd2201,2021-07-07
FG,0.15046133071495452,FG109,FG201,2021-07-07
SN,0.16419486401388605,SN2108,SN2109,2021-07-07
ZC,0.1742425141079064,ZC109,ZC201,2021-07-07
J,0.17668847451355338,j2109,j2111,2021-07-07
P,0.1772873495675786,p2109,p2201,2021-07-07
SS,0.18326452910783886,SS2108,SS2109,2021-07-07
RM,0.18368872860765195,RM109,RM201,2021-07-07
EB,0.21809110920961794,eb2108,eb2109,2021-07-07
JM,0.25697821319379477,jm2109,jm2111,2021-07-07
I,0.3457614628261407,i2109,i2203,2021-07-07
SC_TAS,,SC_TAS2108,SC_TAS2109,2021-07-07
CJ,-0.4947375368870266,CJ109,CJ201,2021-07-08
FB,-0.3364517713153965,fb2107,fb2109,2021-07-08
SA,-0.2566314298558308,SA109,SA201,2021-07-08
RU,-0.206605317627174,RU2109,RU2201,2021-07-08
BB,-0.20385395080343266,bb2107,bb2108,2021-07-08
NR,-0.1860502384315824,NR2108,NR2109,2021-07-08
B,-0.11993127136983378,b2108,b2109,2021-07-08
SC,-0.11699446486662915,SC2108,SC2109,2021-07-08
PF,-0.11280398610409816,PF109,PF111,2021-07-08
SR,-0.10334941151318489,SR109,SR201,2021-07-08
BU,-0.09650365091983149,BU2109,BU2112,2021-07-08
MA,-0.08470623407549793,MA109,MA110,2021-07-08
LU,-0.08217986562097016,LU2109,LU2110,2021-07-08
BC,-0.06987694824251853,BC2107,BC2109,2021-07-08
RR,-0.0680659794295965,rr2109,rr2110,2021-07-08
PB,-0.06469018361851647,PB2108,PB2109,2021-07-08
CF,-0.05439858929701849,CF109,CF201,2021-07-08
PK,-0.038843827654792044,PK110,PK201,2021-07-08
A,-0.03647427645829315,a2109,a2111,2021-07-08
TA,-0.03486314530208555,TA109,TA201,2021-07-08
EG,-0.033640390473374054,eg2109,eg2110,2021-07-08
SM,-0.03357480109990092,SM109,SM201,2021-07-08
AG,-0.033318101011321016,AG2109,AG2112,2021-07-08
LH,-0.03006354272864932,lh2109,lh2201,2021-07-08
CU,-0.02441506437344948,CU2108,CU2109,2021-07-08
PG,-0.014790470237247121,pg2108,pg2109,2021-07-08
FU,-0.010615304962126685,FU2109,FU2201,2021-07-08
CY,-0.009271667006953407,CY109,CY201,2021-07-08
AU,-0.006694828143392274,AU2110,AU2112,2021-07-08
AP,-0.0032480716360467135,AP110,AP201,2021-07-08
AL,-0.0,AL2108,AL2109,2021-07-08
C,0.002335993800190832,c2109,c2111,2021-07-08
TS,0.00915605495323874,TS2109,TS2112,2021-07-08
PP,0.011409556362266147,pp2109,pp2110,2021-07-08
SF,0.013333355281272056,SF109,SF201,2021-07-08
TF,0.013962315961732023,TF2109,TF2112,2021-07-08
L,0.014760149462399183,l2109,l2110,2021-07-08
T,0.015575634740264771,T2109,T2112,2021-07-08
ZN,0.016234500785033985,ZN2108,ZN2109,2021-07-08
RB,0.02082176108971261,RB2110,RB2201,2021-07-08
M,0.02352953238307768,m2109,m2201,2021-07-08
IF,0.026534039927218027,IF2107,IF2109,2021-07-08
IH,0.030414234549525316,IH2107,IH2109,2021-07-08
CS,0.04419169625736344,cs2109,cs2111,2021-07-08
NI,0.04473852910392617,NI2108,NI2109,2021-07-08
HC,0.05886581360373713,HC2110,HC2201,2021-07-08
OI,0.07204462861162156,OI109,OI201,2021-07-08
IC,0.09047612044033315,IC2107,IC2109,2021-07-08
Y,0.09506453534674786,y2109,y2201,2021-07-08
SP,0.10035439638911557,SP2109,SP2110,2021-07-08
UR,0.12762225603189514,UR109,UR201,2021-07-08
JD,0.12894546772105542,jd2109,jd2201,2021-07-08
V,0.1359017922846408,v2109,v2110,2021-07-08
J,0.13875579996204562,j2109,j2111,2021-07-08
WR,0.14793206589270252,WR2110,WR2202,2021-07-08
FG,0.15921670317269646,FG109,FG201,2021-07-08
SN,0.16548912241013308,SN2108,SN2109,2021-07-08
RM,0.16828770801649984,RM109,RM201,2021-07-08
ZC,0.18533207908872937,ZC109,ZC201,2021-07-08
P,0.19377325481068416,p2109,p2201,2021-07-08
SS,0.19770967968657688,SS2108,SS2109,2021-07-08
JM,0.1982687686647444,jm2109,jm2111,2021-07-08
EB,0.29454214992471994,eb2108,eb2109,2021-07-08
I,0.33650176429645634,i2109,i2201,2021-07-08
SC_TAS,,SC_TAS2108,SC_TAS2109,2021-07-08
CJ,-0.47424283109459386,CJ109,CJ201,2021-07-09
FB,-0.35631568498906746,fb2107,fb2109,2021-07-09
SA,-0.24702701006494443,SA109,SA201,2021-07-09
RU,-0.22248484771673627,RU2109,RU2201,2021-07-09
BB,-0.20385395080343266,bb2107,bb2108,2021-07-09
NR,-0.15657258470970545,NR2109,NR2110,2021-07-09
SC,-0.14487097481123087,SC2108,SC2109,2021-07-09
B,-0.14464709212575172,b2108,b2109,2021-07-09
PF,-0.1365752097446094,PF109,PF111,2021-07-09
SR,-0.1084037133042387,SR109,SR201,2021-07-09
BU,-0.08577552669793713,BU2109,BU2112,2021-07-09
BC,-0.07965371429689565,BC2107,BC2109,2021-07-09
RR,-0.07508556920833827,rr2109,rr2110,2021-07-09
PB,-0.060894516972921,PB2108,PB2109,2021-07-09
MA,-0.05998858868535177,MA109,MA110,2021-07-09
CF,-0.0554309272450484,CF109,CF201,2021-07-09
TA,-0.04022142266662093,TA109,TA201,2021-07-09
PK,-0.038912533274586374,PK110,PK201,2021-07-09
SM,-0.03751068167820666,SM109,SM201,2021-07-09
A,-0.033218774559955,a2109,a2111,2021-07-09
AG,-0.031117030419527687,AG2109,AG2112,2021-07-09
EG,-0.019230773346494368,eg2109,eg2110,2021-07-09
CU,-0.019137372667863556,CU2108,CU2109,2021-07-09
FU,-0.01738463431609994,FU2109,FU2201,2021-07-09
CY,-0.01488836802638729,CY109,CY201,2021-07-09
PG,-0.01488526136698839,pg2108,pg2109,2021-07-09
AU,-0.009536931116726727,AU2110,AU2112,2021-07-09
LH,-0.008597114128883927,lh2109,lh2201,2021-07-09
AP,0.0012989121724789486,AP110,AP201,2021-07-09
PP,0.005616662868745846,pp2109,pp2110,2021-07-09
TS,0.008562968445795002,TS2109,TS2112,2021-07-09
AL,0.009540215157324209,AL2108,AL2109,2021-07-09
TF,0.013172349993878264,TF2109,TF2112,2021-07-09
L,0.014501512338820601,l2109,l2110,2021-07-09
T,0.015585092455110625,T2109,T2112,2021-07-09
C,0.01872806826810993,c2109,c2111,2021-07-09
ZN,0.01879825829202762,ZN2108,ZN2109,2021-07-09
LU,0.021034185928972642,LU2109,LU2110,2021-07-09
RB,0.025875702470131164,RB2110,RB2201,2021-07-09
IH,0.02836545183108987,IH2107,IH2109,2021-07-09
SF,0.028498570173642095,SF109,SF201,2021-07-09
IF,0.03000958939371185,IF2107,IF2109,2021-07-09
M,0.033708219800777525,m2109,m2201,2021-07-09
CS,0.04625462827139985,cs2109,cs2111,2021-07-09
OI,0.06180218559312345,OI109,OI201,2021-07-09
NI,0.06363781576119033,NI2108,NI2109,2021-07-09
HC,0.07103250729108063,HC2110,HC2201,2021-07-09
JD,0.08163317515789259,jd2109,jd2201,2021-07-09
SP,0.08631780767835659,SP2109,SP2110,2021-07-09
IC,0.0871245988536213,IC2107,IC2109,2021-07-09
Y,0.09387896943215607,y2109,y2201,2021-07-09
V,0.1281991388840907,v2109,v2110,2021-07-09
UR,0.13754864890777535,UR109,UR201,2021-07-09
WR,0.15457885173911112,WR2110,WR2202,2021-07-09
J,0.15718230579898737,j2109,j2111,2021-07-09
FG,0.15753885309751212,FG109,FG201,2021-07-09
SN,0.16251826503538416,SN2108,SN2109,2021-07-09
RM,0.16662326515601267,RM109,RM201,2021-07-09
ZC,0.18698781888332752,ZC109,ZC201,2021-07-09
P,0.20084207435135581,p2109,p2201,2021-07-09
SS,0.21270352033914003,SS2108,SS2109,2021-07-09
JM,0.25247778198602333,jm2109,jm2111,2021-07-09
EB,0.27831175679129905,eb2108,eb2109,2021-07-09
I,0.33823248425831093,i2109,i2201,2021-07-09
SC_TAS,,SC_TAS2108,SC_TAS2109,2021-07-09
CJ,-0.4649543333961381,CJ109,CJ201,2021-07-12
FB,-0.3761140530905936,fb2107,fb2109,2021-07-12
SA,-0.25695647113790365,SA109,SA201,2021-07-12
RU,-0.23092486282918145,RU2109,RU2201,2021-07-12
BB,-0.20385395080343266,bb2107,bb2108,2021-07-12
PF,-0.1481963371058698,PF109,PF111,2021-07-12
B,-0.14158637359325962,b2108,b2109,2021-07-12
NR,-0.13976398383730412,NR2109,NR2110,2021-07-12
SR,-0.10300073799651184,SR109,SR201,2021-07-12
BU,-0.09666753536033013,BU2109,BU2112,2021-07-12
BC,-0.09428905775955063,BC2107,BC2109,2021-07-12
SC,-0.0906066929534796,SC2108,SC2109,2021-07-12
MA,-0.06861082155844152,MA109,MA110,2021-07-12
RR,-0.054685369489178876,rr2109,rr2110,2021-07-12
CF,-0.052553442962129854,CF109,CF201,2021-07-12
PB,-0.04897197190676067,PB2108,PB2109,2021-07-12
LH,-0.04208088050901303,lh2109,lh2201,2021-07-12
PK,-0.04080762827097312,PK110,PK201,2021-07-12
AG,-0.030967896614461587,AG2109,AG2112,2021-07-12
TA,-0.02948716485690426,TA109,TA201,2021-07-12
SM,-0.029324154196212582,SM109,SM201,2021-07-12
A,-0.027124365993992407,a2109,a2111,2021-07-12
EG,-0.02620348435738671,eg2109,eg2110,2021-07-12
CU,-0.019120739904103564,CU2108,CU2109,2021-07-12
AU,-0.008600325311873174,AU2110,AU2112,2021-07-12
CY,-0.005566438046862634,CY109,CY201,2021-07-12
PG,-0.004955606099748343,pg2108,pg2109,2021-07-12
AL,-0.0,AL2108,AL2109,2021-07-12
FU,0.003418803788801021,FU2109,FU2201,2021-07-12
TS,0.007953474808112555,TS2109,TS2112,2021-07-12
C,0.009397026196469677,c2109,c2111,2021-07-12
AP,0.00993460234168339,AP110,AP201,2021-07-12
TF,0.013533024501327536,TF2109,TF2112,2021-07-12
T,0.015729790878127984,T2109,T2112,2021-07-12
CS,0.016287760256799635,cs2109,cs2111,2021-07-12
PP,0.018176525467697616,pp2109,pp2110,2021-07-12
SF,0.019715295489703504,SF109,SF201,2021-07-12
ZN,0.021655769468535105,ZN2108,ZN2109,2021-07-12
IH,0.024209372428220508,IH2107,IH2109,2021-07-12
M,0.026860839769632307,m2109,m2201,2021-07-12
L,0.028690987965277713,l2109,l2110,2021-07-12
LU,0.030870390041819646,LU2109,LU2110,2021-07-12
RB,0.036989351806723615,RB2110,RB2201,2021-07-12
IF,0.0405120483906622,IF2107,IF2109,2021-07-12
OI,0.04320050816335095,OI109,OI201,2021-07-12
NI,0.0570770750327422,NI2108,NI2109,2021-07-12
JD,0.06907442519446075,jd2109,jd2201,2021-07-12
Y,0.08161854241255859,y2109,y2201,2021-07-12
HC,0.08742759136991264,HC2110,HC2201,2021-07-12
IC,0.08927137814925484,IC2107,IC2109,2021-07-12
V,0.11509256067510043,v2109,v2110,2021-07-12
UR,0.12664425721667572,UR109,UR201,2021-07-12
WR,0.14793206589270252,WR2110,WR2202,2021-07-12
J,0.14982655256454402,j2109,j2111,2021-07-12
SP,0.15000195317077794,SP2109,SP2110,2021-07-12
SN,0.15538703645885765,SN2108,SN2109,2021-07-12
FG,0.15801385305362903,FG109,FG201,2021-07-12
RM,0.17071088783554395,RM109,RM201,2021-07-12
P,0.17570261102318074,p2109,p2201,2021-07-12
SS,0.18518346823365522,SS2108,SS2109,2021-07-12
ZC,0.21661137409160278,ZC109,ZC201,2021-07-12
EB,0.26736095349969535,eb2108,eb2109,2021-07-12
JM,0.27221835434109354,jm2109,jm2111,2021-07-12
I,0.3461008235965266,i2109,i2201,2021-07-12
SC_TAS,,SC_TAS2108,SC_TAS2109,2021-07-12
CJ,-0.46945320952043545,CJ109,CJ201,2021-07-13
FB,-0.3519071616459876,fb2107,fb2109,2021-07-13
SA,-0.26005443248960086,SA109,SA201,2021-07-13
RU,-0.22979810225255592,RU2109,RU2201,2021-07-13
BB,-0.20385395080343266,bb2107,bb2108,2021-07-13
B,-0.1733378757509285,b2108,b2109,2021-07-13
NR,-0.15730562337335915,NR2109,NR2110,2021-07-13
PF,-0.136111696986502,PF109,PF111,2021-07-13
SR,-0.11121337931088139,SR109,SR201,2021-07-13
SC,-0.11033352683787548,SC2108,SC2109,2021-07-13
BC,-0.10986084265566524,BC2107,BC2109,2021-07-13
BU,-0.0965564124534275,BU2109,BU2112,2021-07-13
MA,-0.06351621634191759,MA109,MA110,2021-07-13
PB,-0.05744386268669579,PB2108,PB2109,2021-07-13
LH,-0.05289707096135394,lh2109,lh2201,2021-07-13
CF,-0.05099272910571323,CF109,CF201,2021-07-13
PK,-0.049878179128039504,PK110,PK201,2021-07-13
RR,-0.04442550994575732,rr2109,rr2110,2021-07-13
SM,-0.03871021450772335,SM109,SM201,2021-07-13
AG,-0.035017549922895595,AG2109,AG2112,2021-07-13
EG,-0.021021903186379857,eg2109,eg2110,2021-07-13
CU,-0.01905999967523357,CU2108,CU2109,2021-07-13
A,-0.015122246096303187,a2109,a2111,2021-07-13
AU,-0.008242194987670934,AU2110,AU2112,2021-07-13
AL,-0.003118908399622568,AL2108,AL2109,2021-07-13
FU,-0.0011348591018631425,FU2109,FU2201,2021-07-13
PG,0.0,pg2108,pg2109,2021-07-13
LU,0.0034115138822523147,LU2109,LU2110,2021-07-13
TS,0.007553923326403304,TS2109,TS2112,2021-07-13
CY,0.007977912035116259,CY109,CY201,2021-07-13
ZN,0.010916534753308916,ZN2108,ZN2109,2021-07-13
TA,0.011605430333760953,TA109,TA201,2021-07-13
AP,0.013328902703238717,AP110,AP201,2021-07-13
TF,0.013525622037216644,TF2109,TF2112,2021-07-13
L,0.014319810768505043,l2109,l2110,2021-07-13
PP,0.015392690583545837,pp2109,pp2110,2021-07-13
T,0.01572107233810777,T2109,T2112,2021-07-13
CS,0.018184893529647604,cs2109,cs2111,2021-07-13
SF,0.018457053419774515,SF109,SF201,2021-07-13
IH,0.0202050230816935,IH2107,IH2109,2021-07-13
OI,0.025435030301448478,OI109,OI201,2021-07-13
C,0.025487584184979366,c2109,c2111,2021-07-13
M,0.029203401236927246,m2109,m2201,2021-07-13
RB,0.03755204754511587,RB2110,RB2201,2021-07-13
IF,0.04339770654626383,IF2107,IF2109,2021-07-13
NI,0.053070918943504825,NI2108,NI2109,2021-07-13
JD,0.06644789915540829,jd2109,jd2201,2021-07-13
Y,0.07760247929622173,y2109,y2201,2021-07-13
HC,0.07918323809990925,HC2110,HC2201,2021-07-13
IC,0.09724573148666527,IC2107,IC2109,2021-07-13
UR,0.09882650369619281,UR109,UR201,2021-07-13
WR,0.10778975984751754,WR2110,WR2202,2021-07-13
V,0.10835288063273119,v2109,v2110,2021-07-13
SN,0.1463632580440424,SN2108,SN2109,2021-07-13
P,0.1489863468016958,p2109,p2201,2021-07-13
SS,0.15618441734484434,SS2108,SS2109,2021-07-13
FG,0.1652547036990769,FG109,FG201,2021-07-13
RM,0.17784498084464928,RM109,RM201,2021-07-13
SP,0.19041973662725298,SP2109,SP2110,2021-07-13
EB,0.19951689929359084,eb2108,eb2109,2021-07-13
J,0.21742374940138176,j2109,j2111,2021-07-13
ZC,0.22797560666184902,ZC109,ZC201,2021-07-13
JM,0.31913218959541406,jm2109,jm2111,2021-07-13
I,0.3544207269126757,i2109,i2201,2021-07-13
SC_TAS,,SC_TAS2108,SC_TAS2109,2021-07-13
CJ,-0.5245700788783003,CJ109,CJ201,2021-07-14
SA,-0.2531772954000067,SA109,SA201,2021-07-14
RU,-0.2287859545008911,RU2109,RU2201,2021-07-14
BB,-0.20385395080343266,bb2107,bb2108,2021-07-14
SC,-0.15263760823126066,SC2108,SC2109,2021-07-14
NR,-0.1517229296229846,NR2109,NR2110,2021-07-14
PF,-0.13789981064463297,PF109,PF111,2021-07-14
BU,-0.10864580055075063,BU2109,BU2112,2021-07-14
SR,-0.10748854955370848,SR109,SR201,2021-07-14
BC,-0.0718335763374706,BC2107,BC2109,2021-07-14
RR,-0.07143890694897818,rr2109,rr2110,2021-07-14
MA,-0.06674357599072274,MA109,MA201,2021-07-14
LH,-0.06357206093891717,lh2109,lh2201,2021-07-14
PK,-0.050594261562147025,PK110,PK201,2021-07-14
PB,-0.049737039160423824,PB2108,PB2109,2021-07-14
CF,-0.04534091343014432,CF109,CF201,2021-07-14
AG,-0.032400766260026415,AG2109,AG2112,2021-07-14
A,-0.029270812531245943,a2109,a2111,2021-07-14
CU,-0.019151255425056992,CU2108,CU2109,2021-07-14
B,-0.016230841067780992,b2109,b2110,2021-07-14
AU,-0.011077413142568118,AU2110,AU2112,2021-07-14
L,-0.007231093921734167,l2109,l2110,2021-07-14
FB,-0.004441157944548284,fb2109,fb2205,2021-07-14
FU,-0.0022388060740519892,FU2109,FU2201,2021-07-14
SM,-0.0015661707481785425,SM109,SM201,2021-07-14
CY,0.0018275967668479475,CY109,CY201,2021-07-14
PP,0.00707338658853495,pp2109,pp2110,2021-07-14
TA,0.008081590417384852,TA109,TA201,2021-07-14
TS,0.0087449105684522,TS2109,TS2112,2021-07-14
ZN,0.010923988009744486,ZN2108,ZN2109,2021-07-14
TF,0.012716716289294492,TF2109,TF2112,2021-07-14
PG,0.014495673194119044,pg2108,pg2109,2021-07-14
T,0.015692606386126812,T2109,T2112,2021-07-14
AL,0.018466277047569566,AL2108,AL2109,2021-07-14
AP,0.02139400052404474,AP110,AP201,2021-07-14
OI,0.025593253710977613,OI109,OI201,2021-07-14
M,0.029942028423503807,m2109,m2201,2021-07-14
IH,0.0302794274346992,IH2107,IH2109,2021-07-14
SF,0.032639867855224984,SF109,SF201,2021-07-14
RB,0.03311158011394154,RB2110,RB2201,2021-07-14
LU,0.03687668777216789,LU2109,LU2110,2021-07-14
C,0.038998416782867536,c2109,c2111,2021-07-14
IF,0.04747799254395302,IF2107,IF2109,2021-07-14
NI,0.048110030076764905,NI2108,NI2109,2021-07-14
CS,0.051775960188327155,cs2109,cs2111,2021-07-14
EG,0.06636805322035154,eg2109,eg2110,2021-07-14
