,roll_yield,near_by,deferred,date
V,0.1274265622151593,v1609,v1701,2016-06-02
PP,0.13492191043939605,pp1609,pp1701,2016-06-02
B,0.1413341579453433,b1607,b1609,2016-06-02
L,0.1467474006060342,l1609,l1701,2016-06-02
AL,0.15705745666660165,AL1607,AL1608,2016-06-02
IC,0.16854590364303546,IC1606,IC1609,2016-06-02
I,0.18925192627973064,i1609,i1701,2016-06-02
RM,0.18961502941542957,RM609,RM701,2016-06-02
C,0.19466286661762444,c1609,c1701,2016-06-02
JD,0.2464465889491157,jd1609,jd1701,2016-06-02
CS,0.2978579188194708,cs1609,cs1701,2016-06-02
FB,0.7785376484938957,fb1606,fb1607,2016-06-02
WR,1.173502670133824,WR1606,WR1607,2016-06-02
RU,-0.40878555234600256,RU1609,RU1701,2016-06-03
SN,-0.17942189350326795,SN1609,SN1610,2016-06-03
ZC,-0.17082949002405196,ZC609,ZC701,2016-06-03
BU,-0.15885054962747133,BU1609,BU1612,2016-06-03
FU,-0.15502382104865436,FU1702,FU1704,2016-06-03
SR,-0.14999258772644575,SR609,SR701,2016-06-03
TA,-0.07608184586166669,TA609,TA701,2016-06-03
RS,-0.07301751709806245,RS607,RS609,2016-06-03
FG,-0.07059149223058211,FG609,FG701,2016-06-03
OI,-0.0605698807910464,OI609,OI701,2016-06-03
AG,-0.05861225317099872,AG1606,AG1612,2016-06-03
Y,-0.053460024729120426,y1609,y1701,2016-06-03
MA,-0.05276907908096014,MA609,MA701,2016-06-03
NI,-0.04889617087001459,NI1609,NI1701,2016-06-03
PB,-0.03752935037033942,PB1607,PB1608,2016-06-03
ZN,-0.030828533333303515,ZN1607,ZN1608,2016-06-03
BB,-0.022229140259465412,bb1606,bb1609,2016-06-03
AU,-0.008912152691466333,AU1606,AU1612,2016-06-03
JM,-0.0042979950044877485,jm1609,jm1701,2016-06-03
WH,-0.0033726816368427315,WH609,WH701,2016-06-03
CU,0.006717044675803838,CU1607,CU1608,2016-06-03
M,0.018722346854937427,m1609,m1701,2016-06-03
TF,0.02280348227216517,TF1609,TF1612,2016-06-03
RB,0.026242839525188244,RB1610,RB1701,2016-06-03
T,0.033478092403354795,T1609,T1612,2016-06-03
A,0.03384530191224917,a1609,a1701,2016-06-03
CF,0.033871327547076543,CF609,CF701,2016-06-03
HC,0.06299342787255667,HC1610,HC1701,2016-06-03
J,0.06543141771866633,j1609,j1701,2016-06-03
P,0.07128376101144487,p1609,p1701,2016-06-03
IH,0.09023932660226906,IH1606,IH1609,2016-06-03
IF,0.09993509399269963,IF1606,IF1609,2016-06-03
V,0.12489415042744079,v1609,v1701,2016-06-03
B,0.1413341579453433,b1607,b1609,2016-06-03
PP,0.15861323483612932,pp1609,pp1701,2016-06-03
IC,0.16443745364071075,IC1606,IC1609,2016-06-03
L,0.164866235434089,l1609,l1701,2016-06-03
I,0.1870041488650832,i1609,i1701,2016-06-03
AL,0.19000396947797246,AL1607,AL1608,2016-06-03
C,0.21700523764583485,c1609,c1701,2016-06-03
RM,0.22440363924809523,RM609,RM701,2016-06-03
JD,0.24546585524221265,jd1609,jd1701,2016-06-03
CS,0.31563772716351207,cs1609,cs1701,2016-06-03
FB,0.7785376484938957,fb1606,fb1607,2016-06-03
WR,1.173502670133824,WR1606,WR1607,2016-06-03
RU,-0.39708909510540924,RU1609,RU1701,2016-06-06
ZC,-0.1855967559286597,ZC609,ZC701,2016-06-06
SR,-0.16220166381082737,SR609,SR701,2016-06-06
FU,-0.15976600070334332,FU1702,FU1704,2016-06-06
BU,-0.13964457150813506,BU1609,BU1612,2016-06-06
SN,-0.1190778581732094,SN1609,SN1610,2016-06-06
FG,-0.07853090186533,FG609,FG701,2016-06-06
TA,-0.07454584432415536,TA609,TA701,2016-06-06
Y,-0.05870275510540387,y1609,y1701,2016-06-06
AG,-0.05810340844343799,AG1606,AG1612,2016-06-06
OI,-0.05642799587248888,OI609,OI701,2016-06-06
MA,-0.05561436299673318,MA609,MA701,2016-06-06
NI,-0.05002271997135754,NI1609,NI1701,2016-06-06
ZN,-0.04580158232041025,ZN1607,ZN1608,2016-06-06
RS,-0.04265420807463816,RS607,RS609,2016-06-06
PB,-0.028092092423684,PB1607,PB1608,2016-06-06
WH,-0.025260994942680932,WH609,WH701,2016-06-06
AU,-0.01404313578732554,AU1606,AU1612,2016-06-06
JM,-0.01062700367351335,jm1609,jm1701,2016-06-06
M,-0.00870266524870011,m1609,m1701,2016-06-06
CU,-0.003308975617272193,CU1608,CU1609,2016-06-06
A,0.022012677378951653,a1609,a1701,2016-06-06
TF,0.023391294948589023,TF1609,TF1612,2016-06-06
T,0.03264496639263772,T1609,T1612,2016-06-06
CF,0.038110873780527965,CF609,CF701,2016-06-06
RB,0.04886452167713658,RB1610,RB1701,2016-06-06
HC,0.06434455100649752,HC1610,HC1701,2016-06-06
P,0.07090932250951092,p1609,p1701,2016-06-06
J,0.07348701244249246,j1609,j1701,2016-06-06
IH,0.0827353973576513,IH1606,IH1609,2016-06-06
IF,0.09719984597528053,IF1606,IF1609,2016-06-06
B,0.13250574063417184,b1607,b1701,2016-06-06
V,0.13692852853461313,v1609,v1701,2016-06-06
BB,0.14449020413586883,bb1609,bb1701,2016-06-06
PP,0.15777557861729952,pp1609,pp1701,2016-06-06
IC,0.15871521064077146,IC1606,IC1609,2016-06-06
L,0.16823304948267453,l1609,l1701,2016-06-06
AL,0.17695707224216953,AL1607,AL1608,2016-06-06
RM,0.21057027888830138,RM609,RM701,2016-06-06
I,0.21165333297589536,i1609,i1701,2016-06-06
C,0.21361333887537515,c1609,c1701,2016-06-06
JD,0.28357524431029274,jd1609,jd1701,2016-06-06
CS,0.3257292676110031,cs1609,cs1701,2016-06-06
FB,0.7785376484938957,fb1606,fb1607,2016-06-06
WR,1.173502670133824,WR1606,WR1607,2016-06-06
RU,-0.39223737887075955,RU1609,RU1701,2016-06-07
ZC,-0.17585373901320653,ZC609,ZC701,2016-06-07
SR,-0.16351274901038815,SR609,SR701,2016-06-07
BU,-0.1471054439661837,BU1609,BU1612,2016-06-07
SN,-0.13728132289408373,SN1609,SN1610,2016-06-07
TA,-0.0798357566747304,TA609,TA701,2016-06-07
FG,-0.06696056727176214,FG609,FG701,2016-06-07
Y,-0.06287940572127987,y1609,y1701,2016-06-07
OI,-0.062298844937913885,OI609,OI701,2016-06-07
AG,-0.06186629690575143,AG1606,AG1612,2016-06-07
FU,-0.05519394996394738,FU1702,FU1704,2016-06-07
MA,-0.048200052118941156,MA609,MA701,2016-06-07
NI,-0.04802871745475255,NI1609,NI1701,2016-06-07
RS,-0.04549784834673192,RS607,RS609,2016-06-07
ZN,-0.04196475425970609,ZN1607,ZN1608,2016-06-07
PB,-0.028202128139444074,PB1607,PB1608,2016-06-07
WH,-0.01978753967505352,WH609,WH701,2016-06-07
AU,-0.01630186259808325,AU1606,AU1612,2016-06-07
M,-0.009569386104300243,m1609,m1701,2016-06-07
CU,-0.003347747266794956,CU1608,CU1609,2016-06-07
JM,-0.002157497396116258,jm1609,jm1701,2016-06-07
A,0.0157027314803664,a1609,a1701,2016-06-07
TF,0.022001155521907168,TF1609,TF1612,2016-06-07
T,0.032673122481894974,T1609,T1612,2016-06-07
CF,0.05001084992959065,CF609,CF701,2016-06-07
RB,0.060151509458162236,RB1610,RB1701,2016-06-07
P,0.06741856755617588,p1609,p1701,2016-06-07
J,0.07348701244249246,j1609,j1701,2016-06-07
HC,0.07423986857518225,HC1610,HC1701,2016-06-07
IH,0.09643595401084422,IH1606,IH1609,2016-06-07
IF,0.11010929116050414,IF1606,IF1609,2016-06-07
B,0.12007274495430198,b1607,b1701,2016-06-07
BB,0.1267794278696478,bb1609,bb1701,2016-06-07
V,0.14869247404836294,v1609,v1701,2016-06-07
PP,0.16202936530772583,pp1609,pp1701,2016-06-07
IC,0.17225657304981476,IC1606,IC1609,2016-06-07
L,0.17245037560936743,l1609,l1701,2016-06-07
RM,0.1969494570453926,RM609,RM701,2016-06-07
AL,0.19911114112103556,AL1607,AL1608,2016-06-07
C,0.21533106007890196,c1609,c1701,2016-06-07
I,0.2232608796669498,i1609,i1701,2016-06-07
JD,0.2917695514050226,jd1609,jd1701,2016-06-07
CS,0.3131331437877546,cs1609,cs1701,2016-06-07
FB,0.7785376484938957,fb1606,fb1607,2016-06-07
WR,1.173502670133824,WR1606,WR1607,2016-06-07
RU,-0.38332794316170576,RU1609,RU1701,2016-06-08
ZC,-0.1804948720901582,ZC609,ZC701,2016-06-08
SR,-0.1603061053013771,SR609,SR701,2016-06-08
BU,-0.15591717442069108,BU1609,BU1612,2016-06-08
SN,-0.140837717240469,SN1609,SN1610,2016-06-08
TA,-0.07825433164587257,TA609,TA701,2016-06-08
RS,-0.07815385810293637,RS607,RS609,2016-06-08
OI,-0.0648216857632628,OI609,OI701,2016-06-08
FG,-0.06401794810498616,FG609,FG701,2016-06-08
MA,-0.06101905271136835,MA609,MA701,2016-06-08
Y,-0.060666487143560065,y1609,y1701,2016-06-08
AG,-0.05628017852660522,AG1606,AG1612,2016-06-08
NI,-0.0518073027213866,NI1609,NI1701,2016-06-08
ZN,-0.04231451731869841,ZN1607,ZN1608,2016-06-08
WH,-0.030769500501567182,WH609,WH701,2016-06-08
PB,-0.018853106784493753,PB1607,PB1608,2016-06-08
AU,-0.012418893981492173,AU1606,AU1612,2016-06-08
CU,-0.006810442861575373,CU1608,CU1609,2016-06-08
JM,-0.006600662728807013,jm1609,jm1701,2016-06-08
M,-0.002835092351492327,m1609,m1701,2016-06-08
FU,0.004590665870464197,FU1702,FU1704,2016-06-08
A,0.01966704303284826,a1609,a1701,2016-06-08
TF,0.02101528438577015,TF1609,TF1612,2016-06-08
T,0.03206674030836974,T1609,T1612,2016-06-08
CF,0.039797696394933774,CF609,CF701,2016-06-08
P,0.06635696958741027,p1609,p1701,2016-06-08
RB,0.07890561370655223,RB1610,RB1701,2016-06-08
HC,0.08081082927007786,HC1610,HC1701,2016-06-08
J,0.08101612700778339,j1609,j1701,2016-06-08
BB,0.08585641591695797,bb1609,bb1701,2016-06-08
B,0.12052152794019493,b1607,b1701,2016-06-08
V,0.1441718848613378,v1609,v1701,2016-06-08
IH,0.150988227228393,IH1606,IH1607,2016-06-08
IF,0.15422700221592028,IF1606,IF1607,2016-06-08
AL,0.1556832884429792,AL1607,AL1608,2016-06-08
PP,0.15635342374054487,pp1609,pp1701,2016-06-08
RM,0.16670955346443228,RM609,RM701,2016-06-08
L,0.16791556255195955,l1609,l1701,2016-06-08
IC,0.17663064210973403,IC1606,IC1609,2016-06-08
C,0.21501737017260786,c1609,c1701,2016-06-08
I,0.22957372298386602,i1609,i1701,2016-06-08
JD,0.2732416757890668,jd1609,jd1701,2016-06-08
CS,0.308106353973649,cs1609,cs1701,2016-06-08
FB,0.7785376484938957,fb1606,fb1607,2016-06-08
WR,1.173502670133824,WR1606,WR1607,2016-06-08
RU,-0.4005941778735677,RU1609,RU1701,2016-06-13
ZC,-0.17697983022017683,ZC609,ZC701,2016-06-13
BU,-0.17544882704548775,BU1609,BU1612,2016-06-13
SR,-0.15778426964061498,SR609,SR701,2016-06-13
RS,-0.14553874980689582,RS607,RS609,2016-06-13
SN,-0.11133990124614929,SN1609,SN1610,2016-06-13
TA,-0.08247506089200396,TA609,TA701,2016-06-13
MA,-0.07478509766620574,MA609,MA701,2016-06-13
WH,-0.0730281291218412,WH609,WH701,2016-06-13
Y,-0.07154705841161901,y1609,y1701,2016-06-13
OI,-0.06996850396128915,OI609,OI701,2016-06-13
FG,-0.06956833475673106,FG609,FG701,2016-06-13
AG,-0.06177078022886773,AG1606,AG1612,2016-06-13
NI,-0.04699835023319837,NI1609,NI1701,2016-06-13
BB,-0.04665723902245431,bb1609,bb1701,2016-06-13
JM,-0.04271334798831654,jm1609,jm1701,2016-06-13
FU,-0.038879495677107,FU1702,FU1704,2016-06-13
AU,-0.022744192287420355,AU1606,AU1612,2016-06-13
ZN,-0.018900618177331754,ZN1608,ZN1609,2016-06-13
PB,-0.009324009793108629,PB1607,PB1608,2016-06-13
M,-0.005377951843559782,m1609,m1701,2016-06-13
CU,0.0034047382835865406,CU1608,CU1609,2016-06-13
A,0.016016308538920464,a1609,a1701,2016-06-13
TF,0.02178534877658558,TF1609,TF1612,2016-06-13
T,0.03259539737637513,T1609,T1612,2016-06-13
B,0.04247313257574104,b1607,b1701,2016-06-13
CF,0.04759240844071974,CF609,CF701,2016-06-13
P,0.05303750743313795,p1609,p1701,2016-06-13
J,0.0710399928124297,j1609,j1701,2016-06-13
HC,0.07431624436085307,HC1610,HC1701,2016-06-13
RB,0.11215688025757219,RB1610,RB1701,2016-06-13
IF,0.12745738518281152,IF1606,IF1607,2016-06-13
V,0.13052134314603253,v1609,v1701,2016-06-13
IH,0.13233921273957003,IH1606,IH1607,2016-06-13
AL,0.1409412174993921,AL1607,AL1608,2016-06-13
PP,0.16735278877556692,pp1609,pp1701,2016-06-13
L,0.17020593750260288,l1609,l1701,2016-06-13
RM,0.17304777464456889,RM609,RM701,2016-06-13
C,0.20829647954065228,c1609,c1701,2016-06-13
IC,0.22398959877912347,IC1606,IC1607,2016-06-13
I,0.22975732930827303,i1609,i1701,2016-06-13
JD,0.29198831191627944,jd1609,jd1701,2016-06-13
CS,0.299025052304696,cs1609,cs1701,2016-06-13
FB,0.7785376484938957,fb1606,fb1607,2016-06-13
WR,1.173502670133824,WR1606,WR1607,2016-06-13
RU,-0.3995075494282437,RU1609,RU1701,2016-06-14
ZC,-0.1831756286356178,ZC609,ZC701,2016-06-14
BU,-0.18175766788842518,BU1609,BU1612,2016-06-14
SR,-0.1617066551470529,SR609,SR701,2016-06-14
SN,-0.12482886513018053,SN1609,SN1610,2016-06-14
RS,-0.11867418923217438,RS607,RS609,2016-06-14
WH,-0.0744563764321307,WH609,WH701,2016-06-14
TA,-0.07407783777111424,TA609,TA701,2016-06-14
MA,-0.07209959833246858,MA609,MA701,2016-06-14
OI,-0.07160244421993045,OI609,OI701,2016-06-14
Y,-0.07123444122575642,y1609,y1701,2016-06-14
FG,-0.06761677706369704,FG609,FG701,2016-06-14
AG,-0.05693584275403904,AG1606,AG1612,2016-06-14
NI,-0.04859603407079883,NI1609,NI1701,2016-06-14
ZN,-0.04195141726947771,ZN1608,ZN1609,2016-06-14
JM,-0.02547294347036274,jm1609,jm1701,2016-06-14
PB,-0.02354326829351542,PB1607,PB1608,2016-06-14
AU,-0.01579293854953577,AU1606,AU1612,2016-06-14
FU,-0.004587156186735717,FU1702,FU1704,2016-06-14
M,0.0027842229376615797,m1609,m1701,2016-06-14
CU,0.0034183165022494597,CU1608,CU1609,2016-06-14
BB,0.02076132853372127,bb1609,bb1701,2016-06-14
TF,0.020955517555422777,TF1609,TF1612,2016-06-14
A,0.022512720474411753,a1609,a1701,2016-06-14
T,0.03110341347185954,T1609,T1612,2016-06-14
J,0.038078480395256874,j1609,j1701,2016-06-14
CF,0.04115290868639759,CF609,CF701,2016-06-14
P,0.05150341086709634,p1609,p1701,2016-06-14
B,0.05340149682158475,b1607,b1609,2016-06-14
HC,0.06794977883054862,HC1610,HC1701,2016-06-14
RB,0.07010890283584112,RB1610,RB1701,2016-06-14
V,0.12508166536064674,v1609,v1701,2016-06-14
AL,0.14588316324757736,AL1607,AL1608,2016-06-14
IH,0.14599002113589615,IH1606,IH1607,2016-06-14
L,0.1585697021081387,l1609,l1701,2016-06-14
PP,0.16035038328308832,pp1609,pp1701,2016-06-14
IF,0.1615865999590571,IF1606,IF1607,2016-06-14
RM,0.16848570465062895,RM609,RM701,2016-06-14
I,0.2051708409804211,i1609,i1701,2016-06-14
IC,0.21066530878466605,IC1606,IC1607,2016-06-14
C,0.26208499794488105,c1609,c1701,2016-06-14
JD,0.29297297203541256,jd1609,jd1701,2016-06-14
CS,0.3292269290273269,cs1609,cs1701,2016-06-14
FB,0.7785376484938957,fb1606,fb1607,2016-06-14
WR,1.173502670133824,WR1606,WR1607,2016-06-14
RU,-0.4038345022209939,RU1609,RU1701,2016-06-15
ZC,-0.1818738654493045,ZC609,ZC701,2016-06-15
SR,-0.16311421134638088,SR609,SR701,2016-06-15
BU,-0.14650671190493847,BU1609,BU1612,2016-06-15
SN,-0.13877923558125968,SN1609,SN1610,2016-06-15
RS,-0.09426520956964538,RS607,RS609,2016-06-15
TA,-0.08115456822287449,TA609,TA701,2016-06-15
Y,-0.07992579283926328,y1609,y1701,2016-06-15
WH,-0.0797683625677183,WH609,WH701,2016-06-15
PB,-0.07505888427731837,PB1607,PB1608,2016-06-15
OI,-0.07395924428978733,OI609,OI701,2016-06-15
FG,-0.06445560435235846,FG609,FG701,2016-06-15
MA,-0.06215361751124175,MA609,MA701,2016-06-15
AG,-0.05981558100455574,AG1606,AG1612,2016-06-15
NI,-0.0455535673191851,NI1609,NI1701,2016-06-15
AU,-0.023392079526382375,AU1606,AU1612,2016-06-15
ZN,-0.01906275222165288,ZN1608,ZN1609,2016-06-15
JM,-0.013698653938743553,jm1609,jm1701,2016-06-15
CU,0.010196856582966632,CU1608,CU1609,2016-06-15
M,0.01650370910334299,m1609,m1701,2016-06-15
A,0.017111791273379737,a1609,a1701,2016-06-15
TF,0.019554086928522656,TF1609,TF1612,2016-06-15
BB,0.02076132853372127,bb1609,bb1701,2016-06-15
T,0.02966190099992018,T1609,T1612,2016-06-15
CF,0.033045180692032286,CF609,CF701,2016-06-15
B,0.037976711976434846,b1607,b1703,2016-06-15
FU,0.04606548539420584,FU1702,FU1704,2016-06-15
P,0.053562224209789816,p1609,p1701,2016-06-15
J,0.06896855467409616,j1609,j1701,2016-06-15
HC,0.0699099130580272,HC1610,HC1701,2016-06-15
RB,0.08013949949255848,RB1610,RB1701,2016-06-15
V,0.12508166536064674,v1609,v1701,2016-06-15
L,0.1597195760680939,l1609,l1701,2016-06-15
AL,0.16565835136150264,AL1607,AL1608,2016-06-15
IH,0.16630041918399285,IH1606,IH1607,2016-06-15
PP,0.16963891583800855,pp1609,pp1701,2016-06-15
IF,0.1809706685066114,IF1606,IF1607,2016-06-15
IC,0.190009928819726,IC1606,IC1607,2016-06-15
RM,0.19066716022698937,RM609,RM701,2016-06-15
I,0.22938349828343169,i1609,i1701,2016-06-15
JD,0.2632269325472478,jd1609,jd1701,2016-06-15
C,0.28151202618008875,c1609,c1701,2016-06-15
CS,0.34517605118665384,cs1609,cs1701,2016-06-15
FB,0.7785376484938957,fb1606,fb1607,2016-06-15
WR,1.173502670133824,WR1606,WR1607,2016-06-15
RU,-0.38304293683904117,RU1609,RU1701,2016-06-16
ZC,-0.18987258101824742,ZC609,ZC701,2016-06-16
RS,-0.17330241619423362,RS607,RS609,2016-06-16
SR,-0.1585082022404879,SR609,SR701,2016-06-16
BU,-0.15111546936468603,BU1609,BU1612,2016-06-16
BB,-0.12524839192194845,bb1609,bb1701,2016-06-16
WH,-0.12415564848856284,WH609,WH701,2016-06-16
Y,-0.08208720326287755,y1609,y1701,2016-06-16
TA,-0.08108601716375825,TA609,TA701,2016-06-16
OI,-0.07780014607951333,OI609,OI701,2016-06-16
SN,-0.07453104655566234,SN1608,SN1609,2016-06-16
MA,-0.07313557738541719,MA609,MA701,2016-06-16
FG,-0.07200345629862914,FG609,FG701,2016-06-16
AG,-0.05733397364614586,AG1609,AG1612,2016-06-16
NI,-0.04649945141505701,NI1609,NI1701,2016-06-16
PB,-0.03754402749649691,PB1607,PB1608,2016-06-16
ZN,-0.019221532221279328,ZN1608,ZN1609,2016-06-16
AU,-0.012463318174849133,AU1612,AU1706,2016-06-16
WR,-0.0,WR1607,WR1608,2016-06-16
JM,0.002277039957514459,jm1609,jm1701,2016-06-16
M,0.00750939065435543,m1609,m1701,2016-06-16
CU,0.01356315487707769,CU1608,CU1609,2016-06-16
A,0.015777054505994422,a1609,a1701,2016-06-16
TF,0.019715755232188145,TF1609,TF1612,2016-06-16
T,0.02916564350808714,T1609,T1612,2016-06-16
CF,0.04182871790703825,CF609,CF701,2016-06-16
FU,0.05300591416114771,FU1702,FU1704,2016-06-16
P,0.0551133710891797,p1609,p1701,2016-06-16
J,0.05624597774646113,j1609,j1701,2016-06-16
HC,0.07168650646942225,HC1610,HC1701,2016-06-16
RB,0.07789924872386962,RB1610,RB1701,2016-06-16
IH,0.09482405949820998,IH1607,IH1609,2016-06-16
B,0.10245696032113072,b1607,b1703,2016-06-16
V,0.12184415746257074,v1609,v1701,2016-06-16
AL,0.1501270623154763,AL1607,AL1608,2016-06-16
PP,0.17589089192375057,pp1609,pp1701,2016-06-16
L,0.17877629160673697,l1609,l1701,2016-06-16
RM,0.18173073909255877,RM609,RM701,2016-06-16
IF,0.2322855682753002,IF1606,IF1607,2016-06-16
I,0.23432772314710976,i1609,i1701,2016-06-16
JD,0.24889350925181947,jd1609,jd1701,2016-06-16
IC,0.25433371523641185,IC1606,IC1607,2016-06-16
C,0.26753089833031585,c1609,c1701,2016-06-16
CS,0.3112849036012712,cs1609,cs1701,2016-06-16
FB,0.7785376484938957,fb1606,fb1607,2016-06-16
RU,-0.3723408393831566,RU1609,RU1701,2016-06-17
FU,-0.25515655683439703,FU1702,FU1704,2016-06-17
ZC,-0.19150911117163646,ZC609,ZC701,2016-06-17
BU,-0.17491347930987824,BU1609,BU1612,2016-06-17
RS,-0.17133907623168246,RS607,RS609,2016-06-17
SN,-0.1606449693895129,SN1608,SN1609,2016-06-17
SR,-0.1596605064760201,SR609,SR701,2016-06-17
WH,-0.10886051806459182,WH609,WH701,2016-06-17
BB,-0.1035222861035491,bb1609,bb1701,2016-06-17
TA,-0.08171466836941566,TA609,TA701,2016-06-17
Y,-0.07671013981007918,y1609,y1701,2016-06-17
OI,-0.07015584397374706,OI609,OI701,2016-06-17
MA,-0.0675598071692054,MA609,MA701,2016-06-17
AG,-0.06517884029933341,AG1609,AG1612,2016-06-17
PB,-0.06075962347856115,PB1607,PB1608,2016-06-17
FG,-0.05964411166148699,FG609,FG701,2016-06-17
NI,-0.047074492227143716,NI1609,NI1701,2016-06-17
RI,-0.036036469344010634,RI609,RI701,2016-06-17
ZN,-0.02681565361699635,ZN1608,ZN1609,2016-06-17
AU,-0.010950930809186183,AU1612,AU1706,2016-06-17
JM,-0.004451039392175833,jm1609,jm1701,2016-06-17
WR,-0.0,WR1607,WR1608,2016-06-17
CU,0.00337505275744791,CU1608,CU1609,2016-06-17
M,0.011166265993121113,m1609,m1701,2016-06-17
TF,0.016129455582763713,TF1609,TF1612,2016-06-17
A,0.021909330554928812,a1609,a1701,2016-06-17
CF,0.023459438106272205,CF609,CF701,2016-06-17
T,0.023935907293002906,T1609,T1612,2016-06-17
P,0.0546549769955924,p1609,p1701,2016-06-17
J,0.060285716569272396,j1609,j1701,2016-06-17
RB,0.062197560259447005,RB1610,RB1701,2016-06-17
IH,0.08191253500996393,IH1607,IH1609,2016-06-17
HC,0.08221915919493551,HC1610,HC1701,2016-06-17
B,0.08737409417882142,b1607,b1703,2016-06-17
IF,0.12176471651682005,IF1607,IF1609,2016-06-17
V,0.13255168040379894,v1609,v1701,2016-06-17
AL,0.14925565550660463,AL1607,AL1608,2016-06-17
FB,0.16416124684896183,fb1607,fb1608,2016-06-17
L,0.17862418107304975,l1609,l1701,2016-06-17
RM,0.18032176419887103,RM609,RM701,2016-06-17
PP,0.1915497497165227,pp1609,pp1701,2016-06-17
IC,0.22000361555555242,IC1607,IC1609,2016-06-17
