,roll_yield,near_by,deferred,date
CU,0.004281891214031118,CU1203,CU1204,2012-01-05
RB,0.00805562971596395,RB1205,RB1210,2012-01-05
SR,0.00859873200144741,SR205,SR209,2012-01-05
A,0.021396616640843018,a1209,a1301,2012-01-05
AL,0.033882375451279284,AL1203,AL1204,2012-01-05
PB,0.03910071885671144,PB1202,PB1203,2012-01-05
TA,0.0852877245615505,TA201,TA205,2012-01-05
FU,0.32828446120420834,FU1202,FU1203,2012-01-05
RU,0.34376942796691706,RU1203,RU1205,2012-01-05
J,-0.45116552907283675,j1201,j1205,2012-01-06
WS,-0.207484047871198,WS205,WS209,2012-01-06
V,-0.17351017461465773,v1201,v1205,2012-01-06
L,-0.15022901394052862,l1201,l1205,2012-01-06
CF,-0.06962187900865412,CF205,CF209,2012-01-06
IF,-0.062349019656110505,IF1201,IF1203,2012-01-06
ER,-0.059269795308228956,ER205,ER209,2012-01-06
WR,-0.04328488521454305,WR1205,WR1206,2012-01-06
M,-0.039966432252854206,m1205,m1209,2012-01-06
Y,-0.03188692553117972,y1205,y1209,2012-01-06
RO,-0.026794237725156177,RO205,RO209,2012-01-06
C,-0.023632507329283493,c1205,c1209,2012-01-06
ZN,-0.02034933504436608,ZN1203,ZN1204,2012-01-06
B,-0.02030894153262193,b1205,b1209,2012-01-06
P,-0.019992669327384412,p1205,p1209,2012-01-06
ME,-0.012729849188149471,ME203,ME205,2012-01-06
FU,-0.006979450186001691,FU1203,FU1205,2012-01-06
CU,-0.004292613174016391,CU1203,CU1204,2012-01-06
AU,-0.0029371661630527976,AU1206,AU1212,2012-01-06
SR,0.01106391055984062,SR205,SR209,2012-01-06
RB,0.01204159735495675,RB1205,RB1210,2012-01-06
A,0.018678718245293963,a1209,a1301,2012-01-06
PB,0.023591095409291336,PB1202,PB1203,2012-01-06
AL,0.026386063717367233,AL1203,AL1204,2012-01-06
TA,0.07543254540307615,TA201,TA205,2012-01-06
RU,0.3273539055026064,RU1203,RU1205,2012-01-06
J,-0.31558970337863995,j1201,j1205,2012-01-09
WS,-0.20056366631850114,WS205,WS209,2012-01-09
V,-0.19131759317396582,v1201,v1205,2012-01-09
L,-0.14407779083002822,l1201,l1205,2012-01-09
CF,-0.07273511504418856,CF205,CF209,2012-01-09
ER,-0.05692329538414095,ER205,ER209,2012-01-09
IF,-0.04777295489299599,IF1201,IF1203,2012-01-09
WR,-0.04328488521454305,WR1205,WR1206,2012-01-09
RO,-0.03373629887613397,RO205,RO209,2012-01-09
Y,-0.03334108555780857,y1205,y1209,2012-01-09
M,-0.03280962298753402,m1205,m1209,2012-01-09
B,-0.022842749955736215,b1205,b1209,2012-01-09
C,-0.02232446283504866,c1205,c1209,2012-01-09
P,-0.02072035863976447,p1205,p1209,2012-01-09
ZN,-0.016271188933631962,ZN1203,ZN1204,2012-01-09
AU,-0.004536177948222211,AU1206,AU1212,2012-01-09
PB,-0.003953220263062433,PB1202,PB1203,2012-01-09
FU,-0.0011626780387118578,FU1203,FU1205,2012-01-09
ME,0.008450705622347524,ME203,ME205,2012-01-09
CU,0.012982330873159174,CU1203,CU1204,2012-01-09
RB,0.01322634232799036,RB1205,RB1210,2012-01-09
A,0.013818541244692093,a1209,a1301,2012-01-09
SR,0.014383917598556855,SR205,SR209,2012-01-09
AL,0.018829440549408306,AL1203,AL1204,2012-01-09
TA,0.07102539794523424,TA201,TA205,2012-01-09
RU,0.08789570311109943,RU1205,RU1209,2012-01-09
J,-0.2903498871308988,j1201,j1205,2012-01-10
WS,-0.19835864740466957,WS205,WS209,2012-01-10
V,-0.1956248444522784,v1201,v1205,2012-01-10
L,-0.1428467579663613,l1201,l1205,2012-01-10
CF,-0.07029375010809845,CF205,CF209,2012-01-10
ER,-0.05462091614603784,ER205,ER209,2012-01-10
IF,-0.04280507173582748,IF1201,IF1202,2012-01-10
RO,-0.039867696356048116,RO205,RO209,2012-01-10
M,-0.03337300554264916,m1205,m1209,2012-01-10
Y,-0.03312754509963138,y1205,y1209,2012-01-10
B,-0.029089603975616628,b1205,b1209,2012-01-10
ZN,-0.028117167675558313,ZN1203,ZN1204,2012-01-10
P,-0.0206541263324917,p1205,p1209,2012-01-10
AL,-0.01865382001620329,AL1203,AL1204,2012-01-10
C,-0.018332662898400447,c1205,c1209,2012-01-10
FU,-0.008143481618500467,FU1203,FU1205,2012-01-10
AU,-0.0048105856024988035,AU1206,AU1212,2012-01-10
CU,-0.004294917726591869,CU1203,CU1204,2012-01-10
WR,0.0,WR1205,WR1206,2012-01-10
PB,0.003927344168585679,PB1202,PB1203,2012-01-10
SR,0.00843486966159113,SR205,SR209,2012-01-10
A,0.010310469536961301,a1209,a1301,2012-01-10
RB,0.016569521832025896,RB1205,RB1210,2012-01-10
ME,0.03166234260506291,ME203,ME205,2012-01-10
TA,0.08624823985795738,TA201,TA205,2012-01-10
RU,0.08850199319009397,RU1205,RU1209,2012-01-10
J,-0.32838062558724845,j1201,j1205,2012-01-11
WS,-0.19622849362263098,WS205,WS209,2012-01-11
V,-0.1870041488650832,v1201,v1205,2012-01-11
L,-0.1497552818308959,l1201,l1205,2012-01-11
FU,-0.07149805919005867,FU1203,FU1205,2012-01-11
CF,-0.06927421502136527,CF205,CF209,2012-01-11
ZN,-0.05953377515947777,ZN1203,ZN1204,2012-01-11
ER,-0.0513231801717523,ER205,ER209,2012-01-11
IF,-0.04701279274681983,IF1201,IF1202,2012-01-11
AL,-0.04069681717823797,AL1203,AL1204,2012-01-11
RO,-0.03484793383716306,RO205,RO209,2012-01-11
Y,-0.034399494871848804,y1205,y1209,2012-01-11
B,-0.034119997105631794,b1205,b1209,2012-01-11
M,-0.02937723964586334,m1205,m1209,2012-01-11
CU,-0.027404491488654613,CU1203,CU1204,2012-01-11
C,-0.0183246643046294,c1205,c1209,2012-01-11
P,-0.017673099711712027,p1205,p1209,2012-01-11
AU,-0.004575369287498202,AU1206,AU1212,2012-01-11
PB,0.0,PB1202,PB1203,2012-01-11
A,0.005497023984184319,a1209,a1301,2012-01-11
SR,0.010320573118376381,SR205,SR209,2012-01-11
RB,0.01825103852452633,RB1205,RB1210,2012-01-11
ME,0.023137627270650673,ME203,ME205,2012-01-11
WR,0.054604333231900885,WR1205,WR1206,2012-01-11
RU,0.0909799615155734,RU1205,RU1209,2012-01-11
TA,0.09904143621733047,TA201,TA205,2012-01-11
J,-0.33615500844103186,j1201,j1205,2012-01-12
WS,-0.1909290196558578,WS205,WS209,2012-01-12
V,-0.17998732718473687,v1201,v1205,2012-01-12
L,-0.13838931518250389,l1201,l1205,2012-01-12
ZN,-0.07876628214102879,ZN1203,ZN1204,2012-01-12
CF,-0.07095160288319664,CF205,CF209,2012-01-12
FU,-0.05214904871075035,FU1203,FU1205,2012-01-12
AL,-0.05191602658851242,AL1203,AL1204,2012-01-12
IF,-0.044079883041397594,IF1201,IF1202,2012-01-12
CU,-0.04382232502525221,CU1203,CU1204,2012-01-12
B,-0.03851468241594984,b1205,b1209,2012-01-12
ER,-0.03829098588770116,ER205,ER209,2012-01-12
Y,-0.03588877536590328,y1205,y1209,2012-01-12
M,-0.034812677334780426,m1205,m1209,2012-01-12
RO,-0.028081328278691017,RO205,RO209,2012-01-12
PB,-0.02339942242894745,PB1202,PB1203,2012-01-12
P,-0.01848434683214588,p1205,p1209,2012-01-12
C,-0.0182688689831223,c1205,c1209,2012-01-12
AU,-0.0037948425260065618,AU1206,AU1212,2012-01-12
A,-0.0,a1209,a1301,2012-01-12
SR,0.007447637649671832,SR205,SR209,2012-01-12
RB,0.017682789439357194,RB1205,RB1210,2012-01-12
ME,0.029494441415536428,ME203,ME205,2012-01-12
WR,0.054604333231900885,WR1205,WR1206,2012-01-12
RU,0.06529158576181288,RU1205,RU1209,2012-01-12
TA,0.09825680722255052,TA201,TA205,2012-01-12
J,-0.3273717509231344,j1201,j1205,2012-01-13
WS,-0.1817239291721908,WS205,WS209,2012-01-13
L,-0.17689333943467042,l1201,l1205,2012-01-13
V,-0.1761933263551876,v1201,v1205,2012-01-13
FU,-0.06976822797071527,FU1203,FU1205,2012-01-13
CF,-0.06735549530691198,CF205,CF209,2012-01-13
ZN,-0.05871810769772466,ZN1203,ZN1204,2012-01-13
CU,-0.05161298279268842,CU1203,CU1204,2012-01-13
IF,-0.04274181366919674,IF1201,IF1202,2012-01-13
PB,-0.04268395769585568,PB1202,PB1203,2012-01-13
M,-0.040436070961392984,m1205,m1209,2012-01-13
RO,-0.04020160661244634,RO205,RO209,2012-01-13
Y,-0.03822562055601787,y1205,y1209,2012-01-13
AL,-0.03335909484225981,AL1203,AL1204,2012-01-13
ER,-0.03259636259411664,ER205,ER209,2012-01-13
B,-0.017781593124802153,b1205,b1209,2012-01-13
P,-0.016462999658164005,p1205,p1209,2012-01-13
C,-0.014451527836317781,c1205,c1209,2012-01-13
A,-0.011787834419668672,a1209,a1301,2012-01-13
AU,-0.00522116051960073,AU1206,AU1212,2012-01-13
SR,0.009329816258526816,SR205,SR209,2012-01-13
RB,0.018229377933354447,RB1205,RB1210,2012-01-13
RU,0.04646577853551659,RU1205,RU1209,2012-01-13
ME,0.052863778092929435,ME203,ME205,2012-01-13
WR,0.054604333231900885,WR1205,WR1206,2012-01-13
TA,0.1368049204344149,TA201,TA205,2012-01-13
J,-0.3332454679243064,j1201,j1205,2012-01-16
WS,-0.18278493495066306,WS205,WS209,2012-01-16
L,-0.18071009741246963,l1201,l1205,2012-01-16
V,-0.16658442572985185,v1201,v1205,2012-01-16
WT,-0.13042483887145223,WT205,WT209,2012-01-16
CF,-0.06735549530691198,CF205,CF209,2012-01-16
ZN,-0.06680875288358012,ZN1203,ZN1204,2012-01-16
CU,-0.06187707075635154,CU1203,CU1204,2012-01-16
FU,-0.05669697959211245,FU1203,FU1205,2012-01-16
M,-0.04312081249703744,m1205,m1209,2012-01-16
AL,-0.040772239995984116,AL1203,AL1204,2012-01-16
IF,-0.03769583267069572,IF1201,IF1202,2012-01-16
RO,-0.034902561844022476,RO205,RO209,2012-01-16
Y,-0.033952376880386756,y1205,y1209,2012-01-16
ER,-0.02451852526762316,ER205,ER209,2012-01-16
A,-0.02105764378100095,a1209,a1301,2012-01-16
PB,-0.015574304587199423,PB1202,PB1203,2012-01-16
P,-0.015189905869640287,p1205,p1209,2012-01-16
B,-0.012826013551205846,b1205,b1209,2012-01-16
C,-0.011870756310707685,c1205,c1209,2012-01-16
AU,-0.011602858872097109,AU1206,AU1212,2012-01-16
SR,0.01580908804127548,SR205,SR209,2012-01-16
RB,0.02160640037053846,RB1205,RB1210,2012-01-16
ME,0.05056209697128085,ME203,ME205,2012-01-16
RU,0.06760515378350673,RU1205,RU1209,2012-01-16
TA,0.16456279606529528,TA201,TA205,2012-01-16
WR,0.18578434678980232,WR1205,WR1206,2012-01-16
WS,-0.19497859846081592,WS205,WS209,2012-01-17
IF,-0.11905050040214323,IF1201,IF1202,2012-01-17
V,-0.11377768088167807,v1205,v1209,2012-01-17
L,-0.10438428747201817,l1205,l1209,2012-01-17
WT,-0.10381658753242656,WT205,WT209,2012-01-17
CF,-0.07036198528788525,CF205,CF209,2012-01-17
ZN,-0.06588099867494876,ZN1203,ZN1204,2012-01-17
J,-0.05898056189636287,j1205,j1209,2012-01-17
AL,-0.05850102994004907,AL1204,AL1205,2012-01-17
FU,-0.05730702590605792,FU1203,FU1205,2012-01-17
CU,-0.05418522460189658,CU1203,CU1204,2012-01-17
M,-0.04677039124399636,m1205,m1209,2012-01-17
Y,-0.0459158186490837,y1205,y1209,2012-01-17
ER,-0.03240772255697332,ER205,ER209,2012-01-17
RO,-0.03099658571161624,RO205,RO209,2012-01-17
B,-0.022409665615804132,b1205,b1209,2012-01-17
A,-0.020239695240611172,a1209,a1301,2012-01-17
C,-0.01703433272898464,c1205,c1209,2012-01-17
PB,-0.015364918872534977,PB1202,PB1203,2012-01-17
P,-0.014309051854377522,p1205,p1209,2012-01-17
AU,-0.008810069455777114,AU1206,AU1212,2012-01-17
RB,0.011201887313988405,RB1205,RB1210,2012-01-17
SR,0.021309539875527223,SR205,SR209,2012-01-17
TA,0.03559247772148638,TA205,TA209,2012-01-17
ME,0.04586540749719249,ME203,ME205,2012-01-17
RU,0.0635249914093759,RU1205,RU1209,2012-01-17
WR,0.1363973955489341,WR1205,WR1206,2012-01-17
WS,-0.18536780209255826,WS205,WS209,2012-01-18
V,-0.1240106502043478,v1205,v1209,2012-01-18
L,-0.1063103362707315,l1205,l1209,2012-01-18
FU,-0.1058148217366087,FU1203,FU1205,2012-01-18
WT,-0.10439466676960932,WT205,WT209,2012-01-18
IF,-0.07545653869096085,IF1202,IF1203,2012-01-18
ZN,-0.07375083864465407,ZN1203,ZN1204,2012-01-18
CF,-0.06884066108154566,CF205,CF209,2012-01-18
J,-0.06185786160820683,j1205,j1209,2012-01-18
AL,-0.05850102994004907,AL1204,AL1205,2012-01-18
CU,-0.05462371397672654,CU1203,CU1204,2012-01-18
Y,-0.048240196936087484,y1205,y1209,2012-01-18
M,-0.0438726481903892,m1205,m1209,2012-01-18
ER,-0.03619425105013444,ER205,ER209,2012-01-18
RO,-0.031094937292298893,RO205,RO209,2012-01-18
A,-0.021696116958626502,a1209,a1301,2012-01-18
B,-0.017313289475765523,b1205,b1209,2012-01-18
C,-0.017041776217873904,c1205,c1209,2012-01-18
PB,-0.015247778417467835,PB1202,PB1203,2012-01-18
P,-0.013663991232868385,p1205,p1209,2012-01-18
RB,-0.011134327555672445,RB1205,RB1210,2012-01-18
AU,-0.008074627497340574,AU1206,AU1212,2012-01-18
SR,0.018518577321243047,SR205,SR209,2012-01-18
TA,0.037487708059455144,TA205,TA209,2012-01-18
ME,0.0477759145381055,ME203,ME205,2012-01-18
RU,0.05529847778685633,RU1205,RU1209,2012-01-18
WR,0.1375614549338272,WR1205,WR1206,2012-01-18
WS,-0.19919650892971452,WS205,WS209,2012-01-19
FU,-0.1184773638446685,FU1203,FU1205,2012-01-19
V,-0.11824190562262989,v1205,v1209,2012-01-19
L,-0.1106048098906755,l1205,l1209,2012-01-19
WT,-0.08470824267598728,WT205,WT209,2012-01-19
PB,-0.07523535616314449,PB1202,PB1203,2012-01-19
ZN,-0.07301864002902635,ZN1203,ZN1204,2012-01-19
IF,-0.07115975656568996,IF1202,IF1203,2012-01-19
CF,-0.06892053892492969,CF205,CF209,2012-01-19
AL,-0.06216683109884548,AL1204,AL1205,2012-01-19
J,-0.055942333406841085,j1205,j1209,2012-01-19
Y,-0.046564875912273436,y1205,y1209,2012-01-19
ER,-0.03857446483010598,ER205,ER209,2012-01-19
B,-0.03261944512745195,b1205,b1209,2012-01-19
M,-0.03106689827132746,m1205,m1209,2012-01-19
CU,-0.029759459742520984,CU1203,CU1204,2012-01-19
RO,-0.02208908685679598,RO205,RO209,2012-01-19
A,-0.013956759296872671,a1209,a1301,2012-01-19
RB,-0.01277337274107828,RB1205,RB1210,2012-01-19
C,-0.011787834419668651,c1205,c1209,2012-01-19
P,-0.01129377667099204,p1205,p1209,2012-01-19
AU,-0.009487850526519168,AU1206,AU1212,2012-01-19
SR,0.022620711929718727,SR205,SR209,2012-01-19
ME,0.032509392095425735,ME203,ME205,2012-01-19
TA,0.034682467203227915,TA205,TA209,2012-01-19
RU,0.057894068307786456,RU1205,RU1209,2012-01-19
WR,0.19984043407383906,WR1205,WR1206,2012-01-19
WS,-0.20766523116008104,WS205,WS209,2012-01-20
FU,-0.13112160771972498,FU1203,FU1205,2012-01-20
V,-0.11888938431230328,v1205,v1209,2012-01-20
L,-0.10042169696679842,l1205,l1209,2012-01-20
WT,-0.0901802004174031,WT205,WT209,2012-01-20
ZN,-0.07973451262402335,ZN1203,ZN1204,2012-01-20
CF,-0.06933518689195992,CF205,CF209,2012-01-20
IF,-0.06754149980152585,IF1202,IF1203,2012-01-20
J,-0.057390559358209484,j1205,j1209,2012-01-20
Y,-0.05618893350015039,y1205,y1209,2012-01-20
M,-0.04613109861176856,m1205,m1209,2012-01-20
RO,-0.03517628241094652,RO205,RO209,2012-01-20
ER,-0.033753993324282805,ER205,ER209,2012-01-20
PB,-0.033545603457590265,PB1202,PB1203,2012-01-20
AL,-0.029241561834854567,AL1204,AL1205,2012-01-20
CU,-0.021758845490169976,CU1203,CU1204,2012-01-20
C,-0.014357216873632329,c1205,c1209,2012-01-20
P,-0.014205634020071252,p1205,p1209,2012-01-20
A,-0.013834472291721703,a1209,a1301,2012-01-20
B,-0.009538958752139053,b1205,b1209,2012-01-20
AU,-0.008991156224323206,AU1206,AU1212,2012-01-20
RB,-0.007759822002562643,RB1205,RB1210,2012-01-20
SR,0.01952333791524618,SR205,SR209,2012-01-20
ME,0.02222598938251548,ME203,ME205,2012-01-20
TA,0.038302681799706924,TA205,TA209,2012-01-20
RU,0.0645769710902391,RU1205,RU1209,2012-01-20
WR,0.23334459037204341,WR1205,WR1206,2012-01-20
WS,-0.22141694181931504,WS205,WS209,2012-01-30
V,-0.12101779873290464,v1205,v1209,2012-01-30
FU,-0.11040812339634762,FU1203,FU1205,2012-01-30
L,-0.09542973280992598,l1205,l1209,2012-01-30
WT,-0.09436485650365861,WT205,WT209,2012-01-30
IF,-0.0726775750842303,IF1202,IF1203,2012-01-30
ZN,-0.07173216263021835,ZN1203,ZN1204,2012-01-30
CF,-0.06898441455731458,CF205,CF209,2012-01-30
J,-0.06818475323266827,j1205,j1209,2012-01-30
AL,-0.05150222497849301,AL1204,AL1205,2012-01-30
Y,-0.05016280064227444,y1205,y1209,2012-01-30
CU,-0.04983809805156754,CU1203,CU1204,2012-01-30
M,-0.047051765707662715,m1205,m1209,2012-01-30
B,-0.04453952435098342,b1205,b1209,2012-01-30
ER,-0.04410137445863448,ER205,ER209,2012-01-30
RO,-0.03397687324626084,RO205,RO209,2012-01-30
A,-0.01941754351685256,a1209,a1301,2012-01-30
C,-0.019400800530070796,c1205,c1209,2012-01-30
PB,-0.014897581056778523,PB1202,PB1203,2012-01-30
P,-0.012735691495417752,p1205,p1209,2012-01-30
AU,-0.009152041279556518,AU1206,AU1212,2012-01-30
RB,-0.00831889914356719,RB1205,RB1210,2012-01-30
SR,0.02154819381082202,SR205,SR209,2012-01-30
ME,0.02209207516809127,ME203,ME205,2012-01-30
TA,0.037928862764799315,TA205,TA209,2012-01-30
RU,0.05959538774815825,RU1205,RU1209,2012-01-30
WR,0.23334459037204341,WR1205,WR1206,2012-01-30
WS,-0.23672538426157155,WS205,WS209,2012-01-31
V,-0.12306209182734223,v1205,v1209,2012-01-31
WT,-0.09564219555387105,WT205,WT209,2012-01-31
L,-0.09182926402639978,l1205,l1209,2012-01-31
ZN,-0.08997230526960975,ZN1203,ZN1204,2012-01-31
FU,-0.08388574197266252,FU1203,FU1205,2012-01-31
CF,-0.07896096042992368,CF205,CF209,2012-01-31
ER,-0.07187360764957572,ER205,ER209,2012-01-31
IF,-0.06862408456590452,IF1202,IF1203,2012-01-31
J,-0.06515836870033437,j1205,j1209,2012-01-31
AL,-0.06239500217346922,AL1204,AL1205,2012-01-31
CU,-0.05754455012384015,CU1203,CU1204,2012-01-31
Y,-0.051777593670253,y1205,y1209,2012-01-31
M,-0.046225876058535204,m1205,m1209,2012-01-31
RO,-0.03157259197675433,RO205,RO209,2012-01-31
B,-0.026763134163509006,b1205,b1209,2012-01-31
A,-0.023513260064009837,a1209,a1301,2012-01-31
C,-0.01802580530534652,c1205,c1209,2012-01-31
P,-0.012060317749997327,p1205,p1209,2012-01-31
RB,-0.011700545519417974,RB1205,RB1210,2012-01-31
PB,-0.011133447528179638,PB1203,PB1204,2012-01-31
AU,-0.006524190262404054,AU1206,AU1212,2012-01-31
SR,0.021502188885311264,SR205,SR209,2012-01-31
ME,0.02190146782264984,ME203,ME205,2012-01-31
TA,0.0369397807000707,TA205,TA209,2012-01-31
RU,0.06352920859144096,RU1205,RU1209,2012-01-31
WR,0.20267899115390062,WR1205,WR1206,2012-01-31
WS,-0.23574877330613037,WS205,WS209,2012-02-01
V,-0.12750090203625203,v1205,v1209,2012-02-01
WT,-0.11196876646192636,WT205,WT209,2012-02-01
L,-0.10224171632670201,l1205,l1209,2012-02-01
FU,-0.09073896944532464,FU1203,FU1205,2012-02-01
CF,-0.08459013125530329,CF205,CF209,2012-02-01
AL,-0.06642083378401281,AL1204,AL1205,2012-02-01
ER,-0.066166350069561,ER205,ER209,2012-02-01
J,-0.0656231586195885,j1205,j1209,2012-02-01
IF,-0.05887655935508031,IF1202,IF1203,2012-02-01
M,-0.05506612793750129,m1205,m1209,2012-02-01
ZN,-0.05313101658728665,ZN1204,ZN1205,2012-02-01
Y,-0.047540331964642996,y1205,y1209,2012-02-01
B,-0.046415310146811176,b1205,b1209,2012-02-01
RO,-0.03149965940627179,RO205,RO209,2012-02-01
CU,-0.028202128139444074,CU1204,CU1205,2012-02-01
C,-0.019359069114020293,c1205,c1209,2012-02-01
A,-0.019099655236625063,a1209,a1301,2012-02-01
PB,-0.01499531591568107,PB1203,PB1204,2012-02-01
P,-0.012761185262192106,p1205,p1209,2012-02-01
RB,-0.01173323254182749,RB1205,RB1210,2012-02-01
AU,-0.005246311553292591,AU1206,AU1212,2012-02-01
ME,0.021989030108513424,ME203,ME205,2012-02-01
SR,0.024336247329451662,SR205,SR209,2012-02-01
TA,0.03984122300368313,TA205,TA209,2012-02-01
RU,0.058858078899737334,RU1205,RU1209,2012-02-01
WR,0.20267899115390062,WR1205,WR1206,2012-02-01
WS,-0.2237587224907874,WS205,WS209,2012-02-02
V,-0.12510499282559157,v1205,v1209,2012-02-02
WT,-0.09950244178203439,WT205,WT209,2012-02-02
L,-0.08947272093214133,l1205,l1209,2012-02-02
CF,-0.08610394726650536,CF205,CF209,2012-02-02
AL,-0.06619691932385442,AL1204,AL1205,2012-02-02
J,-0.06556080385986249,j1205,j1209,2012-02-02
ER,-0.06364751745081772,ER205,ER209,2012-02-02
B,-0.05390867998788057,b1205,b1209,2012-02-02
M,-0.05187449133018299,m1205,m1209,2012-02-02
CU,-0.04800006400015365,CU1204,CU1205,2012-02-02
IF,-0.04718917842275077,IF1202,IF1203,2012-02-02
Y,-0.045873469998931334,y1205,y1209,2012-02-02
ZN,-0.04132106133312429,ZN1204,ZN1205,2012-02-02
FU,-0.030459781503094772,FU1203,FU1205,2012-02-02
RO,-0.02513103701414359,RO205,RO209,2012-02-02
C,-0.021968652984921115,c1205,c1209,2012-02-02
A,-0.0210241620038543,a1209,a1301,2012-02-02
P,-0.01635691784434698,p1205,p1209,2012-02-02
RB,-0.00776879291070833,RB1205,RB1210,2012-02-02
AU,-0.005373338058072532,AU1206,AU1212,2012-02-02
PB,0.018619088297025996,PB1203,PB1204,2012-02-02
SR,0.023816918985333977,SR205,SR209,2012-02-02
ME,0.0401205105737736,ME203,ME205,2012-02-02
TA,0.04214585984355079,TA205,TA209,2012-02-02
RU,0.06490037701484126,RU1205,RU1209,2012-02-02
WR,0.20267899115390062,WR1205,WR1206,2012-02-02
WS,-0.21873990074309607,WS205,WS209,2012-02-03
V,-0.11677814379306288,v1205,v1209,2012-02-03
WT,-0.09638277323366849,WT205,WT209,2012-02-03
CF,-0.08927186500390955,CF205,CF209,2012-02-03
ER,-0.08857569972418182,ER205,ER209,2012-02-03
L,-0.08750321485040827,l1205,l1209,2012-02-03
AL,-0.07020805246383569,AL1204,AL1205,2012-02-03
ZN,-0.06376011249793893,ZN1204,ZN1205,2012-02-03
J,-0.06268034276483217,j1205,j1209,2012-02-03
IF,-0.0524956096685594,IF1202,IF1203,2012-02-03
M,-0.051944940600840546,m1205,m1209,2012-02-03
Y,-0.04984055269560406,y1205,y1209,2012-02-03
CU,-0.04604994389028716,CU1204,CU1205,2012-02-03
B,-0.04061292889561202,b1205,b1209,2012-02-03
RO,-0.034443547121868694,RO205,RO209,2012-02-03
C,-0.026940527422753054,c1205,c1209,2012-02-03
A,-0.02656391518766208,a1209,a1301,2012-02-03
P,-0.0171195105430956,p1205,p1209,2012-02-03
RB,-0.008295894882985804,RB1205,RB1210,2012-02-03
AU,-0.004011813904383987,AU1206,AU1212,2012-02-03
FU,-0.0033875977186708485,FU1203,FU1205,2012-02-03
PB,0.0037168964212293664,PB1203,PB1204,2012-02-03
SR,0.02471032884372968,SR205,SR209,2012-02-03
TA,0.04460306280763665,TA205,TA209,2012-02-03
ME,0.050293672516826635,ME203,ME205,2012-02-03
RU,0.0728204381362363,RU1205,RU1209,2012-02-03
WR,0.12627264883318962,WR1205,WR1206,2012-02-03
WS,-0.21609338462664818,WS205,WS209,2012-02-06
V,-0.12689476867772037,v1205,v1209,2012-02-06
CF,-0.10149817854807465,CF205,CF209,2012-02-06
ER,-0.0952460949437409,ER205,ER209,2012-02-06
WT,-0.09332866075395041,WT205,WT209,2012-02-06
L,-0.09262193744763261,l1205,l1209,2012-02-06
AL,-0.07745531732015631,AL1204,AL1205,2012-02-06
ZN,-0.07386911599478622,ZN1204,ZN1205,2012-02-06
M,-0.07108625598201286,m1205,m1209,2012-02-06
J,-0.05352254638256955,j1205,j1209,2012-02-06
IF,-0.052591820902797494,IF1202,IF1203,2012-02-06
Y,-0.0512608309448717,y1205,y1209,2012-02-06
CU,-0.03563183086496075,CU1204,CU1205,2012-02-06
B,-0.03197188342196394,b1205,b1209,2012-02-06
RO,-0.031036900041222868,RO205,RO209,2012-02-06
