,roll_yield,near_by,deferred,date
HC,0.08987970039567617,HC1805,HC1810,2018-02-01
J,0.10613143916382553,j1805,j1809,2018-02-01
RB,0.11185155670978802,RB1805,RB1810,2018-02-01
SM,0.129423954428114,SM805,SM809,2018-02-01
FB,0.17159104281639823,fb1805,fb1808,2018-02-01
AP,0.17716388403313177,AP805,AP810,2018-02-01
BB,0.5576222224191153,bb1802,bb1804,2018-02-01
ZC,0.6045320008234545,ZC803,ZC805,2018-02-01
FU,-1.6417542638578022,FU1803,FU1804,2018-02-02
JD,-0.4443725303186934,jd1805,jd1809,2018-02-02
OI,-0.11322098394854134,OI805,OI809,2018-02-02
I,-0.09770978605627484,i1805,i1809,2018-02-02
CF,-0.0837173077611265,CF805,CF809,2018-02-02
RU,-0.0796708429839278,RU1805,RU1809,2018-02-02
Y,-0.07680587831677857,y1805,y1809,2018-02-02
A,-0.0743521890887195,a1805,a1809,2018-02-02
FG,-0.07176421930501997,FG805,FG809,2018-02-02
AL,-0.07067403071739034,AL1803,AL1804,2018-02-02
BU,-0.06401636043434736,BU1806,BU1812,2018-02-02
CS,-0.06313069058608803,cs1805,cs1809,2018-02-02
AG,-0.05570241419153038,AG1806,AG1812,2018-02-02
IH,-0.05308065526981465,IH1802,IH1803,2018-02-02
P,-0.04330092726589381,p1805,p1809,2018-02-02
CU,-0.033585244425173064,CU1803,CU1804,2018-02-02
AU,-0.029805740606932696,AU1806,AU1812,2018-02-02
NI,-0.024631281906979156,NI1805,NI1807,2018-02-02
V,-0.0222387971673766,v1805,v1809,2018-02-02
IF,-0.020776308973182948,IF1802,IF1803,2018-02-02
SN,-0.019306897768727876,SN1805,SN1809,2018-02-02
RM,-0.007778742473986223,RM805,RM809,2018-02-02
TF,-0.0025005210232940805,TF1803,TF1806,2018-02-02
T,-0.001087163325801968,T1803,T1806,2018-02-02
WR,-0.0,WR1802,WR1803,2018-02-02
PB,0.006105316845002654,PB1803,PB1804,2018-02-02
PP,0.010578629329674603,pp1805,pp1809,2018-02-02
SR,0.01092328905111281,SR805,SR809,2018-02-02
ZN,0.01117838925733796,ZN1803,ZN1804,2018-02-02
M,0.01957947486504074,m1805,m1809,2018-02-02
TA,0.020180639030505054,TA805,TA809,2018-02-02
C,0.0334451624478429,c1805,c1809,2018-02-02
WH,0.041844924832257394,WH805,WH809,2018-02-02
L,0.046949315001382996,l1805,l1809,2018-02-02
CY,0.049170822548590606,CY805,CY809,2018-02-02
IC,0.05384418356088046,IC1802,IC1803,2018-02-02
B,0.055380601255931576,b1805,b1809,2018-02-02
MA,0.08111564664706954,MA805,MA809,2018-02-02
J,0.08254331582975655,j1805,j1809,2018-02-02
SF,0.087972094464258,SF805,SF809,2018-02-02
HC,0.09777443154456109,HC1805,HC1810,2018-02-02
RB,0.10971568188035458,RB1805,RB1810,2018-02-02
JM,0.11833814502097223,jm1805,jm1809,2018-02-02
SM,0.1255885015780158,SM805,SM809,2018-02-02
AP,0.160542068549548,AP805,AP810,2018-02-02
FB,0.17159104281639823,fb1805,fb1808,2018-02-02
ZC,0.6257999390440717,ZC803,ZC805,2018-02-02
BB,1.0735727613675576,bb1802,bb1804,2018-02-02
FU,-1.6417542638578022,FU1803,FU1804,2018-02-05
JD,-0.3875115733304604,jd1805,jd1809,2018-02-05
OI,-0.12212602095628801,OI805,OI809,2018-02-05
CF,-0.08628045652578796,CF805,CF809,2018-02-05
I,-0.08150384181735384,i1805,i1809,2018-02-05
Y,-0.07499070265242205,y1805,y1809,2018-02-05
RU,-0.07489042446367067,RU1805,RU1809,2018-02-05
AL,-0.07101848404790642,AL1803,AL1804,2018-02-05
BU,-0.06998998923468253,BU1806,BU1812,2018-02-05
FG,-0.06984020094476516,FG805,FG809,2018-02-05
A,-0.06539537070133968,a1805,a1809,2018-02-05
CS,-0.05866108687991148,cs1805,cs1809,2018-02-05
AG,-0.05658011164901601,AG1806,AG1812,2018-02-05
IH,-0.04201579883181689,IH1802,IH1803,2018-02-05
P,-0.03975116615917483,p1805,p1809,2018-02-05
CU,-0.03840003276805083,CU1803,CU1804,2018-02-05
NI,-0.02986974786236916,NI1805,NI1807,2018-02-05
AU,-0.028626270022816543,AU1806,AU1812,2018-02-05
V,-0.015424198501255957,v1805,v1809,2018-02-05
SN,-0.014553941154214767,SN1805,SN1809,2018-02-05
IF,-0.010127057659509161,IF1802,IF1803,2018-02-05
TF,-0.002919251550101713,TF1803,TF1806,2018-02-05
T,-0.001961265055227821,T1803,T1806,2018-02-05
PB,-0.0,PB1803,PB1804,2018-02-05
RM,-0.0,RM805,RM809,2018-02-05
WR,-0.0,WR1802,WR1803,2018-02-05
ZN,0.006717044675803838,ZN1803,ZN1804,2018-02-05
SR,0.009870993406323608,SR805,SR809,2018-02-05
TA,0.013793127745888294,TA805,TA809,2018-02-05
PP,0.014878941489743587,pp1805,pp1809,2018-02-05
BB,0.018419036617005752,bb1804,bb1805,2018-02-05
M,0.02502281052913652,m1805,m1809,2018-02-05
C,0.03155301713303869,c1805,c1809,2018-02-05
RS,0.0330077660687189,RS807,RS809,2018-02-05
L,0.049819515411501036,l1805,l1809,2018-02-05
B,0.05017602139759954,b1805,b1809,2018-02-05
IC,0.05793419909377873,IC1802,IC1803,2018-02-05
SF,0.07552091933304704,SF805,SF809,2018-02-05
WH,0.0843173883111033,WH805,WH809,2018-02-05
HC,0.08675277848809215,HC1805,HC1810,2018-02-05
MA,0.09680013230992143,MA805,MA809,2018-02-05
RB,0.10322177951964706,RB1805,RB1810,2018-02-05
J,0.11373722984588659,j1805,j1809,2018-02-05
SM,0.12516573305195733,SM805,SM809,2018-02-05
AP,0.16280293690907427,AP805,AP810,2018-02-05
FB,0.17159104281639823,fb1805,fb1808,2018-02-05
JM,0.1748286382576612,jm1805,jm1809,2018-02-05
ZC,0.5338002352928987,ZC803,ZC805,2018-02-05
FU,-1.6417542638578022,FU1803,FU1804,2018-02-06
JD,-0.38916559262356487,jd1805,jd1809,2018-02-06
OI,-0.11984872847792746,OI805,OI809,2018-02-06
CF,-0.08741820013448043,CF805,CF809,2018-02-06
RU,-0.08692855628038246,RU1805,RU1809,2018-02-06
I,-0.08235254440330961,i1805,i1809,2018-02-06
FG,-0.07792645920978221,FG805,FG809,2018-02-06
Y,-0.07303235945420862,y1805,y1809,2018-02-06
AL,-0.0719198345276156,AL1803,AL1804,2018-02-06
BU,-0.0713611900396731,BU1806,BU1812,2018-02-06
A,-0.06360662295180872,a1805,a1809,2018-02-06
CS,-0.06274920836302574,cs1805,cs1809,2018-02-06
AG,-0.05601727254980034,AG1806,AG1812,2018-02-06
CU,-0.04087816216464327,CU1803,CU1804,2018-02-06
P,-0.03388546249531206,p1805,p1809,2018-02-06
AU,-0.029848616588286685,AU1806,AU1812,2018-02-06
NI,-0.02778466958336237,NI1805,NI1807,2018-02-06
SN,-0.015360608083714464,SN1805,SN1809,2018-02-06
V,-0.008882315889096567,v1805,v1809,2018-02-06
RM,-0.005206075059205455,RM805,RM809,2018-02-06
TF,-0.004163197711373401,TF1803,TF1806,2018-02-06
T,-0.002605156130079481,T1803,T1806,2018-02-06
IF,-0.0005825384112404667,IF1802,IF1803,2018-02-06
WR,-0.0,WR1802,WR1803,2018-02-06
ZN,0.009041251134050726,ZN1803,ZN1804,2018-02-06
PB,0.009250931975564652,PB1803,PB1804,2018-02-06
SR,0.00935389637063604,SR805,SR809,2018-02-06
TA,0.01276597671041515,TA805,TA809,2018-02-06
IH,0.014671344448430752,IH1802,IH1803,2018-02-06
PP,0.015652487192946377,pp1805,pp1809,2018-02-06
M,0.025068265754324272,m1805,m1809,2018-02-06
C,0.03324133732971572,c1805,c1809,2018-02-06
IC,0.0439715804529731,IC1802,IC1803,2018-02-06
L,0.0535447284743754,l1805,l1809,2018-02-06
B,0.056382380983787894,b1805,b1809,2018-02-06
WH,0.07059149223058248,WH805,WH809,2018-02-06
SF,0.07540139524581944,SF805,SF809,2018-02-06
HC,0.0865287929458318,HC1805,HC1810,2018-02-06
RB,0.10005332318213857,RB1805,RB1810,2018-02-06
J,0.1051475845807023,j1805,j1809,2018-02-06
MA,0.10736732355475584,MA805,MA809,2018-02-06
SM,0.1258261700146709,SM805,SM809,2018-02-06
JM,0.1761536050410537,jm1805,jm1809,2018-02-06
FB,0.22547904830596535,fb1803,fb1808,2018-02-06
AP,0.24708307226536103,AP805,AP810,2018-02-06
ZC,0.5424170450775545,ZC803,ZC805,2018-02-06
BB,1.697843523532804,bb1802,bb1804,2018-02-06
FU,-1.6417542638578022,FU1803,FU1804,2018-02-07
JD,-0.3666746059213287,jd1805,jd1809,2018-02-07
OI,-0.11893784339426287,OI805,OI809,2018-02-07
CF,-0.08738958597451157,CF805,CF809,2018-02-07
RU,-0.08645458092702998,RU1805,RU1809,2018-02-07
I,-0.07595342395286936,i1805,i1809,2018-02-07
Y,-0.07574034820435166,y1805,y1809,2018-02-07
FG,-0.07368442094542456,FG805,FG809,2018-02-07
BU,-0.07258298281679297,BU1806,BU1812,2018-02-07
AL,-0.07159171962749761,AL1803,AL1804,2018-02-07
A,-0.05741802063209252,a1805,a1809,2018-02-07
AG,-0.05394298431879438,AG1806,AG1812,2018-02-07
CS,-0.04713590496854382,cs1805,cs1809,2018-02-07
CU,-0.04090913052927706,CU1803,CU1804,2018-02-07
IH,-0.03889792709004962,IH1802,IH1803,2018-02-07
P,-0.03146270826379799,p1805,p1809,2018-02-07
AU,-0.029165664499313973,AU1806,AU1812,2018-02-07
NI,-0.02751358545791538,NI1805,NI1807,2018-02-07
SN,-0.01779833829608771,SN1805,SN1809,2018-02-07
V,-0.015424198501255957,v1805,v1809,2018-02-07
PB,-0.006248372960752648,PB1803,PB1804,2018-02-07
TF,-0.004162981069938631,TF1803,TF1806,2018-02-07
T,-0.0023882542028985953,T1803,T1806,2018-02-07
WR,-0.0,WR1802,WR1803,2018-02-07
ZN,0.004532577957570932,ZN1803,ZN1804,2018-02-07
IF,0.006564061925523989,IF1802,IF1803,2018-02-07
PP,0.006777475853362838,pp1805,pp1809,2018-02-07
SR,0.009389679026783114,SR805,SR809,2018-02-07
RM,0.011585511073163943,RM805,RM809,2018-02-07
TA,0.01705761525105903,TA805,TA809,2018-02-07
M,0.02793716464287894,m1805,m1809,2018-02-07
C,0.05139667019355135,c1805,c1809,2018-02-07
L,0.05209286372800846,l1805,l1809,2018-02-07
B,0.055523972963734375,b1805,b1809,2018-02-07
IC,0.05735031714280965,IC1802,IC1803,2018-02-07
SF,0.07597632462882145,SF805,SF809,2018-02-07
HC,0.0871051065151516,HC1805,HC1810,2018-02-07
WH,0.09263568869544407,WH805,WH809,2018-02-07
RB,0.09830301022619643,RB1805,RB1810,2018-02-07
MA,0.10469982971701783,MA805,MA809,2018-02-07
J,0.11346188008228754,j1805,j1809,2018-02-07
SM,0.11719933124150919,SM805,SM809,2018-02-07
JM,0.17031447539973477,jm1805,jm1809,2018-02-07
AP,0.22633046480628413,AP805,AP810,2018-02-07
ZC,0.58719697649001,ZC803,ZC805,2018-02-07
FB,0.6472281633556884,fb1802,fb1808,2018-02-07
BB,1.697843523532804,bb1802,bb1804,2018-02-07
FU,-1.6417542638578022,FU1803,FU1804,2018-02-08
BB,-0.526617408609611,bb1804,bb1805,2018-02-08
JD,-0.3636630590443743,jd1805,jd1809,2018-02-08
OI,-0.11981161948695027,OI805,OI809,2018-02-08
RU,-0.09062692321019082,RU1805,RU1809,2018-02-08
CF,-0.08802345634466012,CF805,CF809,2018-02-08
FG,-0.08672872896375633,FG805,FG809,2018-02-08
Y,-0.07563425803948821,y1805,y1809,2018-02-08
BU,-0.07521283588682268,BU1806,BU1812,2018-02-08
I,-0.07072463324913324,i1805,i1809,2018-02-08
AL,-0.06314696206575486,AL1803,AL1804,2018-02-08
A,-0.05711258713059597,a1805,a1809,2018-02-08
AG,-0.05635687514883585,AG1806,AG1812,2018-02-08
CS,-0.04857843826178168,cs1805,cs1809,2018-02-08
CU,-0.046136158329717986,CU1803,CU1804,2018-02-08
NI,-0.03156804820221927,NI1805,NI1807,2018-02-08
P,-0.029098191266140737,p1805,p1809,2018-02-08
AU,-0.028866857206780776,AU1806,AU1812,2018-02-08
IH,-0.012255320214133853,IH1802,IH1803,2018-02-08
SN,-0.011627144524346452,SN1805,SN1809,2018-02-08
IF,-0.011403707062727867,IF1802,IF1803,2018-02-08
V,-0.011082391620426294,v1805,v1809,2018-02-08
ZN,-0.006853879291510733,ZN1803,ZN1804,2018-02-08
TF,-0.00396111881848182,TF1803,TF1806,2018-02-08
T,-0.002396579499237058,T1803,T1806,2018-02-08
WR,-0.0,WR1802,WR1803,2018-02-08
PP,0.005199871305078815,pp1805,pp1809,2018-02-08
B,0.0062360824236660384,b1805,b1809,2018-02-08
SR,0.012465391895885225,SR805,SR809,2018-02-08
RM,0.012858999542055799,RM805,RM809,2018-02-08
TA,0.021390464953773572,TA805,TA809,2018-02-08
PB,0.02203279307487779,PB1803,PB1804,2018-02-08
M,0.030086212044351628,m1805,m1809,2018-02-08
C,0.0513682806976035,c1805,c1809,2018-02-08
L,0.05705401750728558,l1805,l1809,2018-02-08
IC,0.05860817510910431,IC1802,IC1803,2018-02-08
SF,0.07709203648585321,SF805,SF809,2018-02-08
HC,0.08060345980634201,HC1805,HC1810,2018-02-08
RB,0.08705617628840367,RB1805,RB1810,2018-02-08
WH,0.09882699477762198,WH805,WH809,2018-02-08
SM,0.10485578851273916,SM805,SM809,2018-02-08
J,0.10811980944959079,j1805,j1809,2018-02-08
MA,0.10962125659937098,MA805,MA809,2018-02-08
JM,0.15920951033197062,jm1805,jm1809,2018-02-08
AP,0.19960607280168377,AP805,AP810,2018-02-08
FB,0.6472281633556884,fb1802,fb1808,2018-02-08
ZC,0.6553237804683811,ZC803,ZC805,2018-02-08
FU,-1.6417542638578022,FU1803,FU1804,2018-02-09
JD,-0.36317675637275604,jd1805,jd1809,2018-02-09
BB,-0.3041585184433604,bb1804,bb1805,2018-02-09
OI,-0.12044561460825098,OI805,OI809,2018-02-09
CF,-0.09231497600026106,CF805,CF809,2018-02-09
RU,-0.09019666715048526,RU1805,RU1809,2018-02-09
FG,-0.08961969882179681,FG805,FG809,2018-02-09
Y,-0.07798120823114443,y1805,y1809,2018-02-09
AL,-0.07169235873516476,AL1803,AL1804,2018-02-09
BU,-0.07164089706957258,BU1806,BU1812,2018-02-09
AG,-0.05616093028153574,AG1806,AG1812,2018-02-09
A,-0.05510870240616084,a1805,a1809,2018-02-09
I,-0.053953181565758665,i1805,i1809,2018-02-09
CU,-0.04430200310172237,CU1803,CU1804,2018-02-09
CS,-0.04172529013839579,cs1805,cs1809,2018-02-09
P,-0.02915474840676404,p1805,p1809,2018-02-09
AU,-0.02800300315750673,AU1806,AU1812,2018-02-09
NI,-0.02787883803668524,NI1805,NI1807,2018-02-09
SN,-0.02152584880139363,SN1805,SN1809,2018-02-09
ZN,-0.013790463115119382,ZN1803,ZN1804,2018-02-09
V,-0.008921939661379434,v1805,v1809,2018-02-09
PB,-0.00630086651388857,PB1803,PB1804,2018-02-09
T,-0.0008689984826702859,T1803,T1806,2018-02-09
TF,-0.00020816528328154206,TF1803,TF1806,2018-02-09
WR,-0.0,WR1802,WR1803,2018-02-09
RM,0.0012856224752140427,RM805,RM809,2018-02-09
SR,0.007852722396623553,SR805,SR809,2018-02-09
PP,0.008780970006945306,pp1805,pp1809,2018-02-09
B,0.00977633808443585,b1805,b1809,2018-02-09
IH,0.01038811203237183,IH1802,IH1803,2018-02-09
TA,0.01934104120265307,TA805,TA809,2018-02-09
IF,0.02096403296628265,IF1802,IF1803,2018-02-09
M,0.029058523155994963,m1805,m1809,2018-02-09
IC,0.038871028147079725,IC1802,IC1803,2018-02-09
L,0.05411287294964306,l1805,l1809,2018-02-09
C,0.05477330572069464,c1805,c1809,2018-02-09
HC,0.07827115550846889,HC1805,HC1810,2018-02-09
WH,0.07904370455869864,WH805,WH809,2018-02-09
SF,0.08557550005300477,SF805,SF809,2018-02-09
RB,0.0872138831440682,RB1805,RB1810,2018-02-09
J,0.09186974663211486,j1805,j1809,2018-02-09
MA,0.10589334624307145,MA805,MA809,2018-02-09
SM,0.11925258435387642,SM805,SM809,2018-02-09
JM,0.16134141351306208,jm1805,jm1809,2018-02-09
AP,0.20685493667735882,AP805,AP810,2018-02-09
FB,0.6472281633556884,fb1802,fb1808,2018-02-09
ZC,0.6683277892034916,ZC803,ZC805,2018-02-09
FU,-1.6417542638578022,FU1803,FU1804,2018-02-12
JD,-0.36582758476189176,jd1805,jd1809,2018-02-12
BB,-0.2727390129306741,bb1804,bb1805,2018-02-12
OI,-0.11857775063740753,OI805,OI809,2018-02-12
RU,-0.09202451755979628,RU1805,RU1809,2018-02-12
CF,-0.08935140929542545,CF805,CF809,2018-02-12
FG,-0.07803314673979905,FG805,FG809,2018-02-12
AL,-0.07474072604552479,AL1804,AL1805,2018-02-12
Y,-0.07454451769012707,y1805,y1809,2018-02-12
BU,-0.0697238363324378,BU1806,BU1812,2018-02-12
I,-0.0596328200306556,i1805,i1809,2018-02-12
AG,-0.05558882692077324,AG1806,AG1812,2018-02-12
A,-0.054251026299885985,a1805,a1809,2018-02-12
CS,-0.04744284919502539,cs1805,cs1809,2018-02-12
CU,-0.04417325534438335,CU1803,CU1804,2018-02-12
AU,-0.02982415694609169,AU1806,AU1812,2018-02-12
NI,-0.02878278555856055,NI1805,NI1807,2018-02-12
SN,-0.027751524244350893,SN1805,SN1809,2018-02-12
P,-0.017284472625444774,p1805,p1809,2018-02-12
V,-0.015771722393912092,v1805,v1809,2018-02-12
B,-0.009684527852699604,b1805,b1809,2018-02-12
PB,-0.009455023470111106,PB1803,PB1804,2018-02-12
WR,-0.0,WR1803,WR1804,2018-02-12
T,0.0008682439799667127,T1803,T1806,2018-02-12
TF,0.003536417527592292,TF1803,TF1806,2018-02-12
PP,0.00914137174825765,pp1805,pp1809,2018-02-12
SR,0.011404886726815793,SR805,SR809,2018-02-12
RM,0.012631597609030484,RM805,RM809,2018-02-12
IH,0.015481653523522026,IH1802,IH1803,2018-02-12
ZN,0.018518522193668882,ZN1804,ZN1805,2018-02-12
M,0.02758152384119167,m1805,m1809,2018-02-12
IF,0.032950827636136014,IF1802,IF1803,2018-02-12
TA,0.036677911013597776,TA805,TA809,2018-02-12
IC,0.04927963876791269,IC1802,IC1803,2018-02-12
L,0.051283300077900204,l1805,l1809,2018-02-12
C,0.058318970622851296,c1805,c1809,2018-02-12
WH,0.06668240994464353,WH805,WH809,2018-02-12
HC,0.08046818996663266,HC1805,HC1810,2018-02-12
SF,0.08966815717319107,SF805,SF809,2018-02-12
MA,0.0917639612131487,MA805,MA809,2018-02-12
RB,0.09496293428973213,RB1805,RB1810,2018-02-12
J,0.11518981092650624,j1805,j1809,2018-02-12
SM,0.12687379830321402,SM805,SM809,2018-02-12
JM,0.17315761759654844,jm1805,jm1809,2018-02-12
AP,0.26059977072135804,AP805,AP810,2018-02-12
FB,0.6472281633556884,fb1802,fb1808,2018-02-12
ZC,0.742739392365516,ZC803,ZC805,2018-02-12
FU,-1.6417542638578022,FU1803,FU1804,2018-02-13
JD,-0.34303676350132295,jd1805,jd1809,2018-02-13
BB,-0.18997758260016753,bb1804,bb1805,2018-02-13
OI,-0.11769878090498326,OI805,OI809,2018-02-13
RU,-0.09019666715048526,RU1805,RU1809,2018-02-13
CF,-0.08946985150403254,CF805,CF809,2018-02-13
FG,-0.07984094555426971,FG805,FG809,2018-02-13
AL,-0.0748702602059032,AL1804,AL1805,2018-02-13
Y,-0.07343023927966315,y1805,y1809,2018-02-13
A,-0.05922616933021868,a1805,a1809,2018-02-13
CS,-0.057925039463978645,cs1805,cs1809,2018-02-13
I,-0.0561814171520932,i1805,i1809,2018-02-13
AG,-0.05421538450854643,AG1806,AG1812,2018-02-13
CU,-0.04594186315972825,CU1804,CU1805,2018-02-13
BU,-0.03672523314907737,BU1806,BU1812,2018-02-13
SN,-0.03211630374289363,SN1805,SN1809,2018-02-13
AU,-0.030396821760676106,AU1806,AU1812,2018-02-13
B,-0.026698485317951402,b1805,b1809,2018-02-13
V,-0.022556497242081957,v1805,v1809,2018-02-13
NI,-0.021375579263497847,NI1805,NI1807,2018-02-13
P,-0.01964946342729245,p1805,p1809,2018-02-13
WR,-0.0,WR1803,WR1804,2018-02-13
TF,0.0006245283522532462,TF1803,TF1806,2018-02-13
T,0.002390070415226206,T1803,T1806,2018-02-13
PB,0.00631246726813209,PB1803,PB1804,2018-02-13
RM,0.0076013554181162835,RM805,RM809,2018-02-13
PP,0.008486568601433141,pp1805,pp1809,2018-02-13
SR,0.010904382407885405,SR805,SR809,2018-02-13
ZN,0.018313624309940928,ZN1804,ZN1805,2018-02-13
M,0.023305201947010527,m1805,m1809,2018-02-13
IH,0.02872633914239818,IH1802,IH1803,2018-02-13
TA,0.04091951450961236,TA805,TA809,2018-02-13
WH,0.04557049648192536,WH805,WH809,2018-02-13
IF,0.04907229657146572,IF1802,IF1803,2018-02-13
C,0.05042135494914386,c1805,c1809,2018-02-13
IC,0.05430730733974168,IC1802,IC1803,2018-02-13
L,0.05950342481120538,l1805,l1809,2018-02-13
SF,0.07227060880079847,SF805,SF809,2018-02-13
HC,0.07835431923861022,HC1805,HC1810,2018-02-13
RB,0.08662500737742923,RB1805,RB1810,2018-02-13
MA,0.09649298515816498,MA805,MA809,2018-02-13
SM,0.12141064208295768,SM805,SM809,2018-02-13
J,0.1269685318999264,j1805,j1809,2018-02-13
JM,0.1835920195115941,jm1805,jm1809,2018-02-13
AP,0.2589829072975514,AP805,AP810,2018-02-13
FB,0.6472281633556884,fb1802,fb1808,2018-02-13
ZC,0.745982327247917,ZC803,ZC805,2018-02-13
FU,-1.6417542638578022,FU1803,FU1804,2018-02-14
JD,-0.37453538210568676,jd1805,jd1809,2018-02-14
BB,-0.15792670125698258,bb1804,bb1805,2018-02-14
OI,-0.12338891850113212,OI805,OI809,2018-02-14
CF,-0.09316903379727307,CF805,CF809,2018-02-14
RU,-0.09216951792852143,RU1805,RU1809,2018-02-14
AL,-0.08477605022629982,AL1804,AL1805,2018-02-14
FG,-0.08302926172014201,FG805,FG809,2018-02-14
Y,-0.07675203969031567,y1805,y1809,2018-02-14
I,-0.0741456504724364,i1805,i1809,2018-02-14
A,-0.055811688803159024,a1805,a1809,2018-02-14
AG,-0.05360543788825367,AG1806,AG1812,2018-02-14
CS,-0.05035083225846466,cs1805,cs1809,2018-02-14
CU,-0.04537725202974888,CU1804,CU1805,2018-02-14
B,-0.032508738079362276,b1805,b1809,2018-02-14
NI,-0.029495456767746373,NI1805,NI1807,2018-02-14
AU,-0.02876712665990816,AU1806,AU1812,2018-02-14
SN,-0.027879191110919313,SN1805,SN1809,2018-02-14
V,-0.02741831727927814,v1805,v1809,2018-02-14
P,-0.026728822948196614,p1805,p1809,2018-02-14
BU,-0.011887107801696276,BU1806,BU1812,2018-02-14
T,-0.0004350900096742153,T1803,T1806,2018-02-14
WR,-0.0,WR1803,WR1804,2018-02-14
TF,0.00020823030276192063,TF1803,TF1806,2018-02-14
PB,0.003105991993526457,PB1803,PB1804,2018-02-14
IH,0.0058579449540162145,IH1802,IH1803,2018-02-14
RM,0.006309150590336363,RM805,RM809,2018-02-14
SR,0.008868800476989328,SR805,SR809,2018-02-14
PP,0.009665994829721119,pp1805,pp1809,2018-02-14
IF,0.02002174542387557,IF1802,IF1803,2018-02-14
M,0.02107490226576518,m1805,m1809,2018-02-14
ZN,0.02930404386662093,ZN1804,ZN1805,2018-02-14
CY,0.039444473827303865,CY805,CY809,2018-02-14
IC,0.043543788408583986,IC1803,IC1806,2018-02-14
TA,0.04509748487403806,TA805,TA809,2018-02-14
C,0.04840160621935277,c1805,c1809,2018-02-14
WH,0.056163886824626905,WH805,WH809,2018-02-14
L,0.060383394434568784,l1805,l1809,2018-02-14
HC,0.0771298205731546,HC1805,HC1810,2018-02-14
RB,0.08633354188625783,RB1805,RB1810,2018-02-14
MA,0.09300464703021866,MA805,MA809,2018-02-14
SF,0.09367317580818055,SF805,SF809,2018-02-14
SM,0.1284694612607001,SM805,SM809,2018-02-14
J,0.14419990273674269,j1805,j1809,2018-02-14
JM,0.1777131190312085,jm1805,jm1809,2018-02-14
AP,0.26696284688917615,AP805,AP810,2018-02-14
FB,0.6472281633556884,fb1802,fb1808,2018-02-14
ZC,0.7000610451198996,ZC803,ZC805,2018-02-14
FU,-1.6417542638578022,FU1803,FU1804,2018-02-22
JD,-0.3747258029073397,jd1805,jd1809,2018-02-22
OI,-0.12435061108830613,OI805,OI809,2018-02-22
FG,-0.09394913413498882,FG805,FG809,2018-02-22
CF,-0.09170804484441494,CF805,CF809,2018-02-22
RU,-0.08867640672463328,RU1805,RU1809,2018-02-22
Y,-0.07746417816918826,y1805,y1809,2018-02-22
AL,-0.07621761684550085,AL1804,AL1805,2018-02-22
B,-0.07239775673868441,b1805,b1809,2018-02-22
BB,-0.07193727051195828,bb1804,bb1805,2018-02-22
I,-0.06884193766941375,i1805,i1809,2018-02-22
A,-0.056752891936148714,a1805,a1809,2018-02-22
AG,-0.055812583405103776,AG1806,AG1812,2018-02-22
CS,-0.043327098301609614,cs1805,cs1809,2018-02-22
CU,-0.043145093313351646,CU1804,CU1805,2018-02-22
BU,-0.03197742539154285,BU1806,BU1812,2018-02-22
AU,-0.03118264761910291,AU1806,AU1812,2018-02-22
SN,-0.02779582323049145,SN1805,SN1809,2018-02-22
NI,-0.02735876678199168,NI1805,NI1807,2018-02-22
P,-0.023210947506457205,p1805,p1809,2018-02-22
V,-0.022865964357177547,v1805,v1809,2018-02-22
WR,-0.0,WR1803,WR1804,2018-02-22
TF,0.0010428344298713328,TF1803,TF1806,2018-02-22
T,0.0010903639157058562,T1803,T1806,2018-02-22
IH,0.0013719773758240144,IH1803,IH1806,2018-02-22
PP,0.004528302746562876,pp1805,pp1809,2018-02-22
PB,0.006217616719411237,PB1803,PB1804,2018-02-22
IF,0.008754044777278683,IF1803,IF1806,2018-02-22
ZN,0.015961997602926922,ZN1804,ZN1805,2018-02-22
SR,0.01622049822310154,SR805,SR809,2018-02-22
RM,0.03305481308461264,RM805,RM809,2018-02-22
M,0.03980327141364657,m1805,m1809,2018-02-22
L,0.04764525765882955,l1805,l1809,2018-02-22
C,0.05492525124503356,c1805,c1809,2018-02-22
IC,0.05935668662353273,IC1803,IC1806,2018-02-22
HC,0.07070278732907,HC1805,HC1810,2018-02-22
RB,0.07119566551981277,RB1805,RB1810,2018-02-22
TA,0.07131788751840637,TA805,TA809,2018-02-22
SF,0.0789755447675707,SF805,SF809,2018-02-22
WH,0.08072235875977314,WH805,WH809,2018-02-22
MA,0.09833282523361866,MA805,MA809,2018-02-22
SM,0.12521137260355863,SM805,SM809,2018-02-22
J,0.14837023974074715,j1805,j1809,2018-02-22
ZC,0.15798071602891467,ZC805,ZC809,2018-02-22
JM,0.18173780177148013,jm1805,jm1809,2018-02-22
FB,0.22460190800160246,fb1803,fb1808,2018-02-22
AP,0.22704159494050447,AP805,AP810,2018-02-22
FU,-1.6417542638578022,FU1803,FU1804,2018-02-23
JD,-0.3473593228429938,jd1805,jd1809,2018-02-23
OI,-0.1240151897844603,OI805,OI809,2018-02-23
CF,-0.09110904279272108,CF805,CF809,2018-02-23
RU,-0.09082893414841234,RU1805,RU1809,2018-02-23
AL,-0.07494819644467926,AL1804,AL1805,2018-02-23
Y,-0.0742305911508161,y1805,y1809,2018-02-23
BB,-0.07193727051195828,bb1804,bb1805,2018-02-23
I,-0.07027348338963879,i1805,i1809,2018-02-23
FG,-0.06185786160820683,FG805,FG809,2018-02-23
AG,-0.057078150333369757,AG1806,AG1812,2018-02-23
A,-0.0557088645796429,a1805,a1809,2018-02-23
