,roll_yield,near_by,deferred,date
V,-0.0150493886706055,v2303,v2305,2023-01-06
SS,-0.01435836246686743,SS2302,SS2303,2023-01-06
CF,-0.01254793067998566,CF303,CF305,2023-01-06
L,-0.011965602868853401,l2303,l2305,2023-01-06
PP,-0.011707320787570828,pp2303,pp2305,2023-01-06
AG,-0.009280746622788792,AG2303,AG2306,2023-01-06
AU,-0.007320823768719832,AU2304,AU2306,2023-01-06
MA,-0.004561003640385636,MA303,MA305,2023-01-06
RM,-0.0038228736559268945,RM303,RM305,2023-01-06
BB,-0.0,bb2301,bb2302,2023-01-06
CU,0.00920033779638159,CU2302,CU2303,2023-01-06
TS,0.009327945877984814,TS2303,TS2306,2023-01-06
C,0.014570692329841914,c2303,c2305,2023-01-06
PF,0.01717475604467999,PF303,PF304,2023-01-06
TF,0.019242728111642626,TF2303,TF2306,2023-01-06
SM,0.020692420031723856,SM303,SM305,2023-01-06
ZN,0.025856506448545792,ZN2302,ZN2303,2023-01-06
RB,0.02939772180026728,RB2305,RB2310,2023-01-06
T,0.02940527832624186,T2303,T2306,2023-01-06
HC,0.04242754878843419,HC2305,HC2310,2023-01-06
SF,0.04388122923376428,SF303,SF305,2023-01-06
IC,0.04423035261846352,IC2303,IC2306,2023-01-06
RU,0.04571293760628748,RU2305,RU2309,2023-01-06
IM,0.050200197132306335,IM2301,IM2303,2023-01-06
A,0.06226035881225815,a2303,a2305,2023-01-06
LU,0.0890070305791732,LU2303,LU2304,2023-01-06
I,0.09626494365450153,i2305,i2309,2023-01-06
SI,0.11842757898515813,SI2308,SI2309,2023-01-06
J,0.11941022147492593,j2305,j2309,2023-01-06
OI,0.13179819623968864,OI303,OI305,2023-01-06
JM,0.13721005461782146,jm2305,jm2309,2023-01-06
AP,0.14897123125649553,AP303,AP305,2023-01-06
SP,0.15802067347145163,SP2303,SP2305,2023-01-06
NI,0.16786706626795408,NI2302,NI2303,2023-01-06
Y,0.19036358768623643,y2303,y2305,2023-01-06
UR,0.23352814060362564,UR303,UR305,2023-01-06
SA,0.3713801258093795,SA303,SA305,2023-01-06
B,0.44265827058327734,b2302,b2303,2023-01-06
M,0.504396754339657,m2303,m2305,2023-01-06
PG,0.5318789656571457,pg2302,pg2303,2023-01-06
LH,-0.5836169749396836,lh2303,lh2305,2023-01-09
FB,-0.45797885914358283,fb2302,fb2303,2023-01-09
JD,-0.36452186340536347,jd2303,jd2305,2023-01-09
CS,-0.2165183386465259,cs2303,cs2305,2023-01-09
CY,-0.13267938368801352,CY301,CY305,2023-01-09
EG,-0.10352734043351837,eg2303,eg2305,2023-01-09
CJ,-0.09037259975888814,CJ305,CJ309,2023-01-09
FG,-0.08292206820128867,FG305,FG309,2023-01-09
P,-0.05432632687949725,p2303,p2305,2023-01-09
FU,-0.0534389087597259,FU2305,FU2308,2023-01-09
SN,-0.053145238344013614,SN2302,SN2303,2023-01-09
WR,-0.049281937552162626,WR2305,WR2308,2023-01-09
EB,-0.04476808850781457,eb2302,eb2303,2023-01-09
NR,-0.03742206774971679,NR2303,NR2304,2023-01-09
BC,-0.028479416656165584,BC2302,BC2303,2023-01-09
PB,-0.02690153248342332,PB2302,PB2303,2023-01-09
AL,-0.02671119633784693,AL2302,AL2303,2023-01-09
RR,-0.02495173927365254,rr2303,rr2304,2023-01-09
BU,-0.02356728831441164,BU2303,BU2306,2023-01-09
IH,-0.02226671647781009,IH2301,IH2303,2023-01-09
SR,-0.022192891880745896,SR303,SR305,2023-01-09
IF,-0.021498977914101474,IF2301,IF2303,2023-01-09
PK,-0.019978620738874582,PK304,PK310,2023-01-09
PP,-0.018064023069253168,pp2303,pp2305,2023-01-09
V,-0.017931590224353637,v2303,v2305,2023-01-09
TA,-0.015906087709741452,TA303,TA305,2023-01-09
AG,-0.014419899877999506,AG2303,AG2306,2023-01-09
L,-0.012003004753191514,l2303,l2305,2023-01-09
SC,-0.011394930112712287,SC2303,SC2304,2023-01-09
CF,-0.010432970808141666,CF303,CF305,2023-01-09
PF,-0.01041817458000711,PF303,PF304,2023-01-09
AU,-0.0066629657041626916,AU2304,AU2306,2023-01-09
SS,-0.0035226772599946388,SS2302,SS2303,2023-01-09
CU,0.0,CU2302,CU2303,2023-01-09
MA,0.0,MA303,MA305,2023-01-09
BB,-0.0,bb2301,bb2302,2023-01-09
RM,0.005707943985262867,RM303,RM305,2023-01-09
TS,0.009131517613411303,TS2303,TS2306,2023-01-09
C,0.01038961298566761,c2303,c2305,2023-01-09
TF,0.020243159056997955,TF2303,TF2306,2023-01-09
SM,0.02042154085580671,SM303,SM305,2023-01-09
ZN,0.020429883632215838,ZN2302,ZN2303,2023-01-09
T,0.03101023358967922,T2303,T2306,2023-01-09
RB,0.03187454622957627,RB2305,RB2310,2023-01-09
HC,0.03733667910224349,HC2305,HC2310,2023-01-09
RU,0.04218819524920009,RU2305,RU2309,2023-01-09
IC,0.047633111793161584,IC2303,IC2306,2023-01-09
A,0.0502764320540347,a2303,a2305,2023-01-09
IM,0.05121362269832597,IM2301,IM2303,2023-01-09
SI,0.07824265848474861,SI2308,SI2309,2023-01-09
I,0.0887857647323855,i2305,i2309,2023-01-09
SF,0.09138549639329785,SF303,SF304,2023-01-09
LU,0.09977260104483138,LU2303,LU2304,2023-01-09
J,0.11438500102128532,j2305,j2309,2023-01-09
AP,0.14066990578189154,AP303,AP305,2023-01-09
OI,0.1488134181986908,OI303,OI305,2023-01-09
JM,0.15069392937814297,jm2305,jm2309,2023-01-09
NI,0.20081286302506635,NI2302,NI2303,2023-01-09
Y,0.21026042256109478,y2303,y2305,2023-01-09
UR,0.22062998927369204,UR303,UR305,2023-01-09
SP,0.2398488681206782,SP2303,SP2305,2023-01-09
SA,0.41696399420638086,SA303,SA305,2023-01-09
B,0.4531583375412004,b2302,b2303,2023-01-09
M,0.4871409283800793,m2303,m2305,2023-01-09
PG,0.5574421295596959,pg2302,pg2303,2023-01-09
LH,-0.5983667911997129,lh2303,lh2305,2023-01-10
FB,-0.38604052734627015,fb2302,fb2303,2023-01-10
JD,-0.298163054579876,jd2303,jd2305,2023-01-10
CS,-0.2658478494971646,cs2303,cs2305,2023-01-10
EG,-0.09810269041188785,eg2303,eg2305,2023-01-10
CJ,-0.0969205430604645,CJ305,CJ309,2023-01-10
FG,-0.0946225416324119,FG305,FG309,2023-01-10
NR,-0.08055800974210597,NR2304,NR2305,2023-01-10
FU,-0.06583220694648059,FU2305,FU2308,2023-01-10
EB,-0.048230988745366896,eb2302,eb2303,2023-01-10
P,-0.04796930773197617,p2303,p2305,2023-01-10
RR,-0.028708147663438818,rr2303,rr2304,2023-01-10
BC,-0.028244801203908255,BC2302,BC2303,2023-01-10
SN,-0.026508932996298303,SN2302,SN2303,2023-01-10
AL,-0.02640265091522908,AL2302,AL2303,2023-01-10
WR,-0.022101765020847337,WR2305,WR2308,2023-01-10
IH,-0.021020384977081016,IH2301,IH2303,2023-01-10
SC,-0.020667883780994673,SC2303,SC2304,2023-01-10
TA,-0.020373534006828963,TA303,TA305,2023-01-10
PP,-0.019668279593502352,pp2303,pp2305,2023-01-10
PB,-0.01930191826805517,PB2302,PB2303,2023-01-10
IF,-0.017892657395093957,IF2301,IF2303,2023-01-10
SS,-0.017639279965786094,SS2302,SS2303,2023-01-10
SR,-0.017039415072836156,SR303,SR305,2023-01-10
PK,-0.01611485577953671,PK304,PK310,2023-01-10
V,-0.016036484666364956,v2303,v2305,2023-01-10
L,-0.015802354403130377,l2303,l2305,2023-01-10
AG,-0.013848830913883444,AG2303,AG2306,2023-01-10
PF,-0.01381692726050203,PF303,PF304,2023-01-10
CF,-0.01039321236837317,CF303,CF305,2023-01-10
AU,-0.0066677947576816565,AU2304,AU2306,2023-01-10
BU,-0.006514659420493361,BU2303,BU2306,2023-01-10
CU,-0.001802207707825459,CU2302,CU2303,2023-01-10
BB,-0.0,bb2301,bb2302,2023-01-10
RM,0.0038228736559268615,RM303,RM305,2023-01-10
C,0.004176818825132352,c2303,c2305,2023-01-10
ZN,0.0050568900874772395,ZN2302,ZN2303,2023-01-10
MA,0.009139377243128497,MA303,MA305,2023-01-10
TS,0.00933721152088153,TS2303,TS2306,2023-01-10
TF,0.019683415716290485,TF2303,TF2306,2023-01-10
SM,0.021972297639087722,SM303,SM305,2023-01-10
A,0.029590348289963486,a2303,a2305,2023-01-10
T,0.03130189036237059,T2303,T2306,2023-01-10
RB,0.033403054151102535,RB2305,RB2310,2023-01-10
HC,0.037741191429259316,HC2305,HC2310,2023-01-10
RU,0.04562380775360791,RU2305,RU2309,2023-01-10
IC,0.04725905709135193,IC2303,IC2306,2023-01-10
SI,0.05851151704418724,SI2308,SI2309,2023-01-10
IM,0.07065054004432977,IM2303,IM2306,2023-01-10
LU,0.0781761722543237,LU2304,LU2305,2023-01-10
SF,0.0796211451859843,SF303,SF304,2023-01-10
I,0.0943816495755092,i2305,i2309,2023-01-10
J,0.1178161870605863,j2305,j2309,2023-01-10
AP,0.14399286316432808,AP303,AP305,2023-01-10
JM,0.15276634509684528,jm2305,jm2309,2023-01-10
OI,0.1536140186528859,OI303,OI305,2023-01-10
Y,0.20670174928537433,y2303,y2305,2023-01-10
UR,0.21414220079947655,UR303,UR305,2023-01-10
SP,0.22616208451510744,SP2303,SP2305,2023-01-10
NI,0.27097165482658564,NI2302,NI2303,2023-01-10
B,0.3946101553565139,b2302,b2303,2023-01-10
M,0.4844040208439777,m2303,m2305,2023-01-10
SA,0.5796973915097242,SA305,SA309,2023-01-10
PG,0.6399669862063011,pg2302,pg2303,2023-01-10
LH,-0.6639549789188394,lh2303,lh2305,2023-01-11
CS,-0.2689635107662352,cs2303,cs2305,2023-01-11
JD,-0.2672081600665089,jd2303,jd2305,2023-01-11
FB,-0.20513320031160082,fb2302,fb2303,2023-01-11
WR,-0.17350877579296758,WR2305,WR2306,2023-01-11
CJ,-0.11381917306891917,CJ305,CJ309,2023-01-11
EG,-0.10321922991192978,eg2303,eg2305,2023-01-11
FU,-0.07995563096771441,FU2305,FU2308,2023-01-11
NR,-0.07924844651896559,NR2304,NR2305,2023-01-11
FG,-0.07760573835116669,FG305,FG309,2023-01-11
P,-0.0665727381863855,p2303,p2305,2023-01-11
SC,-0.03688055150413701,SC2303,SC2304,2023-01-11
BC,-0.033483813272027464,BC2302,BC2303,2023-01-11
SS,-0.032157232285386174,SS2302,SS2303,2023-01-11
SN,-0.029208027900536043,SN2302,SN2303,2023-01-11
IH,-0.023610028279163902,IH2301,IH2303,2023-01-11
V,-0.02252466277492672,v2303,v2305,2023-01-11
IF,-0.02057604958789099,IF2301,IF2303,2023-01-11
AG,-0.019775663022096865,AG2303,AG2306,2023-01-11
PB,-0.019528075912504453,PB2302,PB2303,2023-01-11
TA,-0.01806550103969734,TA303,TA305,2023-01-11
SR,-0.015987219690586973,SR303,SR305,2023-01-11
CU,-0.015892872604880204,CU2302,CU2303,2023-01-11
PP,-0.014844724025273415,pp2303,pp2305,2023-01-11
CF,-0.010411246755982932,CF303,CF305,2023-01-11
EB,-0.009915599926742619,eb2302,eb2303,2023-01-11
AL,-0.00986166334093697,AL2302,AL2303,2023-01-11
PK,-0.009006378411167982,PK304,PK310,2023-01-11
AU,-0.008383725375700549,AU2304,AU2306,2023-01-11
RM,-0.005680921996118711,RM303,RM305,2023-01-11
L,-0.004466501446956705,l2303,l2305,2023-01-11
BU,-0.003212421535263806,BU2303,BU2306,2023-01-11
PF,-0.0,PF303,PF304,2023-01-11
RR,-0.0,rr2303,rr2304,2023-01-11
BB,-0.0,bb2301,bb2302,2023-01-11
ZN,0.0025351220121747563,ZN2302,ZN2303,2023-01-11
TS,0.009730673782232727,TS2303,TS2306,2023-01-11
C,0.01254355857551805,c2303,c2305,2023-01-11
MA,0.015924179963435293,MA303,MA305,2023-01-11
TF,0.019071305062283703,TF2303,TF2306,2023-01-11
SM,0.026572923465620624,SM303,SM305,2023-01-11
A,0.029595962114336186,a2303,a2305,2023-01-11
RB,0.029597763582386506,RB2305,RB2310,2023-01-11
T,0.03267451579689198,T2303,T2306,2023-01-11
HC,0.03633374691764224,HC2305,HC2310,2023-01-11
RU,0.04152315423561406,RU2305,RU2309,2023-01-11
IC,0.046799798439779376,IC2303,IC2306,2023-01-11
IM,0.06905906990818586,IM2303,IM2306,2023-01-11
SF,0.07372423945330768,SF303,SF304,2023-01-11
I,0.0916513325952761,i2305,i2309,2023-01-11
SI,0.09722275403304216,SI2308,SI2309,2023-01-11
LU,0.11279793003409244,LU2304,LU2305,2023-01-11
J,0.12251044414275518,j2305,j2309,2023-01-11
AP,0.13233513859305324,AP303,AP305,2023-01-11
JM,0.15115518251774374,jm2305,jm2309,2023-01-11
OI,0.16219577550123934,OI303,OI305,2023-01-11
Y,0.19013965309135183,y2303,y2305,2023-01-11
SP,0.19961424351390192,SP2303,SP2305,2023-01-11
NI,0.20680207582712257,NI2302,NI2303,2023-01-11
UR,0.2184567798188033,UR303,UR305,2023-01-11
B,0.3288549354192243,b2302,b2303,2023-01-11
M,0.49570151239348215,m2303,m2305,2023-01-11
SA,0.62058148874036,SA305,SA309,2023-01-11
PG,0.6755386778819965,pg2302,pg2303,2023-01-11
LH,-0.6906804570619469,lh2303,lh2305,2023-01-12
JD,-0.28720318572761083,jd2303,jd2305,2023-01-12
CS,-0.27393084524408995,cs2303,cs2305,2023-01-12
FB,-0.2480215474877533,fb2302,fb2303,2023-01-12
CY,-0.21085959818451516,CY301,CY305,2023-01-12
EG,-0.10242269053103784,eg2303,eg2305,2023-01-12
CJ,-0.08951646833464008,CJ305,CJ309,2023-01-12
SC,-0.08784647395960374,SC2303,SC2304,2023-01-12
NR,-0.08633130760832677,NR2304,NR2305,2023-01-12
FG,-0.08331406915821749,FG305,FG309,2023-01-12
P,-0.07405596713334059,p2303,p2305,2023-01-12
FU,-0.04692579835060289,FU2305,FU2308,2023-01-12
RR,-0.035917416817582634,rr2303,rr2304,2023-01-12
SN,-0.027239258447564182,SN2302,SN2303,2023-01-12
BC,-0.025343198437722016,BC2302,BC2303,2023-01-12
TA,-0.024180285520071745,TA303,TA305,2023-01-12
IH,-0.0235499648168719,IH2301,IH2303,2023-01-12
IF,-0.02142965718687033,IF2301,IF2303,2023-01-12
PB,-0.01953443374565951,PB2302,PB2303,2023-01-12
SS,-0.01777514767314056,SS2302,SS2303,2023-01-12
SR,-0.017042440004131198,SR303,SR305,2023-01-12
V,-0.01592879829900306,v2303,v2305,2023-01-12
CU,-0.015740000799275223,CU2302,CU2303,2023-01-12
AG,-0.01536985560618,AG2303,AG2306,2023-01-12
PP,-0.01397516159760389,pp2303,pp2305,2023-01-12
AL,-0.013079020368306883,AL2302,AL2303,2023-01-12
AU,-0.007810052928714261,AU2304,AU2306,2023-01-12
BU,-0.00631080856647079,BU2303,BU2306,2023-01-12
CF,-0.004176818825132352,CF303,CF305,2023-01-12
PK,-0.001927710992613318,PK304,PK310,2023-01-12
BB,-0.0,bb2301,bb2302,2023-01-12
PF,0.003357112904815556,PF303,PF304,2023-01-12
L,0.0036902639701943012,l2303,l2305,2023-01-12
RM,0.0074859647889316625,RM303,RM305,2023-01-12
