,roll_yield,near_by,deferred,date
SR,0.06033326371349031,SR309,SR401,2013-06-07
A,0.07066572778991372,a1309,a1401,2013-06-07
C,0.07763371440170398,c1309,c1401,2013-06-07
L,0.11364995370690409,l1309,l1401,2013-06-07
TA,0.11567882725634929,TA309,TA401,2013-06-07
OI,0.14062446508608895,OI309,OI401,2013-06-07
M,0.2611114575318566,m1309,m1401,2013-06-07
RM,0.364385834890542,RM309,RM401,2013-06-07
FU,-0.1690869251910494,FU1309,FU1310,2013-06-13
JM,-0.16905880965339534,jm1309,jm1401,2013-06-13
RU,-0.11603656369533402,RU1309,RU1401,2013-06-13
J,-0.09465805822223217,j1309,j1401,2013-06-13
WH,-0.08033668811520592,WH309,WH401,2013-06-13
Y,-0.0789834211804474,y1309,y1401,2013-06-13
RB,-0.06837773343720016,RB1310,RB1401,2013-06-13
ME,-0.06586184276804541,ME309,ME401,2013-06-13
AG,-0.04866200852775315,AG1306,AG1312,2013-06-13
PB,-0.04755906063096861,PB1306,PB1307,2013-06-13
RI,-0.04094074152354567,RI309,RI401,2013-06-13
V,-0.029312521814969142,v1309,v1401,2013-06-13
ZN,-0.012347797350854629,ZN1309,ZN1310,2013-06-13
RS,-0.0023373588141323625,RS309,RS311,2013-06-13
P,0.0,p1309,p1401,2013-06-13
WR,0.0011256507742780039,WR1310,WR1401,2013-06-13
FG,0.00835073608093911,FG309,FG401,2013-06-13
AU,0.014966860043501201,AU1306,AU1312,2013-06-13
B,0.01790424694391221,b1309,b1405,2013-06-13
AL,0.02038390162296791,AL1308,AL1309,2013-06-13
CF,0.03410812815570535,CF309,CF401,2013-06-13
IF,0.04236366507928649,IF1306,IF1307,2013-06-13
CU,0.05114304525515734,CU1309,CU1310,2013-06-13
A,0.06962337793504811,a1309,a1401,2013-06-13
SR,0.08208200488096036,SR309,SR401,2013-06-13
C,0.08536140725318309,c1309,c1401,2013-06-13
L,0.10557850219695147,l1309,l1401,2013-06-13
TA,0.13480191743777425,TA309,TA401,2013-06-13
OI,0.16002000419900855,OI309,OI401,2013-06-13
M,0.2828760677423541,m1309,m1401,2013-06-13
RM,0.3860842795017292,RM309,RM401,2013-06-13
FU,-0.5981630403311072,FU1309,FU1310,2013-06-14
JM,-0.18358668308075915,jm1309,jm1401,2013-06-14
PM,-0.1698574970466753,PM307,PM309,2013-06-14
RU,-0.12032713666507032,RU1309,RU1401,2013-06-14
PB,-0.11235227913421035,PB1306,PB1307,2013-06-14
J,-0.1105172719554677,j1309,j1401,2013-06-14
WH,-0.08117744434201732,WH309,WH401,2013-06-14
ME,-0.07997470024051084,ME309,ME401,2013-06-14
Y,-0.07991948369763274,y1309,y1401,2013-06-14
RB,-0.07866071879144027,RB1310,RB1401,2013-06-14
AG,-0.04301241044192724,AG1306,AG1312,2013-06-14
WR,-0.041873348863837825,WR1310,WR1401,2013-06-14
RI,-0.02400470037388658,RI309,RI401,2013-06-14
V,-0.01792387706666332,v1309,v1401,2013-06-14
ZN,-0.016511870510280097,ZN1309,ZN1310,2013-06-14
AU,-0.014848415870569238,AU1306,AU1312,2013-06-14
FG,-0.006282724809344055,FG309,FG401,2013-06-14
P,-0.0038622470735240545,p1309,p1401,2013-06-14
RS,-0.0,RS309,RS311,2013-06-14
B,0.003957311325144535,b1309,b1405,2013-06-14
AL,0.012276215904415508,AL1309,AL1310,2013-06-14
IF,0.03310623677397332,IF1306,IF1307,2013-06-14
CF,0.04378556389032574,CF309,CF401,2013-06-14
CU,0.048879904651630425,CU1309,CU1310,2013-06-14
A,0.07084453180661807,a1309,a1401,2013-06-14
SR,0.08060988497016984,SR309,SR401,2013-06-14
C,0.08663502221606091,c1309,c1401,2013-06-14
L,0.09551769056821925,l1309,l1401,2013-06-14
TA,0.12139940611287217,TA309,TA401,2013-06-14
OI,0.16012769207250588,OI309,OI401,2013-06-14
M,0.26157453936469455,m1309,m1401,2013-06-14
RM,0.4019213179084826,RM309,RM401,2013-06-14
FU,-0.867608802239053,FU1309,FU1310,2013-06-17
PM,-0.2804130579346063,PM307,PM309,2013-06-17
JM,-0.18983075620619477,jm1309,jm1401,2013-06-17
J,-0.13542211521416211,j1309,j1401,2013-06-17
RU,-0.13285107997772863,RU1309,RU1401,2013-06-17
RB,-0.09211494487167626,RB1310,RB1401,2013-06-17
WH,-0.07853851674531323,WH309,WH401,2013-06-17
Y,-0.07559079123892815,y1309,y1401,2013-06-17
ME,-0.0741055643317737,ME309,ME401,2013-06-17
PB,-0.06030163443207576,PB1306,PB1307,2013-06-17
AG,-0.041841589019227986,AG1306,AG1312,2013-06-17
ZN,-0.02877206379236648,ZN1309,ZN1310,2013-06-17
RI,-0.02749160132037303,RI309,RI401,2013-06-17
V,-0.026825812126983636,v1309,v1401,2013-06-17
P,-0.023106661086277052,p1309,p1401,2013-06-17
AL,-0.016359920734369503,AL1309,AL1310,2013-06-17
AU,-0.009171512217842487,AU1306,AU1312,2013-06-17
FG,-0.00835655136427868,FG309,FG401,2013-06-17
WR,-0.001121233364033732,WR1310,WR1401,2013-06-17
B,0.009336874771985795,b1309,b1405,2013-06-17
RS,0.009340340473545431,RS309,RS311,2013-06-17
CU,0.041698883658218125,CU1309,CU1310,2013-06-17
IF,0.04716711069446056,IF1306,IF1307,2013-06-17
CF,0.050861352854704056,CF309,CF401,2013-06-17
A,0.07166602288111748,a1309,a1401,2013-06-17
SR,0.07247576321492626,SR309,SR401,2013-06-17
C,0.0954854470973723,c1309,c1401,2013-06-17
L,0.1018485364687637,l1309,l1401,2013-06-17
TA,0.10626668393499195,TA309,TA401,2013-06-17
OI,0.16027150162276638,OI309,OI401,2013-06-17
M,0.25145132511135837,m1309,m1401,2013-06-17
RM,0.39285393807901126,RM309,RM401,2013-06-17
FU,-0.6434936293883411,FU1309,FU1310,2013-06-18
PM,-0.28288067055421245,PM307,PM309,2013-06-18
JM,-0.19523616307398334,jm1309,jm1401,2013-06-18
J,-0.15676707662121575,j1309,j1401,2013-06-18
RU,-0.14958874527967314,RU1309,RU1401,2013-06-18
RB,-0.09414868202110332,RB1310,RB1401,2013-06-18
PB,-0.08753046177893035,PB1307,PB1309,2013-06-18
Y,-0.08065852210594608,y1309,y1401,2013-06-18
WH,-0.07538367748833333,WH309,WH401,2013-06-18
ME,-0.06858083922223449,ME309,ME401,2013-06-18
AG,-0.04586896806182617,AG1309,AG1312,2013-06-18
V,-0.03590169996808258,v1309,v1401,2013-06-18
P,-0.03173615106575495,p1309,p1401,2013-06-18
RI,-0.020610768092256825,RI309,RI401,2013-06-18
FG,-0.008486568601432869,FG309,FG401,2013-06-18
ZN,-0.00826446313657985,ZN1309,ZN1310,2013-06-18
AL,0.0,AL1309,AL1310,2013-06-18
AU,0.0034771272427537763,AU1309,AU1312,2013-06-18
B,0.0061114524325582165,b1309,b1405,2013-06-18
WR,0.015616305389971986,WR1310,WR1401,2013-06-18
RS,0.027944936989405353,RS309,RS311,2013-06-18
CU,0.04459662834599044,CU1309,CU1310,2013-06-18
CF,0.04696331462339333,CF309,CF401,2013-06-18
IF,0.05400459152309213,IF1306,IF1307,2013-06-18
A,0.06971162842917922,a1309,a1401,2013-06-18
SR,0.07384627588608586,SR309,SR401,2013-06-18
C,0.0954854470973723,c1309,c1401,2013-06-18
TA,0.09911956223460047,TA309,TA401,2013-06-18
L,0.10286722043589622,l1309,l1401,2013-06-18
OI,0.1514623385662739,OI309,OI401,2013-06-18
M,0.25271515397709854,m1309,m1401,2013-06-18
RM,0.3928300701287001,RM309,RM401,2013-06-18
FU,-0.6233255574141234,FU1309,FU1310,2013-06-19
JM,-0.21297455469218574,jm1309,jm1401,2013-06-19
J,-0.1659870168014673,j1309,j1401,2013-06-19
RU,-0.16271930681098995,RU1309,RU1401,2013-06-19
RB,-0.08530065111234368,RB1310,RB1401,2013-06-19
WH,-0.08213526331391219,WH309,WH401,2013-06-19
Y,-0.08156764828886595,y1309,y1401,2013-06-19
PB,-0.07246979752910378,PB1307,PB1309,2013-06-19
ME,-0.06774845678985439,ME309,ME401,2013-06-19
AG,-0.05140415687663967,AG1309,AG1312,2013-06-19
RI,-0.036474613439428746,RI309,RI401,2013-06-19
P,-0.03482786616495882,p1309,p1401,2013-06-19
V,-0.02680583731743795,v1309,v1401,2013-06-19
ZN,-0.024750782236179887,ZN1309,ZN1310,2013-06-19
FG,-0.01690145315476819,FG309,FG401,2013-06-19
AU,0.003932778934145438,AU1309,AU1312,2013-06-19
WR,0.011080339495262404,WR1310,WR1401,2013-06-19
AL,0.012386032408781722,AL1309,AL1310,2013-06-19
B,0.012912561804900247,b1309,b1405,2013-06-19
RS,0.041844416016440615,RS309,RS311,2013-06-19
CU,0.0493586045028966,CU1309,CU1310,2013-06-19
CF,0.05504741600458985,CF309,CF401,2013-06-19
SR,0.07495998017839214,SR309,SR401,2013-06-19
A,0.07865143916651625,a1309,a1401,2013-06-19
IF,0.08649048504685462,IF1306,IF1307,2013-06-19
TA,0.08978605719738961,TA309,TA401,2013-06-19
L,0.09692054306046427,l1309,l1401,2013-06-19
C,0.09799866320306584,c1309,c1401,2013-06-19
OI,0.15463875681423575,OI309,OI401,2013-06-19
M,0.26461454807135454,m1309,m1401,2013-06-19
RM,0.40854120238829894,RM309,RM401,2013-06-19
FU,-0.6258447135060854,FU1309,FU1310,2013-06-20
JM,-0.15701257532469132,jm1309,jm1401,2013-06-20
RU,-0.1377940537384954,RU1309,RU1401,2013-06-20
J,-0.13131655165034933,j1309,j1401,2013-06-20
WH,-0.09258961325041855,WH309,WH401,2013-06-20
PB,-0.08418918482554727,PB1307,PB1309,2013-06-20
Y,-0.08063726565372684,y1309,y1401,2013-06-20
RB,-0.07736304856530828,RB1310,RB1401,2013-06-20
ME,-0.07021838110517117,ME309,ME401,2013-06-20
AG,-0.04780373239973116,AG1309,AG1312,2013-06-20
P,-0.03995511389622203,p1309,p1401,2013-06-20
RI,-0.031951614315798016,RI309,RI401,2013-06-20
V,-0.02248886093378186,v1309,v1401,2013-06-20
IF,-0.01345176039863675,IF1307,IF1309,2013-06-20
ZN,-0.008347826423604803,ZN1309,ZN1310,2013-06-20
FG,-0.004316547507297535,FG309,FG401,2013-06-20
AU,0.004193500458970244,AU1309,AU1312,2013-06-20
AL,0.008353637650265089,AL1309,AL1310,2013-06-20
B,0.01647974541235142,b1309,b1405,2013-06-20
RS,0.03600126933882063,RS309,RS311,2013-06-20
CU,0.04095978276522703,CU1309,CU1310,2013-06-20
CF,0.06410181763292666,CF309,CF401,2013-06-20
WR,0.06582215183627947,WR1310,WR1401,2013-06-20
A,0.08825099371879422,a1309,a1401,2013-06-20
SR,0.0883456066233168,SR309,SR401,2013-06-20
C,0.0905349509244986,c1309,c1401,2013-06-20
L,0.11010410055128378,l1309,l1401,2013-06-20
TA,0.12101833491266124,TA309,TA401,2013-06-20
OI,0.15688528969081364,OI309,OI401,2013-06-20
M,0.24177755830987435,m1309,m1401,2013-06-20
RM,0.3966039312201255,RM309,RM401,2013-06-20
PM,-0.27794443004543046,PM307,PM309,2013-06-21
JM,-0.18222468109608203,jm1309,jm1401,2013-06-21
RU,-0.13410053675372097,RU1309,RU1401,2013-06-21
J,-0.1275898105962338,j1309,j1401,2013-06-21
RB,-0.10553517008743593,RB1310,RB1401,2013-06-21
WH,-0.09510399229823664,WH309,WH401,2013-06-21
PB,-0.07558134854127897,PB1307,PB1309,2013-06-21
Y,-0.05833292071736301,y1309,y1401,2013-06-21
ME,-0.05671246391745796,ME309,ME401,2013-06-21
AG,-0.04830619398568803,AG1309,AG1312,2013-06-21
RI,-0.03543573301089997,RI309,RI401,2013-06-21
FU,-0.02345778998379166,FU1309,FU1405,2013-06-21
V,-0.01600003792608781,v1309,v1401,2013-06-21
P,-0.015042652276072856,p1309,p1401,2013-06-21
IF,-0.011485255399475508,IF1307,IF1309,2013-06-21
AL,-0.008356546298707457,AL1309,AL1310,2013-06-21
ZN,-0.008313128146808593,ZN1309,ZN1310,2013-06-21
AU,-0.002603219661968514,AU1309,AU1312,2013-06-21
B,0.0010803025313908823,b1309,b1405,2013-06-21
FG,0.004319655173962633,FG309,FG401,2013-06-21
CU,0.04824127099998757,CU1309,CU1310,2013-06-21
CF,0.0618424978324056,CF309,CF401,2013-06-21
A,0.0906451934545093,a1309,a1401,2013-06-21
C,0.09312828326110509,c1309,c1401,2013-06-21
RS,0.09403307486811367,RS309,RS311,2013-06-21
SR,0.10741924908724952,SR309,SR401,2013-06-21
L,0.11327579899344523,l1309,l1401,2013-06-21
TA,0.12784374637584656,TA309,TA401,2013-06-21
OI,0.16795177391984445,OI309,OI401,2013-06-21
WR,0.19339123753610915,WR1310,WR1311,2013-06-21
M,0.26246736612633503,m1309,m1401,2013-06-21
RM,0.4310238313059527,RM309,RM401,2013-06-21
JM,-0.15523228369646175,jm1309,jm1401,2013-06-24
J,-0.13013060275720773,j1309,j1401,2013-06-24
RU,-0.1157503981174692,RU1309,RU1401,2013-06-24
WH,-0.1051169776698227,WH309,WH401,2013-06-24
RB,-0.09961871672030084,RB1310,RB1401,2013-06-24
PB,-0.06285049342374356,PB1307,PB1309,2013-06-24
ME,-0.059453165249169396,ME309,ME401,2013-06-24
Y,-0.05665968333822603,y1309,y1401,2013-06-24
AG,-0.04527780705463959,AG1309,AG1312,2013-06-24
RI,-0.031903073158168226,RI309,RI401,2013-06-24
IF,-0.019658337267279054,IF1307,IF1309,2013-06-24
V,-0.01614767451046329,v1309,v1401,2013-06-24
FU,-0.01182824141098526,FU1309,FU1405,2013-06-24
AU,-0.009821311713518922,AU1309,AU1312,2013-06-24
P,-0.003043110996351842,p1309,p1401,2013-06-24
FG,0.0,FG309,FG401,2013-06-24
ZN,0.004200945255576791,ZN1309,ZN1310,2013-06-24
AL,0.012620509489316284,AL1309,AL1310,2013-06-24
B,0.021765799071621697,b1309,b1405,2013-06-24
CF,0.05796563784681035,CF309,CF401,2013-06-24
CU,0.08478838267204054,CU1309,CU1310,2013-06-24
C,0.09340257991718925,c1309,c1401,2013-06-24
A,0.09731967316834178,a1309,a1401,2013-06-24
L,0.109425634605121,l1309,l1401,2013-06-24
SR,0.1242622890510896,SR309,SR401,2013-06-24
TA,0.13384534080267574,TA309,TA401,2013-06-24
OI,0.1931292000097571,OI309,OI401,2013-06-24
WR,0.24439399603405343,WR1310,WR1311,2013-06-24
M,0.274171668652878,m1309,m1401,2013-06-24
RM,0.45241364806646256,RM309,RM401,2013-06-24
JM,-0.1729585542818322,jm1309,jm1401,2013-06-25
PM,-0.15846532615358402,PM307,PM401,2013-06-25
RU,-0.14163911702901388,RU1309,RU1401,2013-06-25
J,-0.12930295229181324,j1309,j1401,2013-06-25
WH,-0.10605755614715916,WH309,WH401,2013-06-25
PB,-0.07820530703344149,PB1307,PB1309,2013-06-25
RB,-0.07339655467278647,RB1310,RB1401,2013-06-25
Y,-0.06276550091255037,y1309,y1401,2013-06-25
AG,-0.05608504501142415,AG1309,AG1312,2013-06-25
ME,-0.055927052427839324,ME309,ME401,2013-06-25
RI,-0.03416893429307331,RI309,RI401,2013-06-25
IF,-0.023241561490559143,IF1307,IF1309,2013-06-25
FG,-0.01732856803515482,FG309,FG401,2013-06-25
P,-0.013195758037403544,p1309,p1401,2013-06-25
V,-0.011428585250002947,v1309,v1401,2013-06-25
AL,-0.008391608733582051,AL1309,AL1310,2013-06-25
ZN,-0.008347826423604803,ZN1309,ZN1310,2013-06-25
AU,-0.0015512895288476828,AU1309,AU1312,2013-06-25
B,-0.0007227174314709656,b1309,b1405,2013-06-25
CU,0.04930163056497315,CU1309,CU1310,2013-06-25
FU,0.05542502435021446,FU1309,FU1405,2013-06-25
CF,0.057908256763586026,CF309,CF401,2013-06-25
WR,0.07547269324116043,WR1310,WR1312,2013-06-25
C,0.08805663603758235,c1309,c1401,2013-06-25
A,0.09672099639413542,a1309,a1401,2013-06-25
L,0.10809348442326544,l1309,l1401,2013-06-25
SR,0.11368789444718802,SR309,SR401,2013-06-25
TA,0.13813583156578924,TA309,TA401,2013-06-25
OI,0.19374769580939627,OI309,OI401,2013-06-25
M,0.2875693888089731,m1309,m1401,2013-06-25
RM,0.4715076322411882,RM309,RM401,2013-06-25
JM,-0.14295363564690286,jm1309,jm1401,2013-06-26
RU,-0.12062362339232113,RU1309,RU1401,2013-06-26
J,-0.12035998136827586,j1309,j1401,2013-06-26
WH,-0.10808968599362662,WH309,WH401,2013-06-26
FU,-0.0851226830357161,FU1309,FU1405,2013-06-26
Y,-0.06034092385839467,y1309,y1401,2013-06-26
AG,-0.05746474696474975,AG1309,AG1312,2013-06-26
PB,-0.05650168519522197,PB1307,PB1309,2013-06-26
RB,-0.055669208190993816,RB1310,RB1401,2013-06-26
ME,-0.05173533077753606,ME309,ME401,2013-06-26
RI,-0.036488477184233786,RI309,RI401,2013-06-26
P,-0.024598702902973765,p1309,p1401,2013-06-26
IF,-0.019192790850433458,IF1307,IF1309,2013-06-26
FG,-0.011017272756791083,FG309,FG401,2013-06-26
AL,-0.008429926584824003,AL1309,AL1310,2013-06-26
AU,-0.007974484299923309,AU1309,AU1312,2013-06-26
V,-0.004590666542302609,v1309,v1401,2013-06-26
ZN,0.0,ZN1309,ZN1310,2013-06-26
B,0.001805271610369369,b1309,b1405,2013-06-26
CU,0.027497147746508036,CU1310,CU1311,2013-06-26
CF,0.05636754205029382,CF309,CF401,2013-06-26
C,0.0869626106197569,c1309,c1401,2013-06-26
A,0.0993721422750975,a1309,a1401,2013-06-26
SR,0.12094844146478972,SR309,SR401,2013-06-26
L,0.12585116970217486,l1309,l1401,2013-06-26
TA,0.17174674701801765,TA309,TA401,2013-06-26
WR,0.19312790930643897,WR1310,WR1312,2013-06-26
OI,0.20773573614063537,OI309,OI401,2013-06-26
M,0.2997514679752805,m1309,m1401,2013-06-26
RM,0.4745732680927897,RM309,RM401,2013-06-26
JM,-0.14835790563165946,jm1309,jm1401,2013-06-27
RU,-0.12239560150349466,RU1309,RU1401,2013-06-27
J,-0.11908012566782869,j1309,j1401,2013-06-27
WH,-0.1027268208928075,WH309,WH401,2013-06-27
PB,-0.08670671122904758,PB1307,PB1309,2013-06-27
RB,-0.06855352026640053,RB1310,RB1401,2013-06-27
Y,-0.06310777958258648,y1309,y1401,2013-06-27
AG,-0.05456537919350825,AG1309,AG1312,2013-06-27
ME,-0.04485419955889068,ME309,ME401,2013-06-27
RI,-0.031951614315798016,RI309,RI401,2013-06-27
IF,-0.022609541591629,IF1307,IF1309,2013-06-27
P,-0.021698045337045266,p1309,p1401,2013-06-27
FG,-0.01526720852241388,FG309,FG401,2013-06-27
ZN,-0.008324662144467561,ZN1309,ZN1310,2013-06-27
V,-0.004576659926511575,v1309,v1401,2013-06-27
AL,-0.004199475108475347,AL1309,AL1310,2013-06-27
AU,-0.003994009318358197,AU1309,AU1312,2013-06-27
B,0.00036053359144855323,b1309,b1405,2013-06-27
CU,0.027090827308935098,CU1310,CU1311,2013-06-27
CF,0.05927582316640573,CF309,CF401,2013-06-27
FU,0.08121858415366487,FU1309,FU1310,2013-06-27
C,0.09836946846897252,c1309,c1401,2013-06-27
A,0.10384304570866468,a1309,a1401,2013-06-27
RS,0.1134205068397571,RS309,RS311,2013-06-27
SR,0.12694996501316896,SR309,SR401,2013-06-27
L,0.14120253257395757,l1309,l1401,2013-06-27
WR,0.15280961747550983,WR1310,WR1312,2013-06-27
TA,0.16428465773763437,TA309,TA401,2013-06-27
