,roll_yield,near_by,deferred,date
MA,-0.08860277508967393,MA809,MA901,2018-06-04
Y,-0.080487725013906,y1809,y1901,2018-06-04
B,-0.07945196662341703,b1809,b1901,2018-06-04
M,-0.07787588476841781,m1809,m1901,2018-06-04
OI,-0.0778153929365238,OI809,OI901,2018-06-04
A,-0.07384255288020539,a1809,a1901,2018-06-04
WH,-0.0698754353139184,WH809,WH901,2018-06-04
AL,-0.06539525721077621,AL1807,AL1808,2018-06-04
AG,-0.05484258376093186,AG1806,AG1812,2018-06-04
P,-0.054833336723805415,p1809,p1901,2018-06-04
CY,-0.049226800671025084,CY810,CY901,2018-06-04
BU,-0.0479047641868626,BU1809,BU1812,2018-06-04
CU,-0.04396880823109619,CU1807,CU1808,2018-06-04
AU,-0.0377999022609677,AU1806,AU1812,2018-06-04
CS,-0.033822229719654484,cs1809,cs1901,2018-06-04
SR,-0.029321500384348102,SR809,SR901,2018-06-04
SN,-0.026761295127632097,SN1809,SN1901,2018-06-04
T,-0.0035909489381322863,T1809,T1812,2018-06-04
FU,-0.0,FU1807,FU1808,2018-06-04
TF,0.0049160186441839235,TF1806,TF1809,2018-06-04
PP,0.015875624282961926,pp1809,pp1901,2018-06-04
SF,0.021765512643515728,SF809,SF901,2018-06-04
TA,0.022016523766328427,TA809,TA901,2018-06-04
L,0.02431788511188177,l1809,l1901,2018-06-04
I,0.03300363318592037,i1809,i1901,2018-06-04
NI,0.03450801391542695,NI1807,NI1809,2018-06-04
JM,0.03533035757142863,jm1809,jm1901,2018-06-04
IH,0.03633522226054081,IH1806,IH1809,2018-06-04
IF,0.04975347193869861,IF1806,IF1809,2018-06-04
V,0.07746649523939178,v1809,v1901,2018-06-04
J,0.0795643331341765,j1809,j1901,2018-06-04
IC,0.08598188719417142,IC1806,IC1809,2018-06-04
SM,0.09278265487812239,SM809,SM901,2018-06-04
ZN,0.10248994704144801,ZN1807,ZN1808,2018-06-04
FG,0.11857577337656643,FG809,FG901,2018-06-04
RM,0.13842014264292074,RM809,RM901,2018-06-04
HC,0.14803580181127585,HC1809,HC1810,2018-06-04
PB,0.17017251498430722,PB1807,PB1808,2018-06-04
RB,0.1973123511889996,RB1810,RB1901,2018-06-04
FB,0.29196664159420915,fb1806,fb1808,2018-06-04
ZC,0.3820139414052103,ZC807,ZC809,2018-06-04
WR,0.5837726900644791,WR1806,WR1807,2018-06-04
JD,-0.9659298798291744,jd1807,jd1809,2018-06-05
RU,-0.49678428896592364,RU1809,RU1901,2018-06-05
AP,-0.33039172856610444,AP810,AP901,2018-06-05
BB,-0.2875402583482782,bb1806,bb1809,2018-06-05
CF,-0.14003680495097398,CF809,CF901,2018-06-05
C,-0.10210190454761453,c1809,c1901,2018-06-05
MA,-0.09593057326015576,MA809,MA901,2018-06-05
WH,-0.09002926160397554,WH809,WH901,2018-06-05
B,-0.08726618777077588,b1809,b1901,2018-06-05
CU,-0.08233308455934193,CU1807,CU1808,2018-06-05
Y,-0.08019425226300264,y1809,y1901,2018-06-05
M,-0.07769652423017212,m1809,m1901,2018-06-05
OI,-0.07517230144241023,OI809,OI901,2018-06-05
A,-0.07307748142576465,a1809,a1901,2018-06-05
AL,-0.06944700233810565,AL1807,AL1808,2018-06-05
CY,-0.06292092141494791,CY810,CY901,2018-06-05
BU,-0.06095356041972999,BU1809,BU1812,2018-06-05
P,-0.05656098409320165,p1809,p1901,2018-06-05
AG,-0.05435117075792956,AG1806,AG1812,2018-06-05
SR,-0.03989493167190082,SR809,SR901,2018-06-05
AU,-0.03599688970529129,AU1806,AU1812,2018-06-05
CS,-0.03403712481512402,cs1809,cs1901,2018-06-05
SN,-0.023439927525045763,SN1809,SN1901,2018-06-05
T,-0.003172337385724971,T1809,T1812,2018-06-05
TF,-0.0014354925687886427,TF1809,TF1812,2018-06-05
SF,-0.0,SF809,SF901,2018-06-05
FU,-0.0,FU1807,FU1808,2018-06-05
PP,0.012942211616910039,pp1809,pp1901,2018-06-05
L,0.017833070614555014,l1809,l1901,2018-06-05
TA,0.017948320296538898,TA809,TA901,2018-06-05
NI,0.026817992042757293,NI1807,NI1809,2018-06-05
IH,0.03260440560856214,IH1806,IH1809,2018-06-05
JM,0.03273421040404269,jm1809,jm1901,2018-06-05
I,0.04204920592060731,i1809,i1901,2018-06-05
IF,0.05542035183685166,IF1806,IF1809,2018-06-05
IC,0.07854507633991427,IC1806,IC1809,2018-06-05
J,0.08405161148747048,j1809,j1901,2018-06-05
V,0.08753356188973223,v1809,v1901,2018-06-05
SM,0.1019240655442192,SM809,SM901,2018-06-05
HC,0.11000840984423875,HC1809,HC1810,2018-06-05
FG,0.11401794487557756,FG809,FG901,2018-06-05
ZN,0.11419200775549333,ZN1807,ZN1808,2018-06-05
RM,0.12725811539650173,RM809,RM901,2018-06-05
RB,0.178439765301294,RB1810,RB1901,2018-06-05
PB,0.20563538691584687,PB1807,PB1808,2018-06-05
FB,0.29196664159420915,fb1806,fb1808,2018-06-05
ZC,0.5070368067058761,ZC807,ZC809,2018-06-05
WR,0.5837726900644791,WR1806,WR1807,2018-06-05
JD,-0.9980801945186373,jd1807,jd1809,2018-06-06
RU,-0.49509893499295204,RU1809,RU1901,2018-06-06
AP,-0.331371503998338,AP810,AP901,2018-06-06
BB,-0.27497260967841236,bb1806,bb1809,2018-06-06
CF,-0.14811370218893183,CF809,CF901,2018-06-06
C,-0.09875368626610045,c1809,c1901,2018-06-06
B,-0.08650664891966195,b1809,b1901,2018-06-06
WH,-0.08451263090008868,WH809,WH901,2018-06-06
MA,-0.08080933895245665,MA809,MA901,2018-06-06
Y,-0.07943437580347944,y1809,y1901,2018-06-06
A,-0.07811473388167076,a1809,a1901,2018-06-06
M,-0.0766752090054454,m1809,m1901,2018-06-06
OI,-0.0761517426510898,OI809,OI901,2018-06-06
CY,-0.0537436107873108,CY810,CY901,2018-06-06
AG,-0.05304776471774868,AG1806,AG1812,2018-06-06
BU,-0.05235350522638624,BU1809,BU1812,2018-06-06
P,-0.051990273192628306,p1809,p1901,2018-06-06
CU,-0.05187490457913391,CU1807,CU1808,2018-06-06
AL,-0.04827361521793774,AL1807,AL1808,2018-06-06
AU,-0.035930219036087,AU1806,AU1812,2018-06-06
CS,-0.03275737732594369,cs1809,cs1901,2018-06-06
SR,-0.031477509216192585,SR809,SR901,2018-06-06
SN,-0.026418095768618716,SN1809,SN1901,2018-06-06
T,-0.007610191493301893,T1809,T1812,2018-06-06
TF,-0.003487447973304332,TF1809,TF1812,2018-06-06
FU,-0.0,FU1807,FU1808,2018-06-06
PP,0.001958863928558657,pp1809,pp1901,2018-06-06
ZC,0.0028594124484041497,ZC809,ZC901,2018-06-06
SF,0.005471126136434496,SF809,SF901,2018-06-06
L,0.011403760676985468,l1809,l1901,2018-06-06
TA,0.013725169110041707,TA809,TA901,2018-06-06
NI,0.014669315573347575,NI1807,NI1809,2018-06-06
JM,0.029044196198471255,jm1809,jm1901,2018-06-06
IH,0.03269977336355826,IH1806,IH1809,2018-06-06
I,0.0385032023146234,i1809,i1901,2018-06-06
IF,0.06177810382245435,IF1806,IF1809,2018-06-06
J,0.06438979395211865,j1809,j1901,2018-06-06
IC,0.07889138773976195,IC1806,IC1809,2018-06-06
ZN,0.09781998328569971,ZN1807,ZN1808,2018-06-06
SM,0.09810576697888948,SM809,SM901,2018-06-06
V,0.09938339793810326,v1809,v1901,2018-06-06
FG,0.10787203701889768,FG809,FG901,2018-06-06
RM,0.11587307205891259,RM809,RM901,2018-06-06
HC,0.11885811457125867,HC1809,HC1810,2018-06-06
PB,0.19013194825381224,PB1807,PB1808,2018-06-06
RB,0.19426033427906964,RB1810,RB1901,2018-06-06
FB,0.29196664159420915,fb1806,fb1808,2018-06-06
WR,0.5837726900644791,WR1806,WR1807,2018-06-06
JD,-1.0520569532800488,jd1807,jd1809,2018-06-07
RU,-0.49255903424922653,RU1809,RU1901,2018-06-07
AP,-0.336629473864869,AP810,AP901,2018-06-07
BB,-0.17298408194447729,bb1806,bb1809,2018-06-07
CF,-0.14560916779922345,CF809,CF901,2018-06-07
C,-0.10181783908319675,c1809,c1901,2018-06-07
B,-0.09345451531450247,b1809,b1901,2018-06-07
MA,-0.08629146285259176,MA809,MA901,2018-06-07
A,-0.08299959815441593,a1809,a1901,2018-06-07
Y,-0.0813333446529745,y1809,y1901,2018-06-07
WH,-0.07895192495212007,WH809,WH901,2018-06-07
OI,-0.07884301320024363,OI809,OI901,2018-06-07
M,-0.07444550735917198,m1809,m1901,2018-06-07
BU,-0.061710572926213764,BU1809,BU1812,2018-06-07
AG,-0.05555163646911803,AG1806,AG1812,2018-06-07
CY,-0.05354832312983711,CY810,CY901,2018-06-07
AL,-0.05181871530042897,AL1807,AL1808,2018-06-07
CU,-0.051068631058607455,CU1807,CU1808,2018-06-07
P,-0.04974452701318599,p1809,p1901,2018-06-07
AU,-0.034467637088295415,AU1806,AU1812,2018-06-07
CS,-0.034083529527533775,cs1809,cs1901,2018-06-07
SR,-0.03089398394245821,SR809,SR901,2018-06-07
SN,-0.030344549704373502,SN1809,SN1901,2018-06-07
T,-0.004232356759268486,T1809,T1812,2018-06-07
TF,-0.001026404254945381,TF1809,TF1812,2018-06-07
FU,-0.0,FU1807,FU1808,2018-06-07
PP,0.0009689400956274843,pp1809,pp1901,2018-06-07
JM,0.0011916584069298357,jm1809,jm1901,2018-06-07
L,0.009735000429981568,l1809,l1901,2018-06-07
SF,0.010962253366927712,SF809,SF901,2018-06-07
TA,0.015831171302531345,TA809,TA901,2018-06-07
NI,0.01726035541791685,NI1807,NI1809,2018-06-07
ZC,0.02172211599548734,ZC809,ZC901,2018-06-07
IH,0.02990668137208056,IH1806,IH1809,2018-06-07
I,0.03862714308013584,i1809,i1901,2018-06-07
IF,0.060818403187809275,IF1806,IF1809,2018-06-07
IC,0.08007033641300723,IC1806,IC1809,2018-06-07
J,0.0849251437917668,j1809,j1901,2018-06-07
SM,0.08843083980156852,SM809,SM901,2018-06-07
ZN,0.09359653360969115,ZN1807,ZN1808,2018-06-07
V,0.10688153292945349,v1809,v1901,2018-06-07
HC,0.11207957281027506,HC1809,HC1810,2018-06-07
RM,0.1194682950878542,RM809,RM901,2018-06-07
FG,0.11955444278475055,FG809,FG901,2018-06-07
RB,0.19263978058988052,RB1810,RB1901,2018-06-07
PB,0.1933635587803614,PB1807,PB1808,2018-06-07
FB,0.29196664159420915,fb1806,fb1808,2018-06-07
WR,0.5837726900644791,WR1806,WR1807,2018-06-07
JD,-1.0105294075370383,jd1807,jd1809,2018-06-08
RU,-0.5032842163878748,RU1809,RU1901,2018-06-08
AP,-0.3412629713609915,AP810,AP901,2018-06-08
BB,-0.17298408194447729,bb1806,bb1809,2018-06-08
CF,-0.14918031858964476,CF809,CF901,2018-06-08
MA,-0.09173092070784884,MA809,MA901,2018-06-08
C,-0.09091604848598653,c1809,c1901,2018-06-08
WH,-0.09010371249655601,WH809,WH901,2018-06-08
A,-0.08540026706917357,a1809,a1901,2018-06-08
M,-0.08183255406588785,m1809,m1901,2018-06-08
Y,-0.08154639341761719,y1809,y1901,2018-06-08
B,-0.08125684817532691,b1809,b1901,2018-06-08
OI,-0.07540633626287369,OI809,OI901,2018-06-08
AL,-0.06051450040634279,AL1807,AL1808,2018-06-08
P,-0.05259098821499004,p1809,p1901,2018-06-08
AG,-0.05237173312196036,AG1806,AG1812,2018-06-08
SR,-0.051573953628783746,SR809,SR901,2018-06-08
BU,-0.050442030367718785,BU1809,BU1812,2018-06-08
CU,-0.04918956021296268,CU1807,CU1808,2018-06-08
CY,-0.04697329946591463,CY810,CY901,2018-06-08
SN,-0.0366707183820681,SN1809,SN1901,2018-06-08
AU,-0.03522196878892014,AU1806,AU1812,2018-06-08
CS,-0.03434889825338801,cs1809,cs1901,2018-06-08
T,-0.004643309934667472,T1809,T1812,2018-06-08
TF,-0.0032793607083791048,TF1809,TF1812,2018-06-08
PP,-0.0012892135995566743,pp1809,pp1901,2018-06-08
FU,-0.0,FU1807,FU1808,2018-06-08
JM,0.010772004392185787,jm1809,jm1901,2018-06-08
L,0.012945003904240044,l1809,l1901,2018-06-08
TA,0.014825303732336903,TA809,TA901,2018-06-08
SF,0.025501064296177475,SF809,SF901,2018-06-08
IH,0.030763524947247323,IH1806,IH1809,2018-06-08
NI,0.03228894173883726,NI1807,NI1809,2018-06-08
I,0.035541611177971326,i1809,i1901,2018-06-08
IF,0.0664894665515295,IF1806,IF1809,2018-06-08
ZC,0.07369010907522136,ZC809,ZC811,2018-06-08
IC,0.08039825840868359,IC1806,IC1809,2018-06-08
J,0.08651625953901168,j1809,j1901,2018-06-08
ZN,0.0887067694498862,ZN1807,ZN1808,2018-06-08
RM,0.09349742842186018,RM809,RM901,2018-06-08
SM,0.10729515903219135,SM809,SM901,2018-06-08
V,0.11589423942130969,v1809,v1901,2018-06-08
FG,0.12005814074389547,FG809,FG901,2018-06-08
HC,0.14846799662605648,HC1809,HC1810,2018-06-08
RB,0.1838786315539002,RB1810,RB1901,2018-06-08
PB,0.2018350821209578,PB1807,PB1808,2018-06-08
FB,0.29196664159420915,fb1806,fb1808,2018-06-08
WR,0.5837726900644791,WR1806,WR1807,2018-06-08
JD,-1.0231693026219693,jd1807,jd1809,2018-06-11
RU,-0.5027812502511333,RU1809,RU1901,2018-06-11
AP,-0.35727079771707865,AP810,AP901,2018-06-11
BB,-0.17298408194447729,bb1806,bb1809,2018-06-11
CF,-0.14949096845133597,CF809,CF901,2018-06-11
WH,-0.09925717375729645,WH809,WH901,2018-06-11
MA,-0.0972379946251786,MA809,MA901,2018-06-11
M,-0.09550417056005564,m1809,m1901,2018-06-11
C,-0.09433680142218212,c1809,c1901,2018-06-11
A,-0.08516487571187673,a1809,a1901,2018-06-11
B,-0.08408421607620793,b1809,b1901,2018-06-11
Y,-0.08352490005750217,y1809,y1901,2018-06-11
OI,-0.07285662351838218,OI809,OI901,2018-06-11
CY,-0.06481888096487498,CY810,CY901,2018-06-11
AL,-0.0645379706871206,AL1807,AL1808,2018-06-11
AG,-0.05446145369900046,AG1806,AG1812,2018-06-11
P,-0.05390442487092533,p1809,p1901,2018-06-11
BU,-0.050410245007896246,BU1809,BU1812,2018-06-11
SR,-0.05017499273970488,SR809,SR901,2018-06-11
CU,-0.046619242798510235,CU1807,CU1808,2018-06-11
SN,-0.03586988601801663,SN1809,SN1901,2018-06-11
CS,-0.03561685670338707,cs1809,cs1901,2018-06-11
AU,-0.03327863800792934,AU1806,AU1812,2018-06-11
T,-0.0035884854249817293,T1809,T1812,2018-06-11
TF,-0.003074164362919492,TF1809,TF1812,2018-06-11
FU,-0.0,FU1807,FU1808,2018-06-11
PP,0.005736139414876305,pp1809,pp1901,2018-06-11
JM,0.009661844100126516,jm1809,jm1901,2018-06-11
TA,0.013749363041149584,TA809,TA901,2018-06-11
L,0.01931337142454559,l1809,l1901,2018-06-11
NI,0.023274888028547568,NI1807,NI1809,2018-06-11
IH,0.027221277079019703,IH1806,IH1809,2018-06-11
SF,0.028152166631712355,SF809,SF901,2018-06-11
I,0.03531340935063316,i1809,i1901,2018-06-11
ZC,0.04590395358313642,ZC809,ZC811,2018-06-11
IF,0.06131452337513412,IF1806,IF1809,2018-06-11
ZN,0.0660888972873575,ZN1807,ZN1808,2018-06-11
J,0.08070919627548563,j1809,j1901,2018-06-11
IC,0.08284955939387892,IC1806,IC1809,2018-06-11
RM,0.08733493454204677,RM809,RM901,2018-06-11
V,0.10957179240261541,v1809,v1901,2018-06-11
FG,0.12272515163142027,FG809,FG901,2018-06-11
HC,0.12737041490128237,HC1809,HC1810,2018-06-11
SM,0.14476664323192415,SM809,SM901,2018-06-11
PB,0.18837767268981181,PB1807,PB1808,2018-06-11
RB,0.1928473630615588,RB1810,RB1901,2018-06-11
FB,0.29196664159420915,fb1806,fb1808,2018-06-11
WR,0.5837726900644791,WR1806,WR1807,2018-06-11
RU,-0.5005549050654685,RU1809,RU1901,2018-06-12
AP,-0.3458555270661473,AP810,AP901,2018-06-12
BB,-0.17298408194447729,bb1806,bb1809,2018-06-12
CF,-0.148489286296489,CF809,CF901,2018-06-12
M,-0.09537495815546179,m1809,m1901,2018-06-12
MA,-0.09438980836735532,MA809,MA901,2018-06-12
C,-0.08769595753724012,c1809,c1901,2018-06-12
A,-0.08590895394135466,a1809,a1901,2018-06-12
Y,-0.08407400234458853,y1809,y1901,2018-06-12
B,-0.07878698103301089,b1809,b1901,2018-06-12
AL,-0.07275199111017838,AL1807,AL1808,2018-06-12
OI,-0.072495055494308,OI809,OI901,2018-06-12
WH,-0.07191355572865273,WH809,WH901,2018-06-12
P,-0.06508893322779724,p1809,p1901,2018-06-12
AG,-0.05497344085210151,AG1806,AG1812,2018-06-12
SR,-0.053477351857802,SR809,SR901,2018-06-12
CY,-0.05055601577324777,CY810,CY901,2018-06-12
CU,-0.04901603547335079,CU1807,CU1808,2018-06-12
BU,-0.044720962723681555,BU1809,BU1812,2018-06-12
AU,-0.03443572989499818,AU1806,AU1812,2018-06-12
SN,-0.03222245922879436,SN1809,SN1901,2018-06-12
CS,-0.023314403054404274,cs1809,cs1901,2018-06-12
TF,-0.005131231942597373,TF1809,TF1812,2018-06-12
PP,-0.004156232348050132,pp1809,pp1901,2018-06-12
T,-0.004025530676894657,T1809,T1812,2018-06-12
FU,-0.0,FU1807,FU1808,2018-06-12
L,0.012875556244623096,l1809,l1901,2018-06-12
TA,0.01791050095951139,TA809,TA901,2018-06-12
NI,0.027029414159889138,NI1807,NI1809,2018-06-12
ZN,0.029292121949219395,ZN1807,ZN1808,2018-06-12
SF,0.03353002733419369,SF809,SF901,2018-06-12
I,0.03505085012545851,i1809,i1901,2018-06-12
JM,0.04733826031189568,jm1809,jm1901,2018-06-12
RM,0.07053113916514761,RM809,RM901,2018-06-12
IH,0.07551718060062555,IH1806,IH1807,2018-06-12
IC,0.08157457544738644,IC1806,IC1809,2018-06-12
ZC,0.09126359408817139,ZC809,ZC811,2018-06-12
V,0.10746134560435877,v1809,v1901,2018-06-12
J,0.11058201136191691,j1809,j1901,2018-06-12
FG,0.11314190026481838,FG809,FG901,2018-06-12
HC,0.11414353895782597,HC1809,HC1810,2018-06-12
IF,0.11749317423659353,IF1806,IF1807,2018-06-12
JD,0.13328832865796064,jd1809,jd1901,2018-06-12
SM,0.15083265080314534,SM809,SM901,2018-06-12
PB,0.18805477902439433,PB1807,PB1808,2018-06-12
RB,0.19557561596022083,RB1810,RB1901,2018-06-12
FB,0.29196664159420915,fb1806,fb1808,2018-06-12
WR,0.5837726900644791,WR1806,WR1807,2018-06-12
RU,-0.47291567418876845,RU1809,RU1901,2018-06-13
AP,-0.3491572753283558,AP810,AP901,2018-06-13
BB,-0.17298408194447729,bb1806,bb1809,2018-06-13
CF,-0.14699244752244434,CF809,CF901,2018-06-13
WH,-0.12241970476185367,WH809,WH901,2018-06-13
M,-0.09639383454837959,m1809,m1901,2018-06-13
MA,-0.09424858870013675,MA809,MA901,2018-06-13
Y,-0.09334785602423545,y1809,y1901,2018-06-13
B,-0.08998447418545152,b1809,b1901,2018-06-13
C,-0.08920713360069965,c1809,c1901,2018-06-13
A,-0.08667544684046227,a1809,a1901,2018-06-13
OI,-0.07691019121327519,OI809,OI901,2018-06-13
P,-0.06843473934469592,p1809,p1901,2018-06-13
SR,-0.06082633759948196,SR809,SR901,2018-06-13
AL,-0.05328787578223303,AL1807,AL1808,2018-06-13
AG,-0.05074380887656099,AG1806,AG1812,2018-06-13
CY,-0.047717248072162405,CY810,CY901,2018-06-13
CU,-0.04266870781706013,CU1807,CU1808,2018-06-13
SN,-0.034378535969358,SN1809,SN1901,2018-06-13
AU,-0.03223187292268508,AU1806,AU1812,2018-06-13
CS,-0.020412870772845378,cs1809,cs1901,2018-06-13
BU,-0.017828746485310933,BU1809,BU1812,2018-06-13
TF,-0.003484231511773888,TF1809,TF1812,2018-06-13
T,-0.0027465998702294403,T1809,T1812,2018-06-13
PP,-0.0025698684513977233,pp1809,pp1901,2018-06-13
FU,-0.0,FU1807,FU1808,2018-06-13
TA,0.014856768955399256,TA809,TA901,2018-06-13
L,0.019501693809280282,l1809,l1901,2018-06-13
SF,0.027641473190509726,SF809,SF901,2018-06-13
NI,0.030258302542218802,NI1807,NI1809,2018-06-13
I,0.03198324535834111,i1809,i1901,2018-06-13
JM,0.03967198665869624,jm1809,jm1901,2018-06-13
ZN,0.05426525177538577,ZN1807,ZN1808,2018-06-13
ZC,0.07474403727752854,ZC809,ZC811,2018-06-13
RM,0.0792209576117444,RM809,RM901,2018-06-13
IC,0.08023457546016605,IC1807,IC1809,2018-06-13
IH,0.08421722677401153,IH1806,IH1807,2018-06-13
FG,0.10393404228789124,FG809,FG901,2018-06-13
J,0.11056527716746327,j1809,j1901,2018-06-13
V,0.11156954715686597,v1809,v1901,2018-06-13
IF,0.11873068825813765,IF1806,IF1807,2018-06-13
SM,0.15846820931834618,SM809,SM901,2018-06-13
JD,0.16135329892747974,jd1809,jd1901,2018-06-13
RB,0.19215582549340957,RB1810,RB1901,2018-06-13
PB,0.19766888253482637,PB1807,PB1808,2018-06-13
HC,0.22497846818817469,HC1809,HC1810,2018-06-13
FB,0.29196664159420915,fb1806,fb1808,2018-06-13
WR,0.5837726900644791,WR1806,WR1807,2018-06-13
RU,-0.39469105657540815,RU1809,RU1901,2018-06-14
AP,-0.35843674360442995,AP810,AP901,2018-06-14
BB,-0.17298408194447729,bb1806,bb1809,2018-06-14
CF,-0.14965914698083158,CF809,CF901,2018-06-14
FB,-0.14482326779202886,fb1806,fb1808,2018-06-14
M,-0.11386186862315317,m1809,m1901,2018-06-14
WH,-0.09997138584064964,WH809,WH901,2018-06-14
Y,-0.09912221428434759,y1809,y1901,2018-06-14
MA,-0.09757810692111409,MA809,MA901,2018-06-14
A,-0.09142780324436274,a1809,a1901,2018-06-14
C,-0.09050965799490263,c1809,c1901,2018-06-14
B,-0.08990436920121142,b1809,b1901,2018-06-14
OI,-0.07793796256396857,OI809,OI901,2018-06-14
SR,-0.07095212935660544,SR809,SR901,2018-06-14
P,-0.07070623911808706,p1809,p1901,2018-06-14
AL,-0.06171794849360975,AL1807,AL1808,2018-06-14
CY,-0.05832797135877961,CY810,CY901,2018-06-14
AG,-0.053602788019985304,AG1806,AG1812,2018-06-14
AU,-0.04177214962940327,AU1806,AU1812,2018-06-14
CU,-0.040343706285355614,CU1807,CU1808,2018-06-14
SN,-0.036807796232949476,SN1809,SN1901,2018-06-14
CS,-0.028565167073708278,cs1809,cs1901,2018-06-14
BU,-0.02801666977428318,BU1809,BU1812,2018-06-14
TF,-0.00572802225435028,TF1809,TF1812,2018-06-14
T,-0.004632310882510587,T1809,T1812,2018-06-14
FU,-0.0,FU1807,FU1808,2018-06-14
PP,0.0012925463362375702,pp1809,pp1901,2018-06-14
L,0.017959237307243175,l1809,l1901,2018-06-14
SF,0.021143032204953203,SF809,SF901,2018-06-14
TA,0.02210924202278136,TA809,TA901,2018-06-14
JM,0.02282293289766998,jm1809,jm1901,2018-06-14
I,0.028647432539560855,i1809,i1901,2018-06-14
NI,0.03374441081368869,NI1807,NI1809,2018-06-14
ZN,0.034518207487344986,ZN1807,ZN1808,2018-06-14
IF,0.05488335281611258,IF1807,IF1809,2018-06-14
RM,0.0635886460162172,RM809,RM901,2018-06-14
ZC,0.06945173745035058,ZC809,ZC811,2018-06-14
IC,0.07735014070450982,IC1807,IC1809,2018-06-14
IH,0.0831704399123617,IH1806,IH1807,2018-06-14
V,0.09916437145932724,v1809,v1901,2018-06-14
FG,0.11018187516047079,FG809,FG901,2018-06-14
J,0.11177078506727696,j1809,j1901,2018-06-14
JD,0.15856132845333165,jd1809,jd1901,2018-06-14
HC,0.1599803069220636,HC1810,HC1901,2018-06-14
SM,0.17254171860182024,SM809,SM901,2018-06-14
PB,0.1911439119341382,PB1807,PB1808,2018-06-14
RB,0.1923902537042324,RB1810,RB1901,2018-06-14
WR,0.5837726900644791,WR1806,WR1807,2018-06-14
BB,-0.8493417163780952,bb1807,bb1809,2018-06-15
RU,-0.4437256356263294,RU1809,RU1901,2018-06-15
AP,-0.353306440019021,AP810,AP901,2018-06-15
CF,-0.14713982191371758,CF809,CF901,2018-06-15
M,-0.11628585736341843,m1809,m1901,2018-06-15
WH,-0.10943462580722962,WH809,WH901,2018-06-15
Y,-0.09898449563482609,y1809,y1901,2018-06-15
A,-0.09292232492429144,a1809,a1901,2018-06-15
MA,-0.09180132134615113,MA809,MA901,2018-06-15
B,-0.09070044702519393,b1809,b1901,2018-06-15
C,-0.08900736816796055,c1809,c1901,2018-06-15
OI,-0.08108009386455933,OI809,OI901,2018-06-15
