,roll_yield,near_by,deferred,date
CU,-0.002553463144010653,CU1902,CU1903,2019-01-15
WH,-0.0,WH905,WH909,2019-01-15
TF,0.002411696802194277,TF1903,TF1906,2019-01-15
T,0.0030686614470127826,T1903,T1906,2019-01-15
NI,0.005862237886959672,NI1903,NI1905,2019-01-15
V,0.01658117130643765,v1905,v1909,2019-01-15
FG,0.02071354603963346,FG905,FG909,2019-01-15
BU,0.021299455833316078,BU1906,BU1912,2019-01-15
EG,0.021509558264933486,eg1906,eg1909,2019-01-15
IC,0.04067624590362477,IC1901,IC1903,2019-01-15
SF,0.06232132848178064,SF905,SF909,2019-01-15
L,0.08156530781461555,l1905,l1909,2019-01-15
SP,0.09263246849552438,SP1906,SP1909,2019-01-15
PB,0.09608286962917269,PB1902,PB1903,2019-01-15
PP,0.09709585350609498,pp1905,pp1909,2019-01-15
HC,0.10263187297747198,HC1905,HC1910,2019-01-15
TA,0.1108576570054394,TA905,TA907,2019-01-15
J,0.11124997766468764,j1905,j1909,2019-01-15
RB,0.12673207943953133,RB1905,RB1910,2019-01-15
SM,0.13631153548818242,SM905,SM909,2019-01-15
FU,0.13705291597010505,FU1905,FU1909,2019-01-15
ZN,0.19437146820793172,ZN1902,ZN1903,2019-01-15
I,0.33056792284184244,i1903,i1905,2019-01-15
WR,0.38951727659589364,WR1905,WR1907,2019-01-15
AP,0.7338443364746123,AP905,AP910,2019-01-15
FB,-0.518677973227228,fb1903,fb1904,2019-01-16
BB,-0.4559113217023383,bb1902,bb1903,2019-01-16
JD,-0.4288350682693922,jd1905,jd1909,2019-01-16
JM,-0.20137045254806518,jm1905,jm1909,2019-01-16
SC,-0.08764322149113181,SC1903,SC1904,2019-01-16
B,-0.08758994132988093,b1905,b1909,2019-01-16
OI,-0.07549006770822309,OI905,OI909,2019-01-16
CF,-0.06407340643140226,CF905,CF909,2019-01-16
RU,-0.0612266148936211,RU1905,RU1909,2019-01-16
C,-0.052118574656610434,c1905,c1909,2019-01-16
M,-0.0504608024215476,m1905,m1909,2019-01-16
CS,-0.04844093898988817,cs1905,cs1909,2019-01-16
RM,-0.04697604879958786,RM905,RM909,2019-01-16
A,-0.040089683436501475,a1905,a1909,2019-01-16
ZC,-0.036986418492660336,ZC905,ZC907,2019-01-16
MA,-0.033149508559754806,MA905,MA909,2019-01-16
AG,-0.027306005737710977,AG1906,AG1912,2019-01-16
SN,-0.025297968140310642,SN1905,SN1909,2019-01-16
Y,-0.023673006625961703,y1905,y1909,2019-01-16
AL,-0.02240897009754568,AL1902,AL1903,2019-01-16
IH,-0.020132558105668375,IH1901,IH1903,2019-01-16
P,-0.018142603889539727,p1905,p1909,2019-01-16
AU,-0.017946701160837897,AU1904,AU1906,2019-01-16
IF,-0.008813106288054791,IF1901,IF1903,2019-01-16
WH,-0.005000001157407739,WH905,WH909,2019-01-16
SR,-0.0012197601306475092,SR905,SR909,2019-01-16
TS,0.003380982177675387,TS1903,TS1906,2019-01-16
T,0.0038677831965985565,T1903,T1906,2019-01-16
TF,0.004207890181415927,TF1903,TF1906,2019-01-16
CU,0.01013513573761879,CU1903,CU1904,2019-01-16
BU,0.01393733863218663,BU1906,BU1912,2019-01-16
FG,0.027460145959461744,FG905,FG909,2019-01-16
NI,0.028890965885158375,NI1903,NI1905,2019-01-16
EG,0.03227683219378852,eg1906,eg1909,2019-01-16
V,0.0375298092200178,v1905,v1909,2019-01-16
IC,0.04634299106920556,IC1901,IC1903,2019-01-16
SF,0.05126577246460612,SF905,SF909,2019-01-16
PB,0.06155613383998068,PB1902,PB1903,2019-01-16
L,0.08258208112181174,l1905,l1909,2019-01-16
J,0.08904507031956738,j1905,j1909,2019-01-16
SP,0.09129342640611808,SP1906,SP1909,2019-01-16
HC,0.09622669728450742,HC1905,HC1910,2019-01-16
TA,0.09724042834516688,TA905,TA907,2019-01-16
PP,0.10434624770062932,pp1905,pp1909,2019-01-16
RB,0.12331837415905621,RB1905,RB1910,2019-01-16
SM,0.14072234206469775,SM905,SM909,2019-01-16
FU,0.143356074236417,FU1905,FU1909,2019-01-16
ZN,0.17701962688976883,ZN1902,ZN1903,2019-01-16
I,0.3308823101254905,i1903,i1905,2019-01-16
WR,0.4151125191919578,WR1905,WR1907,2019-01-16
AP,0.7401796871253545,AP905,AP910,2019-01-16
FB,-0.540555849791271,fb1903,fb1904,2019-01-17
BB,-0.4559113217023383,bb1902,bb1903,2019-01-17
JD,-0.4218318552845993,jd1905,jd1909,2019-01-17
JM,-0.20592280547016573,jm1905,jm1909,2019-01-17
B,-0.08758994132988093,b1905,b1909,2019-01-17
OI,-0.07797411873016945,OI905,OI909,2019-01-17
CF,-0.06497748753424426,CF905,CF909,2019-01-17
M,-0.0573676017350884,m1905,m1909,2019-01-17
RU,-0.05648433866202142,RU1905,RU1909,2019-01-17
SC,-0.05069240112998061,SC1903,SC1904,2019-01-17
C,-0.04904741400458823,c1905,c1909,2019-01-17
RM,-0.04249362830595255,RM905,RM909,2019-01-17
MA,-0.042025902385590626,MA905,MA909,2019-01-17
A,-0.04092590159577594,a1905,a1909,2019-01-17
CS,-0.04076328330343956,cs1905,cs1909,2019-01-17
AL,-0.040381417803762705,AL1902,AL1903,2019-01-17
ZC,-0.03892791527824843,ZC905,ZC907,2019-01-17
SN,-0.029050055518635726,SN1905,SN1909,2019-01-17
AG,-0.026270314705860016,AG1906,AG1912,2019-01-17
P,-0.02349881466356067,p1905,p1909,2019-01-17
Y,-0.02172348376967842,y1905,y1909,2019-01-17
AU,-0.01681262045783773,AU1906,AU1908,2019-01-17
SR,-0.00979592707121695,SR905,SR909,2019-01-17
IF,-0.009240839832901632,IF1902,IF1903,2019-01-17
IH,-0.00202480385193232,IH1901,IH1902,2019-01-17
TS,0.0021862811406116256,TS1903,TS1906,2019-01-17
CU,0.0025329815397479825,CU1903,CU1904,2019-01-17
TF,0.0038044705393488355,TF1903,TF1906,2019-01-17
T,0.003866405815752957,T1903,T1906,2019-01-17
WH,0.011201008656146514,WH905,WH909,2019-01-17
BU,0.015390072443600734,BU1906,BU1912,2019-01-17
EG,0.019430719254256927,eg1906,eg1909,2019-01-17
FG,0.020745376559797406,FG905,FG909,2019-01-17
NI,0.025157269560215745,NI1903,NI1905,2019-01-17
V,0.03732552037009716,v1905,v1909,2019-01-17
IC,0.05322261811711769,IC1902,IC1903,2019-01-17
SF,0.059266232618849744,SF905,SF909,2019-01-17
L,0.07879063896514567,l1905,l1909,2019-01-17
TA,0.09568309085605112,TA905,TA907,2019-01-17
SP,0.10057672720410116,SP1906,SP1909,2019-01-17
HC,0.10208272381614616,HC1905,HC1910,2019-01-17
PB,0.10241882939804933,PB1902,PB1903,2019-01-17
PP,0.10341649530173716,pp1905,pp1909,2019-01-17
J,0.11344784849161155,j1905,j1909,2019-01-17
FU,0.12852432696984434,FU1905,FU1909,2019-01-17
RB,0.12912309807422342,RB1905,RB1910,2019-01-17
SM,0.13542379477566224,SM905,SM909,2019-01-17
ZN,0.16264664637162057,ZN1902,ZN1903,2019-01-17
I,0.3185582224345943,i1903,i1905,2019-01-17
WR,0.3255711408949936,WR1905,WR1907,2019-01-17
AP,0.7391164931747738,AP905,AP910,2019-01-17
FB,-0.6932408647729599,fb1903,fb1904,2019-01-18
JD,-0.4389700359923047,jd1905,jd1909,2019-01-18
JM,-0.20374585552734323,jm1905,jm1909,2019-01-18
B,-0.1172223183196525,b1905,b1909,2019-01-18
OI,-0.07826926569195565,OI905,OI909,2019-01-18
M,-0.07750575663579498,m1905,m1909,2019-01-18
MA,-0.07628539753615873,MA905,MA909,2019-01-18
CF,-0.06698223565227202,CF905,CF909,2019-01-18
RM,-0.0659367201563255,RM905,RM909,2019-01-18
RU,-0.06364260733458721,RU1905,RU1909,2019-01-18
C,-0.04894072647457136,c1905,c1909,2019-01-18
AL,-0.04460971680158904,AL1902,AL1903,2019-01-18
CS,-0.04333627556316985,cs1905,cs1909,2019-01-18
A,-0.041550686306652956,a1905,a1909,2019-01-18
SN,-0.030252357199878024,SN1905,SN1909,2019-01-18
IH,-0.029774227498838318,IH1902,IH1903,2019-01-18
Y,-0.027827527387565446,y1905,y1909,2019-01-18
AG,-0.025171037825626037,AG1906,AG1912,2019-01-18
P,-0.022998409055856484,p1905,p1909,2019-01-18
IF,-0.02269146594839931,IF1902,IF1903,2019-01-18
AU,-0.014716195183974334,AU1906,AU1908,2019-01-18
EG,-0.012393503330680292,eg1906,eg1909,2019-01-18
SC,-0.011105970251312993,SC1903,SC1904,2019-01-18
ZC,-0.010133425816920257,ZC905,ZC907,2019-01-18
TS,0.0001988022166861948,TS1903,TS1906,2019-01-18
TF,0.003609022801222628,TF1903,TF1906,2019-01-18
CU,0.005015674054211484,CU1903,CU1904,2019-01-18
T,0.005509502210150289,T1903,T1906,2019-01-18
LR,0.00628452642772521,LR903,LR911,2019-01-18
SR,0.009691104732709371,SR905,SR909,2019-01-18
WH,0.011205657352845831,WH905,WH909,2019-01-18
NI,0.01210512754645296,NI1903,NI1905,2019-01-18
FG,0.013761492020718129,FG905,FG909,2019-01-18
BU,0.01618350030525834,BU1906,BU1912,2019-01-18
V,0.0347897211448216,v1905,v1909,2019-01-18
IC,0.037099445834102726,IC1902,IC1903,2019-01-18
SF,0.06655735172504292,SF905,SF909,2019-01-18
L,0.07788150090860531,l1905,l1909,2019-01-18
SP,0.08718872060270808,SP1906,SP1909,2019-01-18
PB,0.09521160744848037,PB1902,PB1903,2019-01-18
PP,0.10151797321834821,pp1905,pp1909,2019-01-18
HC,0.10243970415226256,HC1905,HC1910,2019-01-18
TA,0.1048269910817811,TA905,TA909,2019-01-18
RB,0.12404285326991156,RB1905,RB1910,2019-01-18
J,0.12531168041480478,j1905,j1909,2019-01-18
FU,0.13765447834600839,FU1905,FU1909,2019-01-18
SM,0.13815273009947088,SM905,SM909,2019-01-18
ZN,0.13885829553209234,ZN1902,ZN1903,2019-01-18
WR,0.300672248564087,WR1905,WR1907,2019-01-18
I,0.32081373732613533,i1903,i1905,2019-01-18
BB,0.4574912199169975,bb1903,bb1905,2019-01-18
AP,0.7227381216938382,AP905,AP910,2019-01-18
FB,-0.5936424599770505,fb1903,fb1904,2019-01-21
JD,-0.42442618014443856,jd1905,jd1909,2019-01-21
JM,-0.21224581651620456,jm1905,jm1909,2019-01-21
B,-0.11421288344509567,b1905,b1909,2019-01-21
OI,-0.07590793460116785,OI905,OI909,2019-01-21
CF,-0.07226943339521971,CF905,CF909,2019-01-21
MA,-0.06601308615309677,MA905,MA909,2019-01-21
RU,-0.0614184810478577,RU1905,RU1909,2019-01-21
M,-0.05974919823227169,m1905,m1909,2019-01-21
C,-0.05513668710605283,c1905,c1909,2019-01-21
RM,-0.04580241639236514,RM905,RM909,2019-01-21
CS,-0.04173980375095525,cs1905,cs1909,2019-01-21
SC,-0.030044399443186348,SC1903,SC1904,2019-01-21
AG,-0.02982297362698591,AG1906,AG1912,2019-01-21
IH,-0.0295445368773015,IH1902,IH1903,2019-01-21
Y,-0.029442928231196135,y1905,y1909,2019-01-21
P,-0.027649965314772144,p1905,p1909,2019-01-21
EG,-0.02721613221280638,eg1906,eg1909,2019-01-21
SN,-0.024633332640941967,SN1905,SN1909,2019-01-21
ZC,-0.020380454378153924,ZC905,ZC907,2019-01-21
IF,-0.02031794295949104,IF1902,IF1903,2019-01-21
A,-0.020149002592316792,a1905,a1909,2019-01-21
AU,-0.014848867398414444,AU1904,AU1906,2019-01-21
AL,-0.004431314824763846,AL1903,AL1905,2019-01-21
TS,-0.0021874767504321234,TS1903,TS1906,2019-01-21
TF,0.0032102730455097934,TF1903,TF1906,2019-01-21
CU,0.007533745146478234,CU1903,CU1904,2019-01-21
T,0.0075612457695563365,T1903,T1906,2019-01-21
BU,0.010403144392146568,BU1906,BU1912,2019-01-21
SR,0.014721788302603577,SR905,SR909,2019-01-21
NI,0.018921491556413195,NI1903,NI1905,2019-01-21
V,0.027820910355987646,v1905,v1909,2019-01-21
FG,0.029180925922314374,FG905,FG909,2019-01-21
IC,0.03031348494529898,IC1902,IC1903,2019-01-21
SF,0.05654829154660891,SF905,SF909,2019-01-21
L,0.07604093726219152,l1905,l1909,2019-01-21
SP,0.08909054243649271,SP1906,SP1909,2019-01-21
PB,0.09179815272485194,PB1902,PB1903,2019-01-21
PP,0.09671619477660139,pp1905,pp1909,2019-01-21
HC,0.09683507646940206,HC1905,HC1910,2019-01-21
J,0.10450875091034005,j1905,j1909,2019-01-21
RB,0.12154495876501178,RB1905,RB1910,2019-01-21
TA,0.1268264494447149,TA905,TA909,2019-01-21
SM,0.12694674054920382,SM905,SM909,2019-01-21
FU,0.14467389204896106,FU1905,FU1909,2019-01-21
ZN,0.15789701493013306,ZN1903,ZN1904,2019-01-21
I,0.2911326215168121,i1903,i1905,2019-01-21
WR,0.30541359418692593,WR1905,WR1907,2019-01-21
BB,0.4979815174258075,bb1903,bb1905,2019-01-21
AP,0.7546238204309996,AP905,AP910,2019-01-21
FB,-0.5617511838889433,fb1903,fb1904,2019-01-22
JD,-0.4721418056617791,jd1905,jd1909,2019-01-22
JM,-0.1993176687432645,jm1905,jm1909,2019-01-22
B,-0.11219094101996732,b1905,b1909,2019-01-22
CY,-0.09571064703902474,CY905,CY909,2019-01-22
CF,-0.07818032000959527,CF905,CF909,2019-01-22
MA,-0.07697284289388825,MA905,MA909,2019-01-22
OI,-0.0651036250392801,OI905,OI909,2019-01-22
RU,-0.06407761753633867,RU1905,RU1909,2019-01-22
M,-0.05758334176844147,m1905,m1909,2019-01-22
C,-0.05166973794934605,c1905,c1909,2019-01-22
CS,-0.04679470959097292,cs1905,cs1909,2019-01-22
Y,-0.03677160377790505,y1905,y1909,2019-01-22
ZC,-0.03324108225369211,ZC905,ZC907,2019-01-22
P,-0.03282861041670496,p1905,p1909,2019-01-22
RM,-0.03179020763462603,RM905,RM909,2019-01-22
AG,-0.029961066905210103,AG1906,AG1912,2019-01-22
IH,-0.026906958082220496,IH1902,IH1903,2019-01-22
SN,-0.024639966169839378,SN1905,SN1909,2019-01-22
SC,-0.022074046233662586,SC1903,SC1904,2019-01-22
EG,-0.019659774925848337,eg1906,eg1909,2019-01-22
IF,-0.017526594638117118,IF1902,IF1903,2019-01-22
A,-0.016625388910480054,a1905,a1909,2019-01-22
AU,-0.014846242993580004,AU1904,AU1906,2019-01-22
AL,-0.008951885286092346,AL1903,AL1905,2019-01-22
CU,-0.002524455673556457,CU1903,CU1904,2019-01-22
TS,-0.0,TS1903,TS1906,2019-01-22
TF,0.0032083418603947606,TF1903,TF1906,2019-01-22
BU,0.003956480024211415,BU1906,BU1912,2019-01-22
T,0.007760251578871448,T1903,T1906,2019-01-22
WH,0.013695811294724528,WH905,WH909,2019-01-22
SR,0.018568492942275854,SR905,SR909,2019-01-22
NI,0.01974628885614263,NI1903,NI1905,2019-01-22
FG,0.022590468191259115,FG905,FG909,2019-01-22
V,0.027628744780368013,v1905,v1909,2019-01-22
IC,0.04479497525882496,IC1902,IC1903,2019-01-22
L,0.06275650107478428,l1905,l1909,2019-01-22
SF,0.06673682684195921,SF905,SF909,2019-01-22
SP,0.07135083274408607,SP1906,SP1909,2019-01-22
PP,0.09484896311745772,pp1905,pp1909,2019-01-22
PB,0.09561803579012257,PB1902,PB1903,2019-01-22
J,0.09893911145313665,j1905,j1909,2019-01-22
HC,0.10726882682043506,HC1905,HC1910,2019-01-22
TA,0.10847994424333138,TA905,TA909,2019-01-22
SM,0.11641376834709619,SM905,SM909,2019-01-22
RB,0.12822040001659332,RB1905,RB1910,2019-01-22
FU,0.14858451474900733,FU1905,FU1909,2019-01-22
ZN,0.16164725109959271,ZN1903,ZN1904,2019-01-22
WR,0.2180865842880905,WR1905,WR1907,2019-01-22
I,0.32200140605234834,i1903,i1905,2019-01-22
BB,0.4979815174258075,bb1903,bb1905,2019-01-22
AP,0.7442902355173011,AP905,AP910,2019-01-22
FB,-0.6007783392171921,fb1903,fb1904,2019-01-23
JD,-0.47303586020572275,jd1905,jd1909,2019-01-23
JM,-0.18874147623170756,jm1905,jm1909,2019-01-23
B,-0.10836621189793497,b1905,b1909,2019-01-23
MA,-0.07724728615152841,MA905,MA909,2019-01-23
CF,-0.07243418753743427,CF905,CF909,2019-01-23
OI,-0.0687427785686275,OI905,OI909,2019-01-23
RU,-0.06641395109499747,RU1905,RU1909,2019-01-23
ZC,-0.06211235592619459,ZC905,ZC907,2019-01-23
M,-0.05177501468784235,m1905,m1909,2019-01-23
C,-0.04693918255340046,c1905,c1909,2019-01-23
CS,-0.041703538634822936,cs1905,cs1909,2019-01-23
IH,-0.040991499972464665,IH1902,IH1903,2019-01-23
RM,-0.034714573883023084,RM905,RM909,2019-01-23
Y,-0.03051052073779745,y1905,y1909,2019-01-23
AG,-0.02922920765168126,AG1906,AG1912,2019-01-23
P,-0.02892497779431321,p1905,p1909,2019-01-23
SN,-0.02836900572610633,SN1905,SN1909,2019-01-23
IF,-0.02139310384505181,IF1902,IF1903,2019-01-23
EG,-0.021260490446369712,eg1906,eg1909,2019-01-23
SC,-0.016639706849240647,SC1903,SC1904,2019-01-23
A,-0.014884022942740584,a1905,a1909,2019-01-23
AU,-0.011647405051821269,AU1904,AU1906,2019-01-23
AL,-0.00886918121586579,AL1903,AL1905,2019-01-23
TS,-0.0,TS1903,TS1906,2019-01-23
TF,0.004619981933233413,TF1903,TF1906,2019-01-23
CU,0.005049442531900341,CU1903,CU1904,2019-01-23
T,0.00860083267944094,T1903,T1906,2019-01-23
BU,0.015820781244844415,BU1906,BU1912,2019-01-23
NI,0.021739154216521984,NI1903,NI1905,2019-01-23
FG,0.027088220158182796,FG905,FG909,2019-01-23
V,0.027628744780368013,v1905,v1909,2019-01-23
SR,0.029268524836094056,SR905,SR909,2019-01-23
IC,0.04918726901644993,IC1902,IC1903,2019-01-23
SF,0.07071034412133333,SF905,SF909,2019-01-23
L,0.07132838174179962,l1905,l1909,2019-01-23
SP,0.07268881650684,SP1906,SP1909,2019-01-23
PB,0.08174882594689144,PB1902,PB1903,2019-01-23
J,0.10155275244719944,j1905,j1909,2019-01-23
PP,0.10170465502704401,pp1905,pp1909,2019-01-23
TA,0.10824791150219956,TA905,TA907,2019-01-23
HC,0.11322202924175082,HC1905,HC1910,2019-01-23
SM,0.1144826278891661,SM905,SM909,2019-01-23
RB,0.1445525172513581,RB1905,RB1910,2019-01-23
FU,0.15237429508310388,FU1905,FU1909,2019-01-23
ZN,0.15379448538024842,ZN1903,ZN1904,2019-01-23
WR,0.23789855762484313,WR1905,WR1907,2019-01-23
I,0.3267997330454228,i1903,i1905,2019-01-23
BB,0.3997798527609714,bb1903,bb1905,2019-01-23
AP,0.7488336478128517,AP905,AP910,2019-01-23
FB,-0.7307379747644835,fb1903,fb1904,2019-01-24
JD,-0.4667753564678587,jd1905,jd1909,2019-01-24
JM,-0.20154606708778167,jm1905,jm1909,2019-01-24
B,-0.10771161964977537,b1905,b1909,2019-01-24
MA,-0.07398943042936967,MA905,MA909,2019-01-24
CF,-0.07222209555566496,CF905,CF909,2019-01-24
OI,-0.06788024035151212,OI905,OI909,2019-01-24
RU,-0.06770566263271452,RU1905,RU1909,2019-01-24
ZC,-0.06502423368303653,ZC905,ZC907,2019-01-24
M,-0.05036363988839661,m1905,m1909,2019-01-24
C,-0.050230717083860774,c1905,c1909,2019-01-24
SC,-0.04782564061128719,SC1903,SC1904,2019-01-24
CS,-0.03909699122878503,cs1905,cs1909,2019-01-24
EG,-0.03643980411035994,eg1906,eg1909,2019-01-24
RM,-0.03592857314014686,RM905,RM909,2019-01-24
AG,-0.03044364299019091,AG1906,AG1912,2019-01-24
Y,-0.030425160235616804,y1905,y1909,2019-01-24
SN,-0.02579101115375248,SN1905,SN1909,2019-01-24
IH,-0.023839094008530008,IH1902,IH1903,2019-01-24
P,-0.022509484509465945,p1905,p1909,2019-01-24
A,-0.018284775802489685,a1905,a1909,2019-01-24
AU,-0.01797516543995645,AU1906,AU1908,2019-01-24
IF,-0.016674037925587245,IF1902,IF1903,2019-01-24
AL,-0.006638392711111536,AL1903,AL1905,2019-01-24
TS,-0.006167774606104483,TS1903,TS1906,2019-01-24
CU,0.0025361936055521526,CU1903,CU1904,2019-01-24
TF,0.0046192860303949125,TF1903,TF1906,2019-01-24
T,0.00941803168365218,T1903,T1906,2019-01-24
BU,0.018372832618303067,BU1906,BU1912,2019-01-24
V,0.01850429922194332,v1905,v1909,2019-01-24
SR,0.02154837676219923,SR905,SR909,2019-01-24
FG,0.02476561906789871,FG905,FG909,2019-01-24
NI,0.025589120778269615,NI1903,NI1905,2019-01-24
IC,0.027185106057720107,IC1902,IC1903,2019-01-24
SP,0.06428843299030841,SP1906,SP1909,2019-01-24
SF,0.06438878955772588,SF905,SF909,2019-01-24
L,0.06635893370751879,l1905,l1909,2019-01-24
PB,0.08151743773410539,PB1902,PB1903,2019-01-24
J,0.09360549683749173,j1905,j1909,2019-01-24
RS,0.10092574210315813,RS908,RS909,2019-01-24
PP,0.10270802912770449,pp1905,pp1909,2019-01-24
SM,0.10803679653353007,SM905,SM909,2019-01-24
TA,0.11698509987523022,TA905,TA909,2019-01-24
HC,0.11783188273629196,HC1905,HC1910,2019-01-24
FU,0.14764523688580838,FU1905,FU1909,2019-01-24
RB,0.14794599146689613,RB1905,RB1910,2019-01-24
ZN,0.1489654918365096,ZN1903,ZN1904,2019-01-24
I,0.32174904755182504,i1903,i1905,2019-01-24
WR,0.36040045047706654,WR1905,WR1907,2019-01-24
BB,0.5008346705150651,bb1903,bb1905,2019-01-24
AP,0.7642057306789728,AP905,AP910,2019-01-24
FB,-0.732310978526647,fb1903,fb1904,2019-01-25
JD,-0.47803781741545315,jd1905,jd1909,2019-01-25
JM,-0.19971508810400657,jm1905,jm1909,2019-01-25
B,-0.10888291857831009,b1905,b1909,2019-01-25
MA,-0.0711214659657186,MA905,MA909,2019-01-25
CF,-0.07093447872872069,CF905,CF909,2019-01-25
RU,-0.0702309153070714,RU1905,RU1909,2019-01-25
OI,-0.0665750754935023,OI905,OI909,2019-01-25
M,-0.05061469752002231,m1905,m1909,2019-01-25
ZC,-0.04996559062657413,ZC905,ZC907,2019-01-25
C,-0.04792434182320339,c1905,c1909,2019-01-25
RM,-0.04180281292363887,RM905,RM909,2019-01-25
EG,-0.04105719376572417,eg1906,eg1909,2019-01-25
CS,-0.034712193572003565,cs1905,cs1909,2019-01-25
Y,-0.034585535887134866,y1905,y1909,2019-01-25
SC,-0.030601616213060998,SC1903,SC1904,2019-01-25
IH,-0.029459916596539786,IH1902,IH1903,2019-01-25
AG,-0.02935633026089181,AG1906,AG1912,2019-01-25
SN,-0.025069504443618586,SN1905,SN1909,2019-01-25
P,-0.025010565867185367,p1905,p1909,2019-01-25
A,-0.017401440901323572,a1905,a1909,2019-01-25
IF,-0.015794919075021115,IF1902,IF1903,2019-01-25
AU,-0.013769976915093393,AU1906,AU1908,2019-01-25
WH,-0.01244815064043419,WH905,WH909,2019-01-25
TS,-0.00796020163203915,TS1903,TS1906,2019-01-25
AL,-0.004436229407272023,AL1903,AL1905,2019-01-25
CU,-0.0025324469862904432,CU1903,CU1904,2019-01-25
TF,0.00281322226003775,TF1903,TF1906,2019-01-25
T,0.007381210767425792,T1903,T1906,2019-01-25
PB,0.01358234440419997,PB1902,PB1903,2019-01-25
NI,0.01768608502405438,NI1903,NI1905,2019-01-25
V,0.01850429922194332,v1905,v1909,2019-01-25
SR,0.019734946080367813,SR905,SR909,2019-01-25
FG,0.024709986197637375,FG905,FG909,2019-01-25
IC,0.035132585449988735,IC1902,IC1903,2019-01-25
BU,0.04506144909600741,BU1906,BU1912,2019-01-25
SP,0.05509113698027031,SP1906,SP1909,2019-01-25
L,0.06624324922576583,l1905,l1909,2019-01-25
SF,0.06845934649159564,SF905,SF909,2019-01-25
PP,0.094957892403642,pp1905,pp1909,2019-01-25
TA,0.10858777839441877,TA905,TA909,2019-01-25
J,0.108858861406441,j1905,j1909,2019-01-25
SM,0.10947046696943948,SM905,SM909,2019-01-25
HC,0.11722943538808402,HC1905,HC1910,2019-01-25
ZN,0.12891296326341173,ZN1903,ZN1904,2019-01-25
FU,0.13934919506315252,FU1905,FU1909,2019-01-25
RB,0.14740011459529623,RB1905,RB1910,2019-01-25
I,0.3279504752271839,i1903,i1905,2019-01-25
WR,0.38660713431277444,WR1905,WR1907,2019-01-25
BB,0.5461350600722614,bb1903,bb1905,2019-01-25
AP,0.8097437717528346,AP905,AP910,2019-01-25
FB,-0.7891017577234395,fb1903,fb1904,2019-01-28
JD,-0.4791694402927653,jd1905,jd1909,2019-01-28
JM,-0.19829174522292897,jm1905,jm1909,2019-01-28
B,-0.11514845807898119,b1905,b1909,2019-01-28
MA,-0.08335547295637429,MA905,MA909,2019-01-28
CF,-0.07093447872872069,CF905,CF909,2019-01-28
ZC,-0.07068688825959112,ZC905,ZC907,2019-01-28
RU,-0.07056130279185388,RU1905,RU1909,2019-01-28
OI,-0.06343848717278235,OI905,OI909,2019-01-28
M,-0.055258661295667005,m1905,m1909,2019-01-28
RM,-0.05014044292122159,RM905,RM909,2019-01-28
C,-0.0465623475940559,c1905,c1909,2019-01-28
CS,-0.037331526562481544,cs1905,cs1909,2019-01-28
SC,-0.036910001890395186,SC1903,SC1904,2019-01-28
EG,-0.03536444330811623,eg1906,eg1909,2019-01-28
AG,-0.029883159996398283,AG1906,AG1912,2019-01-28
Y,-0.02682273714193596,y1905,y1909,2019-01-28
SN,-0.0262893492243753,SN1905,SN1909,2019-01-28
A,-0.02616295651633392,a1905,a1909,2019-01-28
P,-0.02344243883976769,p1905,p1909,2019-01-28
IH,-0.01867398714209244,IH1902,IH1903,2019-01-28
IF,-0.014307679521214124,IF1902,IF1903,2019-01-28
AU,-0.01363994641812045,AU1906,AU1908,2019-01-28
CU,-0.012614318411653587,CU1903,CU1904,2019-01-28
AL,-0.011113172282485477,AL1903,AL1905,2019-01-28
TS,-0.007761003404863093,TS1903,TS1906,2019-01-28
TF,0.0058246100021096614,TF1903,TF1906,2019-01-28
T,0.009019169548356819,T1903,T1906,2019-01-28
FG,0.01571271829874523,FG905,FG909,2019-01-28
PB,0.016932414266993982,PB1902,PB1903,2019-01-28
V,0.01861914432761203,v1905,v1909,2019-01-28
NI,0.020795063613840904,NI1903,NI1905,2019-01-28
SR,0.0276999157805612,SR905,SR909,2019-01-28
BU,0.033788977797523594,BU1906,BU1912,2019-01-28
IC,0.036405246003338075,IC1902,IC1903,2019-01-28
SP,0.048357219094558215,SP1906,SP1909,2019-01-28
SF,0.06510020095132246,SF905,SF909,2019-01-28
L,0.0665138097031662,l1905,l1909,2019-01-28
PP,0.10159811904450464,pp1905,pp1909,2019-01-28
J,0.10317488294179211,j1905,j1909,2019-01-28
SM,0.1047778335918193,SM905,SM909,2019-01-28
TA,0.10962758231022271,TA905,TA909,2019-01-28
FU,0.11712164761080077,FU1905,FU1909,2019-01-28
HC,0.11860188281711098,HC1905,HC1910,2019-01-28
ZN,0.12166002824186001,ZN1903,ZN1904,2019-01-28
RB,0.14443983144832728,RB1905,RB1910,2019-01-28
WR,0.3175687157106712,WR1905,WR1907,2019-01-28
I,0.3441613811265469,i1903,i1905,2019-01-28
BB,0.5718610788259486,bb1903,bb1905,2019-01-28
AP,0.8201742354926004,AP905,AP910,2019-01-28
FB,-0.6620492536076529,fb1903,fb1904,2019-01-29
JD,-0.4739097236827609,jd1905,jd1909,2019-01-29
JM,-0.1968706206955494,jm1905,jm1909,2019-01-29
B,-0.11691099791845139,b1905,b1909,2019-01-29
RU,-0.06986085413637208,RU1905,RU1909,2019-01-29
CF,-0.06800809364460197,CF905,CF909,2019-01-29
OI,-0.0643196443131129,OI905,OI909,2019-01-29
