underlying_symbol_x,underlying_symbol_y,settle_price_m,delisted_date_x,settle_price_sm,delisted_date_y,date,price_div_log,date_minus,factor
DCE.C,DCE.C,2761.0,2021-05-19 00:00:00+08:00,2746.0,2021-09-14 00:00:00+08:00,2021-01-04,0.005447625602238057,118,0.01661987471869238
DCE.CS,DCE.CS,3113.0,2021-05-19 00:00:00+08:00,3040.0,2021-03-12 00:00:00+08:00,2021-01-04,0.023729376041340847,68,0.12562610845415745
DCE.EB,DCE.EB,6321.0,2021-02-23 00:00:00+08:00,6512.0,2021-05-26 00:00:00+08:00,2021-01-04,-0.029769205210077476,92,-0.11648819430030317
DCE.EG,DCE.EG,4435.0,2021-05-26 00:00:00+08:00,4396.0,2021-03-26 00:00:00+08:00,2021-01-04,0.00883257922016778,61,0.052126697037055754
DCE.FB,DCE.FB,1321.5,2021-02-19 00:00:00+08:00,1268.0,2021-01-15 00:00:00+08:00,2021-01-04,0.04132659904717272,35,0.42507359019949087
DCE.I,DCE.I,999.0,2021-05-19 00:00:00+08:00,931.0,2021-09-14 00:00:00+08:00,2021-01-04,0.07049550137148641,118,0.21507102113334836
DCE.J,DCE.J,2887.5,2021-05-19 00:00:00+08:00,3092.0,2021-02-19 00:00:00+08:00,2021-01-04,-0.0684270548772636,89,-0.27678359276196507
DCE.JD,DCE.JD,4199.0,2021-05-26 00:00:00+08:00,4481.0,2021-09-27 00:00:00+08:00,2021-01-04,-0.0649998341019497,124,-0.18870919577985398
DCE.JM,DCE.JM,1668.0,2021-05-19 00:00:00+08:00,1563.0,2021-02-19 00:00:00+08:00,2021-01-04,0.06501825249721555,89,0.26299517864042243
DCE.L,DCE.L,7690.0,2021-05-19 00:00:00+08:00,7660.0,2021-02-19 00:00:00+08:00,2021-01-04,0.003908799765052639,89,0.015810875454145508
DCE.M,DCE.M,3497.0,2021-05-19 00:00:00+08:00,3536.0,2021-09-14 00:00:00+08:00,2021-01-04,-0.011090686694158173,118,-0.03383599330421137
DCE.P,DCE.P,7054.0,2021-05-19 00:00:00+08:00,7506.0,2021-02-19 00:00:00+08:00,2021-01-04,-0.06210786889896878,89,-0.2512228404902108
DCE.PG,DCE.PG,3882.0,2021-02-23 00:00:00+08:00,3892.0,2021-03-26 00:00:00+08:00,2021-01-04,-0.002572679576940147,31,-0.02987627895801461
DCE.PP,DCE.PP,8000.0,2021-05-19 00:00:00+08:00,7993.0,2021-03-12 00:00:00+08:00,2021-01-04,0.0008753830359539319,68,0.00463438077857964
DCE.RR,DCE.RR,3654.0,2021-03-12 00:00:00+08:00,3625.0,2021-02-19 00:00:00+08:00,2021-01-04,0.007968169649176881,21,0.1365971939858894
DCE.V,DCE.V,7150.0,2021-05-19 00:00:00+08:00,7100.0,2021-01-15 00:00:00+08:00,2021-01-04,0.00701757265864654,124,0.02037359804123189
DCE.Y,DCE.Y,8006.0,2021-05-19 00:00:00+08:00,7508.0,2021-09-14 00:00:00+08:00,2021-01-04,0.06422214184611941,118,0.19593195817460157
INE.BC,INE.BC,51690.0,2021-03-15 00:00:00+08:00,51790.0,2021-04-15 00:00:00+08:00,2021-01-04,-0.0019327412278521605,31,-0.022444736839573477
INE.LU,INE.LU,2682.0,2021-03-31 00:00:00+08:00,2708.0,2021-04-30 00:00:00+08:00,2021-01-04,-0.009647570190541785,30,-0.11577084228650142
INE.NR,INE.NR,10570.0,2021-03-15 00:00:00+08:00,10670.0,2021-04-15 00:00:00+08:00,2021-01-04,-0.009416265431515709,31,-0.10935017920469856
INE.SC,INE.SC,313.9,2021-01-29 00:00:00+08:00,320.5,2021-02-26 00:00:00+08:00,2021-01-04,-0.020807812512816916,28,-0.2675290180219318
SHFE.AG,SHFE.AG,5781.0,2021-06-15 00:00:00+08:00,5712.0,2021-02-05 00:00:00+08:00,2021-01-04,0.012007453063055725,130,0.03325140848230816
SHFE.AL,SHFE.AL,15300.0,2021-02-05 00:00:00+08:00,15180.0,2021-03-15 00:00:00+08:00,2021-01-04,0.007874056430905866,38,0.0745963240822661
SHFE.AU,SHFE.AU,402.4,2021-06-15 00:00:00+08:00,400.1,2021-02-05 00:00:00+08:00,2021-01-04,0.005732102922339974,130,0.015873515784941467
SHFE.BU,SHFE.BU,2584.0,2021-06-15 00:00:00+08:00,2504.0,2021-03-15 00:00:00+08:00,2021-01-04,0.031449132682503295,92,0.12306182354023029
SHFE.CU,SHFE.CU,58050.0,2021-02-05 00:00:00+08:00,58110.0,2021-03-15 00:00:00+08:00,2021-01-04,-0.0010330579431136776,38,-0.00978686472423484
SHFE.FU,SHFE.FU,2097.0,2021-04-30 00:00:00+08:00,2167.0,2021-08-31 00:00:00+08:00,2021-01-04,-0.032835970634439056,123,-0.09610527990567529
SHFE.HC,SHFE.HC,4472.0,2021-05-17 00:00:00+08:00,4448.0,2021-06-15 00:00:00+08:00,2021-01-04,0.00538117890451675,29,0.06680084157331137
SHFE.NI,SHFE.NI,126820.0,2021-03-15 00:00:00+08:00,126660.0,2021-04-15 00:00:00+08:00,2021-01-04,0.0012624271836014138,31,0.014660444712790611
SHFE.PB,SHFE.PB,14925.0,2021-02-05 00:00:00+08:00,14955.0,2021-03-15 00:00:00+08:00,2021-01-04,-0.0020080328032455234,38,-0.019023468662326008
SHFE.RB,SHFE.RB,4346.0,2021-05-17 00:00:00+08:00,4223.0,2021-10-15 00:00:00+08:00,2021-01-04,0.02871010588243136,151,0.06844793455414099
SHFE.RU,SHFE.RU,14180.0,2021-05-17 00:00:00+08:00,14260.0,2021-09-15 00:00:00+08:00,2021-01-04,-0.005625893882168437,121,-0.016738196674220145
SHFE.SN,SHFE.SN,153540.0,2021-03-15 00:00:00+08:00,154050.0,2021-04-15 00:00:00+08:00,2021-01-04,-0.0033161056429245124,31,-0.03850961391783305
SHFE.SP,SHFE.SP,5740.0,2021-03-15 00:00:00+08:00,5778.0,2021-04-15 00:00:00+08:00,2021-01-04,-0.006598391712568406,31,-0.07662648440402019
SHFE.SS,SHFE.SS,13605.0,2021-03-15 00:00:00+08:00,13625.0,2021-04-15 00:00:00+08:00,2021-01-04,-0.001468968314098133,31,-0.017058986873397675
SHFE.WR,SHFE.WR,4701.0,2021-05-17 00:00:00+08:00,4454.0,2021-10-15 00:00:00+08:00,2021-01-04,0.05397268320681758,151,0.1286765957248631
SHFE.ZN,SHFE.ZN,20860.0,2021-02-05 00:00:00+08:00,20845.0,2021-03-15 00:00:00+08:00,2021-01-04,0.0007193382398662538,38,0.00681478332504872
CZCE.AP,CZCE.AP,6381.0,2021-05-19 00:00:00+08:00,6820.0,2021-10-21 00:00:00+08:00,2021-01-05,-0.06653464696916087,155,-0.15453208328321233
CZCE.CF,CZCE.CF,15370.0,2021-05-19 00:00:00+08:00,15545.0,2021-09-14 00:00:00+08:00,2021-01-05,-0.011321485960212643,118,-0.034540126658275855
CZCE.CJ,CZCE.CJ,10135.0,2021-05-19 00:00:00+08:00,10205.0,2021-09-14 00:00:00+08:00,2021-01-05,-0.006883016357844721,118,-0.020999032956136438
CZCE.CY,CZCE.CY,22300.0,2021-05-19 00:00:00+08:00,21400.0,2021-01-15 00:00:00+08:00,2021-01-05,0.04119575643826733,124,0.1196005832078729
CZCE.FG,CZCE.FG,1854.0,2021-05-19 00:00:00+08:00,1837.0,2021-09-14 00:00:00+08:00,2021-01-05,0.009211660910674714,118,0.02810337226985506
CZCE.JR,CZCE.JR,2818.0,2021-05-19 00:00:00+08:00,2583.0,2021-01-15 00:00:00+08:00,2021-01-05,0.08707589936278509,124,0.2528009981500212
CZCE.LR,CZCE.LR,3069.0,2021-05-19 00:00:00+08:00,3011.0,2021-01-15 00:00:00+08:00,2021-01-05,0.019079526138002303,124,0.05539217265871636
CZCE.MA,CZCE.MA,2409.0,2021-05-19 00:00:00+08:00,2500.0,2021-03-12 00:00:00+08:00,2021-01-05,-0.03707900824142074,68,-0.1963006318663451
CZCE.OI,CZCE.OI,9905.0,2021-05-19 00:00:00+08:00,9500.0,2021-09-14 00:00:00+08:00,2021-01-05,0.04174788154401904,118,0.1273664182698886
CZCE.PF,CZCE.PF,6606.0,2021-05-19 00:00:00+08:00,6628.0,2021-09-14 00:00:00+08:00,2021-01-05,-0.0033247725957186143,118,-0.01014337402083645
CZCE.PM,CZCE.PM,2379.0,2021-05-19 00:00:00+08:00,2364.0,2021-07-14 00:00:00+08:00,2021-01-05,0.006325131776968795,56,0.04066156142337083
CZCE.RI,CZCE.RI,2801.0,2021-11-12 00:00:00+08:00,2801.0,2021-09-14 00:00:00+08:00,2021-01-05,0.0,59,0.0
CZCE.RM,CZCE.RM,2861.0,2021-05-19 00:00:00+08:00,2868.0,2021-09-14 00:00:00+08:00,2021-01-05,-0.002443708669400766,118,-0.007455382381222676
CZCE.RS,CZCE.RS,5256.0,2021-07-14 00:00:00+08:00,5227.0,2021-09-14 00:00:00+08:00,2021-01-05,0.005532781451524652,62,0.032125827783046366
CZCE.SA,CZCE.SA,1609.0,2021-05-19 00:00:00+08:00,1475.0,2021-03-12 00:00:00+08:00,2021-01-05,0.08695487821846291,68,0.46034935527421544
CZCE.SF,CZCE.SF,6754.0,2021-05-19 00:00:00+08:00,6758.0,2021-04-15 00:00:00+08:00,2021-01-05,-0.0005920663287222379,34,-0.006268937598235461
CZCE.SM,CZCE.SM,6938.0,2021-05-19 00:00:00+08:00,6914.0,2021-04-15 00:00:00+08:00,2021-01-05,0.0034652070481252756,34,0.036690427568385274
CZCE.SR,CZCE.SR,5341.0,2021-05-19 00:00:00+08:00,5392.0,2021-09-14 00:00:00+08:00,2021-01-05,-0.00950347225237261,118,-0.028993644159780844
CZCE.TA,CZCE.TA,3902.0,2021-05-19 00:00:00+08:00,4006.0,2021-09-14 00:00:00+08:00,2021-01-05,-0.026303995042707,118,-0.08024947640147899
CZCE.UR,CZCE.UR,1846.0,2021-05-19 00:00:00+08:00,1754.0,2021-01-15 00:00:00+08:00,2021-01-05,0.05112224213066904,124,0.14841941263742625
CZCE.WH,CZCE.WH,2601.0,2021-01-15 00:00:00+08:00,2673.0,2021-09-14 00:00:00+08:00,2021-01-05,-0.027305450690267446,242,-0.040619678712794545
CZCE.ZC,CZCE.ZC,681.2,2021-05-12 00:00:00+08:00,711.6,2021-03-05 00:00:00+08:00,2021-01-05,-0.043660007003146775,68,-0.23114121354607117
DCE.A,DCE.A,5730.0,2021-05-19 00:00:00+08:00,5726.0,2021-03-12 00:00:00+08:00,2021-01-05,0.0006983240507247803,68,0.003697009680307661
DCE.B,DCE.B,4163.0,2021-02-19 00:00:00+08:00,4162.0,2021-03-12 00:00:00+08:00,2021-01-05,0.00024024024139577326,21,0.004118404138213256
DCE.BB,DCE.BB,280.5,2021-05-19 00:00:00+08:00,280.5,2021-06-15 00:00:00+08:00,2021-01-05,0.0,27,0.0
DCE.C,DCE.C,2760.0,2021-05-19 00:00:00+08:00,2744.0,2021-09-14 00:00:00+08:00,2021-01-05,0.005813969865419816,118,0.017737535182636727
DCE.CS,DCE.CS,3116.0,2021-05-19 00:00:00+08:00,3045.0,2021-03-12 00:00:00+08:00,2021-01-05,0.023049226846641478,68,0.12202531859986665
DCE.EB,DCE.EB,6429.0,2021-02-23 00:00:00+08:00,6598.0,2021-05-26 00:00:00+08:00,2021-01-05,-0.025947567646840065,92,-0.10153396035720026
DCE.EG,DCE.EG,4464.0,2021-05-26 00:00:00+08:00,4418.0,2021-03-26 00:00:00+08:00,2021-01-05,0.010358120081084447,61,0.06112988900312132
DCE.FB,DCE.FB,1360.5,2021-02-19 00:00:00+08:00,1307.5,2021-01-15 00:00:00+08:00,2021-01-05,0.039735362284223016,35,0.4087065834948653
DCE.I,DCE.I,1030.5,2021-05-19 00:00:00+08:00,962.0,2021-09-14 00:00:00+08:00,2021-01-05,0.06878494966480733,118,0.20985238880788679
DCE.J,DCE.J,2960.5,2021-05-19 00:00:00+08:00,3192.0,2021-02-19 00:00:00+08:00,2021-01-05,-0.07528950659786858,89,-0.30454182444081673
DCE.JD,DCE.JD,4131.0,2021-05-26 00:00:00+08:00,4429.0,2021-09-27 00:00:00+08:00,2021-01-05,-0.06965431652643363,124,-0.20222220927029116
DCE.JM,DCE.JM,1699.0,2021-05-19 00:00:00+08:00,1651.0,2021-03-12 00:00:00+08:00,2021-01-05,0.028658677751803932,68,0.1517224116271973
DCE.L,DCE.L,7740.0,2021-05-19 00:00:00+08:00,7710.0,2021-02-19 00:00:00+08:00,2021-01-05,0.003883500026397612,89,0.015708539432619555
DCE.M,DCE.M,3468.0,2021-05-19 00:00:00+08:00,3504.0,2021-09-14 00:00:00+08:00,2021-01-05,-0.010327114155849628,118,-0.03150644996699887
DCE.P,DCE.P,7018.0,2021-05-19 00:00:00+08:00,7468.0,2021-02-19 00:00:00+08:00,2021-01-05,-0.062148948518452846,89,-0.25138900524318003
DCE.PG,DCE.PG,3927.0,2021-02-23 00:00:00+08:00,3932.0,2021-03-26 00:00:00+08:00,2021-01-05,-0.00127242668904753,31,-0.014776568001842285
DCE.PP,DCE.PP,8029.0,2021-05-19 00:00:00+08:00,8000.0,2021-03-12 00:00:00+08:00,2021-01-05,0.0036184455227110043,68,0.01915647629670532
DCE.RR,DCE.RR,3644.0,2021-03-12 00:00:00+08:00,3626.0,2021-02-19 00:00:00+08:00,2021-01-05,0.004951867065052629,21,0.0848891496866165
DCE.V,DCE.V,7225.0,2021-05-19 00:00:00+08:00,7160.0,2021-01-15 00:00:00+08:00,2021-01-05,0.00903725302594169,124,0.026237186204346844
DCE.Y,DCE.Y,7962.0,2021-05-19 00:00:00+08:00,7468.0,2021-09-14 00:00:00+08:00,2021-01-05,0.06405299889864922,118,0.1954159288433366
INE.BC,INE.BC,51700.0,2021-03-15 00:00:00+08:00,51800.0,2021-04-15 00:00:00+08:00,2021-01-05,-0.001932367751053924,31,-0.022440399689658472
INE.LU,INE.LU,2652.0,2021-03-31 00:00:00+08:00,2684.0,2021-04-30 00:00:00+08:00,2021-01-05,-0.011994146785819278,30,-0.14392976142983133
INE.NR,INE.NR,10590.0,2021-03-15 00:00:00+08:00,10705.0,2021-04-15 00:00:00+08:00,2021-01-05,-0.010800762428331008,31,-0.12542820884513428
INE.SC,INE.SC,319.4,2021-02-26 00:00:00+08:00,313.4,2021-01-29 00:00:00+08:00,2021-01-05,0.01896390585899168,28,0.24382164675846443
SHFE.AG,SHFE.AG,5795.0,2021-06-15 00:00:00+08:00,5724.0,2021-02-05 00:00:00+08:00,2021-01-05,0.012327615097510486,130,0.03413801103925981
SHFE.AL,SHFE.AL,15455.0,2021-02-05 00:00:00+08:00,15365.0,2021-03-15 00:00:00+08:00,2021-01-05,0.005840380001631711,38,0.055329915804932
SHFE.AU,SHFE.AU,405.02,2021-06-15 00:00:00+08:00,402.92,2021-02-05 00:00:00+08:00,2021-01-05,0.005198417528821858,130,0.014395617772122069
SHFE.BU,SHFE.BU,2580.0,2021-06-15 00:00:00+08:00,2500.0,2021-03-15 00:00:00+08:00,2021-01-05,0.031498667059371016,92,0.12325565371058224
SHFE.CU,SHFE.CU,58090.0,2021-02-05 00:00:00+08:00,58170.0,2021-03-15 00:00:00+08:00,2021-01-05,-0.0013762259182289877,38,-0.013037929751643041
SHFE.FU,SHFE.FU,2088.0,2021-04-30 00:00:00+08:00,2152.0,2021-08-31 00:00:00+08:00,2021-01-05,-0.030190972279145682,123,-0.08836382130481663
SHFE.HC,SHFE.HC,4500.0,2021-05-17 00:00:00+08:00,4467.0,2021-06-15 00:00:00+08:00,2021-01-05,0.007360354406292537,29,0.09136991676776943
SHFE.NI,SHFE.NI,128970.0,2021-03-15 00:00:00+08:00,129030.0,2021-04-15 00:00:00+08:00,2021-01-05,-0.00046511628745475136,31,-0.005401350434958403
SHFE.PB,SHFE.PB,15030.0,2021-02-05 00:00:00+08:00,15040.0,2021-03-15 00:00:00+08:00,2021-01-05,-0.0006651147568106344,38,-0.006301087169784958
SHFE.RB,SHFE.RB,4391.0,2021-05-17 00:00:00+08:00,4269.0,2021-10-15 00:00:00+08:00,2021-01-05,0.028177383803755483,151,0.06717786867120512
SHFE.RU,SHFE.RU,14265.0,2021-05-17 00:00:00+08:00,14345.0,2021-09-15 00:00:00+08:00,2021-01-05,-0.005592464767864838,121,-0.01663873815232514
SHFE.SN,SHFE.SN,157530.0,2021-03-15 00:00:00+08:00,157690.0,2021-04-15 00:00:00+08:00,2021-01-05,-0.0010151640996179123,31,-0.011789002447175755
SHFE.SP,SHFE.SP,5856.0,2021-03-15 00:00:00+08:00,5886.0,2021-04-15 00:00:00+08:00,2021-01-05,-0.005109873152270591,31,-0.05934046241346493
SHFE.SS,SHFE.SS,13810.0,2021-03-15 00:00:00+08:00,13790.0,2021-04-15 00:00:00+08:00,2021-01-05,0.0014492756159902157,31,0.01683029747601541
SHFE.WR,SHFE.WR,4725.0,2021-05-17 00:00:00+08:00,4454.0,2021-10-15 00:00:00+08:00,2021-01-05,0.05906499211053022,151,0.14081719973371443
SHFE.ZN,SHFE.ZN,21030.0,2021-02-05 00:00:00+08:00,21020.0,2021-03-15 00:00:00+08:00,2021-01-05,0.00047562426580340155,38,0.004505914097084856
CZCE.AP,CZCE.AP,6343.0,2021-05-19 00:00:00+08:00,6559.0,2021-10-21 00:00:00+08:00,2021-01-06,-0.03348630965983831,155,-0.077774654693818
CZCE.CF,CZCE.CF,15360.0,2021-05-19 00:00:00+08:00,15540.0,2021-09-14 00:00:00+08:00,2021-01-06,-0.01165061721997525,118,-0.03554425592534822
CZCE.CJ,CZCE.CJ,10120.0,2021-05-19 00:00:00+08:00,10205.0,2021-09-14 00:00:00+08:00,2021-01-06,-0.008364132402488603,118,-0.02551769207538896
CZCE.CY,CZCE.CY,22320.0,2021-05-19 00:00:00+08:00,21470.0,2021-01-15 00:00:00+08:00,2021-01-06,0.03882652562242052,124,0.11272217116186603
CZCE.FG,CZCE.FG,1813.0,2021-05-19 00:00:00+08:00,1807.0,2021-09-14 00:00:00+08:00,2021-01-06,0.0033149201626224557,118,0.010113315750373594
CZCE.JR,CZCE.JR,2927.0,2021-05-19 00:00:00+08:00,2683.0,2021-01-15 00:00:00+08:00,2021-01-06,0.08704243626626176,124,0.2527038472246309
CZCE.LR,CZCE.LR,3069.0,2021-05-19 00:00:00+08:00,3011.0,2021-01-15 00:00:00+08:00,2021-01-06,0.019079526138002303,124,0.05539217265871636
CZCE.MA,CZCE.MA,2409.0,2021-05-19 00:00:00+08:00,2505.0,2021-03-12 00:00:00+08:00,2021-01-06,-0.03907701090409382,68,-0.20687829302167318
CZCE.OI,CZCE.OI,9958.0,2021-05-19 00:00:00+08:00,9571.0,2021-09-14 00:00:00+08:00,2021-01-06,0.0396385550062215,118,0.12093118476474357
CZCE.PF,CZCE.PF,6674.0,2021-05-19 00:00:00+08:00,6708.0,2021-09-14 00:00:00+08:00,2021-01-06,-0.005081463631780204,118,-0.015502770402041302
CZCE.PM,CZCE.PM,2497.0,2021-05-19 00:00:00+08:00,2364.0,2021-07-14 00:00:00+08:00,2021-01-06,0.05473491175378439,56,0.35186728984575677
CZCE.RI,CZCE.RI,2801.0,2021-11-12 00:00:00+08:00,2801.0,2021-09-14 00:00:00+08:00,2021-01-06,0.0,59,0.0
CZCE.RM,CZCE.RM,2893.0,2021-05-19 00:00:00+08:00,2896.0,2021-09-14 00:00:00+08:00,2021-01-06,-0.0010364485294718936,118,-0.003162046361100692
CZCE.RS,CZCE.RS,5412.0,2021-07-14 00:00:00+08:00,5227.0,2021-09-14 00:00:00+08:00,2021-01-06,0.0347812105777569,62,0.20195541625794328
CZCE.SA,CZCE.SA,1619.0,2021-05-19 00:00:00+08:00,1489.0,2021-03-12 00:00:00+08:00,2021-01-06,0.08370392099362609,68,0.4431384052603734
CZCE.SF,CZCE.SF,7018.0,2021-05-19 00:00:00+08:00,7010.0,2021-03-12 00:00:00+08:00,2021-01-06,0.0011405761145246288,68,0.006038344135718624
CZCE.SM,CZCE.SM,7126.0,2021-05-19 00:00:00+08:00,7106.0,2021-04-15 00:00:00+08:00,2021-01-06,0.0028105695848090564,34,0.029758972074448834
CZCE.SR,CZCE.SR,5341.0,2021-05-19 00:00:00+08:00,5393.0,2021-09-14 00:00:00+08:00,2021-01-06,-0.009688914997456739,118,-0.02955940168715615
CZCE.TA,CZCE.TA,3944.0,2021-05-19 00:00:00+08:00,4050.0,2021-09-14 00:00:00+08:00,2021-01-06,-0.026521444378058836,118,-0.08091288115339984
CZCE.UR,CZCE.UR,1853.0,2021-05-19 00:00:00+08:00,1760.0,2021-01-15 00:00:00+08:00,2021-01-06,0.05149213825316222,124,0.14949330460595484
CZCE.WH,CZCE.WH,2601.0,2021-01-15 00:00:00+08:00,2690.0,2021-09-14 00:00:00+08:00,2021-01-06,-0.03364520714723323,242,-0.05005072137604943
CZCE.ZC,CZCE.ZC,684.0,2021-05-12 00:00:00+08:00,719.2,2021-03-05 00:00:00+08:00,2021-01-06,-0.05018156553486009,68,-0.2656671116551417
DCE.A,DCE.A,5805.0,2021-05-19 00:00:00+08:00,5788.0,2021-03-12 00:00:00+08:00,2021-01-06,0.0029328063806174903,68,0.015526622015033771
DCE.B,DCE.B,4213.0,2021-02-19 00:00:00+08:00,4206.0,2021-03-12 00:00:00+08:00,2021-01-06,0.0016629057163714206,21,0.028506955137795782
DCE.BB,DCE.BB,280.5,2021-05-19 00:00:00+08:00,280.5,2021-06-15 00:00:00+08:00,2021-01-06,0.0,27,0.0
DCE.C,DCE.C,2781.0,2021-05-19 00:00:00+08:00,2762.0,2021-09-14 00:00:00+08:00,2021-01-06,0.006855520264727435,118,0.020915146570354887
DCE.CS,DCE.CS,3148.0,2021-05-19 00:00:00+08:00,3173.0,2021-07-14 00:00:00+08:00,2021-01-06,-0.007910182045901772,56,-0.05085117029508281
DCE.EB,DCE.EB,6578.0,2021-02-23 00:00:00+08:00,6620.0,2021-03-26 00:00:00+08:00,2021-01-06,-0.006364622182051595,31,-0.07391174146898626
DCE.EG,DCE.EG,4450.0,2021-05-26 00:00:00+08:00,4402.0,2021-03-26 00:00:00+08:00,2021-01-06,0.01084511307387887,61,0.06400394600977694
DCE.FB,DCE.FB,1385.0,2021-02-19 00:00:00+08:00,1327.5,2021-01-15 00:00:00+08:00,2021-01-06,0.04240266550534498,35,0.4361417023406912
DCE.I,DCE.I,1031.0,2021-05-19 00:00:00+08:00,964.5,2021-09-14 00:00:00+08:00,2021-01-06,0.06667465167117621,118,0.20341419153918167
DCE.J,DCE.J,2987.0,2021-05-19 00:00:00+08:00,3123.5,2021-03-12 00:00:00+08:00,2021-01-06,-0.04468462871751479,68,-0.23656568144566653
DCE.JD,DCE.JD,4197.0,2021-05-26 00:00:00+08:00,4452.0,2021-09-27 00:00:00+08:00,2021-01-06,-0.05898344906184461,124,-0.17124227146987148
DCE.JM,DCE.JM,1697.0,2021-05-19 00:00:00+08:00,1645.0,2021-03-12 00:00:00+08:00,2021-01-06,0.03112160203475403,68,0.16476142253693313
DCE.L,DCE.L,7700.0,2021-05-19 00:00:00+08:00,7680.0,2021-03-12 00:00:00+08:00,2021-01-06,0.0026007817000574403,68,0.013768844294421743
DCE.M,DCE.M,3514.0,2021-05-19 00:00:00+08:00,3550.0,2021-09-14 00:00:00+08:00,2021-01-06,-0.01019261372241901,118,-0.031096109661617317
