,roll_yield,near_by,deferred,date
TF,0.006705785309009485,TF2203,TF2206,2022-01-06
T,0.008575776724908071,T2203,T2206,2022-01-06
SF,0.008591886909715548,SF203,SF205,2022-01-06
IF,0.009721041529891308,IF2201,IF2203,2022-01-06
V,0.019195466339794888,v2203,v2205,2022-01-06
L,0.028251559517916747,l2203,l2205,2022-01-06
SC,0.028776992208152927,SC2202,SC2203,2022-01-06
NI,0.032860264314052604,NI2202,NI2203,2022-01-06
IC,0.05221123036371091,IC2201,IC2203,2022-01-06
SP,0.06149830662133306,SP2203,SP2205,2022-01-06
LU,0.06586185578202673,LU2204,LU2205,2022-01-06
HC,0.0746283029806799,HC2205,HC2210,2022-01-06
RB,0.09810630191081479,RB2205,RB2210,2022-01-06
WR,0.1039019456130427,WR2202,WR2205,2022-01-06
OI,0.11002940140962367,OI203,OI205,2022-01-06
FB,0.11288888522274657,fb2201,fb2202,2022-01-06
UR,0.12704787146242086,UR205,UR208,2022-01-06
I,0.15013854826847467,i2205,i2209,2022-01-06
Y,0.15388860345685604,y2203,y2205,2022-01-06
J,0.1580844043323574,j2205,j2209,2022-01-06
SN,0.15951155114022553,SN2202,SN2203,2022-01-06
CF,0.17818891443303814,CF203,CF205,2022-01-06
SS,0.20764241223950045,SS2202,SS2203,2022-01-06
AP,0.23205281830105054,AP205,AP210,2022-01-06
M,0.293185314264768,m2203,m2205,2022-01-06
B,0.2963113510844583,b2202,b2203,2022-01-06
P,0.4577930403450122,p2203,p2205,2022-01-06
PG,0.47966418862260807,pg2202,pg2203,2022-01-06
SC_TAS,,SC_TAS2202,SC_TAS2203,2022-01-06
LH,-0.581065787435212,lh2203,lh2205,2022-01-07
JD,-0.4527033275313228,jd2203,jd2205,2022-01-07
FG,-0.16691093233012158,FG205,FG208,2022-01-07
CS,-0.15116127474541324,cs2203,cs2205,2022-01-07
RR,-0.13165439690981406,rr2203,rr2204,2022-01-07
SA,-0.12077102473399404,SA205,SA209,2022-01-07
PK,-0.1205765273884736,PK204,PK210,2022-01-07
CJ,-0.09467352122313623,CJ205,CJ209,2022-01-07
FB,-0.0920249908716045,fb2201,fb2202,2022-01-07
NR,-0.08627653997143536,NR2203,NR2204,2022-01-07
C,-0.08108231500033691,c2203,c2205,2022-01-07
BU,-0.08042849319637826,BU2203,BU2206,2022-01-07
CY,-0.057862538646257046,CY201,CY205,2022-01-07
PF,-0.048900026171546485,PF203,PF205,2022-01-07
JM,-0.04779919661585763,jm2201,jm2205,2022-01-07
EG,-0.04449958593029824,eg2203,eg2205,2022-01-07
TA,-0.03624020077608794,TA203,TA205,2022-01-07
RU,-0.03500623150313227,RU2205,RU2209,2022-01-07
PB,-0.03109817095159054,PB2202,PB2203,2022-01-07
RM,-0.03071154973546036,RM203,RM205,2022-01-07
AG,-0.02609839619478571,AG2203,AG2206,2022-01-07
A,-0.025503736435832643,a2203,a2205,2022-01-07
ZN,-0.024464840278179707,ZN2202,ZN2203,2022-01-07
EB,-0.02357428388617358,eb2202,eb2203,2022-01-07
SR,-0.021004747515380423,SR203,SR205,2022-01-07
MA,-0.0205362436650137,MA203,MA205,2022-01-07
IH,-0.014486031737151501,IH2201,IH2203,2022-01-07
AU,-0.012685696014030818,AU2202,AU2206,2022-01-07
AL,-0.011352886371859093,AL2202,AL2203,2022-01-07
SM,-0.00864968914818843,SM203,SM205,2022-01-07
PP,-0.006455084000778752,pp2203,pp2205,2022-01-07
CU,-0.0017259978454785651,CU2202,CU2203,2022-01-07
BB,-0.0,bb2201,bb2202,2022-01-07
SF,0.0,SF203,SF205,2022-01-07
TS,0.002575341197843916,TS2203,TS2206,2022-01-07
BC,0.0038740920433336335,BC2203,BC2204,2022-01-07
TF,0.006903184573737082,TF2203,TF2206,2022-01-07
IF,0.008453857434364869,IF2201,IF2203,2022-01-07
T,0.009771910630916097,T2203,T2206,2022-01-07
FU,0.010145427322142905,FU2205,FU2209,2022-01-07
SP,0.011575566291364674,SP2203,SP2205,2022-01-07
L,0.016417750524170147,l2203,l2205,2022-01-07
V,0.0176439579007788,v2203,v2205,2022-01-07
ZC,0.030439945487230023,ZC205,ZC209,2022-01-07
IC,0.04471571085052496,IC2201,IC2203,2022-01-07
SC,0.046296353720631754,SC2202,SC2203,2022-01-07
NI,0.056002993813849294,NI2202,NI2203,2022-01-07
LU,0.07291001163968135,LU2204,LU2205,2022-01-07
HC,0.08194772375906242,HC2205,HC2210,2022-01-07
OI,0.10469729712916467,OI203,OI205,2022-01-07
RB,0.10569620394925441,RB2205,RB2210,2022-01-07
I,0.13658119649609218,i2205,i2209,2022-01-07
SS,0.15355067417845256,SS2202,SS2203,2022-01-07
J,0.15640466239350265,j2205,j2209,2022-01-07
Y,0.1622781576428105,y2203,y2205,2022-01-07
SN,0.16659897035114501,SN2202,SN2203,2022-01-07
WR,0.16833742120896256,WR2202,WR2205,2022-01-07
CF,0.17865579622220917,CF203,CF205,2022-01-07
UR,0.17973340300363705,UR205,UR208,2022-01-07
AP,0.2747701638567544,AP205,AP210,2022-01-07
M,0.28165655548314983,m2203,m2205,2022-01-07
B,0.328249571941721,b2202,b2203,2022-01-07
P,0.4425186289319245,p2203,p2205,2022-01-07
PG,0.5280852087459889,pg2202,pg2203,2022-01-07
SC_TAS,,SC_TAS2202,SC_TAS2203,2022-01-07
LH,-0.6297199615213376,lh2203,lh2205,2022-01-10
JD,-0.4794084377252305,jd2203,jd2205,2022-01-10
FB,-0.19489987594358205,fb2201,fb2202,2022-01-10
CS,-0.174384797663468,cs2203,cs2205,2022-01-10
FG,-0.16142904566622837,FG205,FG208,2022-01-10
RR,-0.15719188747814467,rr2203,rr2204,2022-01-10
PK,-0.1472997487019872,PK204,PK210,2022-01-10
SA,-0.10505959562976223,SA205,SA209,2022-01-10
C,-0.09679444586348585,c2203,c2205,2022-01-10
CY,-0.09582077844701115,CY201,CY205,2022-01-10
NR,-0.09015067441237856,NR2203,NR2204,2022-01-10
CJ,-0.08935627573201793,CJ205,CJ209,2022-01-10
BU,-0.07697170759960202,BU2203,BU2206,2022-01-10
EG,-0.04758705668275781,eg2203,eg2205,2022-01-10
TA,-0.04377059150506937,TA203,TA205,2022-01-10
PB,-0.039434803809825884,PB2202,PB2203,2022-01-10
EB,-0.03590452083155603,eb2202,eb2203,2022-01-10
RU,-0.035667527136556826,RU2205,RU2209,2022-01-10
MA,-0.03452915725606206,MA203,MA205,2022-01-10
PF,-0.03452537269951291,PF203,PF205,2022-01-10
ZN,-0.02962964468305593,ZN2202,ZN2203,2022-01-10
AG,-0.029501218324824743,AG2203,AG2206,2022-01-10
SR,-0.027215678205239388,SR203,SR205,2022-01-10
A,-0.025722409283521538,a2203,a2205,2022-01-10
IH,-0.02514486608765698,IH2201,IH2203,2022-01-10
RM,-0.024531550357568967,RM203,RM205,2022-01-10
SM,-0.018441910724120956,SM203,SM205,2022-01-10
AU,-0.012671270259503762,AU2202,AU2206,2022-01-10
PP,-0.01168594404710305,pp2203,pp2205,2022-01-10
CU,-0.008595373191791253,CU2202,CU2203,2022-01-10
BC,-0.00770465516034388,BC2203,BC2204,2022-01-10
AL,-0.002826522213043531,AL2202,AL2203,2022-01-10
ZC,-0.002570327159945398,ZC205,ZC209,2022-01-10
BB,-0.0,bb2201,bb2202,2022-01-10
TS,0.0023761200639319125,TS2203,TS2206,2022-01-10
IF,0.005450716813732914,IF2201,IF2203,2022-01-10
TF,0.006697859235497211,TF2203,TF2206,2022-01-10
FU,0.007193015948091453,FU2205,FU2209,2022-01-10
SF,0.008317931091882504,SF203,SF205,2022-01-10
L,0.00837599019228371,l2203,l2205,2022-01-10
T,0.009957685003084756,T2203,T2206,2022-01-10
V,0.010883369572115387,v2203,v2205,2022-01-10
SP,0.06292763862869986,SP2203,SP2205,2022-01-10
SC,0.06344869378738695,SC2202,SC2203,2022-01-10
NI,0.0730714183753661,NI2202,NI2203,2022-01-10
LU,0.07398495490757907,LU2204,LU2205,2022-01-10
IC,0.07921724206363912,IC2203,IC2206,2022-01-10
HC,0.0822214795704368,HC2205,HC2210,2022-01-10
RB,0.10260771364011222,RB2205,RB2210,2022-01-10
OI,0.11224563752101711,OI203,OI205,2022-01-10
UR,0.12117307596338783,UR205,UR208,2022-01-10
WR,0.13031585428303968,WR2202,WR2205,2022-01-10
I,0.1315038869229261,i2205,i2209,2022-01-10
JM,0.14289940998775563,jm2201,jm2205,2022-01-10
J,0.14700765313416445,j2205,j2209,2022-01-10
SN,0.15971931516646726,SN2202,SN2203,2022-01-10
Y,0.16917078866808274,y2203,y2205,2022-01-10
CF,0.20482657709740834,CF203,CF205,2022-01-10
SS,0.25792453855063746,SS2202,SS2203,2022-01-10
AP,0.2615328595368349,AP205,AP210,2022-01-10
M,0.3147195165546869,m2203,m2205,2022-01-10
B,0.3638746556443082,b2202,b2203,2022-01-10
P,0.44798840424630637,p2203,p2205,2022-01-10
PG,0.6184038013821949,pg2202,pg2203,2022-01-10
SC_TAS,,SC_TAS2202,SC_TAS2203,2022-01-10
LH,-0.5291990393918062,lh2203,lh2205,2022-01-11
JD,-0.4633454019778794,jd2203,jd2205,2022-01-11
FB,-0.22326225397241362,fb2201,fb2202,2022-01-11
CS,-0.18773143439569367,cs2203,cs2205,2022-01-11
FG,-0.16503486646390256,FG205,FG208,2022-01-11
PK,-0.1461365438629395,PK204,PK210,2022-01-11
RR,-0.13918371646112482,rr2203,rr2204,2022-01-11
SA,-0.12838726163132974,SA205,SA209,2022-01-11
C,-0.10325731831157858,c2203,c2205,2022-01-11
CJ,-0.09810760185866974,CJ205,CJ209,2022-01-11
CY,-0.09775635663232052,CY201,CY205,2022-01-11
BU,-0.07930569175679453,BU2203,BU2206,2022-01-11
NR,-0.07000019849638432,NR2203,NR2204,2022-01-11
EG,-0.05907885463237739,eg2203,eg2205,2022-01-11
A,-0.04143662877847198,a2203,a2205,2022-01-11
PF,-0.04138518270067811,PF203,PF205,2022-01-11
PB,-0.039434803809825884,PB2202,PB2203,2022-01-11
TA,-0.03911806761359452,TA203,TA205,2022-01-11
EB,-0.03675780442449491,eb2202,eb2203,2022-01-11
RU,-0.03672502438001774,RU2205,RU2209,2022-01-11
RM,-0.02873765329538523,RM203,RM205,2022-01-11
ZN,-0.027196879881031512,ZN2202,ZN2203,2022-01-11
SR,-0.02616663545407452,SR203,SR205,2022-01-11
AG,-0.024773170482193886,AG2203,AG2206,2022-01-11
IH,-0.022338074945679198,IH2201,IH2203,2022-01-11
ZC,-0.021881935087660877,ZC205,ZC209,2022-01-11
PP,-0.018998919783980786,pp2203,pp2205,2022-01-11
AU,-0.011110229266988928,AU2202,AU2206,2022-01-11
CU,-0.01032258128169515,CU2202,CU2203,2022-01-11
MA,-0.007038123974180393,MA203,MA205,2022-01-11
AL,-0.0027910222244659586,AL2202,AL2203,2022-01-11
BB,-0.0,bb2201,bb2202,2022-01-11
SM,0.0,SM203,SM205,2022-01-11
IF,0.0007499218841140224,IF2201,IF2203,2022-01-11
BC,0.0019284853396262028,BC2203,BC2204,2022-01-11
TS,0.00296919474230071,TS2203,TS2206,2022-01-11
FU,0.007257649988617638,FU2205,FU2209,2022-01-11
TF,0.0072836458029904,TF2203,TF2206,2022-01-11
V,0.007889547487854132,v2203,v2205,2022-01-11
L,0.009716601313817855,l2203,l2205,2022-01-11
SF,0.009716601313817855,SF203,SF205,2022-01-11
T,0.010939565755527928,T2203,T2206,2022-01-11
SP,0.06830452689886875,SP2203,SP2205,2022-01-11
HC,0.08120589331693015,HC2205,HC2210,2022-01-11
IC,0.08159019807003066,IC2203,IC2206,2022-01-11
SC,0.09047661908676588,SC2203,SC2204,2022-01-11
LU,0.09293677111580159,LU2204,LU2205,2022-01-11
NI,0.09778028393005239,NI2202,NI2203,2022-01-11
RB,0.1042131874806671,RB2205,RB2210,2022-01-11
JM,0.10595001577469981,jm2201,jm2205,2022-01-11
OI,0.12337855760415234,OI203,OI205,2022-01-11
I,0.1270479189499569,i2205,i2209,2022-01-11
UR,0.13980133501823006,UR205,UR208,2022-01-11
J,0.15134149613118467,j2205,j2209,2022-01-11
WR,0.1568156262872943,WR2202,WR2205,2022-01-11
Y,0.17516651105690112,y2203,y2205,2022-01-11
SN,0.18242708306231634,SN2202,SN2203,2022-01-11
CF,0.19568470913799607,CF203,CF205,2022-01-11
AP,0.25348691871164675,AP205,AP210,2022-01-11
SS,0.30797242051087337,SS2202,SS2203,2022-01-11
M,0.30961763907586526,m2203,m2205,2022-01-11
B,0.38547508472862363,b2202,b2203,2022-01-11
P,0.4705252271549951,p2203,p2205,2022-01-11
PG,0.5578956125228557,pg2202,pg2203,2022-01-11
SC_TAS,,SC_TAS2202,SC_TAS2203,2022-01-11
LH,-0.5358655448709349,lh2203,lh2205,2022-01-12
JD,-0.46518585944984614,jd2203,jd2205,2022-01-12
FG,-0.17337707663187749,FG205,FG208,2022-01-12
CS,-0.15224841267911754,cs2203,cs2205,2022-01-12
PK,-0.14470027238923217,PK204,PK210,2022-01-12
RR,-0.13467359307046,rr2203,rr2204,2022-01-12
SA,-0.12410672547436052,SA205,SA209,2022-01-12
CJ,-0.10910293251262437,CJ205,CJ209,2022-01-12
C,-0.08889051471084353,c2203,c2205,2022-01-12
FB,-0.08398168025451296,fb2201,fb2202,2022-01-12
NR,-0.07448813489200477,NR2203,NR2204,2022-01-12
BU,-0.0688648650445247,BU2203,BU2206,2022-01-12
CY,-0.062337160960719964,CY201,CY205,2022-01-12
EG,-0.06221321512301147,eg2203,eg2205,2022-01-12
PF,-0.046078120045368445,PF203,PF205,2022-01-12
TA,-0.041395334761630924,TA203,TA205,2022-01-12
MA,-0.03738329850381652,MA203,MA205,2022-01-12
A,-0.03732515925061519,a2203,a2205,2022-01-12
PB,-0.035219330678320275,PB2202,PB2203,2022-01-12
RU,-0.03459106022125119,RU2205,RU2209,2022-01-12
AG,-0.02964545067856854,AG2203,AG2206,2022-01-12
ZN,-0.028898268029797884,ZN2202,ZN2203,2022-01-12
SR,-0.025926926524003184,SR203,SR205,2022-01-12
IH,-0.023624984380718916,IH2201,IH2203,2022-01-12
RM,-0.02236911589443204,RM203,RM205,2022-01-12
AL,-0.016651251515418228,AL2202,AL2203,2022-01-12
EB,-0.01388889043934231,eb2202,eb2203,2022-01-12
AU,-0.010239456380908821,AU2204,AU2206,2022-01-12
SM,-0.009913846230478422,SM203,SM205,2022-01-12
PP,-0.007950371578249453,pp2203,pp2205,2022-01-12
BC,-0.0075650120708765645,BC2203,BC2204,2022-01-12
CU,-0.00505724528100339,CU2202,CU2203,2022-01-12
IF,-0.002966747763274753,IF2201,IF2203,2022-01-12
BB,-0.0,bb2201,bb2202,2022-01-12
FU,0.0020394290384332177,FU2205,FU2209,2022-01-12
TS,0.0021774094314735578,TS2203,TS2206,2022-01-12
ZC,0.006068489282103679,ZC205,ZC209,2022-01-12
TF,0.008467278618977515,TF2203,TF2206,2022-01-12
L,0.010247654070936694,l2203,l2205,2022-01-12
SF,0.010966418405866585,SF203,SF205,2022-01-12
T,0.01174276250741684,T2203,T2206,2022-01-12
V,0.013385786095627836,v2203,v2205,2022-01-12
SP,0.04958705909936059,SP2203,SP2205,2022-01-12
JM,0.0625219976155551,jm2201,jm2205,2022-01-12
HC,0.07699548247548652,HC2205,HC2210,2022-01-12
IC,0.0781570450345738,IC2203,IC2206,2022-01-12
NI,0.07935506808726325,NI2202,NI2203,2022-01-12
LU,0.08482821029352318,LU2204,LU2205,2022-01-12
SC,0.08595526055227204,SC2203,SC2204,2022-01-12
RB,0.10268379782470065,RB2205,RB2210,2022-01-12
I,0.12246598356076549,i2205,i2209,2022-01-12
OI,0.12616358875091216,OI203,OI205,2022-01-12
UR,0.14098375624669932,UR205,UR208,2022-01-12
J,0.15780375726404985,j2205,j2209,2022-01-12
CF,0.181874498450372,CF203,CF205,2022-01-12
Y,0.18780059486527392,y2203,y2205,2022-01-12
WR,0.21035340706765254,WR2202,WR2205,2022-01-12
AP,0.2525507927699482,AP205,AP210,2022-01-12
SN,0.2601749102623099,SN2202,SN2203,2022-01-12
SS,0.2641142969233064,SS2202,SS2203,2022-01-12
M,0.3167151985640357,m2203,m2205,2022-01-12
B,0.32231620429179947,b2202,b2203,2022-01-12
PG,0.42030562756100065,pg2202,pg2203,2022-01-12
P,0.4834655496471052,p2203,p2205,2022-01-12
LH,-0.49941431626314237,lh2203,lh2205,2022-01-13
JD,-0.4811017162347606,jd2203,jd2205,2022-01-13
FB,-0.2502021139928969,fb2201,fb2202,2022-01-13
CS,-0.1616000213614559,cs2203,cs2205,2022-01-13
PK,-0.14567044313653602,PK204,PK210,2022-01-13
RR,-0.12431663647358765,rr2203,rr2204,2022-01-13
CJ,-0.10092694925470441,CJ205,CJ209,2022-01-13
FG,-0.0822804240604173,FG205,FG209,2022-01-13
C,-0.07997156524107943,c2203,c2205,2022-01-13
NR,-0.06536785491423511,NR2203,NR2204,2022-01-13
BU,-0.06465270950283648,BU2203,BU2206,2022-01-13
EB,-0.0634064764126769,eb2202,eb2203,2022-01-13
EG,-0.06031367238576761,eg2203,eg2205,2022-01-13
WR,-0.05480675320424494,WR2202,WR2205,2022-01-13
A,-0.05013956754564895,a2203,a2205,2022-01-13
PF,-0.04592696016319314,PF203,PF205,2022-01-13
TA,-0.04123727572657239,TA203,TA205,2022-01-13
PB,-0.03509344499491587,PB2202,PB2203,2022-01-13
MA,-0.03459552156203553,MA203,MA205,2022-01-13
RU,-0.033977711640409254,RU2205,RU2209,2022-01-13
AG,-0.0285116511139986,AG2203,AG2206,2022-01-13
SM,-0.02671357664090295,SM203,SM205,2022-01-13
SR,-0.024857622297094963,SR203,SR205,2022-01-13
ZC,-0.022556497242081957,ZC205,ZC209,2022-01-13
IH,-0.02221179007272066,IH2201,IH2203,2022-01-13
ZN,-0.019331458067136736,ZN2202,ZN2203,2022-01-13
SA,-0.014637123180908457,SA204,SA205,2022-01-13
AU,-0.013091030390792718,AU2204,AU2206,2022-01-13
BC,-0.011274664155430223,BC2203,BC2204,2022-01-13
CU,-0.010074157580619915,CU2202,CU2203,2022-01-13
PP,-0.008647611393650117,pp2203,pp2205,2022-01-13
AL,-0.005612722272576894,AL2202,AL2203,2022-01-13
IF,-0.002013422837686046,IF2201,IF2203,2022-01-13
BB,-0.0,bb2201,bb2202,2022-01-13
TS,0.0025735567936342393,TS2203,TS2206,2022-01-13
