,roll_yield,near_by,deferred,date
OI,-0.027189193561599826,OI405,OI409,2014-01-07
TF,-0.02416135217773738,TF1403,TF1406,2014-01-07
C,-0.022804163857556806,c1405,c1409,2014-01-07
ZN,-0.01991701702037365,ZN1403,ZN1404,2014-01-07
ME,-0.0062413337352196655,ME405,ME409,2014-01-07
AL,0.008623787651063437,AL1403,AL1404,2014-01-07
CU,0.011575191405856422,CU1403,CU1404,2014-01-07
JR,0.01949958116372339,JR405,JR409,2014-01-07
WH,0.022117003806971423,WH401,WH405,2014-01-07
TC,0.023956570136783494,TC405,TC409,2014-01-07
WR,0.0287228890064625,WR1403,WR1409,2014-01-07
TA,0.03530441415856363,TA401,TA405,2014-01-07
I,0.0540555165080351,i1405,i1409,2014-01-07
L,0.10033447916399323,l1405,l1409,2014-01-07
M,0.14121353886038143,m1405,m1409,2014-01-07
A,0.1477532996311886,a1405,a1409,2014-01-07
B,0.16053456352744325,b1407,b1409,2014-01-07
RM,0.201837509247333,RM405,RM409,2014-01-07
CF,0.33966509044635945,CF405,CF411,2014-01-07
JD,-0.25272603392388016,jd1405,jd1409,2014-01-08
FG,-0.200152672949448,FG405,FG409,2014-01-08
J,-0.15143207629715444,j1405,j1409,2014-01-08
JM,-0.13019794660366693,jm1405,jm1409,2014-01-08
BU,-0.11030654336126719,BU1402,BU1406,2014-01-08
FU,-0.10411998918481753,FU1404,FU1411,2014-01-08
RB,-0.06686049213394031,RB1405,RB1410,2014-01-08
FB,-0.06544072941368988,fb1405,fb1409,2014-01-08
AG,-0.05522945683959681,AG1401,AG1406,2014-01-08
RU,-0.05242248003392081,RU1405,RU1409,2014-01-08
P,-0.04630515527306286,p1405,p1409,2014-01-08
OI,-0.04355477199134529,OI405,OI409,2014-01-08
V,-0.042320451024543626,v1405,v1409,2014-01-08
BB,-0.039539287333230116,bb1405,bb1409,2014-01-08
AU,-0.036702513167912884,AU1401,AU1406,2014-01-08
Y,-0.02891588651330638,y1405,y1409,2014-01-08
SR,-0.028132361861851956,SR405,SR409,2014-01-08
PB,-0.027518129026346816,PB1402,PB1404,2014-01-08
C,-0.02275611416776969,c1405,c1409,2014-01-08
TF,-0.022012257967474927,TF1403,TF1406,2014-01-08
IF,-0.01871075601940368,IF1401,IF1403,2014-01-08
ZN,-0.007957559973302209,ZN1403,ZN1404,2014-01-08
ME,-0.0010346611587299607,ME405,ME409,2014-01-08
CU,0.009223674550965342,CU1403,CU1404,2014-01-08
TC,0.009827124346892912,TC405,TC409,2014-01-08
WH,0.010544826322333776,WH401,WH405,2014-01-08
JR,0.016512912016747847,JR405,JR409,2014-01-08
AL,0.02164112398980872,AL1403,AL1404,2014-01-08
WR,0.0287228890064625,WR1403,WR1409,2014-01-08
TA,0.032759670342066755,TA401,TA405,2014-01-08
I,0.06115727077342159,i1405,i1409,2014-01-08
L,0.1101168913555485,l1405,l1409,2014-01-08
M,0.14437055303845264,m1405,m1409,2014-01-08
A,0.14962669688342695,a1405,a1409,2014-01-08
B,0.16102232192318633,b1407,b1409,2014-01-08
RM,0.18419494873723538,RM405,RM409,2014-01-08
CF,0.35878126695393764,CF405,CF411,2014-01-08
JD,-0.2510856097653324,jd1405,jd1409,2014-01-09
FG,-0.17975037245075132,FG405,FG409,2014-01-09
J,-0.14303669580461212,j1405,j1409,2014-01-09
JM,-0.13788640669390756,jm1405,jm1409,2014-01-09
FU,-0.10411998918481753,FU1404,FU1411,2014-01-09
BU,-0.09380074449130321,BU1402,BU1406,2014-01-09
RI,-0.06912435917064887,RI401,RI405,2014-01-09
RB,-0.06710850909756078,RB1405,RB1410,2014-01-09
FB,-0.05799437105492147,fb1405,fb1409,2014-01-09
AG,-0.05090646247592764,AG1401,AG1406,2014-01-09
RU,-0.0485518909500132,RU1405,RU1409,2014-01-09
V,-0.04662098485171373,v1405,v1409,2014-01-09
PB,-0.04282659791907414,PB1402,PB1403,2014-01-09
P,-0.03795571230973385,p1405,p1409,2014-01-09
BB,-0.032576230004627345,bb1405,bb1409,2014-01-09
Y,-0.030584972554751393,y1405,y1409,2014-01-09
SR,-0.02823704768874087,SR405,SR409,2014-01-09
OI,-0.02696842867390136,OI405,OI409,2014-01-09
TF,-0.025274617819683882,TF1403,TF1406,2014-01-09
IF,-0.022623242531323622,IF1401,IF1403,2014-01-09
C,-0.017684261734047035,c1405,c1409,2014-01-09
TA,-0.016054115202517313,TA401,TA405,2014-01-09
ZN,-0.015989342805344336,ZN1403,ZN1404,2014-01-09
AU,-0.007371015714351959,AU1406,AU1412,2014-01-09
ME,-0.0062283759395997396,ME405,ME409,2014-01-09
AL,0.0043454644689959665,AL1403,AL1404,2014-01-09
CU,0.004686584711005323,CU1403,CU1404,2014-01-09
TC,0.0076684357985343544,TC405,TC409,2014-01-09
WR,0.033641596226746576,WR1403,WR1409,2014-01-09
I,0.06143559403062203,i1405,i1409,2014-01-09
WH,0.08086742996558466,WH405,WH409,2014-01-09
L,0.10980182593453894,l1405,l1409,2014-01-09
A,0.14018421468322845,a1405,a1409,2014-01-09
M,0.15654114300007588,m1405,m1409,2014-01-09
B,0.1649328411453157,b1407,b1409,2014-01-09
RM,0.19097901866731629,RM405,RM409,2014-01-09
CF,0.3540088310326685,CF405,CF411,2014-01-09
JD,-0.2456634019564818,jd1405,jd1409,2014-01-10
FG,-0.17919245870840403,FG405,FG409,2014-01-10
J,-0.14616374566971785,j1405,j1409,2014-01-10
JM,-0.1370645525142838,jm1405,jm1409,2014-01-10
FU,-0.10411998918481753,FU1404,FU1411,2014-01-10
BU,-0.09380074449130321,BU1402,BU1406,2014-01-10
FB,-0.07303938778397374,fb1405,fb1409,2014-01-10
RB,-0.05906110513567894,RB1405,RB1410,2014-01-10
PB,-0.055545764122062635,PB1402,PB1403,2014-01-10
AG,-0.05227929483866892,AG1401,AG1406,2014-01-10
RU,-0.05098276813611265,RU1405,RU1409,2014-01-10
V,-0.046657239022454354,v1405,v1409,2014-01-10
P,-0.03467067820275862,p1405,p1409,2014-01-10
TA,-0.03235909885949028,TA401,TA405,2014-01-10
IF,-0.03129784954455653,IF1401,IF1403,2014-01-10
BB,-0.03125028257476674,bb1405,bb1409,2014-01-10
Y,-0.028742734835274144,y1405,y1409,2014-01-10
OI,-0.025235826835387706,OI405,OI409,2014-01-10
TF,-0.02257062011990124,TF1403,TF1406,2014-01-10
C,-0.021487346967636062,c1405,c1409,2014-01-10
AL,-0.01741023156325467,AL1403,AL1404,2014-01-10
SR,-0.01642399810023142,SR405,SR409,2014-01-10
AU,-0.005708464629730471,AU1406,AU1412,2014-01-10
ME,-0.004110997560058837,ME405,ME409,2014-01-10
ZN,-0.003987373354515579,ZN1403,ZN1404,2014-01-10
TC,0.005441684786057704,TC405,TC409,2014-01-10
CU,0.018706161231492945,CU1403,CU1404,2014-01-10
WR,0.033641596226746576,WR1403,WR1409,2014-01-10
I,0.06888936452534612,i1405,i1409,2014-01-10
WH,0.08296452577671895,WH405,WH409,2014-01-10
L,0.10581143184906927,l1405,l1409,2014-01-10
A,0.12241195335788065,a1405,a1409,2014-01-10
M,0.16154892775630128,m1405,m1409,2014-01-10
B,0.17353152188715368,b1407,b1409,2014-01-10
RM,0.2010321308488806,RM405,RM409,2014-01-10
RS,0.27963143565589427,RS407,RS409,2014-01-10
CF,0.3487067742895556,CF405,CF411,2014-01-10
JD,-0.25579022324714473,jd1405,jd1409,2014-01-14
FG,-0.1918250530641287,FG405,FG409,2014-01-14
FU,-0.15930238019836906,FU1404,FU1411,2014-01-14
J,-0.1370101104995648,j1405,j1409,2014-01-14
JM,-0.1362524390723785,jm1405,jm1409,2014-01-14
RS,-0.09818177760015333,RS409,RS411,2014-01-14
RI,-0.07540791981462683,RI401,RI405,2014-01-14
RB,-0.0604018872934555,RB1405,RB1410,2014-01-14
RU,-0.060285716569271945,RU1405,RU1409,2014-01-14
AG,-0.05990859945971529,AG1401,AG1406,2014-01-14
FB,-0.05045822787888326,fb1405,fb1409,2014-01-14
ME,-0.04511363209362151,ME405,ME409,2014-01-14
V,-0.04410137445863448,v1405,v1409,2014-01-14
PB,-0.0424329915681752,PB1402,PB1404,2014-01-14
TA,-0.04140376241751989,TA401,TA405,2014-01-14
BU,-0.04117173494450975,BU1402,BU1406,2014-01-14
P,-0.03974918011168808,p1405,p1409,2014-01-14
IF,-0.03775972185473485,IF1401,IF1403,2014-01-14
BB,-0.03216230923530509,bb1405,bb1409,2014-01-14
Y,-0.03139511385025287,y1405,y1409,2014-01-14
TF,-0.025801479771797683,TF1403,TF1406,2014-01-14
AU,-0.024077337337867828,AU1406,AU1412,2014-01-14
OI,-0.019968240412205712,OI405,OI409,2014-01-14
ZN,-0.019720628924760758,ZN1403,ZN1404,2014-01-14
SR,-0.015034348928869602,SR405,SR409,2014-01-14
C,-0.010139426635492787,c1405,c1409,2014-01-14
AL,-0.00872410071140698,AL1403,AL1404,2014-01-14
TC,0.003261460730721924,TC405,TC409,2014-01-14
CU,0.011590844135004249,CU1403,CU1404,2014-01-14
WR,0.033641596226746576,WR1403,WR1409,2014-01-14
I,0.051577201621118625,i1405,i1409,2014-01-14
WH,0.09151974736737392,WH405,WH409,2014-01-14
L,0.10981073008580299,l1405,l1409,2014-01-14
A,0.1464679599785365,a1405,a1409,2014-01-14
M,0.1548255096480225,m1405,m1409,2014-01-14
B,0.17221726059866263,b1407,b1409,2014-01-14
RM,0.18365875109078927,RM405,RM409,2014-01-14
CF,0.3707878211336439,CF405,CF411,2014-01-14
JD,-0.27250642028409966,jd1405,jd1409,2014-01-15
FG,-0.19376448743667152,FG405,FG409,2014-01-15
FU,-0.15930238019836906,FU1404,FU1411,2014-01-15
RI,-0.14938708401435216,RI405,RI409,2014-01-15
J,-0.13936355108014475,j1405,j1409,2014-01-15
JM,-0.13136426934417506,jm1405,jm1409,2014-01-15
WR,-0.08744546914325209,WR1405,WR1409,2014-01-15
FB,-0.07706845834593261,fb1405,fb1409,2014-01-15
RU,-0.06407837793372712,RU1405,RU1409,2014-01-15
ME,-0.05901173769147583,ME405,ME409,2014-01-15
RB,-0.057621748143375257,RB1405,RB1410,2014-01-15
AG,-0.0568733099110499,AG1401,AG1406,2014-01-15
V,-0.051164030800987706,v1405,v1409,2014-01-15
PB,-0.044641481399765606,PB1402,PB1404,2014-01-15
AL,-0.03948093490093096,AL1403,AL1404,2014-01-15
P,-0.03918928192417294,p1405,p1409,2014-01-15
BU,-0.03684376533760436,BU1402,BU1406,2014-01-15
Y,-0.036079809497399126,y1405,y1409,2014-01-15
IF,-0.03354684544017061,IF1401,IF1403,2014-01-15
BB,-0.03235501702968772,bb1405,bb1409,2014-01-15
TF,-0.0245823203898781,TF1403,TF1406,2014-01-15
SR,-0.018437283668240018,SR405,SR409,2014-01-15
OI,-0.015674926807433483,OI405,OI409,2014-01-15
ZN,-0.011871394208093529,ZN1403,ZN1404,2014-01-15
AU,-0.010157462158031441,AU1406,AU1412,2014-01-15
C,-0.008885134482984319,c1405,c1409,2014-01-15
TC,0.0032520328387743436,TC405,TC409,2014-01-15
TA,0.018100902492393524,TA405,TA409,2014-01-15
CU,0.023346310865896232,CU1403,CU1404,2014-01-15
JR,0.044704422938393856,JR405,JR409,2014-01-15
I,0.0620711797723385,i1405,i1409,2014-01-15
WH,0.0881467924589802,WH405,WH409,2014-01-15
L,0.11363945235485505,l1405,l1409,2014-01-15
A,0.15798341023515897,a1405,a1409,2014-01-15
M,0.16457508165614024,m1405,m1409,2014-01-15
RM,0.19867070588871905,RM405,RM409,2014-01-15
B,0.21875458696079067,b1407,b1409,2014-01-15
CF,0.35950987305575965,CF405,CF411,2014-01-15
JD,-0.29532021843975753,jd1405,jd1409,2014-01-16
FG,-0.19766931374800734,FG405,FG409,2014-01-16
FU,-0.15930238019836906,FU1404,FU1411,2014-01-16
RI,-0.1537473128451243,RI405,RI409,2014-01-16
J,-0.13975709771101544,j1405,j1409,2014-01-16
JM,-0.1303893952316832,jm1405,jm1409,2014-01-16
WR,-0.12486092010809696,WR1405,WR1409,2014-01-16
FB,-0.07549006770822309,fb1405,fb1409,2014-01-16
RU,-0.06640377344026434,RU1405,RU1409,2014-01-16
RB,-0.06394936156000605,RB1405,RB1410,2014-01-16
AG,-0.05855272472950404,AG1402,AG1406,2014-01-16
ME,-0.05434566593521585,ME405,ME409,2014-01-16
V,-0.05380261161417539,v1405,v1409,2014-01-16
IF,-0.05179398383286536,IF1402,IF1403,2014-01-16
PB,-0.0488066351702284,PB1402,PB1404,2014-01-16
BU,-0.04367684062669788,BU1402,BU1406,2014-01-16
P,-0.042872454706125454,p1405,p1409,2014-01-16
BB,-0.041413568735730655,bb1405,bb1409,2014-01-16
AL,-0.03497270234951857,AL1403,AL1404,2014-01-16
Y,-0.03332867186716314,y1405,y1409,2014-01-16
RS,-0.026362632640420044,RS409,RS411,2014-01-16
TF,-0.02601734229288992,TF1403,TF1406,2014-01-16
ZN,-0.023598827664489924,ZN1403,ZN1404,2014-01-16
OI,-0.019124956106131484,OI405,OI409,2014-01-16
C,-0.013968279203295669,c1405,c1409,2014-01-16
SR,-0.012718974758409007,SR405,SR409,2014-01-16
AU,-0.008932211355191746,AU1406,AU1412,2014-01-16
TC,-0.006502892719630135,TC405,TC409,2014-01-16
TA,0.017113566088924757,TA405,TA409,2014-01-16
CU,0.01854714434136652,CU1403,CU1404,2014-01-16
I,0.0620711797723385,i1405,i1409,2014-01-16
PM,0.0677862886489427,PM405,PM409,2014-01-16
WH,0.09562134439983419,WH405,WH409,2014-01-16
L,0.11342983215079044,l1405,l1409,2014-01-16
A,0.14906228272926536,a1405,a1409,2014-01-16
M,0.16668423925176745,m1405,m1409,2014-01-16
B,0.21134260331283444,b1407,b1409,2014-01-16
RM,0.2157033901510208,RM405,RM409,2014-01-16
CF,0.35133392956701964,CF405,CF411,2014-01-16
JD,-0.3119495338182698,jd1405,jd1409,2014-01-17
FG,-0.1925670575229182,FG405,FG409,2014-01-17
FU,-0.15930238019836906,FU1404,FU1411,2014-01-17
RI,-0.1548064832097295,RI405,RI409,2014-01-17
J,-0.13856814740812415,j1405,j1409,2014-01-17
JM,-0.11909960954005336,jm1405,jm1409,2014-01-17
WR,-0.10609486517159096,WR1405,WR1409,2014-01-17
FB,-0.07278598112851419,fb1405,fb1409,2014-01-17
RU,-0.069542489821175,RU1405,RU1409,2014-01-17
RS,-0.06680039591147814,RS409,RS411,2014-01-17
BU,-0.05867824089533295,BU1402,BU1406,2014-01-17
RB,-0.05808112631144752,RB1405,RB1410,2014-01-17
AG,-0.05701926028647243,AG1402,AG1406,2014-01-17
ME,-0.051056371842392194,ME405,ME409,2014-01-17
PB,-0.05102794753700615,PB1402,PB1404,2014-01-17
V,-0.049316179029479816,v1405,v1409,2014-01-17
IF,-0.04792164655140016,IF1402,IF1403,2014-01-17
P,-0.0470197018625054,p1405,p1409,2014-01-17
BB,-0.03465483666042612,bb1405,bb1409,2014-01-17
Y,-0.028016471126566106,y1405,y1409,2014-01-17
ZN,-0.027545511357248878,ZN1403,ZN1404,2014-01-17
AL,-0.026191352703814435,AL1403,AL1404,2014-01-17
TF,-0.023069871881836772,TF1403,TF1406,2014-01-17
SR,-0.015348715495792985,SR405,SR409,2014-01-17
C,-0.01269574471974047,c1405,c1409,2014-01-17
OI,-0.008695658262033772,OI405,OI409,2014-01-17
AU,-0.006900057579767852,AU1406,AU1412,2014-01-17
TC,0.002167630152107731,TC405,TC409,2014-01-17
TA,0.017157610393580672,TA405,TA409,2014-01-17
CU,0.020827312141751625,CU1403,CU1404,2014-01-17
I,0.06928714438394819,i1405,i1409,2014-01-17
WH,0.10261064361847366,WH405,WH409,2014-01-17
L,0.11614353654207119,l1405,l1409,2014-01-17
A,0.15085144927864594,a1405,a1409,2014-01-17
M,0.1598795101857138,m1405,m1409,2014-01-17
RM,0.19578457162227986,RM405,RM409,2014-01-17
B,0.2253080739127949,b1407,b1409,2014-01-17
CF,0.33703991515593273,CF405,CF411,2014-01-17
JD,-0.3124294968757647,jd1405,jd1409,2014-01-20
FG,-0.186250645763003,FG405,FG409,2014-01-20
RI,-0.16046605485295867,RI405,RI409,2014-01-20
FU,-0.15897251213580268,FU1404,FU1411,2014-01-20
J,-0.13722900508202146,j1405,j1409,2014-01-20
JM,-0.1236308059399887,jm1405,jm1409,2014-01-20
WR,-0.10609486517159096,WR1405,WR1409,2014-01-20
RU,-0.06611109314018702,RU1405,RU1409,2014-01-20
FB,-0.06548999243604565,fb1405,fb1409,2014-01-20
P,-0.06415212709005141,p1405,p1409,2014-01-20
BU,-0.05867824089533295,BU1402,BU1406,2014-01-20
AG,-0.05800083995299818,AG1402,AG1406,2014-01-20
ME,-0.05784045223650112,ME405,ME409,2014-01-20
RB,-0.057718212558407186,RB1405,RB1410,2014-01-20
PB,-0.05506568830583018,PB1402,PB1404,2014-01-20
V,-0.05363531901452642,v1405,v1409,2014-01-20
IF,-0.040579483901561846,IF1402,IF1403,2014-01-20
BB,-0.027289094631799064,bb1405,bb1409,2014-01-20
Y,-0.024962996930938876,y1405,y1409,2014-01-20
TF,-0.023378411162424426,TF1403,TF1406,2014-01-20
ZN,-0.019688273489518664,ZN1403,ZN1404,2014-01-20
C,-0.011404448792124709,c1405,c1409,2014-01-20
SR,-0.011259534135545615,SR405,SR409,2014-01-20
AU,-0.008851352206305051,AU1406,AU1412,2014-01-20
AL,-0.008683068396223315,AL1403,AL1404,2014-01-20
TC,0.00547345526762726,TC405,TC409,2014-01-20
CU,0.01157742492118684,CU1403,CU1404,2014-01-20
TA,0.012010310579427736,TA405,TA409,2014-01-20
RS,0.012513038946128225,RS409,RS411,2014-01-20
OI,0.012728063216370277,OI405,OI409,2014-01-20
JR,0.03585893121570554,JR405,JR409,2014-01-20
I,0.0598260294953209,i1405,i1409,2014-01-20
WH,0.09861552425347184,WH405,WH409,2014-01-20
L,0.11420778335150908,l1405,l1409,2014-01-20
A,0.14478629222857176,a1405,a1409,2014-01-20
M,0.16279186644896942,m1405,m1409,2014-01-20
RM,0.19480627587129,RM405,RM409,2014-01-20
B,0.23455755474766526,b1407,b1409,2014-01-20
CF,0.29655734470007145,CF405,CF411,2014-01-20
JD,-0.3535276412031423,jd1405,jd1409,2014-01-21
FG,-0.18172885735299116,FG405,FG409,2014-01-21
RI,-0.15749295635352184,RI405,RI409,2014-01-21
J,-0.13549280116238765,j1405,j1409,2014-01-21
FU,-0.1288606801812702,FU1404,FU1411,2014-01-21
JM,-0.1236308059399887,jm1405,jm1409,2014-01-21
WR,-0.10609486517159096,WR1405,WR1409,2014-01-21
PB,-0.07703307480788775,PB1402,PB1403,2014-01-21
RU,-0.06950814914954999,RU1405,RU1409,2014-01-21
BU,-0.05740494055805925,BU1402,BU1406,2014-01-21
FB,-0.05705763469107901,fb1405,fb1409,2014-01-21
RB,-0.055654667805384854,RB1405,RB1410,2014-01-21
AG,-0.05542209150932723,AG1402,AG1406,2014-01-21
P,-0.054528596441328674,p1405,p1409,2014-01-21
V,-0.051443193482335406,v1405,v1409,2014-01-21
IF,-0.041263274754536616,IF1402,IF1403,2014-01-21
ME,-0.037544883737722495,ME405,ME409,2014-01-21
BB,-0.02750667067708729,bb1405,bb1409,2014-01-21
AL,-0.02612482889614591,AL1403,AL1404,2014-01-21
Y,-0.021524756016885794,y1405,y1409,2014-01-21
TF,-0.02044932209832735,TF1403,TF1406,2014-01-21
ZN,-0.015779094975708344,ZN1403,ZN1404,2014-01-21
C,-0.015228459095581704,c1405,c1409,2014-01-21
SR,-0.00937710073565543,SR405,SR409,2014-01-21
AU,-0.007665163189943971,AU1406,AU1412,2014-01-21
TC,0.001104362243282629,TC405,TC409,2014-01-21
CU,0.020899860145188045,CU1403,CU1404,2014-01-21
JR,0.02517768167444654,JR405,JR409,2014-01-21
TA,0.027964082464647187,TA405,TA409,2014-01-21
OI,0.03237747984606886,OI405,OI409,2014-01-21
I,0.05360476149253751,i1405,i1409,2014-01-21
WH,0.09756085734157242,WH405,WH409,2014-01-21
L,0.10312208949706952,l1405,l1409,2014-01-21
A,0.13274774550794005,a1405,a1409,2014-01-21
M,0.15740114809213862,m1405,m1409,2014-01-21
