,roll_yield,near_by,deferred,date
C,-0.07822279104523405,c1005,c1009,2010-02-22
WS,-0.07450493781728365,WS005,WS009,2010-02-22
RO,-0.06635103329485391,RO005,RO009,2010-02-22
Y,-0.0524559430230585,y1005,y1009,2010-02-22
P,-0.044471094811982984,p1005,p1009,2010-02-22
RU,-0.03356678375341747,RU1005,RU1009,2010-02-22
AU,-0.00964128328331377,AU1006,AU1012,2010-02-22
CU,-0.00203338134859131,CU1005,CU1006,2010-02-22
L,0.011828241410985416,l1005,l1101,2010-02-22
B,0.05433524982913831,b1009,b1101,2010-02-22
A,0.0587009738225892,a1009,a1101,2010-02-22
M,0.10582553479587964,m1005,m1009,2010-02-22
SR,0.2526257741189242,SR009,SR101,2010-02-22
V,-0.3200758842317564,v1003,v1005,2010-02-23
WR,-0.18688683046876026,WR1005,WR1010,2010-02-23
RB,-0.1750156495693102,RB1005,RB1010,2010-02-23
ER,-0.1666297088951888,ER005,ER009,2010-02-23
FU,-0.16299127743918132,FU1003,FU1005,2010-02-23
CF,-0.1236913600097286,CF005,CF009,2010-02-23
TA,-0.12014704197483417,TA003,TA005,2010-02-23
AL,-0.1123143618665277,AL1005,AL1006,2010-02-23
ZN,-0.09232039168240536,ZN1005,ZN1006,2010-02-23
C,-0.08428431170975084,c1005,c1009,2010-02-23
WS,-0.07726892496057446,WS005,WS009,2010-02-23
Y,-0.06401950058703006,y1005,y1009,2010-02-23
P,-0.056980130161766895,p1005,p1009,2010-02-23
RO,-0.05579826070879693,RO005,RO009,2010-02-23
CU,-0.03255894824270274,CU1005,CU1006,2010-02-23
RU,-0.0297267592809407,RU1005,RU1009,2010-02-23
AU,-0.0071065244761564506,AU1006,AU1012,2010-02-23
L,0.01554418055331982,l1005,l1101,2010-02-23
A,0.06418194177608615,a1009,a1101,2010-02-23
B,0.06542914888364885,b1009,b1101,2010-02-23
M,0.09573637914624118,m1005,m1009,2010-02-23
SR,0.2642533201684301,SR009,SR101,2010-02-23
V,-0.3126960068340841,v1003,v1005,2010-02-24
FU,-0.23074546723624556,FU1003,FU1005,2010-02-24
WR,-0.19565542282552964,WR1005,WR1010,2010-02-24
RB,-0.1887577317644042,RB1005,RB1010,2010-02-24
ER,-0.16467985074507852,ER005,ER009,2010-02-24
WT,-0.15467342899455033,WT005,WT009,2010-02-24
TA,-0.13737781143117206,TA003,TA005,2010-02-24
CF,-0.11878181873890947,CF005,CF009,2010-02-24
AL,-0.10647807216584071,AL1005,AL1006,2010-02-24
ZN,-0.10400931852201692,ZN1005,ZN1006,2010-02-24
C,-0.0794855903453269,c1005,c1009,2010-02-24
WS,-0.07443890982730866,WS005,WS009,2010-02-24
Y,-0.05806632885886827,y1005,y1009,2010-02-24
RO,-0.053920572846990616,RO005,RO009,2010-02-24
P,-0.04957352980987095,p1005,p1009,2010-02-24
RU,-0.0461729714270373,RU1005,RU1009,2010-02-24
CU,-0.030903957332790652,CU1005,CU1006,2010-02-24
AU,-0.005623361011950963,AU1006,AU1012,2010-02-24
L,0.007481312266558577,l1005,l1101,2010-02-24
A,0.06206847034855617,a1009,a1101,2010-02-24
B,0.09171348151580123,b1005,b1009,2010-02-24
M,0.10331599516363042,m1005,m1009,2010-02-24
SR,0.23136067006535552,SR009,SR101,2010-02-24
V,-0.2864409450625222,v1003,v1005,2010-02-25
WR,-0.21976126446117702,WR1005,WR1010,2010-02-25
RB,-0.21162918488557786,RB1005,RB1010,2010-02-25
FU,-0.18787434198868985,FU1003,FU1005,2010-02-25
ER,-0.15638252089151397,ER005,ER009,2010-02-25
TA,-0.12159644146174375,TA003,TA005,2010-02-25
CF,-0.1163116676844064,CF005,CF009,2010-02-25
AL,-0.11347602290442532,AL1005,AL1006,2010-02-25
ZN,-0.10460431260318792,ZN1005,ZN1006,2010-02-25
C,-0.07632346691943866,c1005,c1009,2010-02-25
WS,-0.07447190918617871,WS005,WS009,2010-02-25
RO,-0.0547446762091867,RO005,RO009,2010-02-25
Y,-0.05354387670121791,y1005,y1009,2010-02-25
L,-0.040568314146573095,l1005,l1101,2010-02-25
RU,-0.02722616246417866,RU1005,RU1009,2010-02-25
CU,-0.024849016644716365,CU1005,CU1006,2010-02-25
AU,-0.007744602880214056,AU1006,AU1012,2010-02-25
P,0.05086353934083531,p1009,p1101,2010-02-25
A,0.05362918837676624,a1009,a1101,2010-02-25
B,0.09930696076696133,b1005,b1009,2010-02-25
M,0.11533888025958704,m1005,m1009,2010-02-25
SR,0.20600830830836733,SR009,SR101,2010-02-25
V,-0.29194948049727254,v1003,v1005,2010-02-26
RB,-0.2207577353079606,RB1005,RB1010,2010-02-26
WR,-0.21379111212885327,WR1005,WR1010,2010-02-26
WT,-0.18140374180582464,WT005,WT009,2010-02-26
ER,-0.16944004613088198,ER005,ER009,2010-02-26
TA,-0.13860096569035713,TA003,TA005,2010-02-26
CF,-0.12317375476769407,CF005,CF009,2010-02-26
AL,-0.11777046201024785,AL1005,AL1006,2010-02-26
ZN,-0.09150371134749084,ZN1005,ZN1006,2010-02-26
WS,-0.07578510684339144,WS005,WS009,2010-02-26
C,-0.06994082018587838,c1005,c1009,2010-02-26
RO,-0.05125752832116838,RO005,RO009,2010-02-26
Y,-0.04797500258897425,y1005,y1009,2010-02-26
L,-0.03737734918573455,l1005,l1101,2010-02-26
CU,-0.03510887970384716,CU1005,CU1006,2010-02-26
RU,-0.02825389083266443,RU1005,RU1009,2010-02-26
FU,-0.009326081593422825,FU1003,FU1005,2010-02-26
AU,-0.006725691568074359,AU1006,AU1012,2010-02-26
P,0.05024357190366796,p1009,p1101,2010-02-26
A,0.05214774440826438,a1009,a1101,2010-02-26
B,0.09651498364760225,b1005,b1009,2010-02-26
M,0.12016232746019706,m1005,m1009,2010-02-26
SR,0.1779410584549091,SR009,SR101,2010-02-26
V,-0.3336452702565081,v1003,v1005,2010-03-01
RB,-0.2530362934927575,RB1005,RB1010,2010-03-01
WR,-0.2513132689620139,WR1005,WR1010,2010-03-01
ER,-0.1678162582634814,ER005,ER009,2010-03-01
WT,-0.14591598148553464,WT005,WT009,2010-03-01
FU,-0.13945996235637156,FU1005,FU1006,2010-03-01
TA,-0.1320967833862503,TA003,TA005,2010-03-01
CF,-0.11855646052772802,CF005,CF009,2010-03-01
AL,-0.11344249920771216,AL1005,AL1006,2010-03-01
ZN,-0.10592552395246846,ZN1005,ZN1006,2010-03-01
C,-0.08095472326233885,c1005,c1009,2010-03-01
WS,-0.0744059397017745,WS005,WS009,2010-03-01
RO,-0.05914102941330649,RO005,RO009,2010-03-01
Y,-0.05498806236571513,y1005,y1009,2010-03-01
RU,-0.038647877493041154,RU1005,RU1009,2010-03-01
L,-0.031763694673095644,l1005,l1101,2010-03-01
CU,-0.029651608860092576,CU1005,CU1006,2010-03-01
AU,-0.00612483857006098,AU1006,AU1012,2010-03-01
P,0.04893787515519446,p1009,p1101,2010-03-01
A,0.06008784562671758,a1009,a1101,2010-03-01
B,0.06601916831704982,b1005,b1009,2010-03-01
M,0.10545537849375225,m1005,m1009,2010-03-01
SR,0.15404453287043984,SR009,SR101,2010-03-01
V,-0.31069611063531527,v1003,v1005,2010-03-02
RB,-0.2488763650343031,RB1005,RB1010,2010-03-02
WR,-0.24700295295725358,WR1005,WR1010,2010-03-02
ER,-0.1481782659887294,ER005,ER009,2010-03-02
FU,-0.13778027270984378,FU1005,FU1006,2010-03-02
CF,-0.11492135934902992,CF005,CF009,2010-03-02
TA,-0.11394676113848454,TA005,TA009,2010-03-02
ZN,-0.10343453446132062,ZN1005,ZN1006,2010-03-02
AL,-0.09748812456318456,AL1005,AL1006,2010-03-02
C,-0.07463878764787081,c1005,c1009,2010-03-02
RO,-0.06632986630897045,RO005,RO009,2010-03-02
WS,-0.06391719803361214,WS005,WS009,2010-03-02
Y,-0.05919910970975655,y1005,y1009,2010-03-02
L,-0.05813701544910558,l1005,l1101,2010-03-02
RU,-0.03884766062415379,RU1005,RU1009,2010-03-02
CU,-0.03452655339459956,CU1005,CU1006,2010-03-02
AU,-0.010160902464837827,AU1006,AU1012,2010-03-02
P,0.04033968994723226,p1009,p1101,2010-03-02
A,0.06024455935480111,a1009,a1101,2010-03-02
B,0.0842794326567318,b1005,b1009,2010-03-02
M,0.11168449223761748,m1005,m1009,2010-03-02
SR,0.1967918474574397,SR009,SR101,2010-03-02
V,-0.35556878422036453,v1003,v1005,2010-03-03
RB,-0.24381125121707525,RB1005,RB1010,2010-03-03
WR,-0.23597335265835978,WR1005,WR1010,2010-03-03
WT,-0.1578497130392763,WT005,WT009,2010-03-03
ER,-0.15774412488390982,ER005,ER009,2010-03-03
FU,-0.13464006606560877,FU1005,FU1006,2010-03-03
CF,-0.11908850344725108,CF005,CF009,2010-03-03
ZN,-0.10895658840475683,ZN1005,ZN1006,2010-03-03
AL,-0.10386574320228925,AL1005,AL1006,2010-03-03
TA,-0.1028427292738041,TA005,TA009,2010-03-03
C,-0.07303579535752759,c1005,c1009,2010-03-03
Y,-0.0651937123863274,y1005,y1009,2010-03-03
WS,-0.06517658254786186,WS005,WS009,2010-03-03
RO,-0.06391126026734069,RO005,RO009,2010-03-03
L,-0.057251654625622664,l1005,l1101,2010-03-03
RU,-0.04105392700311995,RU1005,RU1009,2010-03-03
CU,-0.04029553819981024,CU1005,CU1006,2010-03-03
AU,-0.0045997085978898246,AU1006,AU1012,2010-03-03
P,0.04861217476416908,p1009,p1101,2010-03-03
A,0.06388192555544694,a1009,a1101,2010-03-03
B,0.1054825172565509,b1005,b1009,2010-03-03
M,0.11129721486576899,m1005,m1009,2010-03-03
SR,0.19523514869739284,SR009,SR101,2010-03-03
V,-0.32172654863458516,v1003,v1005,2010-03-04
RB,-0.21442328720988404,RB1005,RB1010,2010-03-04
WR,-0.21079371209527725,WR1005,WR1010,2010-03-04
ER,-0.15329187845673142,ER005,ER009,2010-03-04
FU,-0.12653895811938048,FU1005,FU1006,2010-03-04
CF,-0.11360135890654681,CF005,CF009,2010-03-04
ZN,-0.10509098364658093,ZN1005,ZN1006,2010-03-04
TA,-0.1037816674702686,TA005,TA009,2010-03-04
AL,-0.0967025080975766,AL1005,AL1006,2010-03-04
L,-0.07368119600242548,l1005,l1101,2010-03-04
RO,-0.06616809579478922,RO005,RO009,2010-03-04
C,-0.060180928340023976,c1005,c1009,2010-03-04
WS,-0.05866853638160208,WS005,WS009,2010-03-04
Y,-0.05439196483309432,y1005,y1009,2010-03-04
CU,-0.01819254117502438,CU1005,CU1006,2010-03-04
AU,-0.003422682068291591,AU1006,AU1012,2010-03-04
RU,0.0006321778550420297,RU1005,RU1009,2010-03-04
P,0.04213059293193936,p1009,p1101,2010-03-04
A,0.05050092949060002,a1009,a1101,2010-03-04
M,0.11214281682103319,m1005,m1009,2010-03-04
B,0.12264918407378386,b1005,b1009,2010-03-04
SR,0.20260862097146204,SR009,SR101,2010-03-04
V,-0.30585133564002615,v1003,v1005,2010-03-05
WR,-0.2219972298475001,WR1005,WR1010,2010-03-05
RB,-0.2157271657805493,RB1005,RB1010,2010-03-05
ER,-0.14734785039281595,ER005,ER009,2010-03-05
FU,-0.12868051964957264,FU1005,FU1006,2010-03-05
AL,-0.11421858985171318,AL1005,AL1006,2010-03-05
CF,-0.11404748715646872,CF005,CF009,2010-03-05
TA,-0.10733317450172764,TA005,TA009,2010-03-05
ZN,-0.10372836061944848,ZN1005,ZN1006,2010-03-05
L,-0.07197304962584192,l1005,l1101,2010-03-05
RO,-0.061981047187299174,RO005,RO009,2010-03-05
WS,-0.06128099399754579,WS005,WS009,2010-03-05
Y,-0.05719061636179376,y1005,y1009,2010-03-05
C,-0.05692770437701707,c1005,c1009,2010-03-05
CU,-0.024076249507687324,CU1005,CU1006,2010-03-05
RU,-0.010008349566031107,RU1005,RU1009,2010-03-05
AU,-0.006198598357909348,AU1006,AU1012,2010-03-05
A,0.04969221014402531,a1009,a1101,2010-03-05
P,0.059578875647313116,p1009,p1101,2010-03-05
M,0.11861763947830736,m1005,m1009,2010-03-05
B,0.1511787446433004,b1005,b1009,2010-03-05
SR,0.18236758695857339,SR009,SR101,2010-03-05
V,-0.31510820570067816,v1003,v1005,2010-03-08
RB,-0.2381532524264391,RB1005,RB1010,2010-03-08
WR,-0.23520882583708266,WR1005,WR1010,2010-03-08
WT,-0.16378938546736274,WT005,WT009,2010-03-08
ER,-0.15013854826847467,ER005,ER009,2010-03-08
FU,-0.12546400502344401,FU1005,FU1006,2010-03-08
CF,-0.1217611094146557,CF005,CF009,2010-03-08
ZN,-0.11912323528429276,ZN1005,ZN1006,2010-03-08
AL,-0.1129752386901838,AL1005,AL1006,2010-03-08
TA,-0.1105629174293156,TA005,TA009,2010-03-08
L,-0.07646973064031543,l1005,l1009,2010-03-08
C,-0.06818475323266852,c1005,c1009,2010-03-08
WS,-0.06388883865888917,WS005,WS009,2010-03-08
Y,-0.057817635363096746,y1005,y1009,2010-03-08
RO,-0.05363937281697869,RO005,RO009,2010-03-08
CU,-0.04159449571783541,CU1005,CU1006,2010-03-08
RU,-0.03406362630877735,RU1005,RU1009,2010-03-08
AU,-0.00752520839477436,AU1006,AU1012,2010-03-08
A,0.03929843986076864,a1009,a1101,2010-03-08
P,0.04817998592278962,p1009,p1101,2010-03-08
M,0.11675443635435064,m1005,m1009,2010-03-08
B,0.15981877203980152,b1005,b1009,2010-03-08
SR,0.1946249554085919,SR009,SR101,2010-03-08
V,-0.3408374349460086,v1003,v1005,2010-03-09
RB,-0.23990060534000593,RB1005,RB1010,2010-03-09
WR,-0.22874443153037982,WR1005,WR1010,2010-03-09
WT,-0.1682972751209676,WT005,WT009,2010-03-09
ER,-0.1360290279425358,ER005,ER009,2010-03-09
CF,-0.1227586522113073,CF005,CF009,2010-03-09
ZN,-0.11679692361109947,ZN1005,ZN1006,2010-03-09
AL,-0.11391364094387477,AL1005,AL1006,2010-03-09
FU,-0.11255399343873582,FU1005,FU1006,2010-03-09
TA,-0.10963974919116137,TA005,TA009,2010-03-09
L,-0.07952581950356005,l1005,l1009,2010-03-09
WS,-0.07184378812453904,WS005,WS009,2010-03-09
Y,-0.06419869199525227,y1009,y1101,2010-03-09
C,-0.06322849552236484,c1005,c1009,2010-03-09
RO,-0.053295258016080364,RO005,RO009,2010-03-09
CU,-0.04388302762752249,CU1005,CU1006,2010-03-09
RU,-0.033822229719654325,RU1005,RU1009,2010-03-09
AU,-0.010681683858842607,AU1006,AU1012,2010-03-09
A,0.040058194334354424,a1009,a1101,2010-03-09
P,0.05808837515977472,p1009,p1101,2010-03-09
M,0.11894208222590624,m1005,m1009,2010-03-09
B,0.16764137518336988,b1005,b1009,2010-03-09
SR,0.17849532049051564,SR009,SR101,2010-03-09
V,-0.2909412549626042,v1003,v1005,2010-03-10
RB,-0.23862492700803398,RB1005,RB1010,2010-03-10
WR,-0.23188090929815464,WR1005,WR1010,2010-03-10
WT,-0.17624851221657167,WT005,WT009,2010-03-10
ER,-0.13495098150457674,ER005,ER009,2010-03-10
FU,-0.12825948254491754,FU1005,FU1006,2010-03-10
AL,-0.11659152515571147,AL1005,AL1006,2010-03-10
CF,-0.11574672503862765,CF005,CF009,2010-03-10
ZN,-0.11212124131549839,ZN1005,ZN1006,2010-03-10
TA,-0.10802437776435471,TA005,TA009,2010-03-10
L,-0.0681409195377063,l1005,l1009,2010-03-10
WS,-0.06789728459552902,WS005,WS009,2010-03-10
Y,-0.05951643903484219,y1009,y1101,2010-03-10
C,-0.05825425757130488,c1005,c1009,2010-03-10
RO,-0.05639542771003824,RO005,RO009,2010-03-10
CU,-0.04362920026665429,CU1005,CU1006,2010-03-10
RU,-0.03564154990208532,RU1005,RU1009,2010-03-10
AU,-0.005924506954257686,AU1006,AU1012,2010-03-10
A,0.040945517494679784,a1009,a1101,2010-03-10
P,0.05326600411768023,p1009,p1101,2010-03-10
M,0.11820030431912165,m1005,m1009,2010-03-10
SR,0.15396512536891524,SR009,SR101,2010-03-10
B,0.1815579976021033,b1005,b1009,2010-03-10
V,-0.2590330311912527,v1003,v1005,2010-03-11
WR,-0.24122125131254973,WR1005,WR1010,2010-03-11
RB,-0.23789340398289252,RB1005,RB1010,2010-03-11
WT,-0.1828133913096029,WT005,WT009,2010-03-11
AL,-0.13204594203952474,AL1005,AL1006,2010-03-11
ER,-0.12657677993657987,ER005,ER009,2010-03-11
FU,-0.12340115308839616,FU1005,FU1006,2010-03-11
CF,-0.1148727389799443,CF005,CF009,2010-03-11
ZN,-0.11180701141658125,ZN1005,ZN1006,2010-03-11
TA,-0.10068777972979842,TA005,TA009,2010-03-11
L,-0.08140543227949268,l1005,l1009,2010-03-11
WS,-0.06257160482872565,WS005,WS009,2010-03-11
RO,-0.059703462951884737,RO005,RO009,2010-03-11
C,-0.05659019858536862,c1005,c1009,2010-03-11
Y,-0.055177593262643314,y1009,y1101,2010-03-11
RU,-0.01811184849662189,RU1005,RU1009,2010-03-11
CU,-0.016197066741137477,CU1005,CU1006,2010-03-11
AU,-0.006900617752791975,AU1006,AU1012,2010-03-11
A,0.04712138761607364,a1009,a1101,2010-03-11
P,0.04871084109077002,p1009,p1101,2010-03-11
M,0.12660106347112943,m1005,m1009,2010-03-11
SR,0.15921751684422258,SR009,SR101,2010-03-11
B,0.15998830980855375,b1005,b1009,2010-03-11
RB,-0.2432665960169175,RB1005,RB1010,2010-03-12
WR,-0.2379078340153656,WR1005,WR1010,2010-03-12
WT,-0.17652150006880019,WT005,WT009,2010-03-12
FU,-0.12036734151726819,FU1005,FU1006,2010-03-12
ER,-0.11906893901669018,ER005,ER009,2010-03-12
AL,-0.11763052753915648,AL1005,AL1006,2010-03-12
CF,-0.11524175111726846,CF005,CF009,2010-03-12
V,-0.11218099384279351,v1005,v1009,2010-03-12
ZN,-0.1107164833016274,ZN1005,ZN1006,2010-03-12
TA,-0.10242815677901312,TA005,TA009,2010-03-12
L,-0.07829935531349802,l1005,l1009,2010-03-12
WS,-0.06251611723344801,WS005,WS009,2010-03-12
C,-0.05803512523092607,c1005,c1009,2010-03-12
RO,-0.05786027815981053,RO005,RO009,2010-03-12
Y,-0.0484842980949108,y1009,y1101,2010-03-12
CU,-0.022171838003198215,CU1005,CU1006,2010-03-12
RU,-0.008862635692294561,RU1005,RU1009,2010-03-12
AU,-0.005502511967414878,AU1006,AU1012,2010-03-12
A,0.03883292895123079,a1009,a1101,2010-03-12
P,0.05879960057082963,p1009,p1101,2010-03-12
SR,0.13964025973606253,SR009,SR101,2010-03-12
M,0.1500578788236963,m1005,m1009,2010-03-12
B,0.183006325543534,b1005,b1009,2010-03-12
RB,-0.2244221457259627,RB1005,RB1010,2010-03-15
WR,-0.214951444339736,WR1005,WR1010,2010-03-15
WT,-0.18319192603852835,WT005,WT009,2010-03-15
ZN,-0.11736034864367527,ZN1005,ZN1006,2010-03-15
CF,-0.11635307683403835,CF005,CF009,2010-03-15
AL,-0.1157332659679915,AL1005,AL1006,2010-03-15
V,-0.11562893030035089,v1005,v1009,2010-03-15
ER,-0.11501168861684313,ER005,ER009,2010-03-15
TA,-0.10212510540428275,TA005,TA009,2010-03-15
L,-0.09695637376550192,l1005,l1009,2010-03-15
FU,-0.09469580048691925,FU1005,FU1006,2010-03-15
C,-0.06407077477188929,c1005,c1009,2010-03-15
WS,-0.05864247140002314,WS005,WS009,2010-03-15
Y,-0.04782247917987453,y1009,y1101,2010-03-15
RO,-0.03778387476120137,RO005,RO009,2010-03-15
CU,-0.01645526483426448,CU1005,CU1006,2010-03-15
AU,-0.007333776144514645,AU1006,AU1012,2010-03-15
RU,0.02154759508258037,RU1005,RU1009,2010-03-15
A,0.0389357868977695,a1009,a1101,2010-03-15
P,0.06012579678694838,p1009,p1101,2010-03-15
M,0.15317045043266797,m1005,m1009,2010-03-15
SR,0.16013966634151205,SR009,SR101,2010-03-15
B,0.1857969253864435,b1005,b1009,2010-03-15
RB,-0.22844319520590423,RB1005,RB1010,2010-03-16
WR,-0.21790754420532285,WR1005,WR1010,2010-03-16
WT,-0.16765872941505455,WT005,WT009,2010-03-16
AL,-0.1264500636334296,AL1005,AL1006,2010-03-16
V,-0.12124869809062494,v1005,v1009,2010-03-16
CF,-0.11315319116846911,CF005,CF009,2010-03-16
ZN,-0.11310168551499732,ZN1005,ZN1006,2010-03-16
ER,-0.10733317450172766,ER005,ER009,2010-03-16
TA,-0.10358432334357784,TA005,TA009,2010-03-16
L,-0.09464507320477816,l1005,l1009,2010-03-16
FU,-0.09225745606816188,FU1005,FU1006,2010-03-16
C,-0.06393422574692534,c1005,c1009,2010-03-16
WS,-0.05853844267074515,WS005,WS009,2010-03-16
Y,-0.049311820740340795,y1009,y1101,2010-03-16
RO,-0.03928537629404668,RO005,RO009,2010-03-16
RU,-0.00773196304290121,RU1005,RU1009,2010-03-16
CU,-0.00612401136026533,CU1005,CU1006,2010-03-16
AU,-0.003650154116837172,AU1006,AU1012,2010-03-16
A,0.031430355586242076,a1009,a1101,2010-03-16
P,0.055745594519538186,p1009,p1101,2010-03-16
M,0.13858307096221814,m1005,m1009,2010-03-16
SR,0.14409302039284336,SR009,SR101,2010-03-16
B,0.15887828226832273,b1005,b1009,2010-03-16
RB,-0.22431434259369765,RB1005,RB1010,2010-03-17
WR,-0.21745523497797276,WR1005,WR1010,2010-03-17
WT,-0.1793424175297428,WT005,WT009,2010-03-17
V,-0.13883220071926822,v1005,v1009,2010-03-17
FU,-0.12984329234049805,FU1005,FU1006,2010-03-17
AL,-0.11829819478990827,AL1005,AL1006,2010-03-17
CF,-0.11237937006424739,CF005,CF009,2010-03-17
ZN,-0.11004924501557131,ZN1006,ZN1007,2010-03-17
ER,-0.10702680786229203,ER005,ER009,2010-03-17
TA,-0.10404008063031826,TA005,TA009,2010-03-17
L,-0.07655496791772315,l1005,l1009,2010-03-17
WS,-0.059644111661486796,WS005,WS009,2010-03-17
C,-0.05580814670024814,c1005,c1009,2010-03-17
Y,-0.052340740811162106,y1009,y1101,2010-03-17
RO,-0.042841765267895224,RO005,RO009,2010-03-17
CU,-0.02989289929117475,CU1006,CU1007,2010-03-17
RU,-0.02269872114994744,RU1005,RU1009,2010-03-17
AU,-0.0007194963603130445,AU1006,AU1012,2010-03-17
A,0.041629153379478395,a1009,a1101,2010-03-17
P,0.057161336499994456,p1009,p1101,2010-03-17
SR,0.11122088863182578,SR009,SR101,2010-03-17
M,0.14238541043250177,m1005,m1009,2010-03-17
B,0.1757326145841298,b1005,b1009,2010-03-17
RB,-0.21912923680342078,RB1005,RB1010,2010-03-18
WR,-0.21865982846884996,WR1005,WR1010,2010-03-18
WT,-0.17288733850990928,WT005,WT009,2010-03-18
FU,-0.15628612485382437,FU1005,FU1006,2010-03-18
AL,-0.1229667179583735,AL1005,AL1006,2010-03-18
V,-0.11781618706058647,v1005,v1009,2010-03-18
CF,-0.10819232391555854,CF005,CF009,2010-03-18
TA,-0.1045401939905043,TA005,TA009,2010-03-18
ER,-0.09981909401058772,ER005,ER009,2010-03-18
ZN,-0.09261523018703108,ZN1006,ZN1007,2010-03-18
L,-0.08263516666708728,l1005,l1009,2010-03-18
WS,-0.0621030765119604,WS005,WS009,2010-03-18
C,-0.055956858073738715,c1005,c1009,2010-03-18
Y,-0.05193897209879647,y1009,y1101,2010-03-18
RO,-0.036263347612583624,RO005,RO009,2010-03-18
CU,-0.03220397773111422,CU1006,CU1007,2010-03-18
RU,-0.013343239194708761,RU1005,RU1009,2010-03-18
AU,-0.0015284063086716878,AU1006,AU1012,2010-03-18
A,0.03937064378942236,a1009,a1101,2010-03-18
P,0.060161261148872366,p1009,p1101,2010-03-18
SR,0.10394378803488799,SR009,SR101,2010-03-18
M,0.14483400079737285,m1005,m1009,2010-03-18
B,0.17147524151984586,b1005,b1009,2010-03-18
RB,-0.21686720547817562,RB1005,RB1010,2010-03-19
WR,-0.20825169618619097,WR1005,WR1010,2010-03-19
WT,-0.17765807897991395,WT005,WT009,2010-03-19
FU,-0.12227748077770557,FU1005,FU1006,2010-03-19
ZN,-0.11649048582951232,ZN1006,ZN1007,2010-03-19
ER,-0.11397382053317962,ER005,ER009,2010-03-19
V,-0.1124889373867474,v1005,v1009,2010-03-19
CF,-0.11102588623528034,CF005,CF009,2010-03-19
AL,-0.11089660083303458,AL1005,AL1006,2010-03-19
TA,-0.103073201296236,TA005,TA009,2010-03-19
L,-0.08547586738291872,l1005,l1009,2010-03-19
CU,-0.05565688294320349,CU1006,CU1007,2010-03-19
C,-0.055571845688645136,c1005,c1009,2010-03-19
WS,-0.055410546187203424,WS005,WS009,2010-03-19
Y,-0.05485776280242676,y1009,y1101,2010-03-19
RO,-0.05324474221365351,RO005,RO009,2010-03-19
RU,-0.013667449607582073,RU1005,RU1009,2010-03-19
M,-0.002117148994007837,m1009,m1101,2010-03-19
AU,-0.0015273005705947937,AU1006,AU1012,2010-03-19
A,0.03595665763703678,a1009,a1101,2010-03-19
P,0.055451189945628906,p1009,p1101,2010-03-19
SR,0.1149697452921427,SR009,SR101,2010-03-19
B,0.15894806344371526,b1005,b1009,2010-03-19
RB,-0.21579286377748924,RB1005,RB1010,2010-03-22
WR,-0.21155433314613958,WR1005,WR1010,2010-03-22
WT,-0.18702939172240668,WT005,WT009,2010-03-22
ER,-0.13253164276165663,ER005,ER009,2010-03-22
AL,-0.1228926403270123,AL1005,AL1006,2010-03-22
V,-0.12017110472132966,v1005,v1009,2010-03-22
CF,-0.10666614978668165,CF005,CF009,2010-03-22
ZN,-0.10300492429669722,ZN1006,ZN1007,2010-03-22
TA,-0.10109259749151267,TA005,TA009,2010-03-22
FU,-0.0784316517574264,FU1005,FU1006,2010-03-22
L,-0.07320624678864024,l1005,l1009,2010-03-22
RO,-0.06317587602539368,RO005,RO009,2010-03-22
C,-0.05542517107451342,c1005,c1009,2010-03-22
WS,-0.05415071078369381,WS005,WS009,2010-03-22
Y,-0.04919443742890856,y1009,y1101,2010-03-22
CU,-0.03823902606829171,CU1006,CU1007,2010-03-22
RU,-0.009387720187865187,RU1005,RU1009,2010-03-22
AU,-0.0015504825633213095,AU1006,AU1012,2010-03-22
M,0.005308796288922246,m1009,m1101,2010-03-22
A,0.039797696394933774,a1009,a1101,2010-03-22
P,0.0570442812147684,p1009,p1101,2010-03-22
SR,0.09464867110576267,SR009,SR101,2010-03-22
B,0.16952826138689078,b1005,b1009,2010-03-22
RB,-0.20211915452869972,RB1005,RB1010,2010-03-23
WR,-0.19774914465039256,WR1005,WR1010,2010-03-23
ER,-0.1721205415868639,ER005,ER009,2010-03-23
WT,-0.12787860021391545,WT005,WT011,2010-03-23
AL,-0.11980132781019914,AL1005,AL1006,2010-03-23
V,-0.11850035178701779,v1005,v1009,2010-03-23
ZN,-0.10004091825666228,ZN1006,ZN1007,2010-03-23
TA,-0.09351971465509701,TA005,TA009,2010-03-23
FU,-0.08353307605294126,FU1005,FU1006,2010-03-23
RO,-0.07347306002488727,RO005,RO009,2010-03-23
L,-0.05886388976198194,l1005,l1009,2010-03-23
Y,-0.054640549649875705,y1009,y1101,2010-03-23
C,-0.05391265596370921,c1005,c1009,2010-03-23
WS,-0.04348857177471871,WS005,WS009,2010-03-23
CU,-0.024152976956366392,CU1006,CU1007,2010-03-23
AU,-0.0021256593588259848,AU1006,AU1012,2010-03-23
M,0.007437581284293125,m1009,m1101,2010-03-23
RU,0.015241353697256741,RU1005,RU1009,2010-03-23
A,0.035088119289573894,a1009,a1101,2010-03-23
P,0.04558825305703719,p1009,p1101,2010-03-23
SR,0.08350205853658958,SR009,SR101,2010-03-23
CF,0.103121263531919,CF009,CF101,2010-03-23
B,0.18402517425429488,b1005,b1009,2010-03-23
RB,-0.1880038653736615,RB1005,RB1010,2010-03-24
ER,-0.17998312713937653,ER005,ER009,2010-03-24
WR,-0.1733075361448303,WR1005,WR1010,2010-03-24
