,roll_yield,near_by,deferred,date
M,0.08929493738256854,m2309,m2401,2023-06-01
HC,0.09205524595981776,HC2310,HC2311,2023-06-01
SP,0.09754263113573983,SP2309,SP2310,2023-06-01
ZN,0.1030049242966973,ZN2307,ZN2308,2023-06-01
P,0.10447827192050746,p2308,p2309,2023-06-01
Y,0.10694335549895947,y2308,y2309,2023-06-01
SM,0.12337574659105555,SM308,SM309,2023-06-01
BU,0.14209170562027085,BU2308,BU2309,2023-06-01
TA,0.14262728680777276,TA308,TA309,2023-06-01
AL,0.15841814230243012,AL2307,AL2308,2023-06-01
LU,0.16073779394582866,LU2308,LU2309,2023-06-01
SR,0.1646834134306663,SR309,SR311,2023-06-01
SF,0.17138251887039568,SF308,SF309,2023-06-01
FU,0.18169652011634932,FU2309,FU2310,2023-06-01
PF,0.18479995624870915,PF307,PF308,2023-06-01
SS,0.18891698162761317,SS2307,SS2308,2023-06-01
NI,0.19457225742824127,NI2307,NI2308,2023-06-01
UR,0.21818782899828393,UR308,UR309,2023-06-01
I,0.2504081656612646,i2309,i2401,2023-06-01
A,0.2677929241246096,a2307,a2309,2023-06-01
FG,0.2799282606850414,FG309,FG401,2023-06-01
PG,0.30215953325206285,pg2307,pg2309,2023-06-01
EB,0.3353764288817697,eb2307,eb2308,2023-06-01
SA,0.4633618196252146,SA309,SA401,2023-06-01
RM,0.4658479693161221,RM308,RM309,2023-06-01
WR,0.5005328579321973,WR2307,WR2310,2023-06-01
JD,0.5676544140429841,jd2308,jd2309,2023-06-01
PK,0.6285424532331662,PK310,PK311,2023-06-01
CJ,-0.44797571278272413,CJ309,CJ401,2023-06-02
WR,-0.38732870602110464,WR2309,WR2310,2023-06-02
FB,-0.3595331666296782,fb2306,fb2309,2023-06-02
RU,-0.31308004597272854,RU2309,RU2401,2023-06-02
LH,-0.29028556811235057,lh2307,lh2309,2023-06-02
RR,-0.08252181517882674,rr2308,rr2309,2023-06-02
EG,-0.06798885042812769,eg2308,eg2309,2023-06-02
SI,-0.022671459605913824,SI2308,SI2309,2023-06-02
SC,-0.016195895642735502,SC2307,SC2308,2023-06-02
V,-0.014379869905305067,v2308,v2309,2023-06-02
AG,-0.012935700962068104,AG2308,AG2312,2023-06-02
AU,-0.011132712153063091,AU2308,AU2310,2023-06-02
SN,-0.006268550540267053,SN2307,SN2308,2023-06-02
BB,-0.0,bb2306,bb2307,2023-06-02
TS,0.001778700096011072,TS2306,TS2309,2023-06-02
CY,0.003870968279010549,CY309,CY401,2023-06-02
CF,0.007352944857420555,CF309,CF401,2023-06-02
TF,0.01004407115475092,TF2309,TF2312,2023-06-02
PB,0.011966097052707812,PB2307,PB2308,2023-06-02
OI,0.01401505957766289,OI309,OI311,2023-06-02
T,0.015430286196944575,T2309,T2312,2023-06-02
TL,0.015749683594951137,TL2309,TL2312,2023-06-02
BC,0.018393940414896618,BC2308,BC2309,2023-06-02
NR,0.018686741383275838,NR2308,NR2309,2023-06-02
IF,0.020831210500982224,IF2306,IF2309,2023-06-02
RS,0.021089652644667552,RS309,RS311,2023-06-02
B,0.021998172979931525,b2307,b2308,2023-06-02
MA,0.022955530673206184,MA308,MA309,2023-06-02
PP,0.023989726681718115,pp2308,pp2309,2023-06-02
IC,0.02818118652553056,IC2306,IC2309,2023-06-02
CU,0.02901618460764139,CU2307,CU2308,2023-06-02
IM,0.0328000137151358,IM2306,IM2309,2023-06-02
AP,0.0349184548858143,AP310,AP401,2023-06-02
IH,0.03839623310341129,IH2306,IH2309,2023-06-02
CS,0.04299625975000533,cs2307,cs2309,2023-06-02
RB,0.043460139438685194,RB2310,RB2311,2023-06-02
JM,0.04858885592128634,jm2309,jm2401,2023-06-02
J,0.05089373859372978,j2309,j2401,2023-06-02
L,0.07057039003961874,l2308,l2309,2023-06-02
M,0.07147449444446263,m2309,m2401,2023-06-02
PF,0.07600383120459343,PF308,PF310,2023-06-02
ZN,0.09676213177898421,ZN2307,ZN2308,2023-06-02
SP,0.09788362682362595,SP2309,SP2310,2023-06-02
Y,0.09938654555299783,y2308,y2309,2023-06-02
P,0.09973891495149917,p2308,p2309,2023-06-02
C,0.10042075413314319,c2307,c2309,2023-06-02
HC,0.106868875266245,HC2310,HC2311,2023-06-02
LU,0.11471473485277457,LU2308,LU2309,2023-06-02
SM,0.11535084314919504,SM308,SM309,2023-06-02
AL,0.13714434988347293,AL2307,AL2308,2023-06-02
TA,0.15860205869592908,TA308,TA309,2023-06-02
SS,0.15931199803058607,SS2307,SS2308,2023-06-02
BU,0.16062144638762868,BU2308,BU2310,2023-06-02
SR,0.1612588618122457,SR309,SR311,2023-06-02
SF,0.1860502384315824,SF308,SF309,2023-06-02
FU,0.20270752277406762,FU2309,FU2310,2023-06-02
I,0.2407988888143483,i2309,i2401,2023-06-02
NI,0.25586688944282276,NI2307,NI2308,2023-06-02
A,0.26546537463190645,a2307,a2309,2023-06-02
EB,0.2765207297815128,eb2307,eb2308,2023-06-02
PG,0.2944313639543824,pg2307,pg2309,2023-06-02
UR,0.3106532514255334,UR308,UR309,2023-06-02
FG,0.35216090958716856,FG309,FG310,2023-06-02
JD,0.4974368669977636,jd2308,jd2309,2023-06-02
SA,0.5006841028395955,SA309,SA401,2023-06-02
RM,0.5186492576120815,RM308,RM309,2023-06-02
PK,0.6522158579280399,PK310,PK311,2023-06-02
CJ,-0.4307917342288472,CJ309,CJ401,2023-06-05
FB,-0.353219037457479,fb2306,fb2309,2023-06-05
RU,-0.3115668734352179,RU2309,RU2401,2023-06-05
LH,-0.284360906611687,lh2309,lh2311,2023-06-05
WR,-0.16893189996715197,WR2309,WR2310,2023-06-05
RR,-0.1269853119664441,rr2308,rr2309,2023-06-05
EG,-0.07121682623777494,eg2308,eg2309,2023-06-05
SC,-0.03178809805892501,SC2307,SC2308,2023-06-05
SI,-0.02761796385935001,SI2308,SI2309,2023-06-05
V,-0.02318841301264709,v2308,v2309,2023-06-05
AG,-0.017524693864706564,AG2308,AG2312,2023-06-05
AU,-0.013132333550748401,AU2308,AU2310,2023-06-05
SN,-0.008111240169779144,SN2307,SN2308,2023-06-05
PB,-0.0,PB2307,PB2308,2023-06-05
BB,-0.0,bb2306,bb2307,2023-06-05
TS,0.002173107844534609,TS2306,TS2309,2023-06-05
CY,0.008860765935210239,CY309,CY401,2023-06-05
TF,0.011214133208871031,TF2309,TF2312,2023-06-05
T,0.015997256368121097,T2309,T2312,2023-06-05
CF,0.017053149882701815,CF309,CF401,2023-06-05
TL,0.017371550413539247,TL2309,TL2312,2023-06-05
OI,0.01789536436493201,OI309,OI311,2023-06-05
NR,0.01863836771279592,NR2308,NR2309,2023-06-05
IF,0.02385942612079906,IF2306,IF2309,2023-06-05
PP,0.024096393638947358,pp2308,pp2309,2023-06-05
CS,0.028688579246735443,cs2307,cs2309,2023-06-05
IC,0.028920084380932992,IC2306,IC2309,2023-06-05
IM,0.03292499644294018,IM2306,IM2309,2023-06-05
B,0.033515319488598504,b2307,b2308,2023-06-05
CU,0.03471643076108939,CU2307,CU2308,2023-06-05
BC,0.03504253971825043,BC2308,BC2309,2023-06-05
IH,0.03828391004457067,IH2306,IH2309,2023-06-05
RS,0.04014099479003757,RS309,RS311,2023-06-05
AP,0.04301619480768857,AP310,AP401,2023-06-05
JM,0.05157032844608963,jm2309,jm2401,2023-06-05
J,0.0593175218035939,j2309,j2401,2023-06-05
L,0.060492598859273564,l2308,l2309,2023-06-05
PF,0.060914228784107766,PF308,PF310,2023-06-05
SP,0.06575358917550715,SP2309,SP2310,2023-06-05
MA,0.06973385241353608,MA308,MA309,2023-06-05
RB,0.07278765079200475,RB2310,RB2311,2023-06-05
C,0.08646338475887512,c2307,c2309,2023-06-05
LU,0.0884262672340312,LU2308,LU2309,2023-06-05
M,0.08875357262131228,m2309,m2401,2023-06-05
ZN,0.09488715754938076,ZN2307,ZN2308,2023-06-05
FG,0.10232925242530166,FG309,FG310,2023-06-05
HC,0.10564293920111426,HC2310,HC2311,2023-06-05
Y,0.11889693869635556,y2308,y2309,2023-06-05
SM,0.12629796331820142,SM308,SM309,2023-06-05
BU,0.1394076652445333,BU2308,BU2310,2023-06-05
TA,0.14629080423134802,TA308,TA309,2023-06-05
SS,0.14867091218444303,SS2307,SS2308,2023-06-05
P,0.1535202175189145,p2308,p2309,2023-06-05
AL,0.15363416086058831,AL2307,AL2308,2023-06-05
SF,0.16877915360884263,SF308,SF309,2023-06-05
SR,0.19434897474741242,SR309,SR311,2023-06-05
FU,0.19861426581596422,FU2309,FU2310,2023-06-05
A,0.23007180156383944,a2307,a2309,2023-06-05
NI,0.23367163470842492,NI2307,NI2308,2023-06-05
I,0.24490794987028203,i2309,i2401,2023-06-05
EB,0.270416263979825,eb2307,eb2308,2023-06-05
PG,0.28902120808405846,pg2307,pg2309,2023-06-05
UR,0.3446532133919723,UR308,UR309,2023-06-05
RM,0.4640708263546073,RM308,RM309,2023-06-05
SA,0.48755678849332484,SA309,SA401,2023-06-05
JD,0.5297685470296052,jd2308,jd2309,2023-06-05
PK,0.6096626218470327,PK310,PK311,2023-06-05
CJ,-0.4274309477318339,CJ309,CJ401,2023-06-06
FB,-0.3389756989654428,fb2306,fb2309,2023-06-06
RU,-0.3060436307450358,RU2309,RU2401,2023-06-06
LH,-0.2896489983467737,lh2309,lh2311,2023-06-06
RR,-0.11358180307898393,rr2308,rr2309,2023-06-06
EG,-0.07130498821483662,eg2308,eg2309,2023-06-06
V,-0.02514845489062658,v2308,v2309,2023-06-06
SI,-0.01846154210286769,SI2308,SI2309,2023-06-06
AG,-0.01472061108990995,AG2308,AG2312,2023-06-06
AU,-0.01277842350069864,AU2308,AU2310,2023-06-06
BB,-0.0,bb2306,bb2307,2023-06-06
TS,0.002171713485887345,TS2306,TS2309,2023-06-06
SC,0.002285932000435807,SC2307,SC2308,2023-06-06
PB,0.003979439598730065,PB2307,PB2308,2023-06-06
SN,0.004042251187136515,SN2307,SN2308,2023-06-06
TF,0.010613213773600942,TF2309,TF2312,2023-06-06
CY,0.013298174808966806,CY309,CY401,2023-06-06
T,0.01597359580818089,T2309,T2312,2023-06-06
TL,0.017344648279179684,TL2309,TL2312,2023-06-06
OI,0.017874503213756224,OI309,OI311,2023-06-06
PP,0.02245089522973923,pp2308,pp2309,2023-06-06
CF,0.02411803967825176,CF309,CF401,2023-06-06
IF,0.025383480211612307,IF2306,IF2309,2023-06-06
IC,0.026521814344477458,IC2306,IC2309,2023-06-06
IM,0.031915228066961086,IM2306,IM2309,2023-06-06
CS,0.03701176918010538,cs2307,cs2309,2023-06-06
AP,0.038656753427777524,AP310,AP401,2023-06-06
B,0.03954877454783871,b2307,b2308,2023-06-06
CU,0.039795031948394836,CU2307,CU2308,2023-06-06
BC,0.040747068013657926,BC2308,BC2309,2023-06-06
IH,0.04270560331921429,IH2306,IH2309,2023-06-06
MA,0.0527989118713078,MA308,MA309,2023-06-06
JM,0.05707663243351395,jm2309,jm2401,2023-06-06
L,0.060321065342801364,l2308,l2309,2023-06-06
J,0.063824206728292,j2309,j2401,2023-06-06
PF,0.0648470476037837,PF308,PF310,2023-06-06
NR,0.06912823516122951,NR2308,NR2309,2023-06-06
SP,0.07550162539833441,SP2309,SP2310,2023-06-06
RB,0.08267911996039562,RB2310,RB2311,2023-06-06
HC,0.08636582662182934,HC2310,HC2311,2023-06-06
M,0.09919697202915571,m2309,m2401,2023-06-06
ZN,0.09937944998066384,ZN2307,ZN2308,2023-06-06
Y,0.10859802623901427,y2308,y2309,2023-06-06
P,0.11043022717394305,p2308,p2309,2023-06-06
FG,0.11200081304766124,FG309,FG310,2023-06-06
C,0.11232419726163731,c2307,c2309,2023-06-06
SM,0.1153162027231317,SM308,SM309,2023-06-06
BU,0.13295578901225813,BU2308,BU2310,2023-06-06
TA,0.1480425162323987,TA308,TA309,2023-06-06
AL,0.166901160553584,AL2307,AL2308,2023-06-06
LU,0.17429278241111834,LU2308,LU2309,2023-06-06
SS,0.1797337643644188,SS2307,SS2308,2023-06-06
SF,0.18269312552676745,SF308,SF309,2023-06-06
SR,0.1959724764612059,SR309,SR311,2023-06-06
A,0.21967066001671126,a2307,a2309,2023-06-06
FU,0.2220416587747157,FU2309,FU2310,2023-06-06
I,0.24453448856186003,i2309,i2401,2023-06-06
NI,0.2616115849814029,NI2307,NI2308,2023-06-06
EB,0.29246480721694984,eb2307,eb2308,2023-06-06
PG,0.29978482923552907,pg2307,pg2309,2023-06-06
UR,0.37920065624882526,UR308,UR309,2023-06-06
SA,0.4362825247641372,SA309,SA401,2023-06-06
RM,0.49373427776959744,RM308,RM309,2023-06-06
WR,0.504149619552677,WR2307,WR2310,2023-06-06
JD,0.5561170923171583,jd2308,jd2309,2023-06-06
PK,0.5879718548849424,PK310,PK311,2023-06-06
CJ,-0.46732062407472996,CJ309,CJ401,2023-06-07
FB,-0.33104076281838196,fb2306,fb2309,2023-06-07
LH,-0.31528327828286584,lh2309,lh2311,2023-06-07
RU,-0.28965185475472205,RU2309,RU2401,2023-06-07
RR,-0.12764242813927026,rr2308,rr2309,2023-06-07
EG,-0.07709440897945469,eg2308,eg2309,2023-06-07
V,-0.029745057722937316,v2308,v2309,2023-06-07
SI,-0.02358954956625298,SI2308,SI2309,2023-06-07
AG,-0.016333978644695293,AG2308,AG2312,2023-06-07
SC,-0.013740459516539495,SC2307,SC2308,2023-06-07
AU,-0.012489762465598716,AU2308,AU2310,2023-06-07
SN,-0.001151023932587969,SN2307,SN2308,2023-06-07
BB,-0.0,bb2306,bb2307,2023-06-07
TS,0.0029615737180537774,TS2306,TS2309,2023-06-07
PB,0.007915567569335,PB2307,PB2308,2023-06-07
TF,0.010609564646260157,TF2309,TF2312,2023-06-07
CY,0.010797090092158516,CY309,CY401,2023-06-07
T,0.01615845342323394,T2309,T2312,2023-06-07
TL,0.017316044358342324,TL2309,TL2312,2023-06-07
MA,0.017914907532388103,MA308,MA309,2023-06-07
PP,0.020872595492889143,pp2308,pp2309,2023-06-07
IF,0.02631728069260235,IF2306,IF2309,2023-06-07
OI,0.026600643387874316,OI309,OI311,2023-06-07
IC,0.029584939036617165,IC2306,IC2309,2023-06-07
AP,0.031561136477134426,AP310,AP401,2023-06-07
IM,0.03277282314294726,IM2306,IM2309,2023-06-07
CF,0.03499366729479221,CF309,CF401,2023-06-07
CU,0.03793184463439295,CU2307,CU2308,2023-06-07
BC,0.03859503961767034,BC2308,BC2309,2023-06-07
B,0.03986205275325112,b2307,b2308,2023-06-07
IH,0.043674165412812015,IH2306,IH2309,2023-06-07
SP,0.048348171768541795,SP2309,SP2310,2023-06-07
L,0.04976678983735667,l2308,l2309,2023-06-07
JM,0.057235440315715674,jm2309,jm2401,2023-06-07
PF,0.06622396364390741,PF308,PF310,2023-06-07
NR,0.06777938430490502,NR2308,NR2309,2023-06-07
CS,0.07175892812139129,cs2307,cs2309,2023-06-07
J,0.07491876279413981,j2309,j2401,2023-06-07
RB,0.0864748753259301,RB2310,RB2311,2023-06-07
HC,0.09388959268655674,HC2310,HC2311,2023-06-07
M,0.09463401470346282,m2309,m2401,2023-06-07
ZN,0.10165636457688948,ZN2307,ZN2308,2023-06-07
Y,0.10557752224067647,y2308,y2309,2023-06-07
P,0.11426902502410688,p2308,p2309,2023-06-07
C,0.12158703198439808,c2307,c2309,2023-06-07
SM,0.13150816547663258,SM308,SM309,2023-06-07
BU,0.13173045720848187,BU2308,BU2310,2023-06-07
TA,0.1470818701503053,TA308,TA309,2023-06-07
SS,0.16733338870359654,SS2307,SS2308,2023-06-07
AL,0.17694019278889406,AL2307,AL2308,2023-06-07
SR,0.17709172504416082,SR309,SR401,2023-06-07
FG,0.18212160850616807,FG309,FG310,2023-06-07
FU,0.21760166431642203,FU2309,FU2310,2023-06-07
SF,0.2339523641943302,SF308,SF309,2023-06-07
A,0.2552546990171717,a2307,a2309,2023-06-07
EB,0.2613649135096448,eb2307,eb2308,2023-06-07
I,0.26883647606906147,i2309,i2401,2023-06-07
NI,0.28392852855886247,NI2307,NI2308,2023-06-07
PG,0.29671116985288704,pg2307,pg2309,2023-06-07
UR,0.31318503560833544,UR308,UR309,2023-06-07
LU,0.3734303839957548,LU2308,LU2309,2023-06-07
SA,0.44658221610588134,SA309,SA401,2023-06-07
WR,0.44713646422642256,WR2307,WR2310,2023-06-07
RM,0.5520027044861192,RM308,RM309,2023-06-07
JD,0.5906338878672883,jd2308,jd2309,2023-06-07
PK,0.6078167919084339,PK310,PK311,2023-06-07
CJ,-0.47177276439221494,CJ309,CJ401,2023-06-08
LH,-0.356649238500098,lh2309,lh2311,2023-06-08
FB,-0.3294518849424753,fb2306,fb2309,2023-06-08
RU,-0.2908728799047707,RU2309,RU2401,2023-06-08
RR,-0.13092291796165645,rr2308,rr2309,2023-06-08
EG,-0.081010433930121,eg2308,eg2309,2023-06-08
V,-0.04036473665196452,v2308,v2309,2023-06-08
SI,-0.023478778767649606,SI2308,SI2309,2023-06-08
AG,-0.01566865335780187,AG2308,AG2312,2023-06-08
AU,-0.013631206165902139,AU2308,AU2310,2023-06-08
SN,-0.011040895672464683,SN2307,SN2308,2023-06-08
SC,-0.002240268838767226,SC2307,SC2308,2023-06-08
BB,-0.0,bb2306,bb2307,2023-06-08
TS,0.0029621585614769096,TS2306,TS2309,2023-06-08
TF,0.010814271585688,TF2309,TF2312,2023-06-08
PB,0.011875310221995339,PB2307,PB2308,2023-06-08
T,0.015775223798999607,T2309,T2312,2023-06-08
TL,0.016503375654231812,TL2309,TL2312,2023-06-08
PP,0.01726619002918894,pp2308,pp2309,2023-06-08
MA,0.01762546216500188,MA308,MA309,2023-06-08
CF,0.02500758749796437,CF309,CF401,2023-06-08
OI,0.026691133902767533,OI309,OI311,2023-06-08
IC,0.027750759607646037,IC2306,IC2309,2023-06-08
IF,0.028439882808365277,IF2306,IF2309,2023-06-08
IM,0.03181104885280044,IM2306,IM2309,2023-06-08
BC,0.032459867636760426,BC2308,BC2309,2023-06-08
SP,0.033660611131303315,SP2309,SP2310,2023-06-08
AP,0.03714047110271816,AP310,AP401,2023-06-08
CU,0.03786345264407214,CU2307,CU2308,2023-06-08
IH,0.043844759871523094,IH2306,IH2309,2023-06-08
L,0.04940820155457565,l2308,l2309,2023-06-08
NR,0.055285482994738344,NR2308,NR2309,2023-06-08
JM,0.0561210395685736,jm2309,jm2401,2023-06-08
PF,0.061820810218348,PF308,PF310,2023-06-08
J,0.07736065155019067,j2309,j2401,2023-06-08
RB,0.07907771614866663,RB2310,RB2311,2023-06-08
B,0.07951099425868052,b2307,b2308,2023-06-08
CS,0.08135717871379416,cs2307,cs2309,2023-06-08
HC,0.08348976680998589,HC2310,HC2311,2023-06-08
M,0.09989240595109328,m2309,m2401,2023-06-08
P,0.11104335869125993,p2308,p2309,2023-06-08
SM,0.11718127904454065,SM308,SM309,2023-06-08
ZN,0.11906979767584078,ZN2307,ZN2308,2023-06-08
Y,0.11930221826692577,y2308,y2309,2023-06-08
BU,0.12213747836109506,BU2308,BU2310,2023-06-08
C,0.12352704693772393,c2307,c2309,2023-06-08
TA,0.12689270472532949,TA308,TA309,2023-06-08
SS,0.16348483463372332,SS2307,SS2308,2023-06-08
FG,0.17098734889824452,FG309,FG310,2023-06-08
AL,0.17247394749310527,AL2307,AL2308,2023-06-08
SR,0.17437886956824095,SR309,SR401,2023-06-08
FU,0.20349614836676796,FU2309,FU2310,2023-06-08
A,0.22864541999676388,a2307,a2309,2023-06-08
SF,0.24395972646068823,SF308,SF309,2023-06-08
NI,0.2486266248325391,NI2307,NI2308,2023-06-08
I,0.2842243243206942,i2309,i2401,2023-06-08
PG,0.32052259532156585,pg2307,pg2309,2023-06-08
UR,0.32568370679464376,UR308,UR309,2023-06-08
LU,0.3329863741743004,LU2308,LU2309,2023-06-08
EB,0.37036942274807894,eb2307,eb2308,2023-06-08
WR,0.3919216334408153,WR2307,WR2310,2023-06-08
SA,0.429728334627227,SA309,SA401,2023-06-08
JD,0.5918696022471461,jd2308,jd2309,2023-06-08
PK,0.6518548128361923,PK310,PK311,2023-06-08
RM,0.6603543706492816,RM308,RM309,2023-06-08
CJ,-0.458017448873842,CJ309,CJ401,2023-06-09
LH,-0.3888813242701657,lh2309,lh2311,2023-06-09
FB,-0.3373899705006716,fb2306,fb2309,2023-06-09
RU,-0.3003688286747338,RU2309,RU2401,2023-06-09
RR,-0.1309605186269236,rr2308,rr2309,2023-06-09
EG,-0.10355394211046087,eg2308,eg2309,2023-06-09
V,-0.04220897774254127,v2308,v2309,2023-06-09
SI,-0.03294765748958371,SI2308,SI2309,2023-06-09
AG,-0.015203178015432077,AG2308,AG2312,2023-06-09
AU,-0.012720290970829332,AU2308,AU2310,2023-06-09
CY,-0.010115921070772863,CY309,CY401,2023-06-09
CF,-0.006247213324026059,CF309,CF401,2023-06-09
SN,-0.005583732826074227,SN2307,SN2308,2023-06-09
BB,-0.0,bb2306,bb2307,2023-06-09
TS,0.005927683361040279,TS2309,TS2312,2023-06-09
TF,0.010795698090808463,TF2309,TF2312,2023-06-09
PB,0.011863569923273186,PB2307,PB2308,2023-06-09
SC,0.01370906470502149,SC2307,SC2308,2023-06-09
T,0.01593118270641647,T2309,T2312,2023-06-09
TL,0.0164406314473115,TL2309,TL2312,2023-06-09
PP,0.017263706041850783,pp2308,pp2309,2023-06-09
IC,0.025909940342904447,IC2306,IC2309,2023-06-09
IF,0.0278571619439417,IF2306,IF2309,2023-06-09
OI,0.028014436659007505,OI309,OI311,2023-06-09
CS,0.028397618933318512,cs2307,cs2309,2023-06-09
CU,0.03045004992338996,CU2307,CU2308,2023-06-09
SP,0.03276772077038724,SP2309,SP2310,2023-06-09
BC,0.0342138596552498,BC2308,BC2309,2023-06-09
MA,0.035190641055332636,MA308,MA309,2023-06-09
IM,0.03656389236858452,IM2306,IM2309,2023-06-09
AP,0.03896586537034207,AP310,AP401,2023-06-09
IH,0.04275405890390962,IH2306,IH2309,2023-06-09
JM,0.045730805383362924,jm2309,jm2401,2023-06-09
NR,0.055427350275534346,NR2308,NR2309,2023-06-09
PF,0.05654761261727565,PF308,PF310,2023-06-09
L,0.06181597700555706,l2308,l2309,2023-06-09
B,0.06923385566295695,b2307,b2308,2023-06-09
RB,0.07785915391743645,RB2310,RB2311,2023-06-09
Y,0.07966834241770902,y2308,y2309,2023-06-09
C,0.08185045461844363,c2307,c2309,2023-06-09
J,0.08201633565683968,j2309,j2401,2023-06-09
HC,0.08821252640018974,HC2310,HC2311,2023-06-09
M,0.09951450665081227,m2309,m2401,2023-06-09
ZN,0.10564777080852306,ZN2307,ZN2308,2023-06-09
P,0.11149488270272583,p2308,p2309,2023-06-09
TA,0.12218287374143402,TA308,TA309,2023-06-09
SM,0.13440431105435113,SM308,SM309,2023-06-09
BU,0.14967516713667858,BU2308,BU2310,2023-06-09
AL,0.16063619191281037,AL2307,AL2308,2023-06-09
SS,0.16305139006865943,SS2307,SS2308,2023-06-09
SR,0.1659388845481217,SR309,SR401,2023-06-09
FG,0.20000462982253975,FG309,FG310,2023-06-09
FU,0.2070066553654949,FU2309,FU2310,2023-06-09
SF,0.21281345927722295,SF308,SF309,2023-06-09
A,0.2328505621252166,a2307,a2309,2023-06-09
NI,0.27161960519831574,NI2307,NI2308,2023-06-09
LU,0.30258789265397,LU2308,LU2309,2023-06-09
I,0.30501822773592446,i2309,i2401,2023-06-09
PG,0.3088345991671765,pg2308,pg2309,2023-06-09
UR,0.34278051971993173,UR308,UR309,2023-06-09
EB,0.39689169275315095,eb2307,eb2308,2023-06-09
WR,0.4220225720293203,WR2307,WR2310,2023-06-09
SA,0.46335797335548695,SA309,SA401,2023-06-09
PK,0.555344407832425,PK310,PK311,2023-06-09
JD,0.6228486723153159,jd2308,jd2309,2023-06-09
RM,0.6281297270505797,RM308,RM309,2023-06-09
CJ,-0.44259341559684995,CJ309,CJ401,2023-06-12
LH,-0.34574486328114984,lh2309,lh2311,2023-06-12
RU,-0.3077471559583207,RU2309,RU2401,2023-06-12
FB,-0.20467314629759795,fb2306,fb2309,2023-06-12
RR,-0.13419494687694633,rr2308,rr2309,2023-06-12
EG,-0.07922832233858333,eg2308,eg2309,2023-06-12
V,-0.05521156439397404,v2308,v2309,2023-06-12
SC,-0.03493452248950241,SC2307,SC2308,2023-06-12
SI,-0.03343285744690536,SI2308,SI2309,2023-06-12
AG,-0.014767962311461783,AG2308,AG2312,2023-06-12
AU,-0.012980424056502281,AU2308,AU2310,2023-06-12
CY,-0.00824437681949674,CY309,CY401,2023-06-12
SN,-0.004585622219642215,SN2307,SN2308,2023-06-12
BB,-0.0,bb2306,bb2307,2023-06-12
PB,-0.0,PB2307,PB2308,2023-06-12
CF,0.0008953887545949013,CF309,CF401,2023-06-12
TS,0.005730801563228649,TS2309,TS2312,2023-06-12
TF,0.010012029471952207,TF2309,TF2312,2023-06-12
T,0.014553337259665986,T2309,T2312,2023-06-12
AP,0.015216375934224282,AP310,AP401,2023-06-12
TL,0.017246715970432064,TL2309,TL2312,2023-06-12
NR,0.018754887902077928,NR2308,NR2309,2023-06-12
PP,0.02260706414594718,pp2308,pp2309,2023-06-12
IC,0.024141856241368227,IC2306,IC2309,2023-06-12
OI,0.02601713042251111,OI309,OI311,2023-06-12
B,0.027050731555134357,b2307,b2308,2023-06-12
IF,0.02890216249992266,IF2306,IF2309,2023-06-12
CU,0.03236441877913249,CU2307,CU2308,2023-06-12
IM,0.035159909943172266,IM2306,IM2309,2023-06-12
MA,0.03651118435316077,MA308,MA309,2023-06-12
