,roll_yield,near_by,deferred,date
WS,-0.25768844229595433,WS105,WS109,2011-01-20
ER,-0.23725820906409056,ER105,ER109,2011-01-20
FU,-0.22701320605622288,FU1103,FU1105,2011-01-20
C,-0.18934144956822613,c1105,c1109,2011-01-20
WT,-0.18667914413757516,WT105,WT109,2011-01-20
RO,-0.13700493850934026,RO105,RO109,2011-01-20
ZN,-0.1076240397931245,ZN1103,ZN1104,2011-01-20
V,-0.10317758987926696,v1105,v1109,2011-01-20
IF,-0.092165109798062,IF1102,IF1103,2011-01-20
WR,-0.07940707421092612,WR1105,WR1108,2011-01-20
AL,-0.06794832638470653,AL1103,AL1104,2011-01-20
CU,-0.06553261403060132,CU1103,CU1104,2011-01-20
Y,-0.05903333092358397,y1105,y1109,2011-01-20
RB,-0.05022316065934171,RB1105,RB1110,2011-01-20
TA,-0.048683719463833985,TA105,TA109,2011-01-20
SR,-0.04772395988300633,SR105,SR109,2011-01-20
A,-0.022427545085791957,a1109,a1201,2011-01-20
AU,0.014387537992706378,AU1102,AU1106,2011-01-20
P,0.02914412720200091,p1105,p1109,2011-01-20
B,0.052570055288119144,b1109,b1111,2011-01-20
M,0.0607659663822939,m1109,m1201,2011-01-20
RU,0.06498994706672137,RU1105,RU1109,2011-01-20
CF,0.4956267942458342,CF109,CF111,2011-01-20
L,-0.40066898238645543,l1103,l1105,2011-01-21
WS,-0.263306895780568,WS105,WS109,2011-01-21
ER,-0.24111838544914171,ER105,ER109,2011-01-21
WT,-0.1964827602945867,WT105,WT109,2011-01-21
C,-0.18636248443351047,c1105,c1109,2011-01-21
FU,-0.18541699207510784,FU1103,FU1105,2011-01-21
RO,-0.13824197969719784,RO105,RO109,2011-01-21
V,-0.10897081757260521,v1105,v1109,2011-01-21
ZN,-0.10796579842611387,ZN1104,ZN1105,2011-01-21
IF,-0.09670704042630342,IF1102,IF1103,2011-01-21
AL,-0.06070538165495075,AL1103,AL1104,2011-01-21
Y,-0.057953413536399725,y1105,y1109,2011-01-21
CU,-0.05422972087626089,CU1103,CU1104,2011-01-21
SR,-0.05246490408500419,SR105,SR109,2011-01-21
RB,-0.04847680057275986,RB1105,RB1110,2011-01-21
TA,-0.03782470856015378,TA105,TA109,2011-01-21
WR,-0.036334607910897876,WR1105,WR1111,2011-01-21
A,-0.01523350221000773,a1109,a1201,2011-01-21
AU,-0.015104774851071704,AU1106,AU1112,2011-01-21
B,0.021843904628300367,b1109,b1111,2011-01-21
P,0.03209234357978291,p1105,p1109,2011-01-21
M,0.06522941419224432,m1109,m1201,2011-01-21
RU,0.07094294490202466,RU1105,RU1109,2011-01-21
CF,0.5671989229919339,CF109,CF111,2011-01-21
L,-0.43084972644283126,l1103,l1105,2011-01-24
WS,-0.27888000737811375,WS105,WS109,2011-01-24
ER,-0.2499403905500804,ER105,ER109,2011-01-24
FU,-0.22663528555022228,FU1103,FU1105,2011-01-24
WT,-0.20817598027199938,WT105,WT109,2011-01-24
C,-0.19242431059619863,c1105,c1109,2011-01-24
RO,-0.1352768689650048,RO105,RO109,2011-01-24
ZN,-0.10466565626923333,ZN1104,ZN1105,2011-01-24
IF,-0.1037853004831836,IF1102,IF1103,2011-01-24
V,-0.09192668751986872,v1105,v1109,2011-01-24
CU,-0.08051469959053165,CU1103,CU1104,2011-01-24
Y,-0.062114020085073496,y1105,y1109,2011-01-24
AL,-0.060687322562146775,AL1103,AL1104,2011-01-24
SR,-0.056107474560339335,SR105,SR109,2011-01-24
RB,-0.04975262878338349,RB1105,RB1110,2011-01-24
TA,-0.04152847652224587,TA105,TA109,2011-01-24
A,-0.024994663328180552,a1109,a1201,2011-01-24
AU,-0.01639353440835698,AU1106,AU1112,2011-01-24
WR,0.014310599745801875,WR1105,WR1111,2011-01-24
P,0.02150546843583749,p1105,p1109,2011-01-24
B,0.042168206791238394,b1109,b1111,2011-01-24
M,0.0723965037269144,m1109,m1201,2011-01-24
RU,0.0815379892100572,RU1105,RU1109,2011-01-24
CF,0.6535794353652871,CF109,CF111,2011-01-24
L,-0.4154182382428617,l1103,l1105,2011-01-25
WS,-0.2817874059086271,WS105,WS109,2011-01-25
ER,-0.26814427066314495,ER105,ER109,2011-01-25
FU,-0.21554511110137892,FU1103,FU1105,2011-01-25
WT,-0.1932713490815458,WT105,WT109,2011-01-25
C,-0.19293304720000964,c1105,c1109,2011-01-25
RO,-0.13993057738128145,RO105,RO109,2011-01-25
ZN,-0.1251383458804712,ZN1104,ZN1105,2011-01-25
V,-0.11328995342954899,v1105,v1109,2011-01-25
IF,-0.10333756001902253,IF1102,IF1103,2011-01-25
AL,-0.07164200383804556,AL1103,AL1104,2011-01-25
Y,-0.06317231888273062,y1105,y1109,2011-01-25
RB,-0.053988541116425204,RB1105,RB1110,2011-01-25
SR,-0.04958790585363175,SR105,SR109,2011-01-25
CU,-0.04583073680394461,CU1103,CU1104,2011-01-25
TA,-0.037300191568894255,TA105,TA109,2011-01-25
WR,-0.027267515940215953,WR1105,WR1111,2011-01-25
A,-0.023289459317233918,a1109,a1201,2011-01-25
AU,-0.01557775075705526,AU1106,AU1112,2011-01-25
P,0.03168828974870591,p1105,p1109,2011-01-25
B,0.06181638710151725,b1109,b1111,2011-01-25
M,0.06286609552796399,m1109,m1201,2011-01-25
RU,0.08281676053319972,RU1105,RU1109,2011-01-25
CF,0.6162080263866627,CF109,CF111,2011-01-25
L,-0.4495787186225082,l1103,l1105,2011-01-26
WS,-0.28763194311659585,WS105,WS109,2011-01-26
ER,-0.26476952340082766,ER105,ER109,2011-01-26
FU,-0.21867930130491692,FU1103,FU1105,2011-01-26
WT,-0.2137599351233282,WT105,WT109,2011-01-26
C,-0.19250132543867435,c1105,c1109,2011-01-26
RO,-0.12602259334307037,RO105,RO109,2011-01-26
ZN,-0.10853849519481613,ZN1104,ZN1105,2011-01-26
IF,-0.10240062138515987,IF1102,IF1103,2011-01-26
V,-0.09248239138577853,v1105,v1109,2011-01-26
AL,-0.07557379904387986,AL1103,AL1104,2011-01-26
CU,-0.05748918984762097,CU1104,CU1105,2011-01-26
RB,-0.04896169803879951,RB1105,RB1110,2011-01-26
SR,-0.047886763033566156,SR105,SR109,2011-01-26
WR,-0.041041962540641894,WR1105,WR1111,2011-01-26
AU,-0.015650665037943018,AU1106,AU1112,2011-01-26
TA,-0.015474587268275272,TA105,TA109,2011-01-26
A,-0.010145427322142905,a1109,a1201,2011-01-26
Y,-0.00987320608504661,y1109,y1201,2011-01-26
B,-0.006539510184153603,b1109,b1111,2011-01-26
P,0.031133529730793717,p1105,p1109,2011-01-26
M,0.05847792951921825,m1109,m1201,2011-01-26
RU,0.06095104857183099,RU1105,RU1109,2011-01-26
CF,0.7000373616167637,CF109,CF111,2011-01-26
L,-0.43713819787197605,l1103,l1105,2011-01-27
WS,-0.2980698382681919,WS105,WS109,2011-01-27
ER,-0.283021589315956,ER105,ER109,2011-01-27
WT,-0.22419267707435325,WT105,WT109,2011-01-27
FU,-0.2202440775798568,FU1103,FU1105,2011-01-27
C,-0.190372227582288,c1105,c1109,2011-01-27
RO,-0.13103021126462952,RO105,RO109,2011-01-27
ZN,-0.11774419894209179,ZN1104,ZN1105,2011-01-27
V,-0.10127543977486336,v1105,v1109,2011-01-27
AL,-0.09330190543626271,AL1103,AL1104,2011-01-27
IF,-0.08916107691742395,IF1102,IF1103,2011-01-27
CU,-0.08671521892484467,CU1104,CU1105,2011-01-27
RB,-0.0496253753750982,RB1105,RB1110,2011-01-27
WR,-0.031014784653811973,WR1105,WR1111,2011-01-27
A,-0.018245354132122152,a1109,a1201,2011-01-27
TA,-0.015424198501255957,TA105,TA109,2011-01-27
Y,-0.01438851679047904,y1109,y1201,2011-01-27
AU,-0.012084214043497108,AU1106,AU1112,2011-01-27
B,-0.0,b1109,b1111,2011-01-27
P,0.0388215338272042,p1105,p1109,2011-01-27
M,0.07028139868542035,m1109,m1201,2011-01-27
RU,0.07491025904327712,RU1105,RU1109,2011-01-27
SR,0.14736875743800235,SR109,SR201,2011-01-27
CF,0.8128874688754555,CF109,CF111,2011-01-27
L,-0.4128612384172458,l1103,l1105,2011-01-28
WS,-0.2944745110121552,WS105,WS109,2011-01-28
ER,-0.28055524097025675,ER105,ER109,2011-01-28
FU,-0.2349147365830895,FU1103,FU1105,2011-01-28
WT,-0.21769831068952708,WT105,WT109,2011-01-28
C,-0.18909099758203218,c1105,c1109,2011-01-28
RO,-0.1286364507191245,RO105,RO109,2011-01-28
ZN,-0.12354484633319557,ZN1104,ZN1105,2011-01-28
IF,-0.10122007246557554,IF1102,IF1103,2011-01-28
V,-0.09347670533184779,v1105,v1109,2011-01-28
AL,-0.09330190543626271,AL1103,AL1104,2011-01-28
CU,-0.06007521933773067,CU1104,CU1105,2011-01-28
RB,-0.05051805239377688,RB1105,RB1110,2011-01-28
TA,-0.02740217241866256,TA105,TA109,2011-01-28
A,-0.027088220158182796,a1109,a1201,2011-01-28
Y,-0.012104925636537246,y1109,y1201,2011-01-28
AU,-0.010997698587117756,AU1106,AU1112,2011-01-28
WR,-0.010376696515984912,WR1105,WR1111,2011-01-28
B,0.0013076168734332916,b1109,b1111,2011-01-28
P,0.04795184056693649,p1105,p1109,2011-01-28
M,0.06945365142500508,m1109,m1201,2011-01-28
RU,0.07869790541851758,RU1105,RU1109,2011-01-28
SR,0.1620423308846406,SR109,SR201,2011-01-28
CF,0.7221929168788328,CF109,CF111,2011-01-28
L,-0.4313864350774897,l1103,l1105,2011-01-31
ER,-0.30171272032578617,ER105,ER109,2011-01-31
WS,-0.2999165787304084,WS105,WS109,2011-01-31
WT,-0.24128966542261737,WT105,WT109,2011-01-31
FU,-0.19770723228415993,FU1103,FU1105,2011-01-31
C,-0.1955645233298626,c1105,c1109,2011-01-31
RO,-0.13418950934275534,RO105,RO109,2011-01-31
ZN,-0.12448575529093694,ZN1104,ZN1105,2011-01-31
IF,-0.10474317301415668,IF1102,IF1103,2011-01-31
AL,-0.09252714880899099,AL1103,AL1104,2011-01-31
V,-0.08057780715080544,v1105,v1109,2011-01-31
CU,-0.0700755709044077,CU1104,CU1105,2011-01-31
TA,-0.05397371307561867,TA105,TA109,2011-01-31
RB,-0.049447073920677265,RB1105,RB1110,2011-01-31
A,-0.02348217289385772,a1109,a1201,2011-01-31
B,-0.012312362027877619,b1109,b1201,2011-01-31
AU,-0.012170282687885845,AU1106,AU1112,2011-01-31
Y,-0.003396867696380228,y1109,y1201,2011-01-31
WR,0.0004127541032088454,WR1105,WR1111,2011-01-31
P,0.03750805059662577,p1105,p1109,2011-01-31
RU,0.07234629944826139,RU1105,RU1109,2011-01-31
M,0.08205341279369233,m1109,m1201,2011-01-31
SR,0.16782667246202923,SR109,SR201,2011-01-31
CF,0.5686214388467877,CF109,CF201,2011-01-31
L,-0.4702687281295685,l1103,l1105,2011-02-01
ER,-0.31837951721222657,ER105,ER109,2011-02-01
WS,-0.30898287999448915,WS105,WS109,2011-02-01
WT,-0.25123652988596923,WT105,WT109,2011-02-01
FU,-0.23752835648792833,FU1103,FU1105,2011-02-01
C,-0.20796544181982202,c1105,c1109,2011-02-01
RO,-0.13610347573954143,RO105,RO109,2011-02-01
ZN,-0.12270045553393674,ZN1104,ZN1105,2011-02-01
CU,-0.10044568047283373,CU1104,CU1105,2011-02-01
AL,-0.09767495787070316,AL1104,AL1105,2011-02-01
IF,-0.09529701114528763,IF1102,IF1103,2011-02-01
V,-0.08541502224393599,v1105,v1109,2011-02-01
