,roll_yield,near_by,deferred,date
BB,-0.5385048665988045,bb1502,bb1505,2015-01-21
BU,-0.4284583773578397,BU1506,BU1509,2015-01-21
JD,-0.28926276234803666,jd1505,jd1509,2015-01-21
CS,-0.17829154215864684,cs1505,cs1509,2015-01-21
WR,-0.17054575039197983,WR1502,WR1504,2015-01-21
MA,-0.1552290592009818,MA506,MA509,2015-01-21
HC,-0.12399982085135464,HC1503,HC1505,2015-01-21
IF,-0.11786260037135401,IF1502,IF1503,2015-01-21
CF,-0.09088161836192298,CF505,CF509,2015-01-21
SR,-0.08000474124648382,SR505,SR509,2015-01-21
TA,-0.0792997712044663,TA505,TA509,2015-01-21
RI,-0.05581144113089996,RI505,RI601,2015-01-21
AL,-0.051552510453322736,AL1503,AL1504,2015-01-21
J,-0.04882826794364113,j1505,j1509,2015-01-21
JM,-0.0452373204813609,jm1505,jm1509,2015-01-21
OI,-0.044843884307619444,OI505,OI509,2015-01-21
Y,-0.04022643191912745,y1505,y1509,2015-01-21
C,-0.03458251551320224,c1505,c1509,2015-01-21
TC,-0.03302319542948606,TC505,TC509,2015-01-21
B,-0.03151094772158765,b1505,b1509,2015-01-21
V,-0.030120734955697517,v1505,v1509,2015-01-21
P,-0.025635964747820483,p1505,p1509,2015-01-21
RB,-0.023188586188168533,RB1505,RB1510,2015-01-21
WH,-0.023077378259219183,WH505,WH601,2015-01-21
AG,-0.021478089309130203,AG1506,AG1512,2015-01-21
TF,-0.02055296797156841,TF1503,TF1506,2015-01-21
AU,-0.010271063943232865,AU1506,AU1512,2015-01-21
M,-0.0022271715944960206,m1505,m1509,2015-01-21
FB,-0.0,fb1505,fb1509,2015-01-21
PB,0.004795204859013743,PB1503,PB1504,2015-01-21
FG,0.026344771411426902,FG506,FG509,2015-01-21
ZN,0.040923927432531766,ZN1503,ZN1504,2015-01-21
CU,0.04662463369100235,CU1503,CU1504,2015-01-21
A,0.05430012493085397,a1505,a1509,2015-01-21
RU,0.06775988987420986,RU1505,RU1509,2015-01-21
RM,0.0751990187614604,RM505,RM509,2015-01-21
L,0.09925717375729634,l1505,l1509,2015-01-21
PP,0.10160622821557161,pp1505,pp1509,2015-01-21
I,0.11322098394854126,i1505,i1509,2015-01-21
BB,-0.4888534878996449,bb1502,bb1505,2015-01-22
FU,-0.4190022943336478,FU1503,FU1506,2015-01-22
BU,-0.3837651749653386,BU1506,BU1509,2015-01-22
JD,-0.27643339279889956,jd1505,jd1509,2015-01-22
CS,-0.18776353424760495,cs1505,cs1509,2015-01-22
WR,-0.17054575039197983,WR1502,WR1504,2015-01-22
MA,-0.15110570323182787,MA506,MA509,2015-01-22
IF,-0.1133570934675708,IF1502,IF1503,2015-01-22
HC,-0.10579039868043041,HC1503,HC1505,2015-01-22
RI,-0.09986838264576553,RI505,RI601,2015-01-22
CF,-0.08291271619095152,CF505,CF509,2015-01-22
TA,-0.07579612117119638,TA505,TA509,2015-01-22
SR,-0.0689959038547607,SR505,SR509,2015-01-22
J,-0.051824705271937554,j1505,j1509,2015-01-22
AL,-0.051351955432491755,AL1503,AL1504,2015-01-22
JM,-0.04536168898147569,jm1505,jm1509,2015-01-22
OI,-0.03699430314646552,OI505,OI509,2015-01-22
Y,-0.03520040384359882,y1505,y1509,2015-01-22
C,-0.03452565849793302,c1505,c1509,2015-01-22
TC,-0.0343296816670288,TC505,TC509,2015-01-22
FB,-0.030431368291515104,fb1505,fb1509,2015-01-22
V,-0.02400012800122911,v1505,v1509,2015-01-22
P,-0.023289187439886998,p1505,p1509,2015-01-22
B,-0.022208614686842643,b1505,b1509,2015-01-22
RB,-0.022164381579998234,RB1505,RB1510,2015-01-22
WH,-0.022051113765255478,WH505,WH601,2015-01-22
TF,-0.01944329135174393,TF1503,TF1506,2015-01-22
AG,-0.018245923497590837,AG1506,AG1512,2015-01-22
AU,-0.011547376188852704,AU1506,AU1512,2015-01-22
M,-0.0033339510747429336,m1505,m1509,2015-01-22
PB,0.019040067461370845,PB1503,PB1504,2015-01-22
FG,0.021917863058502383,FG506,FG509,2015-01-22
ZN,0.022025090306726964,ZN1503,ZN1504,2015-01-22
CU,0.0491863256446269,CU1503,CU1504,2015-01-22
A,0.05040990541962381,a1505,a1509,2015-01-22
RM,0.08053226677631067,RM505,RM509,2015-01-22
RU,0.08869910828612253,RU1505,RU1509,2015-01-22
L,0.09248239138577845,l1505,l1509,2015-01-22
PP,0.09715767456638198,pp1505,pp1509,2015-01-22
I,0.10659428513545662,i1505,i1509,2015-01-22
FU,-0.5582546815644124,FU1503,FU1506,2015-01-23
BB,-0.5045629135840439,bb1502,bb1505,2015-01-23
BU,-0.40884362701972043,BU1506,BU1509,2015-01-23
JD,-0.2733268724502873,jd1505,jd1509,2015-01-23
CS,-0.19563926640056112,cs1505,cs1509,2015-01-23
MA,-0.14706836758517972,MA506,MA509,2015-01-23
IF,-0.11686032706529004,IF1502,IF1503,2015-01-23
RI,-0.0953804724163074,RI505,RI601,2015-01-23
CF,-0.08739032896246982,CF505,CF509,2015-01-23
TA,-0.07343241540115408,TA505,TA509,2015-01-23
SR,-0.06187001171057149,SR505,SR509,2015-01-23
AL,-0.05605304080518389,AL1503,AL1504,2015-01-23
HC,-0.05542764590961817,HC1503,HC1505,2015-01-23
J,-0.05467777253405011,j1505,j1509,2015-01-23
JM,-0.049316179029479816,jm1505,jm1509,2015-01-23
C,-0.03458251551320224,c1505,c1509,2015-01-23
OI,-0.03307199018143493,OI505,OI509,2015-01-23
TC,-0.02926852483609397,TC505,TC509,2015-01-23
B,-0.026856175647330675,b1505,b1509,2015-01-23
WH,-0.026413008210709167,WH505,WH601,2015-01-23
FB,-0.025231435525789533,fb1505,fb1509,2015-01-23
RB,-0.021162461766346237,RB1505,RB1510,2015-01-23
TF,-0.019377624896370908,TF1503,TF1506,2015-01-23
AG,-0.019084606449614076,AG1506,AG1512,2015-01-23
V,-0.017910500959511265,v1505,v1509,2015-01-23
Y,-0.017229049507854033,y1505,y1509,2015-01-23
AU,-0.010682970840668004,AU1506,AU1512,2015-01-23
M,-0.006706411138595824,m1505,m1509,2015-01-23
P,0.01482094410049332,p1505,p1509,2015-01-23
ZN,0.022194827535582363,ZN1503,ZN1504,2015-01-23
FG,0.02651943415467875,FG506,FG509,2015-01-23
PB,0.02883461539572378,PB1503,PB1504,2015-01-23
A,0.052650924040069554,a1505,a1509,2015-01-23
RM,0.07548463732796074,RM505,RM509,2015-01-23
CU,0.07632119660515464,CU1503,CU1504,2015-01-23
RU,0.08769855246174119,RU1505,RU1509,2015-01-23
I,0.08955888944904347,i1505,i1509,2015-01-23
L,0.09293181572691242,l1505,l1509,2015-01-23
PP,0.1004382087970212,pp1505,pp1509,2015-01-23
PM,0.2011091680707027,PM505,PM509,2015-01-23
WR,0.604089704332918,WR1504,WR1505,2015-01-23
FU,-0.6361746238002961,FU1503,FU1506,2015-01-26
BB,-0.6096382017575647,bb1502,bb1505,2015-01-26
BU,-0.3671790856600203,BU1506,BU1509,2015-01-26
JD,-0.3022665851592321,jd1505,jd1509,2015-01-26
CS,-0.20861142912722258,cs1505,cs1509,2015-01-26
MA,-0.1516953781095142,MA506,MA509,2015-01-26
IF,-0.10278999814691789,IF1502,IF1503,2015-01-26
RI,-0.10001607847167916,RI505,RI601,2015-01-26
CF,-0.0959716263990654,CF505,CF509,2015-01-26
TA,-0.08188141538626394,TA505,TA509,2015-01-26
SR,-0.0687369591396882,SR505,SR509,2015-01-26
J,-0.05263292895272857,j1505,j1509,2015-01-26
FB,-0.04783987234182019,fb1505,fb1509,2015-01-26
AL,-0.046875059604781194,AL1503,AL1504,2015-01-26
JM,-0.04561248888130187,jm1505,jm1509,2015-01-26
C,-0.041769716533827134,c1505,c1509,2015-01-26
RB,-0.03404312398069532,RB1505,RB1510,2015-01-26
TC,-0.033262600880799804,TC505,TC509,2015-01-26
WH,-0.031337038547064405,WH505,WH601,2015-01-26
OI,-0.027204216641911555,OI505,OI509,2015-01-26
B,-0.026856175647330675,b1505,b1509,2015-01-26
AG,-0.024787304109926054,AG1506,AG1512,2015-01-26
V,-0.021180118232174652,v1505,v1509,2015-01-26
TF,-0.018851214620054887,TF1503,TF1506,2015-01-26
AU,-0.01333465269270924,AU1506,AU1512,2015-01-26
Y,-0.013038774599733332,y1505,y1509,2015-01-26
M,-0.012315747843229842,m1505,m1509,2015-01-26
P,0.017412984210496994,p1505,p1509,2015-01-26
FG,0.02228418019782144,FG506,FG509,2015-01-26
ZN,0.03729027239495167,ZN1503,ZN1504,2015-01-26
A,0.04543455358721331,a1505,a1509,2015-01-26
PB,0.05792448897979041,PB1503,PB1504,2015-01-26
HC,0.060630131149168306,HC1503,HC1505,2015-01-26
CU,0.06707334535606019,CU1503,CU1504,2015-01-26
RM,0.0684440332985142,RM505,RM509,2015-01-26
RU,0.08025289559863238,RU1505,RU1509,2015-01-26
I,0.08414791142969866,i1505,i1509,2015-01-26
L,0.08983827889018696,l1505,l1509,2015-01-26
PP,0.10295439468269282,pp1505,pp1509,2015-01-26
WR,0.604089704332918,WR1504,WR1505,2015-01-26
FB,-1.406788979899258,fb1503,fb1505,2015-01-27
BB,-0.5754969555366914,bb1502,bb1505,2015-01-27
FU,-0.5122814392318172,FU1503,FU1506,2015-01-27
BU,-0.41681511012001005,BU1506,BU1509,2015-01-27
JD,-0.33810802496221093,jd1505,jd1509,2015-01-27
CS,-0.22043811231316024,cs1505,cs1509,2015-01-27
MA,-0.15074247559355972,MA506,MA509,2015-01-27
RI,-0.11199696675686195,RI505,RI601,2015-01-27
IF,-0.10162186755325553,IF1502,IF1503,2015-01-27
CF,-0.09427237924815224,CF505,CF509,2015-01-27
TA,-0.08663022315411766,TA505,TA509,2015-01-27
SR,-0.06366441584135876,SR505,SR509,2015-01-27
C,-0.0624894964077225,c1505,c1509,2015-01-27
AL,-0.05594415726973562,AL1503,AL1504,2015-01-27
J,-0.04939578904654737,j1505,j1509,2015-01-27
RB,-0.0387887230967955,RB1505,RB1510,2015-01-27
JM,-0.03696145316412197,jm1505,jm1509,2015-01-27
TC,-0.030664662214614023,TC505,TC509,2015-01-27
V,-0.03021173569078827,v1505,v1509,2015-01-27
OI,-0.026209844131118015,OI505,OI509,2015-01-27
AG,-0.022934835638122816,AG1506,AG1512,2015-01-27
TF,-0.019223137438047273,TF1503,TF1506,2015-01-27
M,-0.014436452067204302,m1505,m1509,2015-01-27
B,-0.013031357753535939,b1505,b1509,2015-01-27
AU,-0.012274683715066263,AU1506,AU1512,2015-01-27
Y,-0.012010935061042883,y1505,y1509,2015-01-27
FG,0.017817401397521235,FG506,FG509,2015-01-27
ZN,0.029456903407812644,ZN1503,ZN1504,2015-01-27
PB,0.03850785494617512,PB1503,PB1504,2015-01-27
P,0.04131089687853408,p1505,p1509,2015-01-27
WR,0.04168864971998827,WR1504,WR1511,2015-01-27
A,0.05179592541992714,a1505,a1509,2015-01-27
RM,0.06799157873163583,RM505,RM509,2015-01-27
CU,0.07724711002604631,CU1503,CU1504,2015-01-27
HC,0.08411352707598597,HC1503,HC1505,2015-01-27
I,0.0907196555691547,i1505,i1509,2015-01-27
L,0.09300186781780112,l1505,l1509,2015-01-27
RU,0.09495549582499777,RU1505,RU1509,2015-01-27
PP,0.09920003325833107,pp1505,pp1509,2015-01-27
FB,-1.6162766140712703,fb1503,fb1505,2015-02-03
BB,-0.8859877379094624,bb1503,bb1505,2015-02-03
FU,-0.6089170214396035,FU1503,FU1506,2015-02-03
JD,-0.31730755273594125,jd1505,jd1509,2015-02-03
BU,-0.3016709201431417,BU1506,BU1509,2015-02-03
CS,-0.16920599762718588,cs1505,cs1509,2015-02-03
MA,-0.14970562207646726,MA506,MA509,2015-02-03
RI,-0.10752559281332329,RI505,RI601,2015-02-03
CF,-0.09535295094341945,CF505,CF509,2015-02-03
IF,-0.09202339904943035,IF1502,IF1503,2015-02-03
TA,-0.0802052782400633,TA505,TA509,2015-02-03
SR,-0.07052176581379631,SR505,SR509,2015-02-03
RB,-0.06318673694435792,RB1505,RB1510,2015-02-03
C,-0.06231134207162066,c1505,c1509,2015-02-03
AL,-0.05912462216630353,AL1504,AL1505,2015-02-03
J,-0.05192437313801156,j1505,j1509,2015-02-03
RS,-0.04775465800541186,RS507,RS509,2015-02-03
JM,-0.04450519921182332,jm1505,jm1509,2015-02-03
V,-0.03481663836092367,v1505,v1509,2015-02-03
TC,-0.033191827944149654,TC505,TC509,2015-02-03
AG,-0.022764473410631283,AG1506,AG1512,2015-02-03
TF,-0.021881178013149503,TF1503,TF1506,2015-02-03
OI,-0.01970620741719301,OI505,OI509,2015-02-03
B,-0.017865591116021744,b1505,b1509,2015-02-03
M,-0.011127609197129136,m1505,m1509,2015-02-03
AU,-0.009614478663542677,AU1506,AU1512,2015-02-03
Y,-0.006607932187026954,y1505,y1509,2015-02-03
HC,0.0,HC1503,HC1505,2015-02-03
ZN,0.011051420581568178,ZN1503,ZN1504,2015-02-03
FG,0.01305058253926553,FG506,FG509,2015-02-03
CU,0.03242846832845297,CU1504,CU1505,2015-02-03
A,0.0340294029787331,a1505,a1509,2015-02-03
P,0.03953298439511507,p1505,p1509,2015-02-03
WR,0.04168864971998827,WR1504,WR1511,2015-02-03
I,0.0570238921355299,i1505,i1509,2015-02-03
RM,0.06528166767154202,RM505,RM509,2015-02-03
PB,0.06693244444249974,PB1503,PB1504,2015-02-03
PP,0.08623011919576265,pp1505,pp1509,2015-02-03
RU,0.09175027011624083,RU1505,RU1509,2015-02-03
L,0.12239356265043103,l1505,l1509,2015-02-03
FB,-1.561279580538216,fb1503,fb1505,2015-02-04
BB,-0.8517785678122396,bb1503,bb1505,2015-02-04
FU,-0.494324247085418,FU1503,FU1506,2015-02-04
BU,-0.36413449214825855,BU1506,BU1509,2015-02-04
JD,-0.33138991312274446,jd1505,jd1509,2015-02-04
CS,-0.18206313790707035,cs1505,cs1509,2015-02-04
MA,-0.14741419503531697,MA506,MA509,2015-02-04
RI,-0.10543862524355566,RI505,RI601,2015-02-04
RS,-0.09666492163618963,RS507,RS509,2015-02-04
IF,-0.09092821561217718,IF1502,IF1503,2015-02-04
CF,-0.09091604848598653,CF505,CF509,2015-02-04
TA,-0.07847655278116099,TA505,TA509,2015-02-04
RB,-0.06809647618794312,RB1505,RB1510,2015-02-04
SR,-0.06647156206412749,SR505,SR509,2015-02-04
C,-0.06433586632965177,c1505,c1509,2015-02-04
J,-0.054941294566279116,j1505,j1509,2015-02-04
AL,-0.05431921760896444,AL1504,AL1505,2015-02-04
JM,-0.04871554947872406,jm1505,jm1509,2015-02-04
V,-0.04358430168872943,v1505,v1509,2015-02-04
WH,-0.03709443434661961,WH505,WH601,2015-02-04
TC,-0.029582233267398856,TC505,TC509,2015-02-04
OI,-0.02583995303434479,OI505,OI509,2015-02-04
AG,-0.02345588046745172,AG1506,AG1512,2015-02-04
TF,-0.023122632382659766,TF1503,TF1506,2015-02-04
AU,-0.013219332730053022,AU1506,AU1512,2015-02-04
Y,-0.009917364403498231,y1505,y1509,2015-02-04
B,-0.009357462358952712,b1505,b1509,2015-02-04
M,-0.008810579019929116,m1505,m1509,2015-02-04
FG,-0.0,FG506,FG509,2015-02-04
ZN,0.003673656847916305,ZN1503,ZN1504,2015-02-04
A,0.024573516235955634,a1505,a1509,2015-02-04
I,0.025641181735375225,i1505,i1509,2015-02-04
HC,0.027907027054385282,HC1503,HC1505,2015-02-04
CU,0.04088589985937171,CU1504,CU1505,2015-02-04
WR,0.04168864971998827,WR1504,WR1511,2015-02-04
P,0.04582184965368781,p1505,p1509,2015-02-04
PB,0.05755406716191616,PB1503,PB1504,2015-02-04
RM,0.06748175804390327,RM505,RM509,2015-02-04
PP,0.09111329362889628,pp1505,pp1509,2015-02-04
L,0.09372999335138639,l1505,l1509,2015-02-04
RU,0.09940668478829637,RU1505,RU1509,2015-02-04
BB,-0.8601757938795824,bb1503,bb1505,2015-02-05
FU,-0.6572122051651051,FU1503,FU1506,2015-02-05
BU,-0.302187285291284,BU1506,BU1509,2015-02-05
JD,-0.2974761653525235,jd1505,jd1509,2015-02-05
CS,-0.19001532296462598,cs1505,cs1509,2015-02-05
MA,-0.1513095528795197,MA506,MA509,2015-02-05
RI,-0.1273112975064122,RI505,RI601,2015-02-05
IF,-0.09547043173044223,IF1502,IF1503,2015-02-05
CF,-0.0933183725646202,CF505,CF509,2015-02-05
TA,-0.08033952904716404,TA505,TA509,2015-02-05
RB,-0.06701671961236319,RB1505,RB1510,2015-02-05
SR,-0.06621205235793118,SR505,SR509,2015-02-05
C,-0.06449244507427038,c1505,c1509,2015-02-05
FB,-0.061330926437442396,fb1505,fb1509,2015-02-05
AL,-0.05427826819102235,AL1504,AL1505,2015-02-05
V,-0.049491661006732864,v1505,v1509,2015-02-05
WR,-0.04460987947042845,WR1504,WR1511,2015-02-05
J,-0.04333248182372492,j1505,j1509,2015-02-05
JM,-0.04070618761820639,jm1505,jm1509,2015-02-05
WH,-0.039822866055633815,WH505,WH601,2015-02-05
TC,-0.03226531423976968,TC505,TC509,2015-02-05
OI,-0.032108022696144115,OI505,OI509,2015-02-05
TF,-0.023547756162442535,TF1503,TF1506,2015-02-05
AG,-0.022189376573584142,AG1506,AG1512,2015-02-05
Y,-0.013191666546965793,y1505,y1509,2015-02-05
AU,-0.01084433330740184,AU1506,AU1512,2015-02-05
FG,-0.008762325519274727,FG506,FG509,2015-02-05
B,-0.007483633441067497,b1505,b1509,2015-02-05
ZN,-0.0036872023642394204,ZN1504,ZN1505,2015-02-05
M,-0.0022083180975068168,m1505,m1509,2015-02-05
HC,0.018590254996020437,HC1503,HC1505,2015-02-05
A,0.03140675019963593,a1505,a1509,2015-02-05
I,0.03821707733228914,i1505,i1509,2015-02-05
CU,0.043982944779551,CU1504,CU1505,2015-02-05
P,0.044053655048763546,p1505,p1509,2015-02-05
PB,0.05743927999167647,PB1503,PB1504,2015-02-05
RM,0.07026082262429549,RM505,RM509,2015-02-05
RU,0.07638641810820006,RU1505,RU1509,2015-02-05
PP,0.08788910846529246,pp1505,pp1509,2015-02-05
L,0.09269899706708395,l1505,l1509,2015-02-05
BB,-0.9949205274004083,bb1503,bb1505,2015-02-06
FU,-0.5808809474993429,FU1503,FU1506,2015-02-06
JD,-0.298467559225711,jd1505,jd1509,2015-02-06
BU,-0.2818259285783205,BU1506,BU1509,2015-02-06
CS,-0.1744677604712222,cs1505,cs1509,2015-02-06
MA,-0.1594413971728357,MA506,MA509,2015-02-06
RI,-0.13382288180524263,RI505,RI601,2015-02-06
FB,-0.1041154001917843,fb1505,fb1509,2015-02-06
CF,-0.09829620929020456,CF505,CF509,2015-02-06
IF,-0.09363599941411221,IF1502,IF1503,2015-02-06
TA,-0.08893199570525173,TA505,TA509,2015-02-06
SR,-0.06636652238291521,SR505,SR509,2015-02-06
C,-0.06540428604364934,c1505,c1509,2015-02-06
RB,-0.05700980641945694,RB1505,RB1510,2015-02-06
J,-0.05152798431303054,j1505,j1509,2015-02-06
WR,-0.04460987947042845,WR1504,WR1511,2015-02-06
WH,-0.04197252016019977,WH505,WH601,2015-02-06
AL,-0.04035124295307497,AL1504,AL1505,2015-02-06
JM,-0.04032318770705317,jm1505,jm1509,2015-02-06
OI,-0.03909520347853941,OI505,OI509,2015-02-06
V,-0.037446477544554366,v1505,v1509,2015-02-06
TC,-0.033433693659195046,TC505,TC509,2015-02-06
TF,-0.024166297942453466,TF1503,TF1506,2015-02-06
AG,-0.01950706333984695,AG1506,AG1512,2015-02-06
Y,-0.018454916168336864,y1505,y1509,2015-02-06
AU,-0.012427224449400386,AU1506,AU1512,2015-02-06
ZN,-0.010977283887920786,ZN1504,ZN1505,2015-02-06
FG,-0.008676792990181254,FG506,FG509,2015-02-06
M,-0.004400440832982332,m1505,m1509,2015-02-06
B,-0.0,b1505,b1509,2015-02-06
HC,0.004642166575861974,HC1503,HC1505,2015-02-06
A,0.036083494123685236,a1505,a1509,2015-02-06
CU,0.04038465350039851,CU1504,CU1505,2015-02-06
P,0.041958725924219516,p1505,p1509,2015-02-06
I,0.04425791542511455,i1505,i1509,2015-02-06
PB,0.061868072794900454,PB1503,PB1504,2015-02-06
RM,0.06858241287371328,RM505,RM509,2015-02-06
PP,0.06962664248699246,pp1505,pp1509,2015-02-06
L,0.08247942174059619,l1505,l1509,2015-02-06
RU,0.08410731607898014,RU1505,RU1509,2015-02-06
RS,0.13260948310219556,RS507,RS509,2015-02-06
BB,-1.063135448761725,bb1503,bb1505,2015-02-09
FU,-0.6512070996985433,FU1503,FU1506,2015-02-09
BU,-0.30048252187243246,BU1506,BU1509,2015-02-09
JD,-0.2618741477747139,jd1505,jd1509,2015-02-09
CS,-0.17310535993759807,cs1505,cs1509,2015-02-09
MA,-0.15559042229439043,MA506,MA509,2015-02-09
RI,-0.12496815261754289,RI505,RI601,2015-02-09
IF,-0.11531407822096962,IF1502,IF1503,2015-02-09
CF,-0.09811353788694083,CF505,CF509,2015-02-09
TA,-0.08825993910432159,TA505,TA509,2015-02-09
SR,-0.06983941356478632,SR505,SR509,2015-02-09
C,-0.06882974482967741,c1505,c1509,2015-02-09
RB,-0.06497212062783392,RB1505,RB1510,2015-02-09
J,-0.05747302209879955,j1505,j1509,2015-02-09
AL,-0.04976444455307206,AL1504,AL1505,2015-02-09
V,-0.049110388940566435,v1505,v1509,2015-02-09
JM,-0.048980679862286,jm1505,jm1509,2015-02-09
OI,-0.04737482588378514,OI505,OI509,2015-02-09
WR,-0.04460987947042845,WR1504,WR1511,2015-02-09
WH,-0.04258784379706759,WH505,WH601,2015-02-09
FB,-0.04074765529760674,fb1505,fb1509,2015-02-09
TC,-0.033577621296835475,TC505,TC509,2015-02-09
TF,-0.02350020019082729,TF1503,TF1506,2015-02-09
Y,-0.01957237823082988,y1505,y1509,2015-02-09
AG,-0.019377314207498678,AG1506,AG1512,2015-02-09
AU,-0.014663693945291345,AU1506,AU1512,2015-02-09
ZN,-0.011000764712355018,ZN1504,ZN1505,2015-02-09
FG,-0.0043219885350167155,FG506,FG509,2015-02-09
M,-0.002191380667197096,m1505,m1509,2015-02-09
B,0.006553287049626053,b1505,b1509,2015-02-09
HC,0.027907027054385282,HC1503,HC1505,2015-02-09
P,0.030668842027372654,p1505,p1509,2015-02-09
A,0.03142105225987369,a1505,a1509,2015-02-09
CU,0.04662463369100235,CU1504,CU1505,2015-02-09
I,0.05084867494131996,i1505,i1509,2015-02-09
PB,0.05262117262102174,PB1503,PB1504,2015-02-09
L,0.06022571055849871,l1505,l1509,2015-02-09
PP,0.06434249361865035,pp1505,pp1509,2015-02-09
RM,0.06954414332184294,RM505,RM509,2015-02-09
RU,0.09015703519920547,RU1505,RU1509,2015-02-09
FB,-1.4016891070890312,fb1503,fb1505,2015-02-10
BB,-1.0531821552957177,bb1503,bb1505,2015-02-10
FU,-0.4730176010625175,FU1503,FU1506,2015-02-10
BU,-0.2740797857470246,BU1506,BU1509,2015-02-10
JD,-0.26889830348127725,jd1505,jd1509,2015-02-10
ME,-0.23301703028521953,ME504,ME505,2015-02-10
CS,-0.17899157902270546,cs1505,cs1509,2015-02-10
MA,-0.14560464965272515,MA506,MA509,2015-02-10
IF,-0.12778638030283004,IF1502,IF1503,2015-02-10
RI,-0.12541077003789702,RI505,RI601,2015-02-10
CF,-0.1012144188955506,CF505,CF509,2015-02-10
TA,-0.08401803028896118,TA505,TA509,2015-02-10
SR,-0.0710850891823637,SR505,SR509,2015-02-10
RB,-0.06562723145087021,RB1505,RB1510,2015-02-10
C,-0.06376819192833699,c1505,c1509,2015-02-10
J,-0.054573070205514544,j1505,j1509,2015-02-10
WR,-0.04460987947042845,WR1504,WR1511,2015-02-10
OI,-0.04113880028780935,OI505,OI509,2015-02-10
AL,-0.04097898120083043,AL1504,AL1505,2015-02-10
V,-0.040658899214110346,v1505,v1509,2015-02-10
JM,-0.04065102849332279,jm1505,jm1509,2015-02-10
WH,-0.037607208341114015,WH505,WH601,2015-02-10
TC,-0.031021388000804166,TC505,TC509,2015-02-10
TF,-0.024028009820209095,TF1503,TF1506,2015-02-10
AG,-0.018707151519237422,AG1506,AG1512,2015-02-10
AU,-0.014232121729526937,AU1506,AU1512,2015-02-10
Y,-0.013024622484411039,y1505,y1509,2015-02-10
FG,-0.012868643807102172,FG506,FG509,2015-02-10
ZN,-0.011000764712355018,ZN1504,ZN1505,2015-02-10
M,0.0032936874305696025,m1505,m1509,2015-02-10
B,0.003746488154722121,b1505,b1509,2015-02-10
HC,0.00928792755128972,HC1503,HC1505,2015-02-10
P,0.03789009421830778,p1505,p1509,2015-02-10
A,0.03839174880441146,a1505,a1509,2015-02-10
I,0.04407214623001078,i1505,i1509,2015-02-10
CU,0.04655679942706756,CU1504,CU1505,2015-02-10
PB,0.05260020376620608,PB1503,PB1504,2015-02-10
PP,0.06460231471458608,pp1505,pp1509,2015-02-10
RM,0.07078746179004727,RM505,RM509,2015-02-10
L,0.07890677856495884,l1505,l1509,2015-02-10
RU,0.08072235875977314,RU1505,RU1509,2015-02-10
BB,-1.1375585175312124,bb1503,bb1505,2015-02-11
BU,-0.3234358704640363,BU1506,BU1509,2015-02-11
FU,-0.3146744012115698,FU1503,FU1506,2015-02-11
JD,-0.29201734460619244,jd1505,jd1509,2015-02-11
ME,-0.23189127391683378,ME504,ME505,2015-02-11
CS,-0.19774008532331494,cs1505,cs1509,2015-02-11
MA,-0.13610508422893988,MA506,MA509,2015-02-11
IF,-0.13569636316679543,IF1502,IF1503,2015-02-11
RI,-0.1194629795547558,RI505,RI601,2015-02-11
CF,-0.0981500178269818,CF505,CF509,2015-02-11
TA,-0.0928555930775006,TA505,TA509,2015-02-11
SR,-0.06623042028872551,SR505,SR509,2015-02-11
RB,-0.06466318243208335,RB1505,RB1510,2015-02-11
C,-0.056616817862508106,c1505,c1509,2015-02-11
J,-0.051675918845638026,j1505,j1509,2015-02-11
FB,-0.050463763470429746,fb1505,fb1509,2015-02-11
WH,-0.045916239019174736,WH505,WH601,2015-02-11
WR,-0.04460987947042845,WR1504,WR1511,2015-02-11
JM,-0.04065102849332279,jm1505,jm1509,2015-02-11
OI,-0.03912203691106608,OI505,OI509,2015-02-11
V,-0.03751852651568929,v1505,v1509,2015-02-11
HC,-0.03700859844388664,HC1503,HC1505,2015-02-11
AL,-0.032177763007985694,AL1504,AL1505,2015-02-11
TC,-0.02579551576569531,TC505,TC509,2015-02-11
TF,-0.025708957858628794,TF1503,TF1506,2015-02-11
AG,-0.02144350438828134,AG1506,AG1512,2015-02-11
AU,-0.013510879913297713,AU1506,AU1512,2015-02-11
FG,-0.012705145673682947,FG506,FG509,2015-02-11
Y,-0.010893258156121046,y1505,y1509,2015-02-11
B,-0.0009373535461352409,b1505,b1509,2015-02-11
ZN,0.011116258321568127,ZN1504,ZN1505,2015-02-11
M,0.018643818000561915,m1505,m1509,2015-02-11
A,0.029422062716036645,a1505,a1509,2015-02-11
I,0.04397984523205389,i1505,i1509,2015-02-11
P,0.04531623212746523,p1505,p1509,2015-02-11
CU,0.0497379719745278,CU1504,CU1505,2015-02-11
PB,0.05776184437857264,PB1503,PB1504,2015-02-11
L,0.06466501068548909,l1505,l1509,2015-02-11
PP,0.0651862169741442,pp1505,pp1509,2015-02-11
RM,0.07637533521156364,RM505,RM509,2015-02-11
RU,0.08018294671744439,RU1505,RU1509,2015-02-11
FB,-1.434965871875231,fb1503,fb1505,2015-02-12
BB,-1.145124190606052,bb1503,bb1505,2015-02-12
FU,-0.3518609101274465,FU1503,FU1506,2015-02-12
ME,-0.3351204784142683,ME504,ME505,2015-02-12
JD,-0.2925231437019763,jd1505,jd1509,2015-02-12
BU,-0.247613893998264,BU1506,BU1509,2015-02-12
HC,-0.22608640180613088,HC1503,HC1505,2015-02-12
