,roll_yield,near_by,deferred,date
ZC,-0.053849170564191,ZC909,ZC911,2019-06-05
SC,-0.05071620603817832,SC1907,SC1908,2019-06-05
AG,-0.03444529584835087,AG1906,AG1912,2019-06-05
M,-0.024275250457887705,m1909,m2001,2019-06-05
SN,-0.023563878836847754,SN1909,SN2001,2019-06-05
AU,-0.017925324535983764,AU1910,AU1912,2019-06-05
SP,-0.016749023535482372,SP1909,SP2001,2019-06-05
CU,-0.015477216246992508,CU1907,CU1908,2019-06-05
RM,-0.007537618298395566,RM001,RM909,2019-06-05
FG,-0.004461658023830905,FG001,FG909,2019-06-05
TA,-0.003673105702438941,TA001,TA909,2019-06-05
AP,-0.0032758226092205246,AP001,AP910,2019-06-05
SM,-0.0031779405868504066,SM001,SM909,2019-06-05
OI,-0.0009569751488432067,OI001,OI909,2019-06-05
SF,-0.0006381339513811272,SF001,SF909,2019-06-05
CJ,0.00019948638777536677,CJ001,CJ912,2019-06-05
SR,0.00030809595650125075,SR001,SR909,2019-06-05
CF,0.003975558202841327,CF001,CF909,2019-06-05
WH,0.004760990918071679,WH001,WH909,2019-06-05
TS,0.01000550824360633,TS1909,TS1912,2019-06-05
AL,0.012786362424459418,AL1907,AL1908,2019-06-05
TF,0.012907791163619304,TF1909,TF1912,2019-06-05
A,0.015194179918824578,a1909,a2001,2019-06-05
NI,0.0186964462645746,NI1907,NI1908,2019-06-05
T,0.02159554825199109,T1909,T1912,2019-06-05
IH,0.02612641961060953,IH1906,IH1909,2019-06-05
L,0.03212882113912662,l1909,l2001,2019-06-05
IF,0.04795599612971005,IF1906,IF1909,2019-06-05
PB,0.05251649519758666,PB1907,PB1908,2019-06-05
B,0.06805311244579537,b1908,b1909,2019-06-05
J,0.0681602916923249,j1909,j2001,2019-06-05
JM,0.07941640212593047,jm1909,jm2001,2019-06-05
V,0.08769855246174119,v1909,v2001,2019-06-05
PP,0.12562221741317664,pp1909,pp2001,2019-06-05
BU,0.149574658457058,BU1909,BU1912,2019-06-05
IC,0.15053776707229816,IC1906,IC1909,2019-06-05
WR,0.16793923464473098,WR1907,WR1910,2019-06-05
HC,0.18497126142367032,HC1910,HC2001,2019-06-05
JD,0.20237076100625273,jd1909,jd2001,2019-06-05
ZN,0.2391112735329722,ZN1907,ZN1908,2019-06-05
RB,0.27734424807304525,RB1910,RB2001,2019-06-05
FU,0.2776120087662885,FU1909,FU2001,2019-06-05
I,0.2909381911529745,i1909,i2001,2019-06-05
BB,0.6903644488023482,bb1906,bb1910,2019-06-05
RU,-0.22092245658166432,RU1909,RU2001,2019-06-06
FB,-0.17811087645514623,fb1906,fb1907,2019-06-06
P,-0.10739401762733711,p1909,p2001,2019-06-06
C,-0.10109078148285158,c1909,c2001,2019-06-06
MA,-0.08311821233576237,MA909,MA911,2019-06-06
EG,-0.08061905475328882,eg1909,eg2001,2019-06-06
Y,-0.0805271415805921,y1909,y2001,2019-06-06
CS,-0.06427934411170844,cs1909,cs2001,2019-06-06
ZC,-0.04109605107344861,ZC909,ZC911,2019-06-06
SC,-0.03742356397651374,SC1907,SC1908,2019-06-06
M,-0.031152927917149166,m1909,m2001,2019-06-06
AG,-0.02990088915687824,AG1906,AG1912,2019-06-06
SN,-0.022317341422791053,SN1909,SN2001,2019-06-06
AU,-0.02091809207662665,AU1910,AU1912,2019-06-06
SP,-0.01436346595816507,SP1909,SP2001,2019-06-06
RM,-0.007441796002767245,RM001,RM909,2019-06-06
TA,-0.003927333823506628,TA001,TA909,2019-06-06
FG,-0.003926975404057549,FG001,FG909,2019-06-06
AP,-0.003783294732266535,AP001,AP910,2019-06-06
SM,-0.002949728536163087,SM001,SM909,2019-06-06
CU,-0.0026078452781114914,CU1907,CU1908,2019-06-06
OI,-0.0011593019820394968,OI001,OI909,2019-06-06
SF,-0.0008855410680042436,SF001,SF909,2019-06-06
CY,-2.490029518872246e-05,CY001,CY909,2019-06-06
CJ,0.0002066401053716617,CJ001,CJ912,2019-06-06
SR,0.00043539773524703753,SR001,SR909,2019-06-06
CF,0.004077307090435514,CF001,CF909,2019-06-06
WH,0.006400903832905598,WH001,WH909,2019-06-06
TS,0.009006082907972175,TS1909,TS1912,2019-06-06
TF,0.012710272213234307,TF1909,TF1912,2019-06-06
A,0.015402201544168242,a1909,a2001,2019-06-06
AL,0.017216645707923528,AL1907,AL1908,2019-06-06
T,0.020984464112457465,T1909,T1912,2019-06-06
IH,0.031051883939698773,IH1906,IH1909,2019-06-06
L,0.03781144581410247,l1909,l2001,2019-06-06
NI,0.040192627065962896,NI1907,NI1908,2019-06-06
IF,0.048135904732956036,IF1906,IF1909,2019-06-06
B,0.05039580981482912,b1908,b1909,2019-06-06
PB,0.0635614509895849,PB1907,PB1908,2019-06-06
J,0.07930601060398672,j1909,j2001,2019-06-06
JM,0.08435830594313726,jm1909,jm2001,2019-06-06
V,0.09867046174704178,v1909,v2001,2019-06-06
PP,0.15037665835482975,pp1909,pp2001,2019-06-06
IC,0.15383791272762745,IC1906,IC1909,2019-06-06
BU,0.16449908170844443,BU1909,BU1912,2019-06-06
WR,0.18329802481290786,WR1907,WR1910,2019-06-06
HC,0.18433295615669676,HC1910,HC2001,2019-06-06
JD,0.20268535350350195,jd1909,jd2001,2019-06-06
ZN,0.2579483784588428,ZN1907,ZN1908,2019-06-06
RB,0.27926042516343835,RB1910,RB2001,2019-06-06
FU,0.2954017390712758,FU1909,FU2001,2019-06-06
I,0.3032435581153559,i1909,i2001,2019-06-06
BB,0.6903644488023482,bb1906,bb1910,2019-06-06
FB,-0.29352357084192693,fb1906,fb1907,2019-06-10
RU,-0.2222367363033635,RU1909,RU2001,2019-06-10
JR,-0.18387547227616988,JR907,JR909,2019-06-10
P,-0.10588546035709859,p1909,p2001,2019-06-10
C,-0.10348439150875058,c1909,c2001,2019-06-10
MA,-0.09242801516991873,MA909,MA911,2019-06-10
EG,-0.08428467603504283,eg1909,eg2001,2019-06-10
Y,-0.0802360799264256,y1909,y2001,2019-06-10
CS,-0.06509979087142193,cs1909,cs2001,2019-06-10
M,-0.03954271609079046,m1909,m2001,2019-06-10
AG,-0.030543422987393896,AG1906,AG1912,2019-06-10
RS,-0.029903942285884423,RS907,RS909,2019-06-10
SP,-0.02465945097782752,SP1909,SP2001,2019-06-10
AU,-0.01897629546838532,AU1910,AU1912,2019-06-10
ZC,-0.01837048551941982,ZC909,ZC911,2019-06-10
SC,-0.016547922640711164,SC1907,SC1908,2019-06-10
SN,-0.008511821910228272,SN1909,SN2001,2019-06-10
RM,-0.007023484572028352,RM001,RM909,2019-06-10
TA,-0.0049384227122718834,TA001,TA909,2019-06-10
AP,-0.0036540695018616575,AP001,AP910,2019-06-10
FG,-0.0035985637329740217,FG001,FG909,2019-06-10
SM,-0.003450512506663491,SM001,SM909,2019-06-10
CU,-0.002594314138307575,CU1907,CU1908,2019-06-10
OI,-0.0009833420829607992,OI001,OI909,2019-06-10
SF,-0.0005984773165429333,SF001,SF909,2019-06-10
CY,-0.0002957779737977752,CY001,CY909,2019-06-10
SR,0.00026701644651108355,SR001,SR909,2019-06-10
CJ,0.0004101290295387388,CJ001,CJ912,2019-06-10
CF,0.003973276078637999,CF001,CF909,2019-06-10
WH,0.004965785751218852,WH001,WH909,2019-06-10
B,0.007807417321602636,b1908,b1909,2019-06-10
TS,0.009405412443095671,TS1909,TS1912,2019-06-10
TF,0.012107768300249445,TF1909,TF1912,2019-06-10
A,0.013655784603178617,a1909,a2001,2019-06-10
T,0.020584648145622275,T1909,T1912,2019-06-10
L,0.031893988106182526,l1909,l2001,2019-06-10
IH,0.03273268293528785,IH1906,IH1909,2019-06-10
PB,0.040759650118445866,PB1907,PB1908,2019-06-10
IF,0.04907762062066409,IF1906,IF1909,2019-06-10
NI,0.054994367682110815,NI1907,NI1908,2019-06-10
AL,0.05608494839855516,AL1907,AL1908,2019-06-10
V,0.08049543844651491,v1909,v2001,2019-06-10
J,0.08804162789566543,j1909,j2001,2019-06-10
JM,0.09914695436666723,jm1909,jm2001,2019-06-10
PP,0.14176467435075613,pp1909,pp2001,2019-06-10
IC,0.15603107555568124,IC1906,IC1909,2019-06-10
BU,0.17113501713203597,BU1909,BU1912,2019-06-10
HC,0.17841722494701567,HC1910,HC2001,2019-06-10
JD,0.19148721324759288,jd1909,jd2001,2019-06-10
ZN,0.2375734444420631,ZN1907,ZN1908,2019-06-10
WR,0.26578039763261097,WR1907,WR1910,2019-06-10
FU,0.2870810667521,FU1909,FU2001,2019-06-10
RB,0.29006292150251023,RB1910,RB2001,2019-06-10
I,0.32775604951692505,i1909,i2001,2019-06-10
BB,0.6903644488023482,bb1906,bb1910,2019-06-10
FB,-0.452883935794165,fb1906,fb1907,2019-06-11
RU,-0.2157868417947619,RU1909,RU2001,2019-06-11
P,-0.10988276095475913,p1909,p2001,2019-06-11
C,-0.10068563327811571,c1909,c2001,2019-06-11
MA,-0.08431052073390172,MA909,MA911,2019-06-11
Y,-0.08228592352852712,y1909,y2001,2019-06-11
EG,-0.08124027817039009,eg1909,eg2001,2019-06-11
CS,-0.06888371504455704,cs1909,cs2001,2019-06-11
SC,-0.05278397213024548,SC1907,SC1908,2019-06-11
M,-0.03742252267552745,m1909,m2001,2019-06-11
B,-0.03532300179301353,b1908,b1909,2019-06-11
AG,-0.027416851219138443,AG1906,AG1912,2019-06-11
SN,-0.0266869147255338,SN1909,SN2001,2019-06-11
AU,-0.01704973984721917,AU1910,AU1912,2019-06-11
SP,-0.015424198501255957,SP1909,SP2001,2019-06-11
CU,-0.015361640672604645,CU1907,CU1908,2019-06-11
RM,-0.006849936837548212,RM001,RM909,2019-06-11
TA,-0.004799389121266241,TA001,TA909,2019-06-11
SM,-0.003872167319661783,SM001,SM909,2019-06-11
FG,-0.003743839569032095,FG001,FG909,2019-06-11
AP,-0.0035670112973554702,AP001,AP910,2019-06-11
SF,-0.0012850882757128148,SF001,SF909,2019-06-11
OI,-0.0009822272448778736,OI001,OI909,2019-06-11
CJ,0.0003032794350207048,CJ001,CJ912,2019-06-11
SR,0.0004099402069999206,SR001,SR909,2019-06-11
CY,0.0006607008734954899,CY001,CY909,2019-06-11
ZC,0.0020212228589317487,ZC909,ZC911,2019-06-11
CF,0.003829018732498059,CF001,CF909,2019-06-11
TS,0.009009689220966883,TS1909,TS1912,2019-06-11
A,0.010297492947972975,a1909,a2001,2019-06-11
TF,0.013141612568789533,TF1909,TF1912,2019-06-11
PB,0.0148423024487563,PB1907,PB1908,2019-06-11
T,0.02003050054466001,T1909,T1912,2019-06-11
IH,0.02180623720634113,IH1906,IH1909,2019-06-11
IF,0.029464467300536257,IF1906,IF1909,2019-06-11
L,0.033719363248523225,l1909,l2001,2019-06-11
AL,0.04282659791907414,AL1907,AL1908,2019-06-11
NI,0.04822014628167149,NI1907,NI1908,2019-06-11
V,0.08887850934044153,v1909,v2001,2019-06-11
J,0.0938223163547411,j1909,j2001,2019-06-11
JM,0.11599245804760505,jm1909,jm2001,2019-06-11
IC,0.1358155157213758,IC1906,IC1909,2019-06-11
PP,0.1417226435322644,pp1909,pp2001,2019-06-11
BU,0.1715462883227673,BU1909,BU1912,2019-06-11
HC,0.17676254048201226,HC1910,HC2001,2019-06-11
WR,0.1827605036684626,WR1907,WR1910,2019-06-11
JD,0.1940181849267275,jd1909,jd2001,2019-06-11
ZN,0.20945986341958656,ZN1907,ZN1908,2019-06-11
FU,0.2914677247117734,FU1909,FU2001,2019-06-11
RB,0.29554896613791576,RB1910,RB2001,2019-06-11
I,0.315862400912532,i1909,i2001,2019-06-11
BB,0.6903644488023482,bb1906,bb1910,2019-06-11
FB,-0.2904668932416268,fb1906,fb1907,2019-06-12
RU,-0.2205655200682885,RU1909,RU2001,2019-06-12
P,-0.1191492336375162,p1909,p2001,2019-06-12
C,-0.10395215223765751,c1909,c2001,2019-06-12
Y,-0.08423525121333071,y1909,y2001,2019-06-12
CS,-0.07908200907320526,cs1909,cs2001,2019-06-12
EG,-0.07567968883702669,eg1909,eg2001,2019-06-12
SC,-0.05095549057741469,SC1907,SC1908,2019-06-12
M,-0.043690092563689525,m1909,m2001,2019-06-12
AG,-0.03324176247208081,AG1906,AG1912,2019-06-12
SP,-0.030032894999217977,SP1909,SP2001,2019-06-12
SN,-0.02651337779151602,SN1909,SN2001,2019-06-12
AU,-0.01787193113544164,AU1910,AU1912,2019-06-12
RM,-0.007317574250873611,RM001,RM909,2019-06-12
CU,-0.005164622416712724,CU1907,CU1908,2019-06-12
FG,-0.0038574702093305876,FG001,FG909,2019-06-12
SM,-0.0038239856103591176,SM001,SM909,2019-06-12
TA,-0.003716126071269797,TA001,TA909,2019-06-12
AP,-0.003486476260757706,AP001,AP910,2019-06-12
SF,-0.0011206422478885535,SF001,SF909,2019-06-12
CY,-0.0007502422757430119,CY001,CY909,2019-06-12
OI,-0.0007500014469272107,OI001,OI909,2019-06-12
SR,2.0438264585314117e-05,SR001,SR909,2019-06-12
CJ,0.0004612780725498842,CJ001,CJ912,2019-06-12
ZC,0.002021903978696356,ZC909,ZC911,2019-06-12
MA,0.0024488577000633532,MA001,MA909,2019-06-12
A,0.003468208478756337,a1909,a2001,2019-06-12
CF,0.004378617836878902,CF001,CF909,2019-06-12
TS,0.008406307822504774,TS1909,TS1912,2019-06-12
TF,0.011719547684476913,TF1909,TF1912,2019-06-12
B,0.011758942636185614,b1908,b1909,2019-06-12
PB,0.018711995059284104,PB1907,PB1908,2019-06-12
T,0.019609400162335873,T1909,T1912,2019-06-12
IH,0.027645898386621792,IH1906,IH1909,2019-06-12
L,0.03212882113912662,l1909,l2001,2019-06-12
IF,0.040465143453671346,IF1906,IF1909,2019-06-12
AL,0.042995388167399146,AL1907,AL1908,2019-06-12
NI,0.07415823374532743,NI1907,NI1908,2019-06-12
J,0.07542597700691403,j1909,j2001,2019-06-12
JM,0.0892339996405192,jm1909,jm2001,2019-06-12
V,0.09168016732217382,v1909,v2001,2019-06-12
PP,0.13505366800632915,pp1909,pp2001,2019-06-12
IC,0.1580523616602327,IC1906,IC1909,2019-06-12
BU,0.1662576976850023,BU1909,BU1912,2019-06-12
WR,0.16885942831013862,WR1907,WR1910,2019-06-12
HC,0.17504557278325267,HC1910,HC2001,2019-06-12
JD,0.20707453618873267,jd1909,jd2001,2019-06-12
ZN,0.21733340009686672,ZN1907,ZN1908,2019-06-12
RB,0.28536507384129467,RB1910,RB2001,2019-06-12
FU,0.291273372525959,FU1909,FU2001,2019-06-12
I,0.3318296146319101,i1909,i2001,2019-06-12
BB,0.6853669463972992,bb1906,bb1910,2019-06-12
FB,-0.38328679046082703,fb1906,fb1907,2019-06-13
RU,-0.22730114170889346,RU1909,RU2001,2019-06-13
RS,-0.14922898880349122,RS907,RS909,2019-06-13
P,-0.12109267156608106,p1909,p2001,2019-06-13
C,-0.10363984326573422,c1909,c2001,2019-06-13
Y,-0.0823751174502022,y1909,y2001,2019-06-13
CS,-0.07661042334542446,cs1909,cs2001,2019-06-13
EG,-0.07535718028599606,eg1909,eg2001,2019-06-13
M,-0.04187302020907113,m1909,m2001,2019-06-13
SP,-0.03250302649713044,SP1909,SP2001,2019-06-13
AG,-0.029391905652911922,AG1906,AG1912,2019-06-13
SN,-0.025862229131720864,SN1909,SN2001,2019-06-13
SC,-0.02242467365965762,SC1907,SC1908,2019-06-13
ZC,-0.022361536979409406,ZC909,ZC911,2019-06-13
AU,-0.019821623577464496,AU1910,AU1912,2019-06-13
RM,-0.008055014047712738,RM001,RM909,2019-06-13
B,-0.007692307955714878,b1908,b1909,2019-06-13
CU,-0.005188067525687753,CU1907,CU1908,2019-06-13
TA,-0.004657882770677429,TA001,TA909,2019-06-13
FG,-0.003890574736701115,FG001,FG909,2019-06-13
SM,-0.003807303693088759,SM001,SM909,2019-06-13
AP,-0.0032676860724971278,AP001,AP910,2019-06-13
A,-0.002584350482863567,a1909,a2001,2019-06-13
SF,-0.0014541161730231103,SF001,SF909,2019-06-13
CY,-0.0011311195547555816,CY001,CY909,2019-06-13
OI,-0.0008919900946659588,OI001,OI909,2019-06-13
PB,-0.0,PB1907,PB1908,2019-06-13
SR,0.00010026973341198396,SR001,SR909,2019-06-13
CJ,0.0003906652290841041,CJ001,CJ912,2019-06-13
MA,0.0019556022040502744,MA001,MA909,2019-06-13
CF,0.004033655637778003,CF001,CF909,2019-06-13
WH,0.006307452643803444,WH001,WH909,2019-06-13
TS,0.009006984215536577,TS1909,TS1912,2019-06-13
TF,0.011704175437736107,TF1909,TF1912,2019-06-13
T,0.01997995863507313,T1909,T1912,2019-06-13
IH,0.034055039757442875,IH1906,IH1909,2019-06-13
AL,0.034347071749577046,AL1907,AL1908,2019-06-13
L,0.039814784786711535,l1909,l2001,2019-06-13
IF,0.04230987848541567,IF1906,IF1909,2019-06-13
J,0.07268378570141983,j1909,j2001,2019-06-13
NI,0.0782938787433855,NI1907,NI1908,2019-06-13
JM,0.08664862244635815,jm1909,jm2001,2019-06-13
V,0.09336616911518979,v1909,v2001,2019-06-13
PP,0.1443761276027674,pp1909,pp2001,2019-06-13
IC,0.1702312691129054,IC1906,IC1909,2019-06-13
BU,0.1719014519202326,BU1909,BU1912,2019-06-13
HC,0.18110783440682535,HC1910,HC2001,2019-06-13
JD,0.2157028588188498,jd1909,jd2001,2019-06-13
WR,0.21962438890302127,WR1907,WR1910,2019-06-13
ZN,0.22852253101613468,ZN1907,ZN1908,2019-06-13
FU,0.2840376455888376,FU1909,FU2001,2019-06-13
RB,0.29091800166838755,RB1910,RB2001,2019-06-13
I,0.32184523750716065,i1909,i2001,2019-06-13
BB,0.6853669463972992,bb1906,bb1910,2019-06-13
FB,-0.40422574741122497,fb1906,fb1907,2019-06-14
RU,-0.23027970247383336,RU1909,RU2001,2019-06-14
P,-0.1245436595628169,p1909,p2001,2019-06-14
C,-0.10893783882191338,c1909,c2001,2019-06-14
Y,-0.08323358590096566,y1909,y2001,2019-06-14
EG,-0.08193715499430641,eg1909,eg2001,2019-06-14
CS,-0.07067902852167599,cs1909,cs2001,2019-06-14
M,-0.0501119543266303,m1909,m2001,2019-06-14
SP,-0.04173980375095525,SP1909,SP2001,2019-06-14
SC,-0.03377905115771514,SC1907,SC1908,2019-06-14
AG,-0.029581476002792997,AG1906,AG1912,2019-06-14
SN,-0.026183033946290776,SN1909,SN2001,2019-06-14
AU,-0.020506163666142288,AU1910,AU1912,2019-06-14
ZC,-0.01627119641249567,ZC909,ZC911,2019-06-14
CU,-0.010362694944501191,CU1907,CU1908,2019-06-14
A,-0.008640558968513849,a1909,a2001,2019-06-14
RM,-0.008188066510893172,RM001,RM909,2019-06-14
TA,-0.005063071305807116,TA001,TA909,2019-06-14
FG,-0.0035973122416134685,FG001,FG909,2019-06-14
SM,-0.0034552047404028535,SM001,SM909,2019-06-14
AP,-0.0033630587510759835,AP001,AP910,2019-06-14
SF,-0.0012364482955697764,SF001,SF909,2019-06-14
OI,-0.0008200925520672123,OI001,OI909,2019-06-14
CY,-0.0007497160930342961,CY001,CY909,2019-06-14
SR,0.0002815468032742063,SR001,SR909,2019-06-14
CJ,0.00044260642878284236,CJ001,CJ912,2019-06-14
MA,0.0019279355704720454,MA001,MA909,2019-06-14
CF,0.004227588233689099,CF001,CF909,2019-06-14
WH,0.00485601847790072,WH001,WH909,2019-06-14
TS,0.009401649616159156,TS1909,TS1912,2019-06-14
TF,0.012495601435021451,TF1909,TF1912,2019-06-14
T,0.02034372883311232,T1909,T1912,2019-06-14
AL,0.021547859982719728,AL1907,AL1908,2019-06-14
PB,0.026058642162093547,PB1907,PB1908,2019-06-14
L,0.030050334730413693,l1909,l2001,2019-06-14
IH,0.04085363824106427,IH1906,IH1909,2019-06-14
B,0.042138910021639026,b1908,b1909,2019-06-14
IF,0.04746847482742873,IF1906,IF1909,2019-06-14
J,0.06108727052109196,j1909,j2001,2019-06-14
JM,0.07895192495212025,jm1909,jm2001,2019-06-14
NI,0.08182943863061452,NI1907,NI1908,2019-06-14
V,0.0868301281184656,v1909,v2001,2019-06-14
PP,0.1389172586295344,pp1909,pp2001,2019-06-14
IC,0.17591657580004225,IC1906,IC1909,2019-06-14
HC,0.17926065706111013,HC1910,HC2001,2019-06-14
BU,0.22440723987225347,BU1909,BU1912,2019-06-14
JD,0.22462278672155098,jd1909,jd2001,2019-06-14
ZN,0.2247478212753229,ZN1907,ZN1908,2019-06-14
WR,0.23015197004873983,WR1907,WR1910,2019-06-14
FU,0.2659969112569688,FU1909,FU2001,2019-06-14
RB,0.2698889909532944,RB1910,RB2001,2019-06-14
I,0.32737698176452407,i1909,i2001,2019-06-14
BB,0.6853669463972992,bb1906,bb1910,2019-06-14
FB,-0.4268019719369109,fb1907,fb1908,2019-06-17
RU,-0.24365822736988177,RU1909,RU2001,2019-06-17
P,-0.13812495364824862,p1909,p2001,2019-06-17
C,-0.11157064672596333,c1909,c2001,2019-06-17
Y,-0.08686934008857365,y1909,y2001,2019-06-17
EG,-0.08327286294157217,eg1909,eg2001,2019-06-17
MA,-0.0764017114469687,MA909,MA911,2019-06-17
CS,-0.06048343108199011,cs1909,cs2001,2019-06-17
M,-0.04208485848956416,m1909,m2001,2019-06-17
SP,-0.04172166331221369,SP1909,SP2001,2019-06-17
AG,-0.032160382457409945,AG1906,AG1912,2019-06-17
