,roll_yield,near_by,deferred,date
AL,0.003917088332479574,AL2102,AL2103,2021-01-07
TS,0.003982873972404014,TS2103,TS2106,2021-01-07
T,0.008365429354226225,T2103,T2106,2021-01-07
IH,0.0122689779282158,IH2101,IH2103,2021-01-07
IF,0.014339000922366861,IF2101,IF2103,2021-01-07
PP,0.02272443064846725,pp2103,pp2105,2021-01-07
PG,0.0273521708899135,pg2102,pg2103,2021-01-07
C,0.027927161933170568,c2105,c2109,2021-01-07
SS,0.044905648593120275,SS2103,SS2104,2021-01-07
WR,0.06843428055234652,WR2105,WR2110,2021-01-07
RB,0.07107580929343191,RB2105,RB2110,2021-01-07
HC,0.07236722341328011,HC2105,HC2106,2021-01-07
OI,0.11556177685385177,OI105,OI109,2021-01-07
IC,0.1310562521197578,IC2101,IC2103,2021-01-07
MA,0.1420037217581146,MA103,MA105,2021-01-07
J,0.15018073670975998,j2103,j2105,2021-01-07
Y,0.1693144497123473,y2105,y2109,2021-01-07
UR,0.1743634853492017,UR105,UR109,2021-01-07
I,0.1908873925102006,i2105,i2109,2021-01-07
P,0.21297614688703387,p2105,p2109,2021-01-07
JR,0.2765083068705806,JR105,JR107,2021-01-07
ZC,0.3042812348468514,ZC103,ZC105,2021-01-07
PM,0.6587415019177661,PM105,PM107,2021-01-07
SC_TAS,,SC_TAS2102,SC_TAS2103,2021-01-07
SA,-0.538372619796778,SA103,SA105,2021-01-08
BB,-0.3951076443523873,bb2101,bb2102,2021-01-08
SC,-0.2854341001085614,SC2102,SC2103,2021-01-08
JM,-0.23126244868445486,jm2103,jm2105,2021-01-08
FB,-0.19724015210358586,fb2101,fb2102,2021-01-08
EB,-0.14070662138355777,eb2102,eb2103,2021-01-08
LU,-0.1297777609224351,LU2104,LU2105,2021-01-08
JD,-0.11104946774831767,jd2105,jd2109,2021-01-08
RR,-0.1076240397931238,rr2103,rr2104,2021-01-08
BU,-0.10722905692457392,BU2103,BU2106,2021-01-08
NR,-0.09787095484329192,NR2103,NR2104,2021-01-08
AP,-0.08382691454298824,AP105,AP110,2021-01-08
TA,-0.07066077389519305,TA105,TA109,2021-01-08
EG,-0.0628277992037722,eg2103,eg2105,2021-01-08
FG,-0.0583513810962496,FG105,FG109,2021-01-08
FU,-0.05632709052729883,FU2105,FU2109,2021-01-08
PB,-0.048064149704100737,PB2102,PB2103,2021-01-08
SP,-0.047120479394061554,SP2103,SP2104,2021-01-08
CS,-0.04100668338178326,cs2105,cs2107,2021-01-08
AG,-0.03774972272773189,AG2102,AG2106,2021-01-08
CF,-0.034827866164958726,CF105,CF109,2021-01-08
SR,-0.03173433444413933,SR105,SR109,2021-01-08
SM,-0.030583567224567534,SM103,SM105,2021-01-08
M,-0.0253451239966549,m2105,m2109,2021-01-08
CU,-0.02186698194756556,CU2102,CU2103,2021-01-08
CJ,-0.02028993241458172,CJ105,CJ109,2021-01-08
L,-0.0201680862162293,l2103,l2105,2021-01-08
PF,-0.014953850050482841,PF105,PF109,2021-01-08
AU,-0.012676698714265496,AU2104,AU2106,2021-01-08
RU,-0.009095509746360527,RU2105,RU2109,2021-01-08
NI,-0.008148791198563616,NI2103,NI2104,2021-01-08
A,-0.006166495917917812,a2103,a2105,2021-01-08
RM,-0.006145444279417463,RM105,RM109,2021-01-08
BC,-0.004465947204504162,BC2103,BC2104,2021-01-08
SN,-0.0015126686015241994,SN2103,SN2104,2021-01-08
TF,0.002203691238468929,TF2103,TF2106,2021-01-08
TS,0.0043813795767185275,TS2103,TS2106,2021-01-08
IH,0.005701013942429835,IH2101,IH2103,2021-01-08
T,0.00797199844835348,T2103,T2106,2021-01-08
IF,0.009816577659228658,IF2101,IF2103,2021-01-08
ZN,0.011105970251315055,ZN2102,ZN2103,2021-01-08
V,0.021390396986976867,v2103,v2105,2021-01-08
PP,0.03539379332505961,pp2103,pp2105,2021-01-08
AL,0.03917731197767082,AL2102,AL2103,2021-01-08
C,0.04154158335017528,c2105,c2109,2021-01-08
PG,0.04574919761587104,pg2102,pg2103,2021-01-08
SF,0.0513237941961302,SF105,SF109,2021-01-08
SS,0.06246760592718059,SS2103,SS2104,2021-01-08
HC,0.06994083479698895,HC2105,HC2106,2021-01-08
RB,0.07828553625878742,RB2105,RB2110,2021-01-08
WR,0.08035533179530333,WR2105,WR2110,2021-01-08
B,0.08710962031257377,b2102,b2103,2021-01-08
OI,0.11527114462424286,OI105,OI109,2021-01-08
IC,0.11802810137782041,IC2101,IC2103,2021-01-08
UR,0.1750291902473532,UR105,UR109,2021-01-08
MA,0.17607046935291143,MA103,MA105,2021-01-08
Y,0.18136764895618374,y2105,y2109,2021-01-08
I,0.1855663900194536,i2105,i2109,2021-01-08
J,0.21178669248614337,j2103,j2105,2021-01-08
P,0.21627892698304935,p2105,p2109,2021-01-08
ZC,0.40190652096567797,ZC103,ZC105,2021-01-08
LH,0.4350150794986921,lh2109,lh2111,2021-01-08
SC_TAS,,SC_TAS2102,SC_TAS2103,2021-01-08
SA,-0.4089759085857746,SA103,SA105,2021-01-11
BB,-0.3951076443523873,bb2101,bb2102,2021-01-11
SC,-0.2443482083892628,SC2102,SC2103,2021-01-11
FB,-0.23356128499651713,fb2101,fb2102,2021-01-11
JM,-0.1933719334825836,jm2103,jm2105,2021-01-11
JD,-0.16740560490209244,jd2105,jd2109,2021-01-11
RR,-0.1645850729390331,rr2103,rr2104,2021-01-11
AP,-0.13821766834136726,AP105,AP110,2021-01-11
EB,-0.13044577860188447,eb2102,eb2103,2021-01-11
NR,-0.11439552790468424,NR2103,NR2104,2021-01-11
BU,-0.09390102568546559,BU2103,BU2106,2021-01-11
TA,-0.06977058649280155,TA105,TA109,2021-01-11
LU,-0.06518212658833922,LU2104,LU2105,2021-01-11
SM,-0.060437503499586,SM104,SM105,2021-01-11
SP,-0.06027134719549565,SP2103,SP2104,2021-01-11
FU,-0.05205610062547625,FU2105,FU2109,2021-01-11
PB,-0.049655243265588137,PB2102,PB2103,2021-01-11
PG,-0.040377933787196396,pg2102,pg2103,2021-01-11
CF,-0.039474253732533604,CF105,CF109,2021-01-11
AG,-0.037824184491396795,AG2102,AG2106,2021-01-11
FG,-0.036585819281454615,FG105,FG109,2021-01-11
SR,-0.035128532673588876,SR105,SR109,2021-01-11
WH,-0.03158011379674857,WH101,WH109,2021-01-11
PF,-0.026359812068248355,PF105,PF109,2021-01-11
SN,-0.02494641319392567,SN2103,SN2104,2021-01-11
CS,-0.023900751690393546,cs2105,cs2107,2021-01-11
RU,-0.021224000797436374,RU2105,RU2109,2021-01-11
CU,-0.0184221784581734,CU2102,CU2103,2021-01-11
A,-0.018166540371031634,a2103,a2105,2021-01-11
EG,-0.016278553960030445,eg2103,eg2105,2021-01-11
BC,-0.01609041520649234,BC2103,BC2104,2021-01-11
CJ,-0.01595362715466228,CJ105,CJ109,2021-01-11
AU,-0.014587597388189957,AU2104,AU2106,2021-01-11
V,-0.004324324511509076,v2103,v2105,2021-01-11
NI,-0.0,NI2103,NI2104,2021-01-11
M,0.0008290728255060919,m2105,m2109,2021-01-11
L,0.002003338972609317,l2105,l2109,2021-01-11
TF,0.002806314322074425,TF2103,TF2106,2021-01-11
TS,0.004781115166568909,TS2103,TS2106,2021-01-11
T,0.008595112280847767,T2103,T2106,2021-01-11
IF,0.008614185432971334,IF2101,IF2103,2021-01-11
RM,0.009055851250077834,RM105,RM109,2021-01-11
IH,0.01305629047959687,IH2101,IH2103,2021-01-11
SF,0.021571741636062763,SF105,SF109,2021-01-11
ZN,0.02285714976784737,ZN2102,ZN2103,2021-01-11
PP,0.031415690187143235,pp2103,pp2105,2021-01-11
C,0.038311978646228415,c2105,c2109,2021-01-11
AL,0.056093591288392766,AL2102,AL2103,2021-01-11
WR,0.06260080927861052,WR2105,WR2110,2021-01-11
CY,0.070829596917401,CY101,CY105,2021-01-11
RB,0.0717140189065023,RB2105,RB2110,2021-01-11
HC,0.09458443292984844,HC2105,HC2106,2021-01-11
SS,0.09947795299601384,SS2103,SS2104,2021-01-11
OI,0.12075651827983062,OI105,OI109,2021-01-11
IC,0.12165691534676654,IC2101,IC2103,2021-01-11
Y,0.17318393178926278,y2105,y2109,2021-01-11
I,0.1848330203872634,i2105,i2109,2021-01-11
P,0.20758060101850778,p2105,p2109,2021-01-11
UR,0.21786384532325337,UR105,UR109,2021-01-11
J,0.23276774602651845,j2103,j2105,2021-01-11
MA,0.23760476181460044,MA103,MA105,2021-01-11
PM,0.25505042751898166,PM105,PM107,2021-01-11
ZC,0.4094887870841968,ZC103,ZC105,2021-01-11
B,0.5068343528922233,b2102,b2103,2021-01-11
LH,0.6776675218386521,lh2109,lh2111,2021-01-11
SC_TAS,,SC_TAS2102,SC_TAS2103,2021-01-11
SA,-0.4016368960506563,SA103,SA105,2021-01-12
BB,-0.3951076443523873,bb2101,bb2102,2021-01-12
SC,-0.26072663918365246,SC2102,SC2103,2021-01-12
FB,-0.16288789949346424,fb2101,fb2102,2021-01-12
JD,-0.1593525104283106,jd2105,jd2109,2021-01-12
AP,-0.14381560372800575,AP105,AP110,2021-01-12
JM,-0.12407606842723447,jm2103,jm2105,2021-01-12
BU,-0.11675175962675574,BU2103,BU2106,2021-01-12
NR,-0.11342239449566902,NR2103,NR2104,2021-01-12
RR,-0.1132236462781874,rr2103,rr2104,2021-01-12
EB,-0.07787637951486737,eb2102,eb2103,2021-01-12
TA,-0.06587090975608598,TA105,TA109,2021-01-12
EG,-0.05109293799796269,eg2105,eg2109,2021-01-12
FG,-0.04690212783699009,FG105,FG109,2021-01-12
LU,-0.04195808470475167,LU2104,LU2105,2021-01-12
SM,-0.038866430737722966,SM104,SM105,2021-01-12
SR,-0.03777234179722736,SR105,SR109,2021-01-12
AG,-0.037500488292694485,AG2102,AG2106,2021-01-12
PB,-0.03717091252961003,PB2102,PB2103,2021-01-12
CF,-0.03531760867580158,CF105,CF109,2021-01-12
CS,-0.03472972377468006,cs2105,cs2107,2021-01-12
WH,-0.033017561377081624,WH101,WH109,2021-01-12
FU,-0.032330802358556364,FU2105,FU2109,2021-01-12
CY,-0.030123484498471846,CY101,CY105,2021-01-12
CU,-0.028649399692843268,CU2102,CU2103,2021-01-12
PG,-0.027632096129152968,pg2102,pg2103,2021-01-12
PF,-0.02427706939355361,PF105,PF109,2021-01-12
RU,-0.021119411402317458,RU2105,RU2109,2021-01-12
BC,-0.020663929338442393,BC2103,BC2104,2021-01-12
SN,-0.02034296633764409,SN2103,SN2104,2021-01-12
CJ,-0.020309555323018605,CJ105,CJ109,2021-01-12
AU,-0.01172719229419403,AU2104,AU2106,2021-01-12
SS,-0.008626887503111401,SS2103,SS2104,2021-01-12
NI,-0.0018471484682050956,NI2103,NI2104,2021-01-12
IH,0.00030634908484810947,IH2101,IH2103,2021-01-12
A,0.0010236287664507544,a2103,a2105,2021-01-12
TF,0.003002026508708666,TF2103,TF2106,2021-01-12
SP,0.003855421719911641,SP2103,SP2104,2021-01-12
M,0.0041293881261697096,m2105,m2109,2021-01-12
TS,0.005772150380885275,TS2103,TS2106,2021-01-12
T,0.008174528977968193,T2103,T2106,2021-01-12
V,0.008534852079258004,v2103,v2105,2021-01-12
L,0.009937074338948398,l2105,l2109,2021-01-12
RM,0.009983370278024073,RM105,RM109,2021-01-12
PP,0.012205980051874213,pp2103,pp2105,2021-01-12
ZN,0.014372980518147511,ZN2102,ZN2103,2021-01-12
IF,0.02255520619760545,IF2101,IF2103,2021-01-12
SF,0.03166256303607077,SF105,SF109,2021-01-12
AL,0.04018757942251983,AL2102,AL2103,2021-01-12
C,0.049570472152543996,c2105,c2109,2021-01-12
RB,0.06978217252744347,RB2105,RB2110,2021-01-12
HC,0.0728337629855761,HC2105,HC2106,2021-01-12
WR,0.0985754017700845,WR2105,WR2110,2021-01-12
OI,0.127769487282198,OI105,OI109,2021-01-12
IC,0.13735517166641617,IC2101,IC2103,2021-01-12
Y,0.17747524351984703,y2105,y2109,2021-01-12
I,0.18885290167262495,i2105,i2109,2021-01-12
P,0.21615995292017262,p2105,p2109,2021-01-12
MA,0.2434971243495453,MA103,MA105,2021-01-12
UR,0.2516828940131094,UR105,UR109,2021-01-12
B,0.2623055257499889,b2102,b2103,2021-01-12
J,0.3406661198785132,j2103,j2105,2021-01-12
ZC,0.43737546602933386,ZC103,ZC105,2021-01-12
LH,0.5054459817273299,lh2109,lh2111,2021-01-12
SC_TAS,,SC_TAS2102,SC_TAS2103,2021-01-12
SA,-0.39601999583151276,SA103,SA105,2021-01-13
BB,-0.3951076443523873,bb2101,bb2102,2021-01-13
AP,-0.17935229250502766,AP105,AP110,2021-01-13
JD,-0.1615674813753193,jd2105,jd2109,2021-01-13
FB,-0.15363934412236765,fb2101,fb2102,2021-01-13
NR,-0.12307800200626873,NR2103,NR2104,2021-01-13
BU,-0.10554702069277955,BU2103,BU2106,2021-01-13
SC,-0.09553647277079502,SC2103,SC2104,2021-01-13
EB,-0.08148554029989608,eb2102,eb2103,2021-01-13
RR,-0.07446401878904527,rr2103,rr2104,2021-01-13
CY,-0.0717165625606631,CY101,CY105,2021-01-13
FG,-0.06319618825253645,FG105,FG109,2021-01-13
TA,-0.06285248162726387,TA105,TA109,2021-01-13
JM,-0.06024696899694369,jm2103,jm2105,2021-01-13
SM,-0.04474039803195461,SM104,SM105,2021-01-13
LU,-0.04182646270120839,LU2104,LU2105,2021-01-13
EG,-0.04002246345521311,eg2105,eg2109,2021-01-13
SR,-0.03992454360748518,SR105,SR109,2021-01-13
SP,-0.03889792709005228,SP2103,SP2104,2021-01-13
AG,-0.03749338708750159,AG2102,AG2106,2021-01-13
CF,-0.035951847266688805,CF105,CF109,2021-01-13
SN,-0.034406383534236785,SN2103,SN2104,2021-01-13
CS,-0.030998397471270714,cs2105,cs2107,2021-01-13
PF,-0.024874291156107224,PF105,PF109,2021-01-13
FU,-0.022521633703780748,FU2105,FU2109,2021-01-13
CJ,-0.021776045285049426,CJ105,CJ109,2021-01-13
CU,-0.020432492591884503,CU2102,CU2103,2021-01-13
AU,-0.01481329833809215,AU2104,AU2106,2021-01-13
RU,-0.014623984390007793,RU2105,RU2109,2021-01-13
A,-0.013371052075191445,a2103,a2105,2021-01-13
BC,-0.00917606620892584,BC2103,BC2104,2021-01-13
V,-0.00852878608426522,v2103,v2105,2021-01-13
AL,-0.004065729329084302,AL2102,AL2103,2021-01-13
