,roll_yield,near_by,deferred,date
M,0.1351293859309689,m1305,m1309,2013-01-25
RS,0.13990855794830187,RS309,RS311,2013-01-25
RM,0.2246136866962372,RM305,RM311,2013-01-25
FU,-0.22779958754310514,FU1303,FU1305,2013-01-28
FG,-0.16632886695925794,FG305,FG309,2013-01-28
P,-0.132656864335445,p1305,p1309,2013-01-28
WH,-0.1161026938616376,WH307,WH309,2013-01-28
PB,-0.10969714000544578,PB1303,PB1304,2013-01-28
J,-0.09945662195070165,j1305,j1309,2013-01-28
ER,-0.09399670046639677,ER303,ER305,2013-01-28
PM,-0.09332975733116282,PM307,PM309,2013-01-28
V,-0.08594050763299488,v1305,v1309,2013-01-28
ZN,-0.08448034891625782,ZN1304,ZN1305,2013-01-28
AG,-0.08041622197507581,AG1302,AG1306,2013-01-28
AL,-0.07142878232754422,AL1303,AL1304,2013-01-28
ME,-0.055924344398124826,ME305,ME309,2013-01-28
IF,-0.05412729068819855,IF1302,IF1303,2013-01-28
B,-0.04847676307332905,b1305,b1309,2013-01-28
C,-0.04788315279399824,c1305,c1309,2013-01-28
CU,-0.03485096837602688,CU1304,CU1305,2013-01-28
RB,-0.03455825420191497,RB1305,RB1310,2013-01-28
RI,-0.03240938973907721,RI309,RI401,2013-01-28
Y,-0.029645191249155253,y1305,y1309,2013-01-28
RU,-0.016947546775301976,RU1305,RU1309,2013-01-28
AU,-0.010196435658880757,AU1306,AU1312,2013-01-28
WS,-0.0047355961416501915,WS303,WS305,2013-01-28
SR,-0.004507889653605056,SR305,SR309,2013-01-28
L,0.0013783597761427085,l1305,l1309,2013-01-28
OI,0.017570483427747155,OI309,OI401,2013-01-28
A,0.019855294814651394,a1305,a1309,2013-01-28
CF,0.02729359235257905,CF305,CF309,2013-01-28
WR,0.04475406130077747,WR1303,WR1305,2013-01-28
TA,0.04696906315392525,TA305,TA309,2013-01-28
RS,0.1362799082811914,RS309,RS311,2013-01-28
M,0.13693652246988078,m1305,m1309,2013-01-28
RM,0.22745086397890796,RM305,RM311,2013-01-28
ME,-0.30161684201380845,ME304,ME305,2013-01-29
FU,-0.28750157266211407,FU1303,FU1305,2013-01-29
FG,-0.18187386544930456,FG305,FG309,2013-01-29
P,-0.1365064872086032,p1305,p1309,2013-01-29
WH,-0.1301872073714677,WH307,WH309,2013-01-29
J,-0.09857470894247425,j1305,j1309,2013-01-29
PB,-0.09776817972308295,PB1303,PB1304,2013-01-29
V,-0.08811206038796458,v1305,v1309,2013-01-29
ER,-0.08536272774079012,ER303,ER305,2013-01-29
AG,-0.08356566119525621,AG1302,AG1306,2013-01-29
ZN,-0.07655528356846848,ZN1304,ZN1305,2013-01-29
AL,-0.07140516936757035,AL1303,AL1304,2013-01-29
WS,-0.059749547733208376,WS303,WS305,2013-01-29
IF,-0.05558055655692635,IF1302,IF1303,2013-01-29
C,-0.05401127883375635,c1305,c1309,2013-01-29
B,-0.05168086462750416,b1305,b1309,2013-01-29
CU,-0.04903803861537398,CU1304,CU1305,2013-01-29
RB,-0.034549821983300755,RB1305,RB1310,2013-01-29
RI,-0.029068951642552025,RI309,RI401,2013-01-29
Y,-0.022887638467197335,y1305,y1309,2013-01-29
AU,-0.010178438430506071,AU1306,AU1312,2013-01-29
SR,-0.009565796344449526,SR305,SR309,2013-01-29
CF,-0.008817052636166547,CF305,CF309,2013-01-29
RU,-0.006927076389223549,RU1305,RU1309,2013-01-29
L,0.00820046068698146,l1305,l1309,2013-01-29
OI,0.013309156734887563,OI309,OI401,2013-01-29
A,0.021741476252419577,a1305,a1309,2013-01-29
TA,0.048280925439593406,TA305,TA309,2013-01-29
RS,0.1410236959498391,RS309,RS311,2013-01-29
M,0.14194264154994635,m1305,m1309,2013-01-29
WR,0.16488226549608576,WR1303,WR1305,2013-01-29
RM,0.21381598053501596,RM305,RM311,2013-01-29
FU,-0.3673407605287085,FU1303,FU1305,2013-01-30
ME,-0.2745552578477822,ME304,ME305,2013-01-30
FG,-0.2044012364451656,FG305,FG309,2013-01-30
P,-0.1371369791693661,p1305,p1309,2013-01-30
WH,-0.13207716162192012,WH307,WH309,2013-01-30
ER,-0.10207346765777542,ER303,ER305,2013-01-30
J,-0.10016579887634885,j1305,j1309,2013-01-30
V,-0.09628835271614916,v1305,v1309,2013-01-30
PB,-0.09344628662122421,PB1303,PB1304,2013-01-30
AG,-0.08705708244354317,AG1302,AG1306,2013-01-30
ZN,-0.08317613640737884,ZN1304,ZN1305,2013-01-30
AL,-0.08310008477143417,AL1303,AL1304,2013-01-30
WS,-0.07877574865075641,WS303,WS305,2013-01-30
IF,-0.062084395691124936,IF1302,IF1303,2013-01-30
C,-0.05396711350821991,c1305,c1309,2013-01-30
B,-0.0450555561496435,b1305,b1309,2013-01-30
CU,-0.04259999402457415,CU1304,CU1305,2013-01-30
RB,-0.03762286136403076,RB1305,RB1310,2013-01-30
Y,-0.02760543978202852,y1305,y1309,2013-01-30
RI,-0.024603453998269076,RI309,RI401,2013-01-30
RU,-0.013149139678661118,RU1305,RU1309,2013-01-30
SR,-0.010629381749240802,SR305,SR309,2013-01-30
AU,-0.010282799000837305,AU1306,AU1312,2013-01-30
CF,0.005161608745343045,CF305,CF309,2013-01-30
A,0.01546554615925644,a1305,a1309,2013-01-30
L,0.016378566614696947,l1305,l1309,2013-01-30
OI,0.023524801353913292,OI309,OI401,2013-01-30
TA,0.04458976652318011,TA305,TA309,2013-01-30
WR,0.05694348435283686,WR1303,WR1305,2013-01-30
M,0.1410365459911638,m1305,m1309,2013-01-30
RS,0.1449372974166209,RS309,RS311,2013-01-30
RM,0.21414817246928536,RM305,RM311,2013-01-30
FU,-0.34892171306297753,FU1303,FU1305,2013-01-31
ME,-0.3102016600605728,ME304,ME305,2013-01-31
FG,-0.2178138406862974,FG305,FG309,2013-01-31
P,-0.14561807850945135,p1305,p1309,2013-01-31
ZN,-0.1007311992905296,ZN1304,ZN1305,2013-01-31
WS,-0.10008174854943153,WS303,WS305,2013-01-31
ER,-0.097599194519786,ER303,ER305,2013-01-31
V,-0.09642904653923659,v1305,v1309,2013-01-31
J,-0.09317519105991841,j1305,j1309,2013-01-31
PB,-0.08910452562777152,PB1303,PB1304,2013-01-31
AG,-0.08489840856409374,AG1302,AG1306,2013-01-31
AL,-0.07498791052384973,AL1303,AL1304,2013-01-31
C,-0.06125161728968424,c1305,c1309,2013-01-31
IF,-0.056758660246653686,IF1302,IF1303,2013-01-31
CU,-0.04834654852521188,CU1304,CU1305,2013-01-31
B,-0.03922465052393063,b1305,b1309,2013-01-31
RB,-0.03578709886668724,RB1305,RB1310,2013-01-31
Y,-0.034207896293434945,y1305,y1309,2013-01-31
RI,-0.027787872345756685,RI309,RI401,2013-01-31
SR,-0.017160301425661134,SR305,SR309,2013-01-31
RU,-0.011960148731464148,RU1305,RU1309,2013-01-31
AU,-0.009470655795787498,AU1306,AU1312,2013-01-31
L,-0.004064123448374531,l1305,l1309,2013-01-31
CF,0.006651068126413829,CF305,CF309,2013-01-31
A,0.010523068666358187,a1305,a1309,2013-01-31
RO,0.020381676108210574,RO303,RO305,2013-01-31
TA,0.031355528732839394,TA305,TA309,2013-01-31
OI,0.03320955719915499,OI309,OI401,2013-01-31
WR,0.038902879430788455,WR1303,WR1305,2013-01-31
M,0.13467723332675863,m1305,m1309,2013-01-31
RS,0.15230381019919192,RS309,RS311,2013-01-31
RM,0.20486092610199297,RM305,RM311,2013-01-31
FU,-0.3730851362666731,FU1303,FU1305,2013-02-01
ME,-0.322222457527797,ME304,ME305,2013-02-01
FG,-0.2145163068685036,FG305,FG309,2013-02-01
WH,-0.15272710433480005,WH307,WH309,2013-02-01
P,-0.1450381953841452,p1305,p1309,2013-02-01
WS,-0.12391226731601432,WS303,WS305,2013-02-01
PB,-0.12056494223047261,PB1303,PB1304,2013-02-01
J,-0.11135298886950776,j1305,j1309,2013-02-01
V,-0.09872920226639387,v1305,v1309,2013-02-01
AL,-0.0871290956463107,AL1303,AL1304,2013-02-01
ZN,-0.08631780767835659,ZN1304,ZN1305,2013-02-01
AG,-0.08257827688115199,AG1302,AG1306,2013-02-01
C,-0.0612266148936211,c1305,c1309,2013-02-01
RO,-0.05681517218492624,RO303,RO305,2013-02-01
IF,-0.05666761956540911,IF1302,IF1303,2013-02-01
WR,-0.040173739670938326,WR1303,WR1305,2013-02-01
CU,-0.03827754441720179,CU1304,CU1305,2013-02-01
Y,-0.03614090759422307,y1305,y1309,2013-02-01
B,-0.03340505607045091,b1305,b1309,2013-02-01
RI,-0.031937845997184536,RI309,RI401,2013-02-01
RB,-0.030325829638310407,RB1305,RB1310,2013-02-01
SR,-0.019260820081439044,SR305,SR309,2013-02-01
AU,-0.009014996040392138,AU1306,AU1312,2013-02-01
RU,-0.008489770782331799,RU1305,RU1309,2013-02-01
L,0.0053908370301048916,l1305,l1309,2013-02-01
CF,0.006698923512937174,CF305,CF309,2013-02-01
A,0.007407411170763983,a1305,a1309,2013-02-01
TA,0.02908610041548883,TA305,TA309,2013-02-01
OI,0.030831505623192684,OI309,OI401,2013-02-01
M,0.11994645112303194,m1305,m1309,2013-02-01
RS,0.14458530947436318,RS309,RS311,2013-02-01
RM,0.20623050575487703,RM305,RM311,2013-02-01
FU,-0.4585972725098815,FU1303,FU1305,2013-02-04
ME,-0.28226970438738724,ME304,ME305,2013-02-04
FG,-0.23110371975393812,FG305,FG309,2013-02-04
J,-0.15231697612026943,j1305,j1309,2013-02-04
P,-0.14357624484161458,p1305,p1309,2013-02-04
WH,-0.13172106129523378,WH307,WH309,2013-02-04
WS,-0.11201914248109363,WS303,WS305,2013-02-04
PB,-0.10084092955655405,PB1303,PB1304,2013-02-04
V,-0.09829783608635685,v1305,v1309,2013-02-04
ZN,-0.09686485380776483,ZN1304,ZN1305,2013-02-04
AL,-0.08641608540219642,AL1304,AL1305,2013-02-04
AG,-0.0852002921412795,AG1302,AG1306,2013-02-04
ER,-0.06647039917296402,ER303,ER305,2013-02-04
C,-0.06609814499964808,c1305,c1309,2013-02-04
IF,-0.0652908861590353,IF1302,IF1303,2013-02-04
CU,-0.04813645097546623,CU1304,CU1305,2013-02-04
Y,-0.043479021907700595,y1305,y1309,2013-02-04
B,-0.04181476508154132,b1305,b1309,2013-02-04
RI,-0.03932740109912139,RI309,RI401,2013-02-04
RU,-0.03840141479279123,RU1305,RU1309,2013-02-04
SR,-0.023174660028518704,SR305,SR309,2013-02-04
RB,-0.02038228810956863,RB1305,RB1310,2013-02-04
L,-0.017116570461789334,l1305,l1309,2013-02-04
AU,-0.009092924660353014,AU1306,AU1312,2013-02-04
CF,-0.005946483611973634,CF305,CF309,2013-02-04
A,0.010516558867270386,a1305,a1309,2013-02-04
TA,0.017001065560353048,TA305,TA309,2013-02-04
OI,0.03133187748324979,OI309,OI401,2013-02-04
M,0.11434111222722221,m1305,m1309,2013-02-04
RS,0.1543421542166934,RS309,RS311,2013-02-04
WR,0.15772926466540968,WR1303,WR1305,2013-02-04
RM,0.21497736856456837,RM305,RM311,2013-02-04
FG,-0.2705571529157733,FG305,FG309,2013-02-05
J,-0.22366850451684067,j1305,j1309,2013-02-05
WH,-0.15994765964633428,WH307,WH309,2013-02-05
P,-0.13987947619132193,p1305,p1309,2013-02-05
ME,-0.1365003832024423,ME305,ME309,2013-02-05
V,-0.12228767216958707,v1305,v1309,2013-02-05
PB,-0.10531515670819021,PB1303,PB1304,2013-02-05
PM,-0.10018558972677927,PM307,PM309,2013-02-05
AL,-0.09860367722736987,AL1304,AL1305,2013-02-05
AG,-0.0864560137496771,AG1302,AG1306,2013-02-05
RB,-0.08205927539587043,RB1305,RB1310,2013-02-05
ZN,-0.07908392031378166,ZN1304,ZN1305,2013-02-05
C,-0.07383473578970048,c1305,c1309,2013-02-05
B,-0.07277377341674013,b1305,b1309,2013-02-05
IF,-0.0638666639906845,IF1302,IF1303,2013-02-05
RU,-0.0499364220615558,RU1305,RU1309,2013-02-05
CU,-0.04023474012373189,CU1304,CU1305,2013-02-05
RI,-0.038271249002312824,RI309,RI401,2013-02-05
L,-0.03676194797286898,l1305,l1309,2013-02-05
FU,-0.03219632102783211,FU1303,FU1305,2013-02-05
Y,-0.030075439858136453,y1305,y1309,2013-02-05
RO,-0.026715283966177155,RO303,RO305,2013-02-05
SR,-0.02608953439602032,SR305,SR309,2013-02-05
TA,-0.016337685034387612,TA305,TA309,2013-02-05
AU,-0.0071832235248353625,AU1306,AU1312,2013-02-05
CF,-0.002231312858533957,CF305,CF309,2013-02-05
A,0.012389032680396114,a1305,a1309,2013-02-05
OI,0.019953716612174377,OI309,OI401,2013-02-05
M,0.12292871856283966,m1305,m1309,2013-02-05
RS,0.1481279645402685,RS309,RS311,2013-02-05
RM,0.22572951163192706,RM305,RM311,2013-02-05
WR,0.24738227618338113,WR1303,WR1305,2013-02-05
FG,-0.2776546720957354,FG305,FG309,2013-02-06
J,-0.22703719315728926,j1305,j1309,2013-02-06
FU,-0.2020235601757803,FU1303,FU1305,2013-02-06
ME,-0.1470447255710281,ME305,ME309,2013-02-06
WH,-0.14156525963570682,WH307,WH309,2013-02-06
P,-0.14028082534886177,p1305,p1309,2013-02-06
V,-0.11878384446449947,v1305,v1309,2013-02-06
PB,-0.10172868226850927,PB1303,PB1304,2013-02-06
WS,-0.09573398150873721,WS303,WS305,2013-02-06
AG,-0.08392800651940238,AG1302,AG1306,2013-02-06
ZN,-0.08299310038047653,ZN1304,ZN1305,2013-02-06
AL,-0.07905166928167015,AL1304,AL1305,2013-02-06
B,-0.07595342395286936,b1305,b1309,2013-02-06
C,-0.07255938858143643,c1305,c1309,2013-02-06
IF,-0.07215483443223014,IF1302,IF1303,2013-02-06
RO,-0.060914228784107766,RO303,RO305,2013-02-06
RB,-0.060558301153738794,RB1305,RB1310,2013-02-06
CU,-0.048225115139012925,CU1304,CU1305,2013-02-06
RU,-0.04690212783699009,RU1305,RU1309,2013-02-06
RI,-0.040512342723951184,RI309,RI401,2013-02-06
Y,-0.02805357425195522,y1305,y1309,2013-02-06
L,-0.023725958462328278,l1305,l1309,2013-02-06
SR,-0.0226791897818727,SR305,SR309,2013-02-06
TA,-0.012923724781957377,TA305,TA309,2013-02-06
AU,-0.008490592599862241,AU1306,AU1312,2013-02-06
CF,0.010471214819305703,CF305,CF309,2013-02-06
OI,0.016945778363140054,OI309,OI401,2013-02-06
A,0.022254377757443777,a1305,a1309,2013-02-06
M,0.13551811802400873,m1305,m1309,2013-02-06
RS,0.14729494498412432,RS309,RS311,2013-02-06
RM,0.2281158316919577,RM305,RM311,2013-02-06
WR,0.30162961216442286,WR1303,WR1305,2013-02-06
FG,-0.26658454883337357,FG305,FG309,2013-02-07
J,-0.22617631718694636,j1305,j1309,2013-02-07
FU,-0.2020235601757803,FU1303,FU1305,2013-02-07
P,-0.14864791659809962,p1305,p1309,2013-02-07
WH,-0.14156525963570682,WH307,WH309,2013-02-07
ME,-0.14048065942609592,ME305,ME309,2013-02-07
PB,-0.12182845756821553,PB1303,PB1304,2013-02-07
V,-0.12147408406421098,v1305,v1309,2013-02-07
AL,-0.09110458019484477,AL1304,AL1305,2013-02-07
IF,-0.08859937742861691,IF1302,IF1303,2013-02-07
AG,-0.08106111821200361,AG1302,AG1306,2013-02-07
RB,-0.07448676149599681,RB1305,RB1310,2013-02-07
ZN,-0.07218638199950131,ZN1304,ZN1305,2013-02-07
RI,-0.07044080282652734,RI309,RI401,2013-02-07
C,-0.07021466061101546,c1305,c1309,2013-02-07
B,-0.06385278128645773,b1305,b1309,2013-02-07
RU,-0.0622394064026581,RU1305,RU1309,2013-02-07
L,-0.053631251703236196,l1305,l1309,2013-02-07
WS,-0.05020949802309947,WS303,WS305,2013-02-07
CU,-0.048338433943257306,CU1304,CU1305,2013-02-07
TA,-0.031568633401174405,TA305,TA309,2013-02-07
Y,-0.026819662861769813,y1305,y1309,2013-02-07
SR,-0.012886377083394452,SR305,SR309,2013-02-07
AU,-0.008584832067753604,AU1306,AU1312,2013-02-07
CF,0.012870682202067827,CF305,CF309,2013-02-07
OI,0.02547528450348362,OI309,OI401,2013-02-07
A,0.029135470245386486,a1305,a1309,2013-02-07
M,0.14138742102465074,m1305,m1309,2013-02-07
RS,0.1474607565574237,RS309,RS311,2013-02-07
RM,0.2301196567429038,RM305,RM311,2013-02-07
WR,0.4468345812518063,WR1303,WR1305,2013-02-07
FG,-0.27475188196562933,FG305,FG309,2013-02-08
FU,-0.22265789461290628,FU1303,FU1305,2013-02-08
J,-0.20719047138689836,j1305,j1309,2013-02-08
P,-0.15281080908826278,p1305,p1309,2013-02-08
ME,-0.1282714024084151,ME305,ME309,2013-02-08
V,-0.11087736461167422,v1305,v1309,2013-02-08
PB,-0.10966133756840672,PB1303,PB1304,2013-02-08
RB,-0.08456004388386903,RB1305,RB1310,2013-02-08
AG,-0.08451263090008901,AG1302,AG1306,2013-02-08
B,-0.0831787127037777,b1305,b1309,2013-02-08
AL,-0.07899962699036939,AL1304,AL1305,2013-02-08
ZN,-0.06824662944707491,ZN1304,ZN1305,2013-02-08
C,-0.06528691238858249,c1305,c1309,2013-02-08
L,-0.0588382337740028,l1305,l1309,2013-02-08
IF,-0.050537807781014826,IF1303,IF1306,2013-02-08
RU,-0.050383295716290175,RU1305,RU1309,2013-02-08
RI,-0.044571035608380404,RI309,RI401,2013-02-08
CU,-0.04229256706324937,CU1304,CU1305,2013-02-08
TA,-0.02948426680878808,TA305,TA309,2013-02-08
Y,-0.02558503463785834,y1305,y1309,2013-02-08
SR,-0.010647251299330692,SR305,SR309,2013-02-08
AU,-0.00877604965389947,AU1306,AU1312,2013-02-08
CF,0.015189905869639904,CF305,CF309,2013-02-08
OI,0.01823713822914668,OI309,OI401,2013-02-08
A,0.03582500880079081,a1305,a1309,2013-02-08
WR,0.12574630166428322,WR1303,WR1305,2013-02-08
M,0.1550799987453405,m1305,m1309,2013-02-08
RS,0.15526836808444627,RS309,RS311,2013-02-08
RM,0.42140172080918503,RM309,RM311,2013-02-08
FG,-0.25306824961839836,FG305,FG309,2013-02-18
J,-0.19006616724104924,j1305,j1309,2013-02-18
B,-0.1885197883107248,b1305,b1309,2013-02-18
FU,-0.1697839892283611,FU1303,FU1305,2013-02-18
P,-0.1580001477460659,p1305,p1309,2013-02-18
WH,-0.14244685382936964,WH307,WH309,2013-02-18
ME,-0.11101365727062815,ME305,ME309,2013-02-18
V,-0.10636269107341316,v1305,v1309,2013-02-18
WS,-0.09897629387533899,WS303,WS305,2013-02-18
RO,-0.09796135972457268,RO303,RO305,2013-02-18
AL,-0.09549122007976907,AL1304,AL1305,2013-02-18
PB,-0.09430303935025525,PB1303,PB1304,2013-02-18
AG,-0.08984888461601634,AG1302,AG1306,2013-02-18
ZN,-0.07260012591927688,ZN1304,ZN1305,2013-02-18
RB,-0.06647655300637165,RB1305,RB1310,2013-02-18
C,-0.06085905248676838,c1305,c1309,2013-02-18
IF,-0.048534468045704646,IF1303,IF1306,2013-02-18
RI,-0.04466583748125168,RI309,RI401,2013-02-18
RU,-0.041483280528934074,RU1305,RU1309,2013-02-18
CU,-0.032641978644804656,CU1304,CU1305,2013-02-18
L,-0.027969126004296338,l1305,l1309,2013-02-18
Y,-0.01739942239552787,y1305,y1309,2013-02-18
AU,-0.009740917414823913,AU1306,AU1312,2013-02-18
SR,-0.0005620608915736784,SR305,SR309,2013-02-18
TA,0.004751669734186404,TA305,TA309,2013-02-18
CF,0.00907258755979801,CF305,CF309,2013-02-18
OI,0.02383147270938005,OI309,OI401,2013-02-18
A,0.03926512891978993,a1305,a1309,2013-02-18
WR,0.05273103619847602,WR1303,WR1305,2013-02-18
RS,0.1489638295385876,RS309,RS311,2013-02-18
M,0.18326983862885576,m1305,m1309,2013-02-18
RM,0.4481948701606242,RM309,RM311,2013-02-18
FG,-0.24990239277928228,FG305,FG309,2013-02-19
FU,-0.19397989335775187,FU1303,FU1305,2013-02-19
J,-0.18966879362826516,j1305,j1309,2013-02-19
P,-0.16459092631091954,p1305,p1309,2013-02-19
WH,-0.14424890174811092,WH307,WH309,2013-02-19
B,-0.13513759690932053,b1305,b1309,2013-02-19
V,-0.11505834933544706,v1305,v1309,2013-02-19
WS,-0.11305205169409438,WS303,WS305,2013-02-19
PB,-0.1064221131744532,PB1303,PB1304,2013-02-19
ME,-0.10378237988975453,ME305,ME309,2013-02-19
AL,-0.09981757770114391,AL1304,AL1305,2013-02-19
AG,-0.09221009603311972,AG1303,AG1306,2013-02-19
ZN,-0.08008928505231758,ZN1304,ZN1305,2013-02-19
C,-0.061908924134271556,c1305,c1309,2013-02-19
RB,-0.055681569525834265,RB1305,RB1310,2013-02-19
IF,-0.052802174774923605,IF1303,IF1306,2013-02-19
RU,-0.047518860980629886,RU1305,RU1309,2013-02-19
RI,-0.03620917226199163,RI309,RI401,2013-02-19
CU,-0.032708708496299456,CU1304,CU1305,2013-02-19
Y,-0.028377187012504426,y1305,y1309,2013-02-19
AU,-0.008594614364139039,AU1306,AU1312,2013-02-19
L,-0.006683005659671707,l1305,l1309,2013-02-19
SR,0.0,SR305,SR309,2013-02-19
CF,0.0029940122245541087,CF305,CF309,2013-02-19
TA,0.0074940427296933,TA305,TA309,2013-02-19
OI,0.029838873820095355,OI309,OI401,2013-02-19
A,0.0411136002751664,a1305,a1309,2013-02-19
WR,0.05121798613371881,WR1303,WR1305,2013-02-19
RS,0.16599189469815784,RS309,RS311,2013-02-19
M,0.18725866683105027,m1305,m1309,2013-02-19
RM,0.43321562876505193,RM309,RM311,2013-02-19
FG,-0.25054993113212976,FG305,FG309,2013-02-20
WH,-0.1552509862166898,WH307,WH309,2013-02-20
J,-0.15468970905500337,j1305,j1309,2013-02-20
P,-0.1546778852066954,p1305,p1309,2013-02-20
WS,-0.12525545195115245,WS303,WS305,2013-02-20
V,-0.12129546266412314,v1305,v1309,2013-02-20
B,-0.11702809105845577,b1305,b1309,2013-02-20
PB,-0.09464393457471058,PB1303,PB1304,2013-02-20
ME,-0.09414480222350444,ME305,ME309,2013-02-20
AL,-0.08785396977927623,AL1304,AL1305,2013-02-20
FU,-0.08566337890038966,FU1305,FU1309,2013-02-20
AG,-0.0787465438269453,AG1303,AG1306,2013-02-20
ZN,-0.06741590765067929,ZN1305,ZN1306,2013-02-20
C,-0.06073332802089739,c1305,c1309,2013-02-20
IF,-0.052196327480724475,IF1303,IF1306,2013-02-20
RB,-0.04354782594624376,RB1305,RB1310,2013-02-20
RU,-0.03802332269018347,RU1305,RU1309,2013-02-20
RI,-0.03622203094518882,RI309,RI401,2013-02-20
CU,-0.028673848768577606,CU1304,CU1305,2013-02-20
Y,-0.02615895417763387,y1305,y1309,2013-02-20
L,-0.01598582823365663,l1305,l1309,2013-02-20
AU,-0.008553891859198488,AU1306,AU1312,2013-02-20
CF,0.001502629633217547,CF305,CF309,2013-02-20
SR,0.0016792611689509596,SR305,SR309,2013-02-20
TA,0.015769662639757726,TA305,TA309,2013-02-20
RO,0.02188452274226141,RO303,RO305,2013-02-20
OI,0.02323696900810336,OI309,OI401,2013-02-20
A,0.043299720733971335,a1305,a1309,2013-02-20
WR,0.04971779860246292,WR1303,WR1305,2013-02-20
RS,0.16144471751954628,RS309,RS311,2013-02-20
M,0.21211775082904533,m1305,m1309,2013-02-20
RM,0.41496809574239624,RM309,RM311,2013-02-20
FG,-0.21138309313785647,FG305,FG309,2013-02-21
J,-0.17362923664882804,j1305,j1309,2013-02-21
WH,-0.15561158626604446,WH307,WH309,2013-02-21
P,-0.14257164588240814,p1305,p1309,2013-02-21
WS,-0.120631325062143,WS303,WS305,2013-02-21
B,-0.11728088853267907,b1305,b1309,2013-02-21
PB,-0.11222526684336345,PB1303,PB1304,2013-02-21
V,-0.0983694684689729,v1305,v1309,2013-02-21
AL,-0.09661239706726926,AL1304,AL1305,2013-02-21
FU,-0.09052779111394704,FU1305,FU1309,2013-02-21
AG,-0.08364554373673239,AG1303,AG1306,2013-02-21
ZN,-0.07648209446510641,ZN1305,ZN1306,2013-02-21
C,-0.05943240180893114,c1305,c1309,2013-02-21
ME,-0.05791881842520691,ME305,ME309,2013-02-21
RI,-0.055125225914983,RI309,RI401,2013-02-21
IF,-0.04501948662703595,IF1303,IF1306,2013-02-21
RB,-0.04208034705076753,RB1305,RB1310,2013-02-21
RU,-0.03730493316049377,RU1305,RU1309,2013-02-21
Y,-0.016732555578010892,y1305,y1309,2013-02-21
CU,-0.01040853565126702,CU1305,CU1306,2013-02-21
AU,-0.00945275391517395,AU1306,AU1312,2013-02-21
SR,0.0,SR305,SR309,2013-02-21
CF,0.007560487872491792,CF305,CF309,2013-02-21
RO,0.010978960062456944,RO303,RO305,2013-02-21
L,0.016297007030678663,l1305,l1309,2013-02-21
OI,0.02575649508631662,OI309,OI401,2013-02-21
TA,0.040465729801542484,TA305,TA309,2013-02-21
A,0.0539549426784532,a1305,a1309,2013-02-21
WR,0.06789963069753743,WR1303,WR1305,2013-02-21
RS,0.16267239253879792,RS309,RS311,2013-02-21
M,0.22749914056666415,m1305,m1309,2013-02-21
RM,0.4787072593280848,RM309,RM311,2013-02-21
FG,-0.20794464248401423,FG305,FG309,2013-02-22
P,-0.14437568459421232,p1305,p1309,2013-02-22
B,-0.1228054638081651,b1305,b1309,2013-02-22
WH,-0.12065371753628105,WH307,WH309,2013-02-22
J,-0.10970751525181814,j1305,j1309,2013-02-22
FU,-0.10949499361968884,FU1305,FU1309,2013-02-22
PB,-0.10765980170817571,PB1303,PB1304,2013-02-22
V,-0.10268859660487305,v1305,v1309,2013-02-22
AG,-0.07277176427491198,AG1303,AG1306,2013-02-22
AL,-0.0679888504281276,AL1305,AL1306,2013-02-22
C,-0.061908924134271556,c1305,c1309,2013-02-22
ZN,-0.06099123676158971,ZN1305,ZN1306,2013-02-22
RI,-0.05422795177300998,RI309,RI401,2013-02-22
ME,-0.05091771922459977,ME305,ME309,2013-02-22
IF,-0.04783865667952757,IF1303,IF1306,2013-02-22
RU,-0.03920047734416815,RU1305,RU1309,2013-02-22
RB,-0.035343207037941485,RB1305,RB1310,2013-02-22
CU,-0.020808050991451818,CU1305,CU1306,2013-02-22
Y,-0.020756540366240885,y1305,y1309,2013-02-22
SR,-0.014296214737718093,SR305,SR309,2013-02-22
AU,-0.00787790284939072,AU1306,AU1312,2013-02-22
CF,0.006777961964400708,CF305,CF309,2013-02-22
OI,0.020816410050837425,OI309,OI401,2013-02-22
L,0.02169991378056018,l1305,l1309,2013-02-22
A,0.0398819658157691,a1305,a1309,2013-02-22
TA,0.043146185587184215,TA305,TA309,2013-02-22
WR,0.07897884895287349,WR1305,WR1310,2013-02-22
RS,0.15527255782172683,RS309,RS311,2013-02-22
M,0.20489214167476863,m1305,m1309,2013-02-22
RM,0.4102924963054867,RM309,RM311,2013-02-22
PB,-0.22348500936379673,PB1303,PB1304,2013-02-25
FG,-0.21537484852076588,FG305,FG309,2013-02-25
RO,-0.16898999579161378,RO303,RO305,2013-02-25
WH,-0.13033871719391127,WH307,WH309,2013-02-25
P,-0.12837149727878217,p1305,p1309,2013-02-25
J,-0.1232137657107719,j1305,j1309,2013-02-25
B,-0.10058257983492605,b1305,b1309,2013-02-25
V,-0.09652909052032976,v1305,v1309,2013-02-25
FU,-0.09593508738598366,FU1305,FU1309,2013-02-25
ME,-0.07306140543884362,ME305,ME309,2013-02-25
AL,-0.06451628443656596,AL1305,AL1306,2013-02-25
RI,-0.06284625350354832,RI309,RI401,2013-02-25
AG,-0.060299523723030726,AG1306,AG1312,2013-02-25
ZN,-0.053898069435562246,ZN1305,ZN1306,2013-02-25
C,-0.05211049134460774,c1305,c1309,2013-02-25
RB,-0.04768168902678635,RB1305,RB1310,2013-02-25
IF,-0.04215710321536003,IF1303,IF1306,2013-02-25
