,roll_yield,near_by,deferred,date
SR,-0.06546494786411251,SR605,SR609,2016-01-07
P,-0.06273754354912058,p1605,p1609,2016-01-07
AG,-0.062284726659962535,AG1601,AG1606,2016-01-07
NI,-0.04524161887283104,NI1601,NI1605,2016-01-07
AU,-0.02185814106438046,AU1606,AU1612,2016-01-07
ZN,-0.013961607159576592,ZN1603,ZN1604,2016-01-07
RB,-0.010804745317089179,RB1605,RB1610,2016-01-07
RU,-0.0074312646370856324,RU1605,RU1609,2016-01-07
FG,-0.007220220091695178,FG605,FG609,2016-01-07
OI,-0.0,OI605,OI609,2016-01-07
HC,0.002496100068993529,HC1605,HC1610,2016-01-07
TF,0.003381822904413783,TF1603,TF1606,2016-01-07
T,0.005009895196634326,T1603,T1606,2016-01-07
PB,0.018669782062326744,PB1602,PB1603,2016-01-07
MA,0.020785302545892295,MA605,MA609,2016-01-07
Y,0.027857343023725986,y1605,y1609,2016-01-07
V,0.0288926791828839,v1605,v1609,2016-01-07
CU,0.03651960212433859,CU1602,CU1603,2016-01-07
M,0.03684145389453614,m1605,m1609,2016-01-07
FU,0.0422783760878042,FU1604,FU1605,2016-01-07
AL,0.056338131650492757,AL1603,AL1604,2016-01-07
RM,0.06407077477188929,RM605,RM609,2016-01-07
CF,0.0709696117168404,CF605,CF609,2016-01-07
ZC,0.07305395529638227,ZC605,ZC609,2016-01-07
J,0.07335328759249293,j1605,j1609,2016-01-07
A,0.08804243589605436,a1605,a1609,2016-01-07
I,0.1244197446197253,i1605,i1609,2016-01-07
IH,0.12659412814587323,IH1601,IH1603,2016-01-07
PP,0.1290931665907084,pp1605,pp1609,2016-01-07
SN,0.1374774366162514,SN1601,SN1605,2016-01-07
WH,0.1513094091813844,WH601,WH605,2016-01-07
JM,0.17115440306170346,jm1605,jm1609,2016-01-07
L,0.19019762519882957,l1605,l1609,2016-01-07
IF,0.19161355365995975,IF1601,IF1603,2016-01-07
CS,0.2216439270358675,cs1605,cs1609,2016-01-07
IC,0.3105409470525169,IC1601,IC1603,2016-01-07
C,0.37360815789735824,c1605,c1609,2016-01-07
WR,1.787821638316354,WR1601,WR1602,2016-01-07
FU,-1.0535129575710058,FU1604,FU1605,2016-01-08
FB,-0.5264110068724688,fb1601,fb1604,2016-01-08
JD,-0.33065766962416554,jd1605,jd1609,2016-01-08
BU,-0.21272657451991608,BU1601,BU1606,2016-01-08
BB,-0.1034200055602443,bb1601,bb1609,2016-01-08
TA,-0.08799897644062114,TA601,TA605,2016-01-08
B,-0.07044286992672642,b1605,b1611,2016-01-08
P,-0.06527454158615033,p1605,p1609,2016-01-08
SR,-0.0630140646517705,SR605,SR609,2016-01-08
NI,-0.057526846285938404,NI1601,NI1605,2016-01-08
AG,-0.05497527890137766,AG1601,AG1606,2016-01-08
HC,-0.024120806048403613,HC1605,HC1610,2016-01-08
AU,-0.02058625464642603,AU1606,AU1612,2016-01-08
RB,-0.013605478613345006,RB1605,RB1610,2016-01-08
ZN,-0.0046556741612107395,ZN1603,ZN1604,2016-01-08
OI,-0.003200000303407339,OI605,OI609,2016-01-08
RU,-0.0029717684450882645,RU1605,RU1609,2016-01-08
SN,-0.0006478082512756346,SN1601,SN1605,2016-01-08
TF,0.003375611409349463,TF1603,TF1606,2016-01-08
T,0.006989343032897784,T1603,T1606,2016-01-08
WH,0.011264734177583276,WH601,WH605,2016-01-08
FG,0.021479805366277784,FG605,FG609,2016-01-08
CU,0.023565725065467783,CU1603,CU1604,2016-01-08
Y,0.024638595909199687,y1605,y1609,2016-01-08
V,0.025862229131720926,v1605,v1609,2016-01-08
M,0.037673161456454524,m1605,m1609,2016-01-08
PB,0.041739172515897704,PB1602,PB1603,2016-01-08
MA,0.047918873896240215,MA605,MA609,2016-01-08
AL,0.050361463519359904,AL1603,AL1604,2016-01-08
CF,0.06025643316967506,CF605,CF609,2016-01-08
RM,0.06674004055207503,RM605,RM609,2016-01-08
J,0.072996301978592,j1605,j1609,2016-01-08
ZC,0.07700324024573355,ZC605,ZC609,2016-01-08
A,0.08520184626707764,a1605,a1609,2016-01-08
I,0.10286722043589622,i1605,i1609,2016-01-08
PP,0.12061926143412144,pp1605,pp1609,2016-01-08
IH,0.15007011820495963,IH1601,IH1603,2016-01-08
JM,0.17660399584089728,jm1605,jm1609,2016-01-08
L,0.1838906722479508,l1605,l1609,2016-01-08
IF,0.20472248716627595,IF1601,IF1603,2016-01-08
CS,0.2236777070978579,cs1605,cs1609,2016-01-08
SM,0.27521920571363223,SM605,SM609,2016-01-08
IC,0.3614980823798307,IC1601,IC1603,2016-01-08
C,0.3864986155289053,c1605,c1609,2016-01-08
WR,1.787821638316354,WR1601,WR1602,2016-01-08
FB,-0.8264569974519969,fb1601,fb1604,2016-01-11
JD,-0.30598052732976616,jd1605,jd1609,2016-01-11
BU,-0.17513650099946437,BU1601,BU1606,2016-01-11
BB,-0.1034200055602443,bb1601,bb1609,2016-01-11
P,-0.0794664919010317,p1605,p1609,2016-01-11
NI,-0.07939971956448988,NI1601,NI1605,2016-01-11
SR,-0.061342949683001,SR605,SR609,2016-01-11
AG,-0.060964874600815656,AG1601,AG1606,2016-01-11
B,-0.0579036438995353,b1605,b1611,2016-01-11
RU,-0.05212190380815905,RU1605,RU1609,2016-01-11
TA,-0.05023878435512411,TA605,TA609,2016-01-11
AU,-0.023029669301504657,AU1606,AU1612,2016-01-11
OI,-0.011796261847575455,OI605,OI609,2016-01-11
RB,-0.010896727005079224,RB1605,RB1610,2016-01-11
FG,-0.003594967476326149,FG605,FG609,2016-01-11
HC,-0.001278295636078403,HC1605,HC1610,2016-01-11
ZN,-0.0,ZN1603,ZN1604,2016-01-11
TF,0.0053612656639797154,TF1603,TF1606,2016-01-11
T,0.007789681137582711,T1603,T1606,2016-01-11
MA,0.015720559990668476,MA605,MA609,2016-01-11
CU,0.017268674731447217,CU1603,CU1604,2016-01-11
Y,0.019431518097090997,y1605,y1609,2016-01-11
V,0.019650725282155626,v1605,v1609,2016-01-11
PB,0.023524806593157498,PB1602,PB1603,2016-01-11
CF,0.042857871742429623,CF605,CF609,2016-01-11
M,0.05462780624098512,m1605,m1609,2016-01-11
AL,0.06675956022394458,AL1603,AL1604,2016-01-11
RM,0.06885810693120618,RM605,RM609,2016-01-11
J,0.07305555807752792,j1605,j1609,2016-01-11
ZC,0.07675066020523641,ZC605,ZC609,2016-01-11
A,0.07728665217903988,a1605,a1609,2016-01-11
SN,0.08961581490516027,SN1601,SN1605,2016-01-11
FU,0.103367906193003,FU1604,FU1605,2016-01-11
PP,0.13117735890771298,pp1605,pp1609,2016-01-11
I,0.14072931846330883,i1605,i1609,2016-01-11
WH,0.14899194073662758,WH601,WH605,2016-01-11
IH,0.15441605078412715,IH1601,IH1603,2016-01-11
JM,0.17388043687035787,jm1605,jm1609,2016-01-11
L,0.18725288870530057,l1605,l1609,2016-01-11
IF,0.2040789155455479,IF1601,IF1603,2016-01-11
CS,0.24875283286633454,cs1605,cs1609,2016-01-11
C,0.398123100568855,c1605,c1609,2016-01-11
IC,0.4484405398599474,IC1601,IC1603,2016-01-11
WR,1.787821638316354,WR1601,WR1602,2016-01-11
FB,-1.071517780622405,fb1601,fb1604,2016-01-12
JD,-0.333081952511787,jd1605,jd1609,2016-01-12
BU,-0.22224380929075455,BU1601,BU1606,2016-01-12
BB,-0.1034200055602443,bb1601,bb1609,2016-01-12
P,-0.08948256036893219,p1605,p1609,2016-01-12
NI,-0.06622988585752,NI1601,NI1605,2016-01-12
AG,-0.06360927028658542,AG1601,AG1606,2016-01-12
SR,-0.06101535903303704,SR605,SR609,2016-01-12
TA,-0.047642290368751714,TA605,TA609,2016-01-12
RU,-0.02633634264616714,RU1605,RU1609,2016-01-12
AU,-0.01951234989072931,AU1606,AU1612,2016-01-12
OI,-0.015140623341116644,OI605,OI609,2016-01-12
RB,-0.009630279473500286,RB1605,RB1610,2016-01-12
FG,-0.003607937897281477,FG605,FG609,2016-01-12
TF,0.003963143096422382,TF1603,TF1606,2016-01-12
B,0.005547853765450416,b1605,b1611,2016-01-12
HC,0.006470750751794719,HC1605,HC1610,2016-01-12
T,0.011345831298765971,T1603,T1606,2016-01-12
ZN,0.014554277102511523,ZN1603,ZN1604,2016-01-12
Y,0.0185017818425856,y1605,y1609,2016-01-12
CU,0.020809253769568978,CU1603,CU1604,2016-01-12
MA,0.02288072106270244,MA605,MA609,2016-01-12
V,0.02625837332878423,v1605,v1609,2016-01-12
AL,0.039763349992984566,AL1603,AL1604,2016-01-12
CF,0.04825841325487314,CF605,CF609,2016-01-12
M,0.0496089319996445,m1605,m1609,2016-01-12
PB,0.057211073801672466,PB1602,PB1603,2016-01-12
J,0.06185786160820711,j1605,j1609,2016-01-12
RM,0.07846724334824504,RM605,RM609,2016-01-12
A,0.08235977827809864,a1605,a1609,2016-01-12
ZC,0.08246592537111992,ZC605,ZC609,2016-01-12
FU,0.09868863142129275,FU1604,FU1605,2016-01-12
SN,0.1286251515354191,SN1601,SN1605,2016-01-12
PP,0.1334773923073143,pp1605,pp1609,2016-01-12
JM,0.13755991348836671,jm1605,jm1609,2016-01-12
I,0.13789661464692335,i1605,i1609,2016-01-12
IH,0.1506594979156296,IH1601,IH1603,2016-01-12
L,0.19475863829794682,l1605,l1609,2016-01-12
IF,0.20738467673931782,IF1601,IF1603,2016-01-12
CS,0.26392291308906957,cs1605,cs1609,2016-01-12
C,0.41114215956468225,c1605,c1609,2016-01-12
IC,0.5133609476398964,IC1601,IC1602,2016-01-12
WR,1.787821638316354,WR1601,WR1602,2016-01-12
FB,-0.9302510929228058,fb1601,fb1604,2016-01-13
JD,-0.35843385394912475,jd1605,jd1609,2016-01-13
FU,-0.18546039842556647,FU1604,FU1605,2016-01-13
BU,-0.15752919273594979,BU1601,BU1606,2016-01-13
BB,-0.1034200055602443,bb1601,bb1609,2016-01-13
P,-0.09188297945548683,p1605,p1609,2016-01-13
SR,-0.05816980286717233,SR605,SR609,2016-01-13
NI,-0.058094367007474945,NI1601,NI1605,2016-01-13
TA,-0.051737474298404765,TA605,TA609,2016-01-13
AG,-0.04588483887462702,AG1601,AG1606,2016-01-13
RU,-0.03933490541812533,RU1605,RU1609,2016-01-13
AU,-0.020561329092957464,AU1606,AU1612,2016-01-13
RB,-0.01649491029062892,RB1605,RB1610,2016-01-13
ZN,-0.014402882305153844,ZN1603,ZN1604,2016-01-13
OI,-0.012968319906012288,OI605,OI609,2016-01-13
HC,-0.005164068694907762,HC1605,HC1610,2016-01-13
B,-0.0006154793093657271,b1605,b1611,2016-01-13
TF,0.007918442653243221,TF1603,TF1606,2016-01-13
T,0.011920143916373166,T1603,T1606,2016-01-13
FG,0.01449278180899674,FG605,FG609,2016-01-13
AL,0.022673601455048993,AL1603,AL1604,2016-01-13
Y,0.022822062607084338,y1605,y1609,2016-01-13
CU,0.024155292124664135,CU1603,CU1604,2016-01-13
MA,0.028352248828199103,MA605,MA609,2016-01-13
V,0.029332118514884813,v1605,v1609,2016-01-13
PB,0.03298647276422506,PB1602,PB1603,2016-01-13
M,0.045686162105474014,m1605,m1609,2016-01-13
CF,0.05082600391677822,CF605,CF609,2016-01-13
J,0.05892169762363905,j1605,j1609,2016-01-13
RM,0.06268644898248864,RM605,RM609,2016-01-13
ZC,0.06934367189871778,ZC605,ZC609,2016-01-13
A,0.09189983727407441,a1605,a1609,2016-01-13
SN,0.09251131750365264,SN1601,SN1605,2016-01-13
WH,0.09823524328383128,WH601,WH605,2016-01-13
JM,0.11562124592333001,jm1605,jm1609,2016-01-13
I,0.1274618215179489,i1605,i1609,2016-01-13
PP,0.1345763386471816,pp1605,pp1609,2016-01-13
IH,0.1558077800139278,IH1601,IH1603,2016-01-13
L,0.19054021716697758,l1605,l1609,2016-01-13
CS,0.2568250808221142,cs1605,cs1609,2016-01-13
IF,0.27721972056113775,IF1601,IF1602,2016-01-13
C,0.4032908072686192,c1605,c1609,2016-01-13
IC,0.5710607223492664,IC1601,IC1602,2016-01-13
WR,1.787821638316354,WR1601,WR1602,2016-01-13
FB,-0.9302510929228058,fb1601,fb1604,2016-01-14
JD,-0.33692812485608664,jd1605,jd1609,2016-01-14
BU,-0.16218473167060926,BU1601,BU1606,2016-01-14
BB,-0.1034200055602443,bb1601,bb1609,2016-01-14
P,-0.10170465502704425,p1605,p1609,2016-01-14
NI,-0.07211885755844033,NI1601,NI1605,2016-01-14
SR,-0.0636527641387151,SR605,SR609,2016-01-14
AG,-0.060168238292275404,AG1601,AG1606,2016-01-14
TA,-0.034989899790811824,TA605,TA609,2016-01-14
RU,-0.031698408113645715,RU1605,RU1609,2016-01-14
AU,-0.020404002687610272,AU1606,AU1612,2016-01-14
ZN,-0.019002379267730643,ZN1603,ZN1604,2016-01-14
RB,-0.017682142890507135,RB1605,RB1610,2016-01-14
OI,-0.00973149168335874,OI605,OI609,2016-01-14
B,-0.0006154793093657271,b1605,b1611,2016-01-14
HC,0.0012762563448852292,HC1605,HC1610,2016-01-14
FG,0.003603604036902376,FG605,FG609,2016-01-14
Y,0.008698810009205027,y1605,y1609,2016-01-14
TF,0.008729296193361696,TF1603,TF1606,2016-01-14
SN,0.00996304949123189,SN1601,SN1605,2016-01-14
T,0.010566984338567153,T1603,T1606,2016-01-14
AL,0.011220197170879716,AL1603,AL1604,2016-01-14
CU,0.020630377574170338,CU1603,CU1604,2016-01-14
MA,0.022760541039174315,MA605,MA609,2016-01-14
V,0.03243274831264685,v1605,v1609,2016-01-14
CF,0.04680282132743899,CF605,CF609,2016-01-14
M,0.056641078347333805,m1605,m1609,2016-01-14
WH,0.05755572216404593,WH601,WH605,2016-01-14
J,0.06840687262194148,j1605,j1609,2016-01-14
PB,0.0703264368775185,PB1603,PB1604,2016-01-14
RM,0.07156448544063346,RM605,RM609,2016-01-14
ZC,0.07574609128752609,ZC605,ZC609,2016-01-14
A,0.0821737100264776,a1605,a1609,2016-01-14
FU,0.11739479265278574,FU1604,FU1605,2016-01-14
JM,0.11811415091165564,jm1605,jm1609,2016-01-14
PP,0.138427871731164,pp1605,pp1609,2016-01-14
I,0.14096552830775727,i1605,i1609,2016-01-14
L,0.1947703719212312,l1605,l1609,2016-01-14
IH,0.2356476614906568,IH1601,IH1602,2016-01-14
IF,0.2658028192948276,IF1602,IF1603,2016-01-14
CS,0.27436426002568814,cs1605,cs1609,2016-01-14
C,0.4150346389682109,c1605,c1609,2016-01-14
IC,0.5618133233067317,IC1601,IC1602,2016-01-14
WR,1.787821638316354,WR1601,WR1602,2016-01-14
FB,-2.8286680022528397,fb1603,fb1604,2016-01-15
JD,-0.3156999646783829,jd1605,jd1609,2016-01-15
FU,-0.2865237589674358,FU1604,FU1605,2016-01-15
RS,-0.2102805356137894,RS607,RS609,2016-01-15
BU,-0.13900144817547794,BU1601,BU1606,2016-01-15
BB,-0.10342000556024442,bb1601,bb1609,2016-01-15
P,-0.08891421339627792,p1605,p1609,2016-01-15
SR,-0.06189174325959891,SR605,SR609,2016-01-15
AG,-0.061248519955372,AG1601,AG1606,2016-01-15
NI,-0.05729687819513643,NI1601,NI1605,2016-01-15
RU,-0.03955432553025008,RU1605,RU1609,2016-01-15
TA,-0.03784212754828999,TA605,TA609,2016-01-15
ZN,-0.028696705584908465,ZN1603,ZN1604,2016-01-15
AU,-0.01882769573875498,AU1606,AU1612,2016-01-15
OI,-0.011894050541162672,OI605,OI609,2016-01-15
RB,-0.008085352958651277,RB1605,RB1610,2016-01-15
B,-0.0006154793093657271,b1605,b1611,2016-01-15
HC,-0.0,HC1605,HC1610,2016-01-15
FG,0.0035906647015385255,FG605,FG609,2016-01-15
Y,0.0054279008836472815,y1605,y1609,2016-01-15
AL,0.0056351257198954605,AL1603,AL1604,2016-01-15
TF,0.009114780780580914,TF1603,TF1606,2016-01-15
CU,0.013801036598847956,CU1603,CU1604,2016-01-15
T,0.01433336525994007,T1603,T1606,2016-01-15
PB,0.023861610566718417,PB1603,PB1604,2016-01-15
MA,0.02993861066141027,MA605,MA609,2016-01-15
V,0.03268006172365095,v1605,v1609,2016-01-15
SN,0.04192291806916941,SN1601,SN1605,2016-01-15
CF,0.04718138136966725,CF605,CF609,2016-01-15
M,0.0503367513873281,m1605,m1609,2016-01-15
RM,0.06831113249685893,RM605,RM609,2016-01-15
ZC,0.07423059115081654,ZC605,ZC609,2016-01-15
J,0.08006945150629821,j1605,j1609,2016-01-15
A,0.08733130442002017,a1605,a1609,2016-01-15
PP,0.1291277020208223,pp1605,pp1609,2016-01-15
JM,0.13658533173779364,jm1605,jm1609,2016-01-15
I,0.1453918593239532,i1605,i1609,2016-01-15
SM,0.15068353017125585,SM605,SM609,2016-01-15
SF,0.17471739567706246,SF605,SF609,2016-01-15
IH,0.17977418420370506,IH1602,IH1603,2016-01-15
L,0.19412711597597881,l1605,l1609,2016-01-15
WH,0.26112846910823456,WH605,WH609,2016-01-15
CS,0.2764218151291374,cs1605,cs1609,2016-01-15
IF,0.3009889255438749,IF1602,IF1603,2016-01-15
C,0.411834355878394,c1605,c1609,2016-01-15
IC,0.5339303831334494,IC1602,IC1603,2016-01-15
WR,1.787821638316354,WR1601,WR1602,2016-01-15
FB,-2.981536311581997,fb1603,fb1604,2016-01-18
WR,-0.9756353674298897,WR1602,WR1603,2016-01-18
FU,-0.36896498037396097,FU1604,FU1605,2016-01-18
BB,-0.3344236889953709,bb1602,bb1609,2016-01-18
JD,-0.2970279626715826,jd1605,jd1609,2016-01-18
BU,-0.1786215483517165,BU1606,BU1609,2016-01-18
P,-0.08440615541605813,p1605,p1609,2016-01-18
SR,-0.06282952153572952,SR605,SR609,2016-01-18
NI,-0.04850932049185151,NI1605,NI1609,2016-01-18
TA,-0.04762004746887049,TA605,TA609,2016-01-18
AG,-0.04196796676173545,AG1606,AG1612,2016-01-18
AU,-0.01960382198863725,AU1606,AU1612,2016-01-18
SN,-0.01322559085429787,SN1605,SN1609,2016-01-18
OI,-0.012903245698172104,OI605,OI609,2016-01-18
RB,-0.010486089865593597,RB1605,RB1610,2016-01-18
ZN,-0.009452540858990235,ZN1603,ZN1604,2016-01-18
HC,-0.0024767804055741824,HC1605,HC1610,2016-01-18
Y,-0.0010758472412230383,y1605,y1609,2016-01-18
B,-0.0006154793093657271,b1605,b1611,2016-01-18
AL,-0.0,AL1603,AL1604,2016-01-18
RU,-0.0,RU1605,RU1609,2016-01-18
FG,0.007034000877762403,FG605,FG609,2016-01-18
TF,0.008338713497909182,TF1603,TF1606,2016-01-18
T,0.012984105885034316,T1603,T1606,2016-01-18
CU,0.017160020084233337,CU1603,CU1604,2016-01-18
V,0.025890128322644784,v1605,v1609,2016-01-18
MA,0.027602264873541775,MA605,MA609,2016-01-18
M,0.052946172117921214,m1605,m1609,2016-01-18
CF,0.06909314197866771,CF605,CF609,2016-01-18
J,0.07126225802432143,j1605,j1609,2016-01-18
RM,0.07696676630332515,RM605,RM609,2016-01-18
PB,0.07939316759528997,PB1603,PB1604,2016-01-18
A,0.0853458485141105,a1605,a1609,2016-01-18
ZC,0.08753936732633005,ZC605,ZC609,2016-01-18
JM,0.13297792131019265,jm1605,jm1609,2016-01-18
PP,0.13690387358802208,pp1605,pp1609,2016-01-18
I,0.1543748918264264,i1605,i1609,2016-01-18
IH,0.1596370211642854,IH1602,IH1603,2016-01-18
IF,0.2036914043217313,IF1602,IF1603,2016-01-18
L,0.204712602312152,l1605,l1609,2016-01-18
CS,0.24048699615938263,cs1605,cs1609,2016-01-18
WH,0.26537225375807855,WH605,WH609,2016-01-18
C,0.37080070688649874,c1605,c1609,2016-01-18
IC,0.4609095694799521,IC1602,IC1603,2016-01-18
FB,-3.2932421484211223,fb1603,fb1604,2016-01-19
WR,-0.9756353674298897,WR1602,WR1603,2016-01-19
BB,-0.3344236889953709,bb1602,bb1609,2016-01-19
JD,-0.2871065817655597,jd1605,jd1609,2016-01-19
