,date,code,basisRatio
123,2023-04-11,SP,0.064
823,2023-04-11,TA,0.046614173228346455
542,2023-04-11,UR,0.10201612903225807
716,2023-04-11,V,-0.016590013140604466
65,2023-04-12,BU,-0.0020671834625322996
6,2023-04-12,EG,-0.026682986536107713
242,2023-04-12,FG,-0.025
660,2023-04-12,FU,0.015492102065613609
301,2023-04-12,L,0.02205084949993975
360,2023-04-12,MA,0.03569979716024341
776,2023-04-12,PF,0.03731536667530448
897,2023-04-12,PG,0.07448979591836735
419,2023-04-12,PP,0.031025641025641027
602,2023-04-12,RU,-0.024615384615384615
183,2023-04-12,SA,0.18507936507936507
124,2023-04-12,SP,0.04566371681415929
824,2023-04-12,TA,0.06385655866624725
543,2023-04-12,UR,0.11726907630522089
717,2023-04-12,V,-0.000982640026203734
66,2023-04-13,BU,-0.010077519379844961
7,2023-04-13,EG,-0.028438342731061536
243,2023-04-13,FG,-0.04477611940298507
661,2023-04-13,FU,0.022295872250677914
302,2023-04-13,L,0.030186410102224896
361,2023-04-13,MA,0.04112903225806452
777,2023-04-13,PF,0.03762120232708468
898,2023-04-13,PG,0.07085183689947518
420,2023-04-13,PP,0.032266358143720274
603,2023-04-13,RU,-0.024724061810154525
184,2023-04-13,SA,0.18603174603174602
125,2023-04-13,SP,0.0436036036036036
825,2023-04-13,TA,0.058879242304656666
544,2023-04-13,UR,0.142
718,2023-04-13,V,-0.004828504828504829
67,2023-04-14,BU,0.014105793450881612
8,2023-04-14,EG,-0.017006802721088437
244,2023-04-14,FG,-0.03909952606635071
662,2023-04-14,FU,0.003677597303095311
303,2023-04-14,L,0.023045366795366794
362,2023-04-14,MA,0.03903420523138833
778,2023-04-14,PF,0.024409143742735374
899,2023-04-14,PG,0.07604333868378813
421,2023-04-14,PP,0.02789561640313665
604,2023-04-14,RU,-0.02163355408388521
185,2023-04-14,SA,0.1796825396825397
126,2023-04-14,SP,0.04
826,2023-04-14,TA,0.057489123679303915
545,2023-04-14,UR,0.15856573705179283
719,2023-04-14,V,-0.0038295038295038295
68,2023-04-17,BU,0.019402985074626865
9,2023-04-17,EG,-0.025187696778881084
245,2023-04-17,FG,-0.05336426914153132
663,2023-04-17,FU,0.010097919216646267
304,2023-04-17,L,0.013375105434389686
363,2023-04-17,MA,0.04299802761341223
779,2023-04-17,PF,0.015044361579015045
900,2023-04-17,PG,0.10171139634383508
422,2023-04-17,PP,0.022219368096583612
605,2023-04-17,RU,-0.0318082788671024
186,2023-04-17,SA,0.1796825396825397
127,2023-04-17,SP,0.025585585585585584
