,date,code,basisRatio
2504,2023-02-10,NI,0.0803300624442462
1332,2023-02-10,OI,0.08795180722891566
1128,2023-02-10,P,-0.006958762886597939
2445,2023-02-10,PB,-0.014473684210526316
4208,2023-02-10,PF,0.04826306019623442
4400,2023-02-10,PG,0.17982608695652175
3644,2023-02-10,PP,0.012618296529968454
313,2023-02-10,RB,0.023429951690821255
1230,2023-02-10,RM,0.06041666666666667
3906,2023-02-10,RU,-0.030103092783505155
3236,2023-02-10,SA,0.07866666666666666
619,2023-02-10,SF,-0.02064516129032258
517,2023-02-10,SM,0.00891891891891892
3134,2023-02-10,SP,0.08595744680851064
1434,2023-02-10,SR,-0.011738686628104797
2692,2023-02-10,SS,0.08328690807799442
4278,2023-02-10,TA,0.00018331805682859762
3816,2023-02-10,UR,0.15251798561151078
4107,2023-02-10,V,-0.008374939603800934
1026,2023-02-10,Y,0.09364406779661016
2351,2023-02-10,ZN,0.005821474773609315
722,2023-02-13,A,-0.03245283018867925
2844,2023-02-13,AG,-0.011858515640973216
2251,2023-02-13,AL,-0.005414185165132647
824,2023-02-13,B,0.13275862068965516
3043,2023-02-13,BU,0.05901234567901235
1843,2023-02-13,C,0.0035211267605633804
1537,2023-02-13,CF,0.08773045136681501
2047,2023-02-13,CJ,-0.008095238095238095
1945,2023-02-13,CS,0.0029508196721311475
2149,2023-02-13,CU,0.0003672420124862284
2946,2023-02-13,EG,-0.030472940029254023
3339,2023-02-13,FG,-0.0425531914893617
4009,2023-02-13,FU,-0.01644736842105263
416,2023-02-13,HC,0.018357487922705314
212,2023-02-13,I,0.08593138898200914
110,2023-02-13,J,0.040910707933119884
1639,2023-02-13,JD,-0.01372093023255814
8,2023-02-13,JM,0.12198554029792813
3441,2023-02-13,L,0.010359536867763558
1741,2023-02-13,LH,-0.20204081632653062
925,2023-02-13,M,0.1718279569892473
3543,2023-02-13,MA,0.06233766233766234
2505,2023-02-13,NI,0.07780630105017503
1333,2023-02-13,OI,0.08692449355432781
1129,2023-02-13,P,0.001792573623559539
2446,2023-02-13,PB,-0.012251655629139073
4209,2023-02-13,PF,0.053177346450412125
4401,2023-02-13,PG,0.16187943262411347
3645,2023-02-13,PP,0.015772870662460567
314,2023-02-13,RB,0.0340632603406326
1231,2023-02-13,RM,0.06608187134502924
3907,2023-02-13,RU,-0.02751540041067762
3237,2023-02-13,SA,0.09633333333333334
620,2023-02-13,SF,-0.007792207792207792
518,2023-02-13,SM,0.00921409214092141
2601,2023-02-13,SN,0.004526558891454965
3135,2023-02-13,SP,0.0973049645390071
1435,2023-02-13,SR,-0.008333333333333333
2693,2023-02-13,SS,0.08969359331476323
4279,2023-02-13,TA,-0.0022018348623853213
3817,2023-02-13,UR,0.1575091575091575
4108,2023-02-13,V,-0.0012909472325318702
1027,2023-02-13,Y,0.09758149316508938
2352,2023-02-13,ZN,0.009331597222222222
723,2023-02-14,A,-0.036415094339622645
2845,2023-02-14,AG,-0.01306922605676945
2252,2023-02-14,AL,-0.007042253521126761
825,2023-02-14,B,0.13199233716475095
1844,2023-02-14,C,-0.0031690140845070424
1538,2023-02-14,CF,0.08060695306997887
2048,2023-02-14,CJ,-0.018095238095238095
1946,2023-02-14,CS,-0.0045901639344262295
2150,2023-02-14,CU,-0.0008027439246880245
2947,2023-02-14,EG,-0.04308666017526777
3340,2023-02-14,FG,-0.04720744680851064
4010,2023-02-14,FU,-0.007882479398065209
417,2023-02-14,HC,0.014148681055155876
213,2023-02-14,I,0.08461538461538462
111,2023-02-14,J,0.04713625044468161
1640,2023-02-14,JD,-0.011627906976744186
9,2023-02-14,JM,0.12198554029792813
3442,2023-02-14,L,0.005370438178933235
1742,2023-02-14,LH,-0.19628378378378378
926,2023-02-14,M,0.16558441558441558
3544,2023-02-14,MA,0.06296296296296296
2506,2023-02-14,NI,0.07727058823529412
1334,2023-02-14,OI,0.08609576427255985
1130,2023-02-14,P,-0.00998719590268886
4210,2023-02-14,PF,0.05091975473207145
4402,2023-02-14,PG,0.15751704341585934
3646,2023-02-14,PP,0.014763406940063091
315,2023-02-14,RB,0.026520681265206812
1232,2023-02-14,RM,0.060703812316715546
3908,2023-02-14,RU,-0.03490759753593429
3238,2023-02-14,SA,0.09033333333333333
621,2023-02-14,SF,-0.02207792207792208
519,2023-02-14,SM,0.00027063599458728013
2602,2023-02-14,SN,0.0037122969837587007
3136,2023-02-14,SP,0.10780141843971631
1436,2023-02-14,SR,-0.011065713312904324
2694,2023-02-14,SS,0.0865546218487395
4280,2023-02-14,TA,-0.0027548209366391185
4109,2023-02-14,V,-0.01469875625908577
1028,2023-02-14,Y,0.09232386961093586
724,2023-02-15,A,-0.040754716981132075
2846,2023-02-15,AG,-0.003671221700999388
2253,2023-02-15,AL,0.005949161709031909
826,2023-02-15,B,0.1400383141762452
3044,2023-02-15,BU,0.062469135802469135
1845,2023-02-15,C,0.003157894736842105
1539,2023-02-15,CF,0.07813000320204931
2049,2023-02-15,CJ,-0.01
1947,2023-02-15,CS,0.0006557377049180328
2151,2023-02-15,CU,0.005584161287983175
2948,2023-02-15,EG,-0.03946731234866828
3341,2023-02-15,FG,-0.06032171581769437
4011,2023-02-15,FU,-0.02687976752633491
418,2023-02-15,HC,0.010023866348448688
214,2023-02-15,I,0.08665869305208225
112,2023-02-15,J,0.04713625044468161
1641,2023-02-15,JD,-0.01627906976744186
10,2023-02-15,JM,0.12198554029792813
3443,2023-02-15,L,0.007928763112954379
1743,2023-02-15,LH,-0.20202702702702702
927,2023-02-15,M,0.17130434782608694
3545,2023-02-15,MA,0.07963302752293577
2507,2023-02-15,NI,0.09953423381462506
3772,2023-02-15,NR,-0.05057351407716371
1335,2023-02-15,OI,0.08922651933701657
1131,2023-02-15,P,0.006345177664974619
2447,2023-02-15,PB,-0.01390728476821192
4403,2023-02-15,PG,0.17104789341015483
3647,2023-02-15,PP,0.017324228629236216
316,2023-02-15,RB,0.025603864734299518
1233,2023-02-15,RM,0.06646884272997032
3909,2023-02-15,RU,-0.035876288659793816
3239,2023-02-15,SA,0.10533333333333333
622,2023-02-15,SF,-0.028496732026143792
520,2023-02-15,SM,0.0034946236559139786
2603,2023-02-15,SN,0.018856476079346558
3137,2023-02-15,SP,0.09787234042553192
1437,2023-02-15,SR,-0.00749063670411985
2695,2023-02-15,SS,0.0819718309859155
4281,2023-02-15,TA,-0.0033100404560500183
3818,2023-02-15,UR,0.12126865671641791
4110,2023-02-15,V,0.00414871549385671
1029,2023-02-15,Y,0.09758149316508938
2353,2023-02-15,ZN,0.01384083044982699
725,2023-02-16,A,-0.04415094339622642
2847,2023-02-16,AG,-0.008188331627430911
2254,2023-02-16,AL,-0.002984264785675529
827,2023-02-16,B,0.13620689655172413
1846,2023-02-16,C,-0.0007017543859649122
1540,2023-02-16,CF,0.07649852393787704
2050,2023-02-16,CJ,-0.2511764705882353
1948,2023-02-16,CS,-0.0036065573770491803
2152,2023-02-16,CU,-0.0017551557700745941
2949,2023-02-16,EG,-0.032149712092130515
3342,2023-02-16,FG,-0.064343163538874
4012,2023-02-16,FU,-0.013746915756080367
419,2023-02-16,HC,0.0042654028436018955
215,2023-02-16,I,0.0827221742881795
113,2023-02-16,J,0.043578797580932055
